URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,GA6C,MYGF UUA /OV ZFP185015/TM 1521/FL120/TP GA6C/TB OCNL EXTRM,OCNL EXTRM,,12000.0,26.25093115251425,-78.80434893722648,2024-03-23 15:21:00,7.0,U,"('KAMX', 'KAMX', 'KMLB', 'KBYX', 'KTBW')","['s3://unidata-nexrad-level2/2024/03/23/KAMX/KAMX20240323_151745_V06', 's3://unidata-nexrad-level2/2024/03/23/KAMX/KAMX20240323_151745_V06', 's3://unidata-nexrad-level2/2024/03/23/KMLB/KMLB20240323_151740_V06', 's3://unidata-nexrad-level2/2024/03/23/KBYX/KBYX20240323_151932_V06', 's3://unidata-nexrad-level2/2024/03/23/KTBW/KTBW20240323_151845_V06']"
F,A333,HUF UA /OV TTH2033/TM 2033/FL380/TP A333/TB CONS MOD,CONS MOD,,38000.0,39.49,-87.25,2024-03-17 20:33:00,3.0,H,"('KIND', 'KILX', 'KVWX', 'KLVX', 'KILN')","['s3://unidata-nexrad-level2/2024/03/17/KIND/KIND20240317_202613_V06', 's3://unidata-nexrad-level2/2024/03/17/KILX/KILX20240317_202628_V06', 's3://unidata-nexrad-level2/2024/03/17/KVWX/KVWX20240317_203256_V06', 's3://unidata-nexrad-level2/2024/03/17/KLVX/KLVX20240317_202638_V06', 's3://unidata-nexrad-level2/2024/03/17/KILN/KILN20240317_202607_V06']"
T,B350,ILM UUA /OV ILM330030/TM 2125/FL210/TP B350/TB SEV,SEV,,21000.0,34.70304777595615,-78.20254391865019,2024-03-28 21:25:00,5.0,M,"('KLTX', 'KRAX', 'KMHX', 'KAKQ', 'KCAE')","['s3://unidata-nexrad-level2/2024/03/28/KLTX/KLTX20240328_212327_V06', 's3://unidata-nexrad-level2/2024/03/28/KRAX/KRAX20240328_212420_V06', 's3://unidata-nexrad-level2/2024/03/28/KMHX/KMHX20240328_211948_V06', 's3://unidata-nexrad-level2/2024/03/28/KAKQ/KAKQ20240328_211949_V06', 's3://unidata-nexrad-level2/2024/03/28/KCAE/KCAE20240328_212316_V06']"
F,B788,UUA /OV 4742N06030W /TM 0344 /FL390 /TP B788 /TB SEV,SEV,,39000.0,47.7,-60.5,2024-03-24 03:44:00,5.0,U,"('KCBW', 'KGYX', 'KBOX', 'KCXX', 'KOKX')","['s3://unidata-nexrad-level2/2024/03/24/KCBW/KCBW20240324_033914_V06', 's3://unidata-nexrad-level2/2024/03/24/KGYX/KGYX20240324_034242_V06', 's3://unidata-nexrad-level2/2024/03/24/KBOX/KBOX20240324_034034_V06', 's3://unidata-nexrad-level2/2024/03/24/KCXX/KCXX20240324_034306_V06', 's3://unidata-nexrad-level2/2024/03/24/KOKX/KOKX20240324_034044_V06']"
T,BE9L,DEN UUA /OV DEN110030/TM 1840/FL100/TP BE9L/TB SEV,SEV,,10000.0,39.66177607650751,-104.04560523107504,2024-03-02 18:40:00,5.0,L,"('KFTG', 'KPUX', 'KCYS', 'KGLD', 'KLNX')","['s3://unidata-nexrad-level2/2024/03/02/KFTG/KFTG20240302_183645_V06', 's3://unidata-nexrad-level2/2024/03/02/KPUX/KPUX20240302_183938_V06', 's3://unidata-nexrad-level2/2024/03/02/KCYS/KCYS20240302_183937_V06', 's3://unidata-nexrad-level2/2024/03/02/KGLD/KGLD20240302_183750_V06', 's3://unidata-nexrad-level2/2024/03/02/KLNX/KLNX20240302_183727_V06']"
F,GLEX,LKU UA /OV GVE180025/TM 1323/FL335/TP GLEX/TB SEV,SEV,,33500.0,37.739299583299584,-78.1658,2024-03-27 13:23:00,5.0,M,"('KAKQ', 'KLWX', 'KFCX', 'KRAX', 'KRLX')","['s3://unidata-nexrad-level2/2024/03/27/KAKQ/KAKQ20240327_132228_V06', 's3://unidata-nexrad-level2/2024/03/27/KLWX/KLWX20240327_131954_V06', 's3://unidata-nexrad-level2/2024/03/27/KFCX/KFCX20240327_131845_V06', 's3://unidata-nexrad-level2/2024/03/27/KRAX/KRAX20240327_131653_V06', 's3://unidata-nexrad-level2/2024/03/27/KRLX/KRLX20240327_131711_V06']"
F,A350,UUA /OV 5224N25601W /TM 0922 /FL390 /TP A350 /TB SEV,SEV,,39000.0,52.4,103.834,2024-03-11 09:22:00,5.0,H,"('RKSG', 'RKJK', 'RODN', 'PGUA', 'LPLA')","['s3://unidata-nexrad-level2/2024/03/11/RKSG/RKSG20240311_092034_V06', 's3://unidata-nexrad-level2/2024/03/11/RKJK/RKJK20240311_092025_V06']"
T,B738,ORD UUA /OV ORD090030/TM 1048/FL120/TP B738/TB SEV TURB/RM MOD TURB 130 DURD TO 110 SEV TURB AT 130,SEV TURB,,12000.0,41.98754,-87.25919084954822,2024-03-26 10:48:00,5.0,M,"('KLOT', 'KIWX', 'KMKX', 'KGRR', 'KIND')","['s3://unidata-nexrad-level2/2024/03/26/KLOT/KLOT20240326_104710_V06', 's3://unidata-nexrad-level2/2024/03/26/KIWX/KIWX20240326_104454_V06', 's3://unidata-nexrad-level2/2024/03/26/KMKX/KMKX20240326_104643_V06', 's3://unidata-nexrad-level2/2024/03/26/KGRR/KGRR20240326_104611_V06', 's3://unidata-nexrad-level2/2024/03/26/KIND/KIND20240326_104438_V06']"
T,C402,PWM UUA /OV ENE/TM 1240/FL060/TP C402/TB SEV,SEV,,6000.0,43.43,-70.61,2024-03-07 12:40:00,5.0,L,"('KGYX', 'KBOX', 'KCXX', 'KENX', 'KOKX')","['s3://unidata-nexrad-level2/2024/03/07/KGYX/KGYX20240307_123913_V06', 's3://unidata-nexrad-level2/2024/03/07/KBOX/KBOX20240307_123746_V06', 's3://unidata-nexrad-level2/2024/03/07/KCXX/KCXX20240307_123807_V06', 's3://unidata-nexrad-level2/2024/03/07/KENX/KENX20240307_123529_V06', 's3://unidata-nexrad-level2/2024/03/07/KOKX/KOKX20240307_123743_V06']"
F,C172,MYV UA /OV ILA270010 /TM 1847 /FL085 /TP C172 /SK SCT045 /TB NEG /RM VFR,NEG,,8500.0,39.07,-122.24468985989397,2024-03-25 18:47:00,0.0,L,"('KDAX', 'KBBX', 'KMUX', 'KBHX', 'KRGX')","['s3://unidata-nexrad-level2/2024/03/25/KDAX/KDAX20240325_184634_V06', 's3://unidata-nexrad-level2/2024/03/25/KBBX/KBBX20240325_184553_V06', 's3://unidata-nexrad-level2/2024/03/25/KMUX/KMUX20240325_184513_V06', 's3://unidata-nexrad-level2/2024/03/25/KBHX/KBHX20240325_184509_V06', 's3://unidata-nexrad-level2/2024/03/25/KRGX/KRGX20240325_184131_V06']"
F,A321,DRO UA /OV DRO087060/TM 1928/FL260/TP A321/TB OCNL LGT CHOP/RM ZDV,OCNL LGT CHOP,,26000.0,37.20386019545964,-106.5007476760386,2024-03-01 19:28:00,1.0,M,"('KABX', 'KPUX', 'KGJX', 'KFTG', 'KFDX')","['s3://unidata-nexrad-level2/2024/03/01/KABX/KABX20240301_192148_V06', 's3://unidata-nexrad-level2/2024/03/01/KPUX/KPUX20240301_192510_V06', 's3://unidata-nexrad-level2/2024/03/01/KGJX/KGJX20240301_191755_V06', 's3://unidata-nexrad-level2/2024/03/01/KFTG/KFTG20240301_192111_V06', 's3://unidata-nexrad-level2/2024/03/01/KFDX/KFDX20240301_192428_V06']"
F,C56X,DFW UA /OV CVE180020/TM 2019/FL150/TP C56X/TB MOD 150-180/RM ZFW,MOD 150-180,,15000.0,32.55663966663967,-96.9,2024-03-16 20:19:00,3.0,M,"('KFWS', 'KGRK', 'KDYX', 'KFDR', 'KSHV')","['s3://unidata-nexrad-level2/2024/03/16/KFWS/KFWS20240316_201848_V06', 's3://unidata-nexrad-level2/2024/03/16/KGRK/KGRK20240316_201716_V06', 's3://unidata-nexrad-level2/2024/03/16/KDYX/KDYX20240316_201848_V06', 's3://unidata-nexrad-level2/2024/03/16/KFDR/KFDR20240316_201858_V06', 's3://unidata-nexrad-level2/2024/03/16/KSHV/KSHV20240316_201405_V06']"
