URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,BE35,AKO UUA /OV AKO189060/TM 0040/FL077/TP BE35/TB SEV/RM ZDVWC07,SEV,202408030000-KMSC-UBUS01-PIREP,7700.0,39.18786165656927,-103.42678484524106,2024-08-03 00:40:00+00:00,5.0,0,L,"('KPUX', 'KFTG', 'KGLD', 'KCYS', 'KDDC')","['s3://unidata-nexrad-level2/2024/08/03/KPUX/KPUX20240803_003738_V06', 's3://unidata-nexrad-level2/2024/08/03/KFTG/KFTG20240803_003656_V06', 's3://unidata-nexrad-level2/2024/08/03/KGLD/KGLD20240803_003757_V06', 's3://unidata-nexrad-level2/2024/08/03/KCYS/KCYS20240803_003914_V06', 's3://unidata-nexrad-level2/2024/08/03/KDDC/KDDC20240803_003753_V06']"
F,BE35,MLI UA /OV KMLI/TM 1424/FL080/TP BE35/SK SKC/TB LGT CHOP/RM PILTOT DESCRIBED TB AS LGT RIPPLE,LGT CHOP,202408281400-KMSC-UBUS01-PIREP,8000.0,41.44853,-90.50754,2024-08-28 14:24:00+00:00,1.0,0,L,"('KDVN', 'KILX', 'KLOT', 'KMKX', 'KARX')","['s3://unidata-nexrad-level2/2024/08/28/KDVN/KDVN20240828_142212_V06', 's3://unidata-nexrad-level2/2024/08/28/KILX/KILX20240828_142131_V06', 's3://unidata-nexrad-level2/2024/08/28/KLOT/KLOT20240828_142335_V06', 's3://unidata-nexrad-level2/2024/08/28/KMKX/KMKX20240828_142006_V06', 's3://unidata-nexrad-level2/2024/08/28/KARX/KARX20240828_142306_V06']"
F,E75S,SDF UA /OV IIU/TM 1527/FL290/TP E75S/TB CONS LGT,CONS LGT,202408021500-KMSC-UBUS01-PIREP,29000.0,38.1,-85.58,2024-08-02 15:27:00+00:00,1.0,0,U,"('KLVX', 'KVWX', 'KIND', 'KJKL', 'KILN')","['s3://unidata-nexrad-level2/2024/08/02/KLVX/KLVX20240802_152323_V06', 's3://unidata-nexrad-level2/2024/08/02/KVWX/KVWX20240802_152539_V06', 's3://unidata-nexrad-level2/2024/08/02/KIND/KIND20240802_152412_V06', 's3://unidata-nexrad-level2/2024/08/02/KJKL/KJKL20240802_152405_V06', 's3://unidata-nexrad-level2/2024/08/02/KILN/KILN20240802_152408_V06']"
F,A321,ATL UA /OV SPA180015/TM 1716/FL170/TP A321/TB NEG/RM ZTLFD-31,NEG,202408021700-KMSC-UBUS01-PIREP,17000.0,34.77997974997975,-81.93,2024-08-02 17:16:00+00:00,0.0,0,M,"('KGSP', 'KCAE', 'KMRX', 'KCLX', 'KJGX')","['s3://unidata-nexrad-level2/2024/08/02/KGSP/KGSP20240802_171359_V06', 's3://unidata-nexrad-level2/2024/08/02/KCAE/KCAE20240802_171257_V06', 's3://unidata-nexrad-level2/2024/08/02/KMRX/KMRX20240802_171536_V06', 's3://unidata-nexrad-level2/2024/08/02/KCLX/KCLX20240802_171130_V06', 's3://unidata-nexrad-level2/2024/08/02/KJGX/KJGX20240802_171523_V06']"
F,B787,PBI UA /OV PBI020010/TM 2147/FL380/TP B787/TB NEG,NEG,202408202100-KMSC-UBUS01-PIREP,38000.0,26.84132812266072,-80.03559638835792,2024-08-20 21:47:00+00:00,0.0,1,U,"('KAMX', 'KAMX', 'KMLB', 'KTBW', 'KBYX')","['s3://unidata-nexrad-level2/2024/08/20/KAMX/KAMX20240820_214613_V06', 's3://unidata-nexrad-level2/2024/08/20/KAMX/KAMX20240820_214613_V06', 's3://unidata-nexrad-level2/2024/08/20/KMLB/KMLB20240820_214316_V06', 's3://unidata-nexrad-level2/2024/08/20/KTBW/KTBW20240820_214444_V06', 's3://unidata-nexrad-level2/2024/08/20/KBYX/KBYX20240820_214631_V06']"
F,E75L,BMI UA /OV BMI040010/TM 1749/FL260/TP E75L/TB CONS LGT CHOP,CONS LGT CHOP,202408041700-KMSC-UBUS01-PIREP,26000.0,40.60479441546349,-88.77506969827262,2024-08-04 17:49:00+00:00,1.0,0,U,"('KILX', 'KLOT', 'KDVN', 'KIND', 'KMKX')","['s3://unidata-nexrad-level2/2024/08/04/KILX/KILX20240804_174530_V06', 's3://unidata-nexrad-level2/2024/08/04/KLOT/KLOT20240804_174501_V06', 's3://unidata-nexrad-level2/2024/08/04/KDVN/KDVN20240804_174650_V06', 's3://unidata-nexrad-level2/2024/08/04/KIND/KIND20240804_174656_V06', 's3://unidata-nexrad-level2/2024/08/04/KMKX/KMKX20240804_174415_V06']"
F,A321,DFW UA /OV 6 SW DFW/TM 1844/FL050/TP A321/TB MOD CHOP,MOD CHOP,202408211800-KMSC-UBUS01-PIREP,5000.0,32.82611359431069,-97.12222129793612,2024-08-21 18:44:00+00:00,3.0,0,M,"('KFWS', 'KDYX', 'KGRK', 'KFDR', 'KOUN')","['s3://unidata-nexrad-level2/2024/08/21/KFWS/KFWS20240821_183804_V06', 's3://unidata-nexrad-level2/2024/08/21/KDYX/KDYX20240821_183818_V06', 's3://unidata-nexrad-level2/2024/08/21/KGRK/KGRK20240821_184359_V06', 's3://unidata-nexrad-level2/2024/08/21/KFDR/KFDR20240821_183756_V06']"
T,B38M,DEN UUA /OV DEN030015/TM 2159/FL080/TP B38M/TB SEV,SEV,202408232200-KMSC-UBUS01-PIREP,8000.0,40.04932388797807,-104.49470879695394,2024-08-23 21:59:00+00:00,5.0,1,U,"('KFTG', 'KCYS', 'KPUX', 'KGLD', 'KGJX')","['s3://unidata-nexrad-level2/2024/08/23/KFTG/KFTG20240823_215810_V06', 's3://unidata-nexrad-level2/2024/08/23/KCYS/KCYS20240823_215655_V06', 's3://unidata-nexrad-level2/2024/08/23/KPUX/KPUX20240823_215656_V06', 's3://unidata-nexrad-level2/2024/08/23/KGLD/KGLD20240823_215542_V06', 's3://unidata-nexrad-level2/2024/08/23/KGJX/KGJX20240823_215727_V06']"
F,C550,RSW UA /OV RSW090020/TM 1518/FL200/TP C550/TB NEG,NEG,202408221500-KMSC-UBUS01-PIREP,20000.0,26.53806,-81.38410954338971,2024-08-22 15:18:00+00:00,0.0,1,L,"('KAMX', 'KAMX', 'KTBW', 'KMLB', 'KBYX')","['s3://unidata-nexrad-level2/2024/08/22/KAMX/KAMX20240822_151651_V06', 's3://unidata-nexrad-level2/2024/08/22/KAMX/KAMX20240822_151651_V06', 's3://unidata-nexrad-level2/2024/08/22/KTBW/KTBW20240822_151423_V06', 's3://unidata-nexrad-level2/2024/08/22/KMLB/KMLB20240822_151505_V06', 's3://unidata-nexrad-level2/2024/08/22/KBYX/KBYX20240822_151607_V06']"
F,BCS3,CLT UA /OV CLT/TM 2349/FL340/TP BCS3/TB NEG/RM ZTLFD-33,NEG,202408272300-KMSC-UBUS01-PIREP,34000.0,35.22255,-80.95431,2024-08-27 23:49:00+00:00,0.0,0,U,"('KCAE', 'KGSP', 'KMRX', 'KFCX', 'KCLX')","['s3://unidata-nexrad-level2/2024/08/27/KCAE/KCAE20240827_234704_V06', 's3://unidata-nexrad-level2/2024/08/27/KGSP/KGSP20240827_234335_V06', 's3://unidata-nexrad-level2/2024/08/27/KMRX/KMRX20240827_234207_V06', 's3://unidata-nexrad-level2/2024/08/27/KFCX/KFCX20240827_234152_V06', 's3://unidata-nexrad-level2/2024/08/27/KCLX/KCLX20240827_234536_V06']"
