URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,C414,DEN UUA /OV DEN045025/TM 2100/FL120/TP C414/TB SEV,SEV,,12000.0,40.127451690372126,-104.2737974546954,2024-06-23 21:00:00+00:00,5.0,0,L,"('KFTG', 'KCYS', 'KPUX', 'KGLD', 'KGJX')","['s3://unidata-nexrad-level2/2024/06/23/KFTG/KFTG20240623_205810_V06', 's3://unidata-nexrad-level2/2024/06/23/KCYS/KCYS20240623_205650_V06', 's3://unidata-nexrad-level2/2024/06/23/KPUX/KPUX20240623_205656_V06', 's3://unidata-nexrad-level2/2024/06/23/KGLD/KGLD20240623_205749_V06', 's3://unidata-nexrad-level2/2024/06/23/KGJX/KGJX20240623_205943_V06']"
F,C310,PHX UA /OV FLG075012/TM 2200/FL125/TP C310/TB SEV TURB UP/DN DRAFTS,SEV TURB UP,,12500.0,35.19204800189323,-111.4359596155371,2024-06-23 22:00:00+00:00,5.0,1,L,"('KFSX', 'KFSX', 'KIWA', 'KICX', 'KEMX')","['s3://unidata-nexrad-level2/2024/06/23/KFSX/KFSX20240623_215900_V06', 's3://unidata-nexrad-level2/2024/06/23/KFSX/KFSX20240623_215900_V06', 's3://unidata-nexrad-level2/2024/06/23/KIWA/KIWA20240623_215634_V06', 's3://unidata-nexrad-level2/2024/06/23/KICX/KICX20240623_215422_V06', 's3://unidata-nexrad-level2/2024/06/23/KEMX/KEMX20240623_215559_V06']"
F,A321,SRQ UA /OV SRQ283166/TM 1451/FL340/TP A321/SK TOP300/TB NEG/RM TOPS BUILDING,NEG,,34000.0,28.02380499526638,-85.59528799032908,2024-06-07 14:51:00+00:00,0.0,1,M,"('KEVX', 'KTLH', 'KTBW', 'KEOX', 'KMOB')","['s3://unidata-nexrad-level2/2024/06/07/KEVX/KEVX20240607_144531_V06', 's3://unidata-nexrad-level2/2024/06/07/KTLH/KTLH20240607_144810_V06', 's3://unidata-nexrad-level2/2024/06/07/KTBW/KTBW20240607_145023_V06', 's3://unidata-nexrad-level2/2024/06/07/KEOX/KEOX20240607_144541_V06', 's3://unidata-nexrad-level2/2024/06/07/KMOB/KMOB20240607_144318_V06']"
T,SR22,SYR UUA /OV SYR170020/TM 2100/FL061/TP SR22/TB SEV AT 061/RM DURD,SEV AT 061,,6100.0,42.78289415916001,-76.02701530232672,2024-06-27 21:00:00+00:00,5.0,0,L,"('KBGM', 'KTYX', 'KENX', 'KBUF', 'KCCX')","['s3://unidata-nexrad-level2/2024/06/27/KBGM/KBGM20240627_205916_V06', 's3://unidata-nexrad-level2/2024/06/27/KTYX/KTYX20240627_205701_V06', 's3://unidata-nexrad-level2/2024/06/27/KENX/KENX20240627_205548_V06', 's3://unidata-nexrad-level2/2024/06/27/KBUF/KBUF20240627_205739_V06', 's3://unidata-nexrad-level2/2024/06/27/KCCX/KCCX20240627_205842_V06']"
F,AC11,AVL UA /OV AVL260020/TM 1550/FL095/TP AC11/TB MOD/RM MOD TB DURD 095-090,MOD,,9500.0,35.37405258560553,-82.94041351176855,2024-06-07 15:50:00+00:00,3.0,0,L,"('KGSP', 'KMRX', 'KCAE', 'KJKL', 'KFFC')","['s3://unidata-nexrad-level2/2024/06/07/KGSP/KGSP20240607_154440_V06', 's3://unidata-nexrad-level2/2024/06/07/KMRX/KMRX20240607_154605_V06', 's3://unidata-nexrad-level2/2024/06/07/KCAE/KCAE20240607_154944_V06', 's3://unidata-nexrad-level2/2024/06/07/KFFC/KFFC20240607_154835_V06']"
F,B737,ILM UA /OV ILM190090/TM 1334/FL360/TP B737/TB CONS MOD CAT,CONS MOD CAT,,36000.0,32.79266871622005,-78.2152172008269,2024-06-25 13:34:00+00:00,3.0,1,M,"('KLTX', 'KMHX', 'KCAE', 'KCLX', 'KRAX')","['s3://unidata-nexrad-level2/2024/06/25/KLTX/KLTX20240625_133007_V06', 's3://unidata-nexrad-level2/2024/06/25/KMHX/KMHX20240625_133332_V06', 's3://unidata-nexrad-level2/2024/06/25/KCAE/KCAE20240625_132827_V06', 's3://unidata-nexrad-level2/2024/06/25/KCLX/KCLX20240625_132840_V06', 's3://unidata-nexrad-level2/2024/06/25/KRAX/KRAX20240625_132804_V06']"
T,P28A,DEN UUA /OV DEN160015/TM 1923/FL075/TP P28A/TB SEV/RM NO INJURIES,SEV,,7500.0,39.597857816008926,-104.54614425880406,2024-06-17 19:23:00+00:00,5.0,0,L,"('KFTG', 'KPUX', 'KCYS', 'KGLD', 'KGJX')","['s3://unidata-nexrad-level2/2024/06/17/KFTG/KFTG20240617_192048_V06', 's3://unidata-nexrad-level2/2024/06/17/KPUX/KPUX20240617_192110_V06', 's3://unidata-nexrad-level2/2024/06/17/KCYS/KCYS20240617_191703_V06', 's3://unidata-nexrad-level2/2024/06/17/KGLD/KGLD20240617_192234_V06', 's3://unidata-nexrad-level2/2024/06/17/KGJX/KGJX20240617_192029_V06']"
T,CRJ7,CDS UUA /OV CDS110030/TM 1456/FL360/TP CRJ7/TB SEV/RM ZFW,SEV,,36000.0,34.26286607650751,-99.71835070189908,2024-06-03 14:56:00+00:00,5.0,0,M,"('KFDR', 'KLBB', 'KTLX', 'KDYX', 'KAMA')","['s3://unidata-nexrad-level2/2024/06/03/KFDR/KFDR20240603_145520_V06', 's3://unidata-nexrad-level2/2024/06/03/KLBB/KLBB20240603_145457_V06', 's3://unidata-nexrad-level2/2024/06/03/KTLX/KTLX20240603_145249_V06', 's3://unidata-nexrad-level2/2024/06/03/KDYX/KDYX20240603_144956_V06', 's3://unidata-nexrad-level2/2024/06/03/KAMA/KAMA20240603_145314_V06']"
F,B737,IOW UA /OV IOW/TM 1150/FL360/TP B737/TB CONS LGT OCNL MOD CHOP,CONS LGT OCNL MOD CHOP,,36000.0,41.63939,-91.544535,2024-06-26 11:50:00+00:00,2.0,0,M,"('KDVN', 'KDMX', 'KARX', 'KILX', 'KMKX')","['s3://unidata-nexrad-level2/2024/06/26/KDVN/KDVN20240626_114904_V06', 's3://unidata-nexrad-level2/2024/06/26/KDMX/KDMX20240626_114911_V06', 's3://unidata-nexrad-level2/2024/06/26/KARX/KARX20240626_114549_V06', 's3://unidata-nexrad-level2/2024/06/26/KILX/KILX20240626_114849_V06', 's3://unidata-nexrad-level2/2024/06/26/KMKX/KMKX20240626_114815_V06']"
F,A320,MGW UA /OV MGW045030/TM 1108/FL340/TP A320/TB LGT TURB/RM ZOB,LGT TURB,,34000.0,39.99649202844655,-79.45713381773051,2024-06-25 11:08:00+00:00,1.0,0,M,"('KPBZ', 'KCCX', 'KLWX', 'KRLX', 'KCLE')","['s3://unidata-nexrad-level2/2024/06/25/KPBZ/KPBZ20240625_110150_V06', 's3://unidata-nexrad-level2/2024/06/25/KCCX/KCCX20240625_110634_V06', 's3://unidata-nexrad-level2/2024/06/25/KLWX/KLWX20240625_110341_V06', 's3://unidata-nexrad-level2/2024/06/25/KRLX/KRLX20240625_110532_V06', 's3://unidata-nexrad-level2/2024/06/25/KCLE/KCLE20240625_110743_V06']"
