URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,A321,ORD UA /OV BAE320035/TM 0342/FL350/TP A321/TB MOD,MOD,,35000.0,43.5668954541222,-88.79373835113235,2021-06-16 03:42:00,3.0,M,"('KGRB', 'KMKX', 'KARX', 'KLOT', 'KDVN')","['s3://unidata-nexrad-level2/2021/06/16/KGRB/KGRB20210616_033955_V06', 's3://unidata-nexrad-level2/2021/06/16/KMKX/KMKX20210616_033849_V06', 's3://unidata-nexrad-level2/2021/06/16/KARX/KARX20210616_033445_V06', 's3://unidata-nexrad-level2/2021/06/16/KLOT/KLOT20210616_033711_V06', 's3://unidata-nexrad-level2/2021/06/16/KDVN/KDVN20210616_033721_V06']"
F,PA46,BJI UA /OV BJI360050/TM 0044/FL070/TP PA46/TB SEV CAT/RM LOST 400FT,SEV CAT,,7000.0,48.34283083340083,-94.93372,2021-06-05 00:44:00,5.0,L,"('KMVX', 'KDLH', 'KMPX', 'KABR', 'KFSD')","['s3://unidata-nexrad-level2/2021/06/05/KMVX/KMVX20210605_003555_V06', 's3://unidata-nexrad-level2/2021/06/05/KDLH/KDLH20210605_004108_V06', 's3://unidata-nexrad-level2/2021/06/05/KMPX/KMPX20210605_004157_V06', 's3://unidata-nexrad-level2/2021/06/05/KABR/KABR20210605_004334_V06', 's3://unidata-nexrad-level2/2021/06/05/KFSD/KFSD20210605_003718_V06']"
T,E145,SJT UUA /OV 20SE ELA/TM 1926/FL340/TP E145/TB SEV TURB/RM NO INJ KZHU,SEV TURB,,34000.0,29.3648786477023,-96.05079691865342,2021-06-03 19:26:00,5.0,M,"('KHGX', 'KEWX', 'KGRK', 'KLCH', 'KCRP')","['s3://unidata-nexrad-level2/2021/06/03/KHGX/KHGX20210603_192123_V06', 's3://unidata-nexrad-level2/2021/06/03/KEWX/KEWX20210603_192231_V06', 's3://unidata-nexrad-level2/2021/06/03/KGRK/KGRK20210603_192333_V06', 's3://unidata-nexrad-level2/2021/06/03/KLCH/KLCH20210603_192310_V06', 's3://unidata-nexrad-level2/2021/06/03/KCRP/KCRP20210603_192354_V06']"
F,C172,PAO UA /OV PAO/TM 1912/FL021/TP C172/TB MOD CONS/RM DURC,MOD CONS,,2100.0,37.46111,-122.11506,2021-06-09 19:12:00,3.0,L,"('KMUX', 'KDAX', 'KBBX', 'KHNX', 'KVBX')","['s3://unidata-nexrad-level2/2021/06/09/KMUX/KMUX20210609_191017_V06', 's3://unidata-nexrad-level2/2021/06/09/KDAX/KDAX20210609_190733_V06', 's3://unidata-nexrad-level2/2021/06/09/KBBX/KBBX20210609_190601_V06', 's3://unidata-nexrad-level2/2021/06/09/KHNX/KHNX20210609_190636_V06', 's3://unidata-nexrad-level2/2021/06/09/KVBX/KVBX20210609_190813_V06']"
F,E75S,UUA /OV YXU 315030 /TM 2338 /FL340 /TP E75S /TB MDT-SEV /RM MDTBORDERLINE SEV,MDT-SEV,,34000.0,43.38914202844655,-81.63763247892193,2021-06-08 23:38:00,5.0,U,"('KDTX', 'KBUF', 'KCLE', 'KGRR', 'KAPX')","['s3://unidata-nexrad-level2/2021/06/08/KDTX/KDTX20210608_233647_V06', 's3://unidata-nexrad-level2/2021/06/08/KBUF/KBUF20210608_233333_V06', 's3://unidata-nexrad-level2/2021/06/08/KCLE/KCLE20210608_233728_V06', 's3://unidata-nexrad-level2/2021/06/08/KGRR/KGRR20210608_233418_V06', 's3://unidata-nexrad-level2/2021/06/08/KAPX/KAPX20210608_233746_V06']"
F,E190,MYNN UA /OV ZQA150075/TM 1812/FL360/TP E190/TB CONS LGT CHOP/RM ZMAFD,CONS LGT CHOP,,36000.0,23.917380560109635,-76.76033294208544,2021-06-07 18:12:00,1.0,U,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://unidata-nexrad-level2/2021/06/07/KAMX/KAMX20210607_180509_V06', 's3://unidata-nexrad-level2/2021/06/07/KAMX/KAMX20210607_180509_V06', 's3://unidata-nexrad-level2/2021/06/07/KBYX/KBYX20210607_180839_V06', 's3://unidata-nexrad-level2/2021/06/07/KMLB/KMLB20210607_181125_V06', 's3://unidata-nexrad-level2/2021/06/07/KTBW/KTBW20210607_181031_V06']"
T,B737,MCI UUA /OV MCI/TM 2203/FL220/TP B737/TB SEV 200-210/RM ZKC FDC,SEV 200-210,,22000.0,39.29761,-94.71391,2021-06-11 22:03:00,5.0,M,"('KEAX', 'KTWX', 'KSGF', 'KOAX', 'KDMX')","['s3://unidata-nexrad-level2/2021/06/11/KEAX/KEAX20210611_220100_V06', 's3://unidata-nexrad-level2/2021/06/11/KTWX/KTWX20210611_220123_V06', 's3://unidata-nexrad-level2/2021/06/11/KSGF/KSGF20210611_220159_V06', 's3://unidata-nexrad-level2/2021/06/11/KOAX/KOAX20210611_215802_V06', 's3://unidata-nexrad-level2/2021/06/11/KDMX/KDMX20210611_220056_V06']"
T,CL60,AVP UUA /OV LVZ120010/TM 2014/FL140/TP CL60/TB SEV 160--060,SEV 160--060,,14000.0,41.18665991665992,-75.4979464959069,2021-06-19 20:14:00,5.0,M,"('KBGM', 'KDIX', 'KENX', 'KCCX', 'KDOX')","['s3://unidata-nexrad-level2/2021/06/19/KBGM/KBGM20210619_200955_V06', 's3://unidata-nexrad-level2/2021/06/19/KDIX/KDIX20210619_201252_V06', 's3://unidata-nexrad-level2/2021/06/19/KENX/KENX20210619_201337_V06', 's3://unidata-nexrad-level2/2021/06/19/KCCX/KCCX20210619_201156_V06', 's3://unidata-nexrad-level2/2021/06/19/KDOX/KDOX20210619_201324_V06']"
T,E545,JAX UUA /OV JAX270028/TM 2117/FL150/TP E545/TB SEV 150-210,SEV 150-210,,15000.0,30.49406,-82.22948044619856,2021-06-24 21:17:00,5.0,U,"('KJAX', 'KVAX', 'KTLH', 'KJGX', 'KCLX')","['s3://unidata-nexrad-level2/2021/06/24/KJAX/KJAX20210624_211227_V06', 's3://unidata-nexrad-level2/2021/06/24/KVAX/KVAX20210624_211415_V06', 's3://unidata-nexrad-level2/2021/06/24/KTLH/KTLH20210624_211249_V06', 's3://unidata-nexrad-level2/2021/06/24/KJGX/KJGX20210624_211356_V06', 's3://unidata-nexrad-level2/2021/06/24/KCLX/KCLX20210624_211625_V06']"
T,BE9T,LEX UUA /OV HYK010055/TM 1709/FL230/TP BE9T/TB SEV INTMT/RM NO DAMAGE +/-500,SEV INTMT,,23000.0,38.87281356230997,-84.26806707502894,2021-06-21 17:09:00,5.0,L,"('KILN', 'KJKL', 'KLVX', 'KIND', 'KRLX')","['s3://unidata-nexrad-level2/2021/06/21/KILN/KILN20210621_170646_V06', 's3://unidata-nexrad-level2/2021/06/21/KJKL/KJKL20210621_170717_V06', 's3://unidata-nexrad-level2/2021/06/21/KLVX/KLVX20210621_170749_V06', 's3://unidata-nexrad-level2/2021/06/21/KIND/KIND20210621_170723_V06', 's3://unidata-nexrad-level2/2021/06/21/KRLX/KRLX20210621_170558_V06']"
