URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,A306,LEX UA /OV HYK190020/TM 0216/FL180/TP A306/TB NEG,NEG,,18000.0,37.64170415916001,-84.54343015453493,2021-10-05 02:16:00+00:00,0.0,0,H,"('KJKL', 'KLVX', 'KMRX', 'KILN', 'KOHX')","['s3://unidata-nexrad-level2/2021/10/05/KJKL/KJKL20211005_021523_V06', 's3://unidata-nexrad-level2/2021/10/05/KLVX/KLVX20211005_021219_V06', 's3://unidata-nexrad-level2/2021/10/05/KMRX/KMRX20211005_021430_V06', 's3://unidata-nexrad-level2/2021/10/05/KILN/KILN20211005_021528_V06']"
T,PC12,ASE UUA /OV DBL080025/TM 2322/FL160/TP PC12/TB SEV/RM ZDV,SEV,,16000.0,39.51235926799308,-106.3686326858591,2021-10-08 23:22:00+00:00,5.0,0,L,"('KFTG', 'KGJX', 'KPUX', 'KCYS', 'KRIW')","['s3://unidata-nexrad-level2/2021/10/08/KGJX/KGJX20211008_232153_V06', 's3://unidata-nexrad-level2/2021/10/08/KPUX/KPUX20211008_231721_V06', 's3://unidata-nexrad-level2/2021/10/08/KCYS/KCYS20211008_232033_V06', 's3://unidata-nexrad-level2/2021/10/08/KRIW/KRIW20211008_232144_V06']"
T,B737,RNO UUA /OV RNO010007/TM 1715/FL090/TP B737/TB SEV/RM FL090-010 DURC,SEV,,9000.0,39.598793544294,-119.74485902077144,2021-10-20 17:15:00+00:00,5.0,0,M,"('KRGX', 'KBBX', 'KDAX', 'KLRX', 'KMUX')","['s3://unidata-nexrad-level2/2021/10/20/KRGX/KRGX20211020_171044_V06', 's3://unidata-nexrad-level2/2021/10/20/KBBX/KBBX20211020_171248_V06', 's3://unidata-nexrad-level2/2021/10/20/KDAX/KDAX20211020_171158_V06', 's3://unidata-nexrad-level2/2021/10/20/KMUX/KMUX20211020_170951_V06']"
F,B737,LAS UA /OV LAS /TM 0340/FL030/TP B737/SK BKN045/WX 10SM/TA 12/WV 31025G45/TB MDT TO SEV/IC N/A/RM MULITPLE REPORTS  WIND SHEAR +/- OF UP TO 20K AT APPROX 300' AND BLO ON FAC 26L. 10-15K +/- BLO 010 FAC 01L,MDT TO SEV,,3000.0,36.08006,-115.15225,2021-10-12 03:40:00+00:00,5.0,0,M,"('KESX', 'KEYX', 'KICX', 'KSOX', 'KYUX')","['s3://unidata-nexrad-level2/2021/10/12/KESX/KESX20211012_033653_V06', 's3://unidata-nexrad-level2/2021/10/12/KEYX/KEYX20211012_033620_V06', 's3://unidata-nexrad-level2/2021/10/12/KICX/KICX20211012_033614_V06', 's3://unidata-nexrad-level2/2021/10/12/KSOX/KSOX20211012_033731_V06', 's3://unidata-nexrad-level2/2021/10/12/KYUX/KYUX20211012_033120_V06']"
T,SW4,SDB UUA /OV FIM253020 /TM 1412 /FL100 /TP SW4 /TB SEV /RM ZLAWC AWC-WEB:,SEV,,10000.0,34.2625348710485,-119.26617939612166,2021-10-12 14:12:00+00:00,5.0,0,M,"('KVTX', 'KVBX', 'KSOX', 'KEYX', 'KHNX')","['s3://unidata-nexrad-level2/2021/10/12/KVTX/KVTX20211012_141120_V06', 's3://unidata-nexrad-level2/2021/10/12/KVBX/KVBX20211012_140341_V06', 's3://unidata-nexrad-level2/2021/10/12/KSOX/KSOX20211012_140436_V06', 's3://unidata-nexrad-level2/2021/10/12/KEYX/KEYX20211012_141036_V06', 's3://unidata-nexrad-level2/2021/10/12/KHNX/KHNX20211012_141159_V06']"
T,B789,SEA UUA /OV 4439N 12729W /TM 0128 /FL370 /TP B789 /TB SEV /RM ZOA CWSU AWC-WEB:,SEV,,37000.0,44.65,-127.4833,2021-10-18 01:28:00+00:00,5.0,0,U,"('KRTX', 'KLGX', 'KBHX', 'KMAX', 'KATX')","['s3://unidata-nexrad-level2/2021/10/18/KRTX/KRTX20211018_012301_V06', 's3://unidata-nexrad-level2/2021/10/18/KLGX/KLGX20211018_012752_V06', 's3://unidata-nexrad-level2/2021/10/18/KBHX/KBHX20211018_012505_V06', 's3://unidata-nexrad-level2/2021/10/18/KMAX/KMAX20211018_012603_V06', 's3://unidata-nexrad-level2/2021/10/18/KATX/KATX20211018_012719_V06']"
F,A21N,MYGF UA /OV ZFP010020/TM 1125/FL340/TP A21N/TB LGT-MOD CHOP 340/RM ZMAFD,LGT-MOD CHOP 340,,34000.0,26.828295840839992,-78.71531658088216,2021-10-23 11:25:00+00:00,2.0,0,U,"('KAMX', 'KAMX', 'KMLB', 'KTBW', 'KBYX')","['s3://unidata-nexrad-level2/2021/10/23/KAMX/KAMX20211023_112321_V06', 's3://unidata-nexrad-level2/2021/10/23/KAMX/KAMX20211023_112321_V06', 's3://unidata-nexrad-level2/2021/10/23/KMLB/KMLB20211023_112403_V06', 's3://unidata-nexrad-level2/2021/10/23/KTBW/KTBW20211023_111844_V06', 's3://unidata-nexrad-level2/2021/10/23/KBYX/KBYX20211023_112439_V06']"
F,P28A,MHV UA /OV MHV/TM 1525/FL065/TP P28A/TB MDT-SEV,MDT-SEV,,6500.0,35.059,-118.152,2021-10-26 15:25:00+00:00,5.0,0,L,"('KEYX', 'KVTX', 'KSOX', 'KHNX', 'KVBX')","['s3://unidata-nexrad-level2/2021/10/26/KEYX/KEYX20211026_151659_V06', 's3://unidata-nexrad-level2/2021/10/26/KVTX/KVTX20211026_152440_V06', 's3://unidata-nexrad-level2/2021/10/26/KHNX/KHNX20211026_152414_V06', 's3://unidata-nexrad-level2/2021/10/26/KVBX/KVBX20211026_150445_V06']"
F,P28A,OAK UA /OV OAK330015/TM 1733/FL020/TP P28A/TB MOD,MOD,,2000.0,37.93780388797807,-122.3787613417194,2021-10-28 17:33:00+00:00,3.0,0,L,"('KDAX', 'KMUX', 'KBBX', 'KHNX', 'KBHX')","['s3://unidata-nexrad-level2/2021/10/28/KMUX/KMUX20211028_172753_V06', 's3://unidata-nexrad-level2/2021/10/28/KBBX/KBBX20211028_172606_V06', 's3://unidata-nexrad-level2/2021/10/28/KHNX/KHNX20211028_172903_V06', 's3://unidata-nexrad-level2/2021/10/28/KBHX/KBHX20211028_172640_V06']"
T,B737,MBPV UUA /OV GTK032145/TM 1748/FL340/TP B737/TB SEV/RM UPDRAFT +800FT / ZMAFD,SEV,,34000.0,23.379615571292188,-69.7750770654397,2021-10-02 17:48:00+00:00,5.0,0,M,"('KAMX', 'KAMX', 'KMLB', 'KBYX', 'KTBW')","['s3://unidata-nexrad-level2/2021/10/02/KAMX/KAMX20211002_174757_V06', 's3://unidata-nexrad-level2/2021/10/02/KAMX/KAMX20211002_174757_V06', 's3://unidata-nexrad-level2/2021/10/02/KMLB/KMLB20211002_174445_V06', 's3://unidata-nexrad-level2/2021/10/02/KBYX/KBYX20211002_174603_V06', 's3://unidata-nexrad-level2/2021/10/02/KTBW/KTBW20211002_174601_V06']"
F,C510,ATL UA /OV ATL/TM 1511/FL220/TP C510/TB MOD/RM ZTLFD,MOD,,22000.0,33.6301,-84.4418,2021-10-25 15:11:00+00:00,3.0,0,U,"('KFFC', 'KJGX', 'KMXX', 'KHTX', 'KBMX')","['s3://unidata-nexrad-level2/2021/10/25/KFFC/KFFC20211025_150817_V06', 's3://unidata-nexrad-level2/2021/10/25/KJGX/KJGX20211025_150625_V06', 's3://unidata-nexrad-level2/2021/10/25/KMXX/KMXX20211025_151053_V06', 's3://unidata-nexrad-level2/2021/10/25/KHTX/KHTX20211025_150510_V06', 's3://unidata-nexrad-level2/2021/10/25/KBMX/KBMX20211025_150901_V06']"
F,B190,ALI UA /OV KNOG/TM 1351/FL050/TP B190/TB MOD FL050-060/RM ZHU,MOD FL050-060,,5000.0,27.90113,-98.05167,2021-10-27 13:51:00+00:00,3.0,0,M,"('KCRP', 'KEWX', 'KBRO', 'KDFX', 'KGRK')","['s3://unidata-nexrad-level2/2021/10/27/KCRP/KCRP20211027_134536_V06', 's3://unidata-nexrad-level2/2021/10/27/KEWX/KEWX20211027_134912_V06', 's3://unidata-nexrad-level2/2021/10/27/KBRO/KBRO20211027_134844_V06', 's3://unidata-nexrad-level2/2021/10/27/KDFX/KDFX20211027_134758_V06']"
F,C441,MCG UA /OV MCG165100/TM 2049/FL280/TP C441/TB LGT CHOP/RM ZAN,LGT CHOP,,28000.0,61.339993222734606,-154.65138415018353,2021-10-17 20:49:00+00:00,1.0,0,L,"('PAHG', 'PAKC', 'PABC', 'PAPD', 'PAIH')","['s3://unidata-nexrad-level2/2021/10/17/PAHG/PAHG20211017_203931_V06', 's3://unidata-nexrad-level2/2021/10/17/PAKC/PAKC20211017_204842_V06', 's3://unidata-nexrad-level2/2021/10/17/PABC/PABC20211017_204214_V06', 's3://unidata-nexrad-level2/2021/10/17/PAPD/PAPD20211017_204006_V06', 's3://unidata-nexrad-level2/2021/10/17/PAIH/PAIH20211017_204446_V06']"
F,E75,GUC UA /OV HBU053051/TM 1815/FL280/TP E75/TB CONT LGT OCNL MOD/RM FL280-270 ZDV,CONT LGT OCNL MOD,,28000.0,38.96158420468503,-106.17312365255766,2021-10-10 18:15:00+00:00,2.0,0,U,"('KFTG', 'KGJX', 'KPUX', 'KCYS', 'KGLD')","['s3://unidata-nexrad-level2/2021/10/10/KGJX/KGJX20211010_181258_V06', 's3://unidata-nexrad-level2/2021/10/10/KPUX/KPUX20211010_181256_V06', 's3://unidata-nexrad-level2/2021/10/10/KCYS/KCYS20211010_181037_V06', 's3://unidata-nexrad-level2/2021/10/10/KGLD/KGLD20211010_181448_V06']"
T,B757,DIK UUA /OV DIK315025/TM 0518/FL390/TP B757/TB SEV 390-355,SEV 390-355,,39000.0,47.09198169037213,-103.2322716794752,2021-10-13 05:18:00+00:00,5.0,0,M,"('KBIS', 'KMBX', 'KGGW', 'KUDX', 'KABR')","['s3://unidata-nexrad-level2/2021/10/13/KBIS/KBIS20211013_051651_V06', 's3://unidata-nexrad-level2/2021/10/13/KMBX/KMBX20211013_054157_V06', 's3://unidata-nexrad-level2/2021/10/13/KGGW/KGGW20211013_051753_V06', 's3://unidata-nexrad-level2/2021/10/13/KUDX/KUDX20211013_051443_V06', 's3://unidata-nexrad-level2/2021/10/13/KABR/KABR20211013_051533_V06']"
F,A21N,EWR UA /OV SAX070005/TM 1901/FL060/TP A21N/TB LGT,LGT,,6000.0,41.09850398724875,-74.43612245217965,2021-10-04 19:01:00+00:00,1.0,0,U,"('KDIX', 'KOKX', 'KENX', 'KBGM', 'KDOX')","['s3://unidata-nexrad-level2/2021/10/04/KDIX/KDIX20211004_185735_V06', 's3://unidata-nexrad-level2/2021/10/04/KOKX/KOKX20211004_190028_V06', 's3://unidata-nexrad-level2/2021/10/04/KENX/KENX20211004_185950_V06', 's3://unidata-nexrad-level2/2021/10/04/KBGM/KBGM20211004_185822_V06', 's3://unidata-nexrad-level2/2021/10/04/KDOX/KDOX20211004_190058_V06']"
T,C208,TRM UUA /OV JLI120010 /TM 2042 /FL090 /TP C208 /TB SEV/RM AWC-WEB,SEV,,9000.0,33.05665991665992,-116.41760917816036,2021-10-08 20:42:00+00:00,5.0,0,L,"('KNKX', 'KSOX', 'KYUX', 'KEYX', 'KESX')","['s3://unidata-nexrad-level2/2021/10/08/KNKX/KNKX20211008_203827_V06', 's3://unidata-nexrad-level2/2021/10/08/KSOX/KSOX20211008_203846_V06', 's3://unidata-nexrad-level2/2021/10/08/KYUX/KYUX20211008_204000_V06', 's3://unidata-nexrad-level2/2021/10/08/KEYX/KEYX20211008_203830_V06', 's3://unidata-nexrad-level2/2021/10/08/KESX/KESX20211008_204055_V06']"
T,CRJ9,BWI UUA /OV BAL045035/TM 1826/FL130/TP CRJ9/TB SEV 100-130,SEV 100-130,,13000.0,39.58251236652097,-76.12791499740365,2021-10-16 18:26:00+00:00,5.0,0,U,"('KDOX', 'KLWX', 'KDIX', 'KCCX', 'KBGM')","['s3://unidata-nexrad-level2/2021/10/16/KDOX/KDOX20211016_182256_V06', 's3://unidata-nexrad-level2/2021/10/16/KLWX/KLWX20211016_182318_V06', 's3://unidata-nexrad-level2/2021/10/16/KDIX/KDIX20211016_182210_V06', 's3://unidata-nexrad-level2/2021/10/16/KCCX/KCCX20211016_182355_V06', 's3://unidata-nexrad-level2/2021/10/16/KBGM/KBGM20211016_182113_V06']"
F,E145,SDF UA /OV SDF/TM 2159/FL030/TP E145/SK BTN LAYERS/TB NEG,NEG,,3000.0,38.17439,-85.736,2021-10-25 21:59:00+00:00,0.0,0,M,"('KLVX', 'KVWX', 'KIND', 'KHPX', 'KOHX')","['s3://unidata-nexrad-level2/2021/10/25/KLVX/KLVX20211025_215052_V06', 's3://unidata-nexrad-level2/2021/10/25/KVWX/KVWX20211025_215832_V06', 's3://unidata-nexrad-level2/2021/10/25/KIND/KIND20211025_215348_V06', 's3://unidata-nexrad-level2/2021/10/25/KHPX/KHPX20211025_215622_V06', 's3://unidata-nexrad-level2/2021/10/25/KOHX/KOHX20211025_215857_V06']"
T,SR22,SDB UUA /OV FIM310010 /TM 2316 /FL105 /TP SR22 /TB SEV /RM ZLAWC AWC-WEB:,SEV,,10500.0,34.4671399459225,-119.0346737996446,2021-10-25 23:16:00+00:00,5.0,0,L,"('KVTX', 'KVBX', 'KSOX', 'KEYX', 'KHNX')","['s3://unidata-nexrad-level2/2021/10/25/KVTX/KVTX20211025_231334_V06', 's3://unidata-nexrad-level2/2021/10/25/KVBX/KVBX20211025_231451_V06', 's3://unidata-nexrad-level2/2021/10/25/KSOX/KSOX20211025_231212_V06', 's3://unidata-nexrad-level2/2021/10/25/KEYX/KEYX20211025_231312_V06', 's3://unidata-nexrad-level2/2021/10/25/KHNX/KHNX20211025_231252_V06']"
F,DC93,EVV UA /OV SAM/TM 0608/FL330/TP DC93/TB NEG,NEG,,33000.0,38.49,-88.09,2021-10-31 06:08:00+00:00,0.0,0,M,"('KVWX', 'KPAH', 'KLVX', 'KIND', 'KHPX')","['s3://unidata-nexrad-level2/2021/10/31/KVWX/KVWX20211031_060117_V06', 's3://unidata-nexrad-level2/2021/10/31/KPAH/KPAH20211031_060655_V06', 's3://unidata-nexrad-level2/2021/10/31/KLVX/KLVX20211031_060300_V06', 's3://unidata-nexrad-level2/2021/10/31/KIND/KIND20211031_060015_V06', 's3://unidata-nexrad-level2/2021/10/31/KHPX/KHPX20211031_060625_V06']"
