label,issue,expire,fl_low,fl_high,polygon
1C,2009-05-01 00:55:00+00:00,2009-05-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-86.55234322050309 37.77765252504662, -88.37365338896903 35.697943967210314, -89.69352790554005 34.78438188645532, -91.43005871587378 34.9323722435418, -88.60367320552575 37.92698828417791, -86.55234322050309 37.77765252504662))"
2C,2009-05-01 00:55:00+00:00,2009-05-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-90.83393282566124 33.64976888747607, -89.19399707719285 32.379387328914525, -89.94465954985998 32.04868436836524, -91.12533952670466 32.835025902913294, -90.83393282566124 33.64976888747607))"
3C,2009-05-01 00:55:00+00:00,2009-05-01 02:55:00+00:00,0.0,35000.0,"POLYGON ((-95.53149759750342 39.03264914438195, -93.21066134485365 39.12415958345098, -94.03827854465689 38.62205792988006, -95.9250718140011 38.90197705906824, -95.53149759750342 39.03264914438195))"
1E,2009-05-01 00:55:00+00:00,2009-05-01 02:55:00+00:00,0.0,34000.0,"POLYGON ((-84.84298100993911 40.032552349908016, -84.7 39.68547582294557, -85.49419421757041 39.27197892304491, -85.68217108371086 39.5274648292536, -84.84298100993911 40.032552349908016))"
4C,2009-05-01 01:55:00+00:00,2009-05-01 03:55:00+00:00,0.0,45000.0,"POLYGON ((-88.34308502601584 37.73755984861174, -86.35855722106766 37.84276082397626, -87.62777489330361 35.81792757448312, -89.23160043578108 34.76303402602263, -91.16847914232966 34.67582201304742, -88.34308502601584 37.73755984861174))"
5C,2009-05-01 01:55:00+00:00,2009-05-01 03:55:00+00:00,0.0,45000.0,"POLYGON ((-99.77642 36.12917104426361, -98.07747679570892 36.042486788311784, -98.41638819607472 35.39725360267512, -99.77642 35.297326265581646, -99.77642 36.12917104426361))"
6C,2009-05-01 02:55:00+00:00,2009-05-01 04:55:00+00:00,0.0,42000.0,"POLYGON ((-87.62777489330361 35.81792757448312, -86.73978426134461 34.962369672831116, -90.89699999006913 32.25324195810192, -91.47645738213365 33.454253637344074, -87.62777489330361 35.81792757448312))"
7C,2009-05-01 02:55:00+00:00,2009-05-01 04:55:00+00:00,0.0,45000.0,"POLYGON ((-99.58586877905734 36.23172213570466, -98.07747679570892 36.042486788311784, -98.35187700775941 35.14300145890824, -99.77642 35.297326265581646, -99.58586877905734 36.23172213570466))"
8C,2009-05-01 03:55:00+00:00,2009-05-01 05:55:00+00:00,0.0,42000.0,"POLYGON ((-89.67134348855797 34.40478887455077, -88.8791465565081 33.61678623961933, -90.53504911942329 32.63680635268544, -91.0191177118982 33.71247523151669, -89.67134348855797 34.40478887455077))"
9C,2009-05-01 03:55:00+00:00,2009-05-01 05:55:00+00:00,0.0,45000.0,"POLYGON ((-98.49111504279104 36.15763997556041, -97.48378645850585 35.99628408131475, -97.678255696033 35.55367965504102, -98.78852338315694 35.64100309940781, -98.49111504279104 36.15763997556041))"
