label,issue,expire,fl_low,fl_high,polygon
1E,2009-04-01 00:55:00+00:00,2009-04-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-82.16000000000001 32.87815522131804, -80.00960503624667 31.214106549109758, -82.34111470983488 29.852783030599475, -84.07786910491039 30.164436683270303, -82.16000000000001 32.87815522131804))"
2E,2009-04-01 00:55:00+00:00,2009-04-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-83.65690385889425 30.146977002144137, -85.05712868858214 28.762908111931186, -90.08025206094763 27.75101765022898, -83.53056737185463 29.99193155060657, -85.0137083841147 28.783416090042277, -90.11974793905236 27.94707905798873, -85.09662456668687 28.958969519690935, -85.14004487115432 28.938461541579844, -83.65690385889425 30.146977002144137))"
1C,2009-04-01 00:55:00+00:00,2009-04-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-86.99074363042998 30.313551228754303, -86.95865314438127 30.11614251388802, -89.2166979223496 29.749077896229995, -89.2487884083983 29.94648661109628, -86.99074363042998 30.313551228754303))"
3E,2009-04-01 01:55:00+00:00,2009-04-01 03:55:00+00:00,0.0,44000.0,"POLYGON ((-82.02098488455984 32.475071589244095, -79.36799617291318 31.504854143236706, -80.57287419208893 28.82836338633747, -83.63903572242158 30.143408025938317, -82.02098488455984 32.475071589244095))"
4E,2009-04-01 01:55:00+00:00,2009-04-01 03:55:00+00:00,0.0,45000.0,"POLYGON ((-83.34384069705666 30.129105919820965, -84.33197607785259 28.804317117845702, -90.08197607785259 27.7506860735821, -83.19752149920075 29.992758230662687, -84.27684040107204 28.83450555379332, -90.1180239221474 27.947410634635613, -84.3680239221474 29.001041678899217, -84.42315959892795 28.9708532429516, -83.34384069705666 30.129105919820965))"
2C,2009-04-01 02:55:00+00:00,2009-04-01 04:55:00+00:00,0.0,36000.0,"POLYGON ((-87.53250985394989 33.269414085635354, -87.39217856729123 33.12691099800312, -88.72983435667066 31.809641588974703, -88.87016564332933 31.952144676606938, -87.53250985394989 33.269414085635354))"
3C,2009-04-01 02:55:00+00:00,2009-04-01 04:55:00+00:00,0.0,37000.0,"POLYGON ((-88.68972059279218 31.04828769289471, -88.57905094604092 30.881697689329215, -90.08046044374764 29.88427614431519, -90.1911300904989 30.050866147880686, -88.68972059279218 31.04828769289471))"
5E,2009-04-01 02:55:00+00:00,2009-04-01 04:55:00+00:00,0.0,45000.0,"POLYGON ((-81.11 31.827262088527213, -79.87361724218674 31.095213549427644, -79.79734241549319 27.423611960799473, -83.05 30.431844778681963, -81.11 31.827262088527213))"
6E,2009-04-01 02:55:00+00:00,2009-04-01 04:55:00+00:00,0.0,45000.0,"POLYGON ((-82.88991125750019 30.140484362696938, -84.33492927866806 28.80382155417922, -89.57972468793156 28.00426082431443, -82.76872654624239 29.981379787786715, -84.2894076443711 28.823127110917348, -89.60986613059544 28.20197651270091, -84.36507072133193 29.0015372425657, -84.41059235562889 28.98223168582757, -82.88991125750019 30.140484362696938))"
7E,2009-04-01 03:55:00+00:00,2009-04-01 05:55:00+00:00,0.0,45000.0,"POLYGON ((-80.56645288982406 31.967837904366018, -79.30705926861594 31.510537427298804, -79.36281421450062 27.675438843385773, -83.05 29.766368955736397, -80.56645288982406 31.967837904366018))"
8E,2009-04-01 03:55:00+00:00,2009-04-01 05:55:00+00:00,0.0,45000.0,"POLYGON ((-83.47233146278069 29.34485897780915, -83.43663069310333 29.148071135083935, -89.01395890456843 28.136245876291813, -89.04965967424579 28.333033719017028, -83.47233146278069 29.34485897780915))"
4C,2009-04-01 03:55:00+00:00,2009-04-01 05:55:00+00:00,0.0,36000.0,"POLYGON ((-86.67929805204989 33.51345752219647, -86.55682895828556 33.35533946164504, -88.51374405785319 31.839626342081242, -88.63621315161751 31.997744402632666, -86.67929805204989 33.51345752219647))"
5C,2009-04-01 03:55:00+00:00,2009-04-01 05:55:00+00:00,0.0,37000.0,"POLYGON ((-88.65201390790692 31.263550565385078, -88.51453193432444 31.11829662588646, -89.93125901320876 29.777373030250693, -90.06874098679124 29.92262696974931, -88.65201390790692 31.263550565385078))"
9E,2009-04-01 04:55:00+00:00,2009-04-01 06:55:00+00:00,0.0,45000.0,"POLYGON ((-80.45862342555714 32.536380255278786, -78.114134192269 31.228223940412413, -77.48365624185666 26.656215834631062, -83.05 29.100893132790826, -80.45862342555714 32.536380255278786))"
10E,2009-04-01 04:55:00+00:00,2009-04-01 06:55:00+00:00,0.0,43000.0,"POLYGON ((-83.60857917123306 29.226351418187857, -83.56879201189813 29.030348913224127, -86.66010642033254 28.402833367208633, -86.69989357966747 28.598835872172362, -83.60857917123306 29.226351418187857))"
6C,2009-04-01 04:55:00+00:00,2009-04-01 06:55:00+00:00,0.0,40000.0,"POLYGON ((-85.53483547945474 34.19086697356401, -87.48383353268672 28.199594628992333, -90.60520459073649 28.10311866850767, -86.9 34.16910686720918, -85.53483547945474 34.19086697356401))"
7C,2009-04-01 05:55:00+00:00,2009-04-01 07:55:00+00:00,0.0,42000.0,"POLYGON ((-89.04093694470487 29.846534814906935, -87.48168175668143 29.136776832549774, -87.656721967682 28.266506879194484, -89.66633722551538 28.25707270258019, -89.04093694470487 29.846534814906935))"
11E,2009-04-01 05:55:00+00:00,2009-04-01 07:55:00+00:00,0.0,45000.0,"POLYGON ((-80.91347784840082 32.15984812876103, -78.38501580971713 31.467382158990375, -77.66284712507748 27.550658532027946, -83.05 29.100893132790826, -80.91347784840082 32.15984812876103))"
12E,2009-04-01 05:55:00+00:00,2009-04-01 07:55:00+00:00,0.0,43000.0,"POLYGON ((-82.82931890187129 30.060932075241826, -83.34928232570508 28.49658462437962, -86.68 28.168096708217718, -86.02206625453677 29.444992833966868, -82.82931890187129 30.060932075241826))"
13E,2009-04-01 05:55:00+00:00,2009-04-01 07:55:00+00:00,0.0,34000.0,"POLYGON ((-85.47457910984734 37.24443338509137, -83.06848649969443 35.89720252945267, -86.38530161259438 30.21484687132116, -88.71715337435619 30.602177732314168, -85.47457910984734 37.24443338509137))"
14E,2009-04-01 06:55:00+00:00,2009-04-01 08:55:00+00:00,0.0,44000.0,"POLYGON ((-79.87361724218674 31.095213549427644, -76.97808172116771 28.908957479633735, -78.36017565993521 27.306171963528065, -82.69689651040159 29.47219943584568, -79.87361724218674 31.095213549427644))"
15E,2009-04-01 06:55:00+00:00,2009-04-01 08:55:00+00:00,0.0,42000.0,"POLYGON ((-83.42859339852654 28.929814588275665, -86.6635538383421 28.90130313854204, -88.68216703856373 28.564735874710166, -85.24892719403316 28.457045470481695, -86.70928530756022 28.904325741537818, -83.39813589330592 28.732147341682467, -85.20441313386263 28.453827592546954, -88.71505936187955 28.762012571425437, -86.69644616165792 29.09857983525731, -86.65071469243979 29.095557232261534, -85.19035657891273 28.64827696120541, -85.23487063908325 28.651494839140152, -83.42859339852654 28.929814588275665))"
16E,2009-04-01 06:55:00+00:00,2009-04-01 08:55:00+00:00,0.0,36000.0,"POLYGON ((-84.31839842295123 37.02981778732473, -81.93878197790082 36.50351421885207, -85.42341662632886 30.777611824452634, -88.08561423058345 30.964992691111963, -84.31839842295123 37.02981778732473))"
17E,2009-04-01 07:55:00+00:00,2009-04-01 09:55:00+00:00,0.0,44000.0,"POLYGON ((-79.589734327649 31.966962443600607, -76.80035650834265 28.968014159304357, -79.09496772306241 28.18234019871833, -81.46294579244356 29.426869312067325, -79.589734327649 31.966962443600607))"
18E,2009-04-01 07:55:00+00:00,2009-04-01 09:55:00+00:00,0.0,41000.0,"POLYGON ((-84.48622877905999 30.282288695169125, -85.15524892107487 28.819394536320978, -87.8298273107671 28.333201260106424, -87.91977605708156 29.807027638847178, -84.48622877905999 30.282288695169125))"
