URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,C550,UIN UA /OV UIN/TM 2159/FL080/TP C550/SK 062-094 BKN/TB NEG/IC NEG/RM ZKC FD,NEG,,8000.0,39.94285,-91.19458,2012-10-09 21:59:00,0.0,L,"('KLSX', 'KILX', 'KDVN', 'KDMX', 'KEAX')","['s3://unidata-nexrad-level2/2012/10/09/KLSX/KLSX20121009_215437_V06.gz', 's3://unidata-nexrad-level2/2012/10/09/KILX/KILX20121009_215454_V06.gz', 's3://unidata-nexrad-level2/2012/10/09/KDVN/KDVN20121009_215514_V06.gz', 's3://unidata-nexrad-level2/2012/10/09/KDMX/KDMX20121009_215145_V06.gz', 's3://unidata-nexrad-level2/2012/10/09/KEAX/KEAX20121009_215033_V06.gz']"
T,TRIN,AST UUA /OV AST020025/TM 2048/FL090/TP TRIN/TA M01/TB SEV/IC SEV MX/RM SEV TB DURD 090-050...SEV MX DURC 080-090 ..ZSE,SEV,,9000.0,46.548470306651794,-123.67675027471142,2012-10-20 20:48:00,5.0,L,"('KLGX', 'KRTX', 'KATX', 'KPDT', 'KMAX')","['s3://unidata-nexrad-level2/2012/10/20/KLGX/KLGX20121020_204329_V06.gz', 's3://unidata-nexrad-level2/2012/10/20/KRTX/KRTX20121020_204637_V06.gz', 's3://unidata-nexrad-level2/2012/10/20/KATX/KATX20121020_204310_V06.gz', 's3://unidata-nexrad-level2/2012/10/20/KPDT/KPDT20121020_204150_V06.gz', 's3://unidata-nexrad-level2/2012/10/20/KMAX/KMAX20121020_204739_V06.gz']"
F,B777,UUA /OV CYSC /TM 0108 /FL370 /TP B777 /TB MDT-SEV CAT 350-360,MDT-SEV CAT 350-360,,37000.0,45.43861,-71.69139,2012-10-20 01:08:00,5.0,H,"('KCXX', 'KGYX', 'KCBW', 'KTYX', 'KENX')","['s3://unidata-nexrad-level2/2012/10/20/KCXX/KCXX20121020_010606_V06.gz', 's3://unidata-nexrad-level2/2012/10/20/KGYX/KGYX20121020_010604_V06.gz', 's3://unidata-nexrad-level2/2012/10/20/KCBW/KCBW20121020_010537_V06.gz', 's3://unidata-nexrad-level2/2012/10/20/KTYX/KTYX20121020_010640_V07.gz', 's3://unidata-nexrad-level2/2012/10/20/KENX/KENX20121020_010501_V06.gz']"
T,DA40,I75 UUA /OV DSM180015 /TM 1736 /FL017 /TP DA40 /TB SEV,SEV,,1700.0,41.28392974997975,-93.653114,2012-10-08 17:36:00,5.0,L,"('KDMX', 'KOAX', 'KDVN', 'KEAX', 'KTWX')","['s3://unidata-nexrad-level2/2012/10/08/KDMX/KDMX20121008_173314_V06.gz', 's3://unidata-nexrad-level2/2012/10/08/KDVN/KDVN20121008_172732_V06.gz', 's3://unidata-nexrad-level2/2012/10/08/KEAX/KEAX20121008_172810_V06.gz', 's3://unidata-nexrad-level2/2012/10/08/KTWX/KTWX20121008_172838_V06.gz']"
T,PA30,IYK UUA /OV IYK270005 /TM 1630 /FL085 /TP PA30 /TB SEV,SEV,,8500.0,35.65874,-117.93210196366306,2012-10-23 16:30:00,5.0,L,"('KEYX', 'KHNX', 'KVTX', 'KSOX', 'KVBX')","['s3://unidata-nexrad-level2/2012/10/23/KHNX/KHNX20121023_162744_V06.gz', 's3://unidata-nexrad-level2/2012/10/23/KVTX/KVTX20121023_162639_V06.gz', 's3://unidata-nexrad-level2/2012/10/23/KSOX/KSOX20121023_162614_V06.gz']"
F,C208,UNV UA /OV UNV/TM 1254/FL040/TP C208/SK BKN032/TB MOD CHOP/RMFL040-020 ON GPS6 UNV BASES AT 032,MOD CHOP,,4000.0,40.85,-77.85,2012-10-16 12:54:00,3.0,L,"('KCCX', 'KPBZ', 'KLWX', 'KBGM', 'KBUF')","['s3://unidata-nexrad-level2/2012/10/16/KCCX/KCCX20121016_125244_V06.gz', 's3://unidata-nexrad-level2/2012/10/16/KPBZ/KPBZ20121016_124635_V06.gz', 's3://unidata-nexrad-level2/2012/10/16/KLWX/KLWX20121016_124458_V06.gz', 's3://unidata-nexrad-level2/2012/10/16/KBGM/KBGM20121016_125131_V06.gz', 's3://unidata-nexrad-level2/2012/10/16/KBUF/KBUF20121016_124536_V06.gz']"
F,B737,HUF UA /OV TTH/TM 1312/FL240/TP B737/TB LGT CHOP/RM CWSU ZID,LGT CHOP,201210031325-KWBC-UBIN90-PIREP,24000.0,39.49,-87.25,2012-10-03 13:12:00,1.0,M,"('KIND', 'KVWX', 'KILX', 'KLVX', 'KLOT')","['s3://unidata-nexrad-level2/2012/10/03/KVWX/KVWX20121003_130320_V03.gz', 's3://unidata-nexrad-level2/2012/10/03/KLVX/KLVX20121003_130222_V03.gz', 's3://unidata-nexrad-level2/2012/10/03/KLOT/KLOT20121003_131118_V06.gz']"
F,GLAS,CRW UA /OV CRW045025 /TM 1718 /FL080 /TP GLAS /WX FV25SM /TA 13 /TB NEG /RM SCT-BKN ABV SMOOTH,NEG,,8000.0,38.67405169037213,-81.21412884169055,2012-10-14 17:18:00,0.0,L,"('KRLX', 'KFCX', 'KJKL', 'KPBZ', 'KILN')","['s3://unidata-nexrad-level2/2012/10/14/KRLX/KRLX20121014_170935_V06.gz', 's3://unidata-nexrad-level2/2012/10/14/KFCX/KFCX20121014_171331_V06.gz', 's3://unidata-nexrad-level2/2012/10/14/KJKL/KJKL20121014_171009_V03.gz', 's3://unidata-nexrad-level2/2012/10/14/KPBZ/KPBZ20121014_171144_V06.gz', 's3://unidata-nexrad-level2/2012/10/14/KILN/KILN20121014_171500_V06.gz']"
F,B752,CMH UA /OV APE/TM 2109/FL380/TP B752/TB LGT-MOD,LGT-MOD,,38000.0,40.15,-82.59,2012-10-28 21:09:00,2.0,M,"('KILN', 'KCLE', 'KPBZ', 'KRLX', 'KJKL')","['s3://unidata-nexrad-level2/2012/10/28/KILN/KILN20121028_210615_V06.gz', 's3://unidata-nexrad-level2/2012/10/28/KCLE/KCLE20121028_210822_V06.gz', 's3://unidata-nexrad-level2/2012/10/28/KPBZ/KPBZ20121028_210540_V06.gz', 's3://unidata-nexrad-level2/2012/10/28/KRLX/KRLX20121028_210448_V06.gz', 's3://unidata-nexrad-level2/2012/10/28/KJKL/KJKL20121028_210646_V03.gz']"
T,F2TH,ORL UUA /OV ORL150035/TM 2322/FL110/TP F2TH/TB SEV/RM LOST TOTAL 3100FT. NO INJ  LOST PANE OFF ACFT. CWSU ZMA,SEV,,11000.0,28.040237594717823,-81.00088445351874,2012-10-04 23:22:00,5.0,M,"('KMLB', 'KTBW', 'KAMX', 'KAMX', 'KJAX')","['s3://unidata-nexrad-level2/2012/10/04/KMLB/KMLB20121004_231830_V06.gz', 's3://unidata-nexrad-level2/2012/10/04/KTBW/KTBW20121004_231919_V06.gz', 's3://unidata-nexrad-level2/2012/10/04/KAMX/KAMX20121004_232057_V06.gz', 's3://unidata-nexrad-level2/2012/10/04/KAMX/KAMX20121004_232057_V06.gz', 's3://unidata-nexrad-level2/2012/10/04/KJAX/KJAX20121004_232007_V06.gz']"
