URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,BE35,HON UUA /OV HON250020/TM 1026/FL090/TP BE35/TB SEV,SEV,201208031040-KWBC-UBSD91-PIREP,9000.0,44.325984051005,-98.74874403920168,2012-08-03 10:26:00,5.0,L,"('KABR', 'KFSD', 'KLNX', 'KBIS', 'KMVX')","['s3://unidata-nexrad-level2/2012/08/03/KABR/KABR20120803_102556_V06.gz', 's3://unidata-nexrad-level2/2012/08/03/KFSD/KFSD20120803_102442_V06.gz', 's3://unidata-nexrad-level2/2012/08/03/KLNX/KLNX20120803_102332_V03.gz', 's3://unidata-nexrad-level2/2012/08/03/KBIS/KBIS20120803_102405_V06.gz', 's3://unidata-nexrad-level2/2012/08/03/KMVX/KMVX20120803_102436_V06.gz']"
F,B737,MSL UA /OV MSL/TM 1825/FL250/TP B737/TB CONT LGT-OCNL MOD 270-250/RM ZME,CONT LGT-OCNL MOD 270-250,201208181835-KWBC-UBAL90-PIREP,25000.0,34.71,-87.49,2012-08-18 18:25:00,2.0,M,"('KHTX', 'KGWX', 'KBMX', 'KOHX', 'KHPX')","['s3://unidata-nexrad-level2/2012/08/18/KHTX/KHTX20120818_182253_V06.gz', 's3://unidata-nexrad-level2/2012/08/18/KGWX/KGWX20120818_182234_V04.gz', 's3://unidata-nexrad-level2/2012/08/18/KBMX/KBMX20120818_182255_V06.gz', 's3://unidata-nexrad-level2/2012/08/18/KOHX/KOHX20120818_182233_V06.gz']"
T,BE33,CHA UUA /OV CHA260014 /TM 1843 /FL070 /TP BE33 /TB EXTRM,EXTRM,201208291850-KWBC-UBTN90-PIREP,7000.0,34.98947880992388,-85.4806455850072,2012-08-29 18:43:00,7.0,L,"('KHTX', 'KOHX', 'KFFC', 'KMRX', 'KBMX')","['s3://unidata-nexrad-level2/2012/08/29/KHTX/KHTX20120829_184235_V06.gz', 's3://unidata-nexrad-level2/2012/08/29/KOHX/KOHX20120829_184119_V06.gz', 's3://unidata-nexrad-level2/2012/08/29/KFFC/KFFC20120829_184226_V06.gz', 's3://unidata-nexrad-level2/2012/08/29/KMRX/KMRX20120829_184242_V06.gz', 's3://unidata-nexrad-level2/2012/08/29/KBMX/KBMX20120829_183824_V06.gz']"
F,H25B,FNT UA /OV FNT240020/TM 2242/FL330/TP H25B/TB LGT OCNL MDT CHOP/RM FL330 - FL310,LGT OCNL MDT CHOP,,33000.0,42.79998983331984,-84.14397145951075,2012-08-01 22:42:00,1.0,M,"('KGRR', 'KDTX', 'KIWX', 'KAPX', 'KCLE')","['s3://unidata-nexrad-level2/2012/08/01/KGRR/KGRR20120801_223705_V06.gz', 's3://unidata-nexrad-level2/2012/08/01/KDTX/KDTX20120801_223337_V03.gz', 's3://unidata-nexrad-level2/2012/08/01/KIWX/KIWX20120801_224109_V03.gz', 's3://unidata-nexrad-level2/2012/08/01/KAPX/KAPX20120801_223754_V06.gz', 's3://unidata-nexrad-level2/2012/08/01/KCLE/KCLE20120801_223333_V06.gz']"
F,E6,WLD UA /OV HYS120170 /TM 1835 /FL280 /TP E6 /SK SKC /WX FV99SM /TA M23 /WV 31730KT /TB NEG,NEG,,28000.0,37.42543858321858,-96.12255639116414,2012-08-08 18:35:00,0.0,L,"('KICT', 'KINX', 'KTWX', 'KSGF', 'KTLX')","['s3://unidata-nexrad-level2/2012/08/08/KICT/KICT20120808_183403_V06.gz', 's3://unidata-nexrad-level2/2012/08/08/KINX/KINX20120808_183414_V03.gz', 's3://unidata-nexrad-level2/2012/08/08/KTWX/KTWX20120808_183314_V06.gz', 's3://unidata-nexrad-level2/2012/08/08/KSGF/KSGF20120808_183420_V06.gz', 's3://unidata-nexrad-level2/2012/08/08/KTLX/KTLX20120808_183320_V03.gz']"
T,C560,BKW UUA /OV BKW257096/TM 1840/FL330/TP C560/TB SEV-EXTRM,SEV-EXTRM,,33000.0,37.427379159364015,-83.09700204802417,2012-08-03 18:40:00,6.0,M,"('KJKL', 'KMRX', 'KRLX', 'KILN', 'KFCX')","['s3://unidata-nexrad-level2/2012/08/03/KJKL/KJKL20120803_183842_V03.gz', 's3://unidata-nexrad-level2/2012/08/03/KMRX/KMRX20120803_183822_V06.gz', 's3://unidata-nexrad-level2/2012/08/03/KRLX/KRLX20120803_183948_V03.gz', 's3://unidata-nexrad-level2/2012/08/03/KILN/KILN20120803_183745_V03.gz', 's3://unidata-nexrad-level2/2012/08/03/KFCX/KFCX20120803_183920_V03.gz']"
T,PA46,RYW UUA /OV AUS315025 /TM 2230 /FL050 /TP PA46 /TB SEV,SEV,,5000.0,30.489179490372123,-98.0107935673321,2012-08-07 22:30:00,5.0,L,"('KGRK', 'KEWX', 'KFWS', 'KDYX', 'KDFX')","['s3://unidata-nexrad-level2/2012/08/07/KGRK/KGRK20120807_222924_V03.gz', 's3://unidata-nexrad-level2/2012/08/07/KEWX/KEWX20120807_222737_V06.gz', 's3://unidata-nexrad-level2/2012/08/07/KFWS/KFWS20120807_222946_V03.gz', 's3://unidata-nexrad-level2/2012/08/07/KDYX/KDYX20120807_222910_V03.gz', 's3://unidata-nexrad-level2/2012/08/07/KDFX/KDFX20120807_222916_V04.gz']"
F,C172,JCT UA /OV MAF-JCT180010 /TM 2356 /FL075 /TP C172 /SK SCT085 /TB LGT /RM NEG PCPN,LGT,,7500.0,30.51083,-99.76639,2012-08-27 23:56:00,1.0,L,"('KSJT', 'KDFX', 'KEWX', 'KGRK', 'KDYX')","['s3://unidata-nexrad-level2/2012/08/27/KSJT/KSJT20120827_235224_V06.gz', 's3://unidata-nexrad-level2/2012/08/27/KDFX/KDFX20120827_235220_V04.gz', 's3://unidata-nexrad-level2/2012/08/27/KEWX/KEWX20120827_235520_V06.gz', 's3://unidata-nexrad-level2/2012/08/27/KGRK/KGRK20120827_235320_V03.gz', 's3://unidata-nexrad-level2/2012/08/27/KDYX/KDYX20120827_235548_V03.gz']"
F,C402,SFM UA /OV SFM135025 /TM 1529 /FL050 /TP C402 /SK SKC /TB NEG /RM SMOOTH,NEG,,5000.0,43.09920830962787,-70.3025057719609,2012-08-31 15:29:00,0.0,L,"('KGYX', 'KBOX', 'KCXX', 'KENX', 'KOKX')","['s3://unidata-nexrad-level2/2012/08/31/KGYX/KGYX20120831_152542_V06.gz', 's3://unidata-nexrad-level2/2012/08/31/KBOX/KBOX20120831_152858_V06.gz', 's3://unidata-nexrad-level2/2012/08/31/KCXX/KCXX20120831_152817_V06.gz', 's3://unidata-nexrad-level2/2012/08/31/KENX/KENX20120831_152549_V06.gz', 's3://unidata-nexrad-level2/2012/08/31/KOKX/KOKX20120831_152435_V06.gz']"
F,P28A,MKE UA /OV 62C /TM 0142 /FL037 /TP P28A /SK SKC /WX FV10SM HZ /TB NEG,NEG,,3700.0,42.81,-88.09,2012-08-02 01:42:00,0.0,L,"('KMKX', 'KLOT', 'KGRB', 'KGRR', 'KDVN')","['s3://unidata-nexrad-level2/2012/08/02/KMKX/KMKX20120802_013231_V06.gz', 's3://unidata-nexrad-level2/2012/08/02/KLOT/KLOT20120802_013834_V06.gz', 's3://unidata-nexrad-level2/2012/08/02/KGRB/KGRB20120802_013838_V06.gz', 's3://unidata-nexrad-level2/2012/08/02/KGRR/KGRR20120802_014031_V06.gz', 's3://unidata-nexrad-level2/2012/08/02/KDVN/KDVN20120802_013849_V06.gz']"
F,B737,CIC UA /OV KRBL105045/TM 2322/FL390/TP B737/TA M51/TB CONT LGT CHOP 390/RM AWC-WEB:ASA,CONT LGT CHOP 390,,39000.0,39.9577699929004,-121.30571646311964,2012-08-10 23:22:00,1.0,M,"('KBBX', 'KRGX', 'KDAX', 'KBHX', 'KMAX')","['s3://unidata-nexrad-level2/2012/08/10/KBBX/KBBX20120810_231929_V07.gz', 's3://unidata-nexrad-level2/2012/08/10/KRGX/KRGX20120810_231941_V03.gz', 's3://unidata-nexrad-level2/2012/08/10/KDAX/KDAX20120810_232036_V06.gz', 's3://unidata-nexrad-level2/2012/08/10/KBHX/KBHX20120810_231948_V06.gz', 's3://unidata-nexrad-level2/2012/08/10/KMAX/KMAX20120810_231533_V06.gz']"
F,C172,RTS UA /OV LOL270040 /TM 1427 /FL095 /TP C172 /SK SKC /WX FV10SM FU /TA 16 /TB NEG,NEG,,9500.0,40.06842982,-119.4412995454505,2012-08-04 14:27:00,0.0,L,"('KRGX', 'KBBX', 'KLRX', 'KDAX', 'KHNX')","['s3://unidata-nexrad-level2/2012/08/04/KRGX/KRGX20120804_142244_V03.gz', 's3://unidata-nexrad-level2/2012/08/04/KBBX/KBBX20120804_142220_V07.gz', 's3://unidata-nexrad-level2/2012/08/04/KDAX/KDAX20120804_142639_V06.gz', 's3://unidata-nexrad-level2/2012/08/04/KHNX/KHNX20120804_142512_V06.gz']"
T,LJ35,TTN UUA /OV RBV220010/TM 1900/FL270/TP LJ35/TB SEV,SEV,201208151910-KWBC-UBNJ90-PIREP,27000.0,40.07231558453652,-74.64027298114397,2012-08-15 19:00:00,5.0,M,"('KDIX', 'KOKX', 'KDOX', 'KBGM', 'KLWX')","['s3://unidata-nexrad-level2/2012/08/15/KDOX/KDOX20120815_185717_V07.gz', 's3://unidata-nexrad-level2/2012/08/15/KBGM/KBGM20120815_185857_V06.gz']"
F,C172,FNT UA /OV FNT360010 /TM 1917 /FL045 /TP C172 /WX FV99SM /TA 19 /TB LGT CHOP /IC NEG,LGT CHOP,,4500.0,43.13335016668017,-83.74944,2012-08-24 19:17:00,1.0,L,"('KDTX', 'KGRR', 'KAPX', 'KCLE', 'KIWX')","['s3://unidata-nexrad-level2/2012/08/24/KDTX/KDTX20120824_191506_V03.gz', 's3://unidata-nexrad-level2/2012/08/24/KGRR/KGRR20120824_190839_V06.gz', 's3://unidata-nexrad-level2/2012/08/24/KAPX/KAPX20120824_191439_V06.gz', 's3://unidata-nexrad-level2/2012/08/24/KCLE/KCLE20120824_190932_V06.gz', 's3://unidata-nexrad-level2/2012/08/24/KIWX/KIWX20120824_191056_V03.gz']"
T,CL60,SDB UUA /OV GMN165015/TM 2138/FL230/TP CL60/TB SEV/RM AWC-WEB:KZLA,SEV,,23000.0,34.55849898341019,-118.78119580504156,2012-08-03 21:38:00,5.0,M,"('KVTX', 'KEYX', 'KSOX', 'KVBX', 'KHNX')","['s3://unidata-nexrad-level2/2012/08/03/KVTX/KVTX20120803_213418_V06.gz', 's3://unidata-nexrad-level2/2012/08/03/KSOX/KSOX20120803_213351_V06.gz', 's3://unidata-nexrad-level2/2012/08/03/KHNX/KHNX20120803_213228_V06.gz']"
T,G4,ORF UUA /OV CCV/TM 1726/FL330/TP G4/Q/TB SEV FL330-360/RM SEVERETURBULENCE FL330-360,SEV FL330-360,,33000.0,37.35,-76.0,2012-08-25 17:26:00,5.0,L,"('KAKQ', 'KDOX', 'KLWX', 'KDIX', 'KRAX')","['s3://unidata-nexrad-level2/2012/08/25/KDOX/KDOX20120825_172542_V07.gz', 's3://unidata-nexrad-level2/2012/08/25/KLWX/KLWX20120825_172137_V06.gz', 's3://unidata-nexrad-level2/2012/08/25/KDIX/KDIX20120825_172358_V06.gz', 's3://unidata-nexrad-level2/2012/08/25/KRAX/KRAX20120825_172217_V03.gz']"
T,B752,EVB UUA /OV OMN180017 /TM 1400 /FL180 /TP B752 /TB SEV /RM FL180-150 DESCENDING,SEV,,18000.0,29.01720371664372,-81.11361,2012-08-05 14:00:00,5.0,M,"('KMLB', 'KJAX', 'KTBW', 'KVAX', 'KTLH')","['s3://unidata-nexrad-level2/2012/08/05/KMLB/KMLB20120805_135935_V06.gz', 's3://unidata-nexrad-level2/2012/08/05/KJAX/KJAX20120805_135955_V06.gz', 's3://unidata-nexrad-level2/2012/08/05/KTBW/KTBW20120805_135933_V06.gz', 's3://unidata-nexrad-level2/2012/08/05/KTLH/KTLH20120805_135857_V03.gz']"
T,C310,FSD UUA /OV FSD090030/TM 0202/FL050/TP C310/TB CONT SEV,CONT SEV,,5000.0,43.57694,-96.06337472555636,2012-08-04 02:02:00,5.0,L,"('KFSD', 'KMPX', 'KOAX', 'KABR', 'KDMX')","['s3://unidata-nexrad-level2/2012/08/04/KFSD/KFSD20120804_015920_V06.gz', 's3://unidata-nexrad-level2/2012/08/04/KMPX/KMPX20120804_020124_V03.gz', 's3://unidata-nexrad-level2/2012/08/04/KOAX/KOAX20120804_015922_V03.gz', 's3://unidata-nexrad-level2/2012/08/04/KABR/KABR20120804_015929_V06.gz', 's3://unidata-nexrad-level2/2012/08/04/KDMX/KDMX20120804_015511_V03.gz']"
F,C441,XLL UA /OV PHL360040 /TM 1153 /FL030 /TP C441 /TB OCNL LGT,OCNL LGT,,3000.0,40.53505066672066,-75.23111,2012-08-27 11:53:00,1.0,L,"('KDIX', 'KDOX', 'KBGM', 'KOKX', 'KENX')","['s3://unidata-nexrad-level2/2012/08/27/KDIX/KDIX20120827_114901_V06.gz', 's3://unidata-nexrad-level2/2012/08/27/KDOX/KDOX20120827_115037_V07.gz', 's3://unidata-nexrad-level2/2012/08/27/KBGM/KBGM20120827_114920_V06.gz', 's3://unidata-nexrad-level2/2012/08/27/KOKX/KOKX20120827_115007_V06.gz', 's3://unidata-nexrad-level2/2012/08/27/KENX/KENX20120827_114441_V06.gz']"
F,C172,UUA /OV CYBW /TM 1630 /FL050 /TP C172 /TB SEV,SEV,,5000.0,51.10306,-114.37444,2012-08-08 16:30:00,5.0,L,"('KMSX', 'KTFX', 'KOTX', 'KPDT', 'KBLX')","['s3://unidata-nexrad-level2/2012/08/08/KMSX/KMSX20120808_162807_V06.gz', 's3://unidata-nexrad-level2/2012/08/08/KTFX/KTFX20120808_162237_V06.gz', 's3://unidata-nexrad-level2/2012/08/08/KOTX/KOTX20120808_162944_V06.gz', 's3://unidata-nexrad-level2/2012/08/08/KPDT/KPDT20120808_162936_V06.gz']"
F,A340,UUA /OV 4840N07420W /TM 0050 /FL350 /TP A340 /TB SEV CAT,SEV CAT,,35000.0,48.6666,-74.3333,2012-08-31 00:50:00,5.0,L,"('KCXX', 'KTYX', 'KENX', 'KGYX', 'KBGM')","['s3://unidata-nexrad-level2/2012/08/31/KCXX/KCXX20120831_004951_V06.gz', 's3://unidata-nexrad-level2/2012/08/31/KTYX/KTYX20120831_004521_V07.gz', 's3://unidata-nexrad-level2/2012/08/31/KENX/KENX20120831_004556_V06.gz', 's3://unidata-nexrad-level2/2012/08/31/KGYX/KGYX20120831_004653_V06.gz', 's3://unidata-nexrad-level2/2012/08/31/KBGM/KBGM20120831_004226_V06.gz']"
