URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,C172,ENA UUA /OV ENA295052 /TM 2300 /FL075 /TP C172 /TB SEV 055-075 /RM OVR CHAKACHAMNA LAKE,SEV 055-075,,7500.0,60.93629882800691,-152.83868651697884,2016-11-29 23:00:00+00:00,5.0,0,L
F,C172,UUA /OV CYBW 310005 /TM 2237 /FL060 /TP C172 /TB MDT-SEV /RM TURB 5-11NW COR COPY,MDT-SEV,,6000.0,51.15662997296125,-114.4761122766094,2016-11-08 22:37:00+00:00,5.0,0,L
T,C185,SIT UUA /OV BKA353038 /TM 2010 /FL030 /TP C185 /TB SEV /RM APPLETON COVE,SEV,,3000.0,57.48866348037467,-135.69119636386154,2016-11-04 20:10:00+00:00,5.0,0,L
F,CRJ9,HUF UA /OV TTH270015/TM 2151/FL350/TP CRJ9/TB LGT CHOP/RM MOD CHOP 370-355,LGT CHOP,,35000.0,39.49,-87.57397138843191,2016-11-15 21:51:00+00:00,1.0,0,U
T,C56X,DBN UUA /OV DBN090018/TM 0027/FL310/TP C56X/TB SEV/RM ZTLFD,SEV,,31000.0,32.5644167,-82.62928707106141,2016-11-13 00:27:00+00:00,5.0,0,M
F,BE9,Y31 UA /OV Y31/TM 1849/FL210/TP BE9/TB CONT LGT,CONT LGT,,21000.0,44.2448,-84.1798,2016-11-28 18:49:00+00:00,1.0,0,L
T,PC12,ABQ UUA /OV ABQ075031/TM 1740/FL170/TP PC12/TB SEV BTW 170-150 DURD,SEV BTW 170-150 DURD,,17000.0,35.17563400489084,-106.00589652335267,2016-11-17 17:40:00+00:00,5.0,0,L
T,C208,HNL UUA /OV HNL072004 /TM 2153 /FL050 /TP C208 /TB SEV,SEV,,5000.0,21.330602801651768,-157.85193751570748,2016-11-25 21:53:00+00:00,5.0,0,L
F,B737,OKK UA /OV BVT/TM 1458/FL210/TP B737/TB MOD CHOP 210-190 LGT CHOP 190-160/RM NEG BLO,MOD CHOP 210-190 LGT CHOP 190-160,,21000.0,40.56,-87.07,2016-11-14 14:58:00+00:00,2.0,0,M
T,PC12,BOI UUA /OV REO060035/TM 2123/FL200/TP PC12/TB SEV/ZLC,SEV,,20000.0,42.8822502916903,-117.17819101262214,2016-11-27 21:23:00+00:00,5.0,0,L
F,B733,ARG UA /OV ARG311017 /TM 1452 /FL260 /TP B733 /WV 04744KT /TB NEG /RM SMOOTH RIDE *SWA* AWC-WEB,NEG,,26000.0,36.31056844811708,-91.18986441314448,2016-11-09 14:52:00+00:00,0.0,0,M
T,HEAVY MD11,BWG UUA /OV BWG 225029/TM 1615/FL360/TP HEAVY MD11/TB SEV/RM ZME,SEV,,36000.0,36.622734039168336,-86.84744543451029,2016-11-09 16:15:00+00:00,5.0,0,U
