label,issue,expire,fl_low,fl_high,polygon
VICTOR 19,2013-12-01 03:22:00+00:00,2013-12-01 07:25:00+00:00,0.0,46000.0,"POLYGON ((-155.45 30, -157.3 25, -159.3 21, -161.15 21, -158 29.45, -155.45 30))"
VICTOR 20,2013-12-01 07:00:00+00:00,2013-12-01 11:00:00+00:00,0.0,46000.0,"POLYGON ((-160 27.3, -156.3 27.3, -159.3 21.3, -161 21.3, -160 27.3))"
VICTOR 21,2013-12-01 10:31:00+00:00,2013-12-01 14:30:00+00:00,0.0,47000.0,"POLYGON ((-160 27.3, -157.3 27.3, -159 20.3, -161 21, -160 27.3))"
CHARLIE 1,2013-12-01 13:25:00+00:00,2013-12-01 17:25:00+00:00,28000.0,41000.0,"POLYGON ((-124.3 35.15, -121.45 31, -128.3 27.45, -132.45 21.45, -137.15 27.15, -131.15 32.3, -124.3 35.15))"
VICTOR 22,2013-12-01 14:10:00+00:00,2013-12-01 18:10:00+00:00,0.0,44000.0,"POLYGON ((-157.3 27, -159 20.3, -160 20.3, -159.3 27, -157.3 27))"
CHARLIE 2,2013-12-01 15:55:00+00:00,2013-12-01 19:55:00+00:00,28000.0,41000.0,"POLYGON ((-129 32.3, -125.3 29.15, -129.15 23.15, -129 16, -134.3 15.3, -135.3 27.15, -129 32.3))"
VICTOR 23,2013-12-01 16:36:00+00:00,2013-12-01 20:35:00+00:00,0.0,43000.0,"POLYGON ((-159 27.45, -156.3 27, -158.3 20.45, -159.15 21, -159 27.45))"
VICTOR 24,2013-12-01 18:49:00+00:00,2013-12-01 22:50:00+00:00,0.0,40000.0,"POLYGON ((-159 28, -156.15 27, -158.15 20.15, -158.45 20.15, -159 28))"
CHARLIE 3,2013-12-01 19:45:00+00:00,2013-12-01 23:45:00+00:00,28000.0,41000.0,"POLYGON ((-129 32.15, -125 29.15, -128.3 23.3, -128 17.45, -133.15 16, -135.3 27.3, -129 32.15))"
VICTOR 25,2013-12-01 20:45:00+00:00,2013-12-02 00:45:00+00:00,0.0,40000.0,"POLYGON ((-159 28.3, -156.15 28.15, -157.45 19, -158.3 19.15, -159 28.3))"
CHARLIE 4,2013-12-01 23:15:00+00:00,2013-12-02 03:15:00+00:00,28000.0,41000.0,"POLYGON ((-131.15 29.3, -125.3 27.45, -128.3 16.15, -134.3 17.3, -131.15 29.3))"
VICTOR 26,2013-12-01 23:55:00+00:00,2013-12-02 03:55:00+00:00,0.0,40000.0,"POLYGON ((-156.45 26, -156.3 22, -159.3 18.3, -160.15 19, -158.45 21.3, -158.45 25.3, -156.45 26))"
1E,2013-12-02 02:55:00+00:00,2013-12-02 04:55:00+00:00,0.0,32000.0,"POLYGON ((-73.22639850003033 35.28599779271428, -76.38271856762262 33.12878517221092, -76.31855339042029 33.14592558956146, -77.25417350418302 33.21855201548328, -77.31108456875627 33.20592729321556, -78.63324160548916 32.4592975321934, -76.2698664195716 32.96366584360195, -73.11354635197931 35.12087846410531, -77.26965171053665 33.01915185217324, -76.33403159677393 32.94652542625141, -78.53489768269628 32.285146813418805, -77.2127406459634 33.03177657444096, -73.22639850003033 35.28599779271428))"
VICTOR 27,2013-12-02 03:12:00+00:00,2013-12-02 07:15:00+00:00,0.0,40000.0,"POLYGON ((-156.15 23.15, -155.3 22.3, -158.15 19.15, -159.3 19.3, -156.15 23.15))"
2E,2013-12-02 03:55:00+00:00,2013-12-02 05:55:00+00:00,0.0,31000.0,"POLYGON ((-73.19736771729299 35.29961243898822, -74.48757462567858 34.93209647901252, -74.53431869505562 34.903029211284704, -76.26238866184484 32.99387039456083, -76.17063798643457 33.02520034472073, -77.24430129261478 33.21728892683877, -77.31108456875627 33.20592729321556, -78.63324160548916 32.4592975321934, -74.43278404310223 34.73974785785567, -73.14257713471665 35.10726381783137, -76.11410994051441 32.85965630885961, -74.38603997372519 34.76881512558349, -77.27952392210489 33.02041494081775, -76.20586061592468 32.82832635869971, -78.53489768269628 32.285146813418805, -77.2127406459634 33.03177657444096, -73.19736771729299 35.29961243898822))"
KILO 1,2013-12-02 04:15:00+00:00,2013-12-02 08:15:00+00:00,0.0,35000.0,"POLYGON ((-59 41.3, -57.3 39.15, -61 37, -64 39.3, -59 41.3))"
3E,2013-12-02 04:55:00+00:00,2013-12-02 06:55:00+00:00,0.0,31000.0,"POLYGON ((-72.63930694135819 35.09398343136353, -75.44392991887288 33.40345583707723, -77.1573473986461 32.869283969480826, -74.11472165384662 34.519971357863305, -75.40902506806493 33.422647683184444, -72.58967742937394 34.90023898230704, -74.15457471930337 34.49937542630381, -77.21687333992796 33.06022024763275, -75.50345586015474 33.594392115229155, -75.53836071096269 33.57520026912194, -74.24405729674437 34.672523943800805, -74.20420423128762 34.6931198753603, -72.63930694135819 35.09398343136353))"
4E,2013-12-02 05:55:00+00:00,2013-12-02 07:55:00+00:00,0.0,35000.0,"POLYGON ((-75.84769194252797 32.762874142852084, -76.26070621174165 33.12171351776479, -76.35499763947693 33.14201702423235, -77.14127381021157 32.90639937197626, -76.39187877545257 32.97073749804808, -75.97886450623889 32.611898123135376, -77.08386351845192 32.71481633932443, -76.29758734771728 32.95043399158052, -75.84769194252797 32.762874142852084))"
VICTOR 28,2013-12-02 06:02:00+00:00,2013-12-02 10:05:00+00:00,0.0,40000.0,"POLYGON ((-154.45 25.45, -156.15 21.3, -157.15 21.3, -156.45 25.45, -154.45 25.45))"
5E,2013-12-02 06:55:00+00:00,2013-12-02 08:55:00+00:00,0.0,35000.0,"POLYGON ((-75.40549622175546 34.72043723247394, -74.74600432532446 33.227846987791516, -77.14498795407901 31.837907326729614, -78.65728330880478 31.705967249332993, -75.40549622175546 34.72043723247394))"
KILO 2,2013-12-02 07:50:00+00:00,2013-12-02 11:50:00+00:00,0.0,45000.0,"POLYGON ((-57.15 44, -55.45 35.3, -59.15 34.15, -63 41.45, -57.15 44))"
6E,2013-12-02 07:55:00+00:00,2013-12-02 09:55:00+00:00,0.0,35000.0,"POLYGON ((-74.60118707224883 34.955516670633756, -73.7612320341291 34.23553982536499, -76.52533568609658 31.575903377538353, -77.68267016581326 32.040179807225364, -74.60118707224883 34.955516670633756))"
7E,2013-12-02 08:55:00+00:00,2013-12-02 10:55:00+00:00,0.0,35000.0,"POLYGON ((-74.4601793343904 34.835922168434095, -73.48445029602838 33.994284181857886, -77.57646203349829 30.748220972592204, -78.04244026577516 32.173763670293084, -74.4601793343904 34.835922168434095))"
8E,2013-12-02 09:55:00+00:00,2013-12-02 11:55:00+00:00,0.0,32000.0,"POLYGON ((-73.7612320341291 34.23553982536499, -76.81696033297256 32.19359480289175, -77.87 33.019048354108854, -76.20591680798546 33.76572079614409, -73.7612320341291 34.23553982536499))"
