URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,SR20,TIX UA /OV TIX270005/TM 2100/FL040/TP SR20/TB SEV/RM */- 35KT,SEV,,4000.0,28.5148,-80.894075417804,2016-08-31 21:00:00+00:00,5.0,1,L,"('KMLB', 'KTBW', 'KJAX', 'KAMX', 'KAMX')","['s3://unidata-nexrad-level2/2016/08/31/KMLB/KMLB20160831_205845_V06', 's3://unidata-nexrad-level2/2016/08/31/KTBW/KTBW20160831_205920_V06', 's3://unidata-nexrad-level2/2016/08/31/KJAX/KJAX20160831_205643_V06', 's3://unidata-nexrad-level2/2016/08/31/KAMX/KAMX20160831_205652_V06', 's3://unidata-nexrad-level2/2016/08/31/KAMX/KAMX20160831_205652_V06']"
F,B748,UUA /OV YMW 140020 /TM 2100 /FL390 /TP B748 /TB SEV,SEV,,39000.0,45.91463116907303,-75.64057993274062,2016-08-11 21:00:00+00:00,5.0,0,U,"('KTYX', 'KCXX', 'KENX', 'KBGM', 'KBUF')","['s3://unidata-nexrad-level2/2016/08/11/KTYX/KTYX20160811_205642_V06', 's3://unidata-nexrad-level2/2016/08/11/KCXX/KCXX20160811_205505_V06', 's3://unidata-nexrad-level2/2016/08/11/KENX/KENX20160811_205807_V06', 's3://unidata-nexrad-level2/2016/08/11/KBGM/KBGM20160811_205802_V06', 's3://unidata-nexrad-level2/2016/08/11/KBUF/KBUF20160811_205709_V06']"
F,B737,LAR UA /OV LAR180028 /TM 2149 /FL370 /TP B737 /TB CONT LGT/RM AWC-WEB:,CONT LGT,,37000.0,40.84535553329554,-105.675,2016-08-21 21:49:00+00:00,1.0,0,M,"('KCYS', 'KFTG', 'KGJX', 'KPUX', 'KRIW')","['s3://unidata-nexrad-level2/2016/08/21/KCYS/KCYS20160821_213922_V06', 's3://unidata-nexrad-level2/2016/08/21/KFTG/KFTG20160821_214627_V06', 's3://unidata-nexrad-level2/2016/08/21/KGJX/KGJX20160821_214707_V06', 's3://unidata-nexrad-level2/2016/08/21/KPUX/KPUX20160821_214525_V06', 's3://unidata-nexrad-level2/2016/08/21/KRIW/KRIW20160821_214053_V06']"
F,B748,BET UA /OV BET252160/TM 2309/FL340/TP B748/TB LGT TURB FL340/RM ZAN,LGT TURB FL340,,34000.0,59.94588793392928,-167.0240807712528,2016-08-27 23:09:00+00:00,1.0,0,U,"('PABC', 'PAEC', 'PAKC', 'PAHG', 'PAPD')","['s3://unidata-nexrad-level2/2016/08/27/PABC/PABC20160827_230538_V06', 's3://unidata-nexrad-level2/2016/08/27/PAEC/PAEC20160827_230702_V06', 's3://unidata-nexrad-level2/2016/08/27/PAKC/PAKC20160827_225930_V06', 's3://unidata-nexrad-level2/2016/08/27/PAHG/PAHG20160827_230020_V06', 's3://unidata-nexrad-level2/2016/08/27/PAPD/PAPD20160827_230602_V06']"
F,C208,FAI UA /OV 51Z /TM 2100 /FL065 /TP C208 /SK FEW040-TOP045 /WX FV10SM /TA 07 /TB NEG /IC NEG /RM SOUTH VFR CAVU  NORTH SCT-BKN042-TOP125,NEG,,6500.0,65.14,-149.36,2016-08-15 21:00:00+00:00,0.0,0,L,"('PAPD', 'PAHG', 'PAIH', 'PAIH', 'PAKC')","['s3://unidata-nexrad-level2/2016/08/15/PAPD/PAPD20160815_205547_V06', 's3://unidata-nexrad-level2/2016/08/15/PAHG/PAHG20160815_205633_V06', 's3://unidata-nexrad-level2/2016/08/15/PAIH/PAIH20160815_205658_V06', 's3://unidata-nexrad-level2/2016/08/15/PAIH/PAIH20160815_205658_V06', 's3://unidata-nexrad-level2/2016/08/15/PAKC/PAKC20160815_205548_V06']"
F,DH8A,UUA /OV CSM5 333025 /TM 2245 /FL160 /TP DH8A /TB SEV,SEV,,16000.0,47.05128278991208,-74.26574064154488,2016-08-16 22:45:00+00:00,5.0,0,M,"('KCXX', 'KTYX', 'KENX', 'KGYX', 'KBGM')","['s3://unidata-nexrad-level2/2016/08/16/KCXX/KCXX20160816_224235_V06', 's3://unidata-nexrad-level2/2016/08/16/KTYX/KTYX20160816_224300_V06', 's3://unidata-nexrad-level2/2016/08/16/KENX/KENX20160816_224059_V06', 's3://unidata-nexrad-level2/2016/08/16/KGYX/KGYX20160816_223922_V06', 's3://unidata-nexrad-level2/2016/08/16/KBGM/KBGM20160816_224341_V06']"
T,BE36,FLO UUA /OV CTF180010/TM 2340/FL030/TP BE36/SK SCT050 TOPS EST 080-120/WX ++RA/TB EXTRM,EXTRM,,3000.0,34.48331983331983,-80.27,2016-08-27 23:40:00+00:00,7.0,0,L,"('KCAE', 'KLTX', 'KGSP', 'KRAX', 'KCLX')","['s3://unidata-nexrad-level2/2016/08/27/KCAE/KCAE20160827_233822_V06', 's3://unidata-nexrad-level2/2016/08/27/KLTX/KLTX20160827_233724_V06', 's3://unidata-nexrad-level2/2016/08/27/KGSP/KGSP20160827_233614_V06', 's3://unidata-nexrad-level2/2016/08/27/KRAX/KRAX20160827_233651_V06', 's3://unidata-nexrad-level2/2016/08/27/KCLX/KCLX20160827_233730_V06']"
F,B77W,BOS UA /OV 4139N 04346W/TM 1624/FL330/TP B77W/TB MOD,MOD,,33000.0,41.65,-43.7666,2016-08-17 16:24:00+00:00,3.0,0,U,"('LPLA', 'KCBW', 'KGYX', 'KBOX', 'KOKX')","['s3://unidata-nexrad-level2/2016/08/17/KCBW/KCBW20160817_161433_V06', 's3://unidata-nexrad-level2/2016/08/17/KGYX/KGYX20160817_161934_V06', 's3://unidata-nexrad-level2/2016/08/17/KBOX/KBOX20160817_162339_V06', 's3://unidata-nexrad-level2/2016/08/17/KOKX/KOKX20160817_162228_V06']"
T,GLF5,LIC UUA /OV HGO212013/TM 1922/FL230/TP GLF5/TB SEV/RM FL230-235 ZDV,SEV,,23000.0,38.62624136257381,-103.7773574534355,2016-08-30 19:22:00+00:00,5.0,0,M,"('KPUX', 'KFTG', 'KGLD', 'KCYS', 'KDDC')","['s3://unidata-nexrad-level2/2016/08/30/KPUX/KPUX20160830_191604_V06', 's3://unidata-nexrad-level2/2016/08/30/KFTG/KFTG20160830_192159_V06', 's3://unidata-nexrad-level2/2016/08/30/KGLD/KGLD20160830_191800_V06', 's3://unidata-nexrad-level2/2016/08/30/KCYS/KCYS20160830_191828_V06', 's3://unidata-nexrad-level2/2016/08/30/KDDC/KDDC20160830_192129_V06']"
F,C172,FDY UA /OV FDY180004 /TM 1500 /FL025 /TP C172 /SK SKC /TB NEG /RM SMOOTH,NEG,,2500.0,40.94693793332793,-83.66861,2016-08-03 15:00:00+00:00,0.0,0,L,"('KCLE', 'KILN', 'KIWX', 'KDTX', 'KGRR')","['s3://unidata-nexrad-level2/2016/08/03/KCLE/KCLE20160803_145805_V06', 's3://unidata-nexrad-level2/2016/08/03/KILN/KILN20160803_145637_V06', 's3://unidata-nexrad-level2/2016/08/03/KIWX/KIWX20160803_145556_V06', 's3://unidata-nexrad-level2/2016/08/03/KDTX/KDTX20160803_145721_V06', 's3://unidata-nexrad-level2/2016/08/03/KGRR/KGRR20160803_145502_V06']"
