URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,B737,BOS UA /OV BOS120010/TM 1107/FL200/TP B737/TB MOD 200-230,MOD 200-230,,20000.0,42.27722991665992,-70.81437811738675,2016-04-08 11:07:00+00:00,3.0,0,M,"('KBOX', 'KGYX', 'KOKX', 'KENX', 'KCXX')","['s3://unidata-nexrad-level2/2016/04/08/KBOX/KBOX20160408_110413_V06.gz', 's3://unidata-nexrad-level2/2016/04/08/KGYX/KGYX20160408_110410_V06.gz', 's3://unidata-nexrad-level2/2016/04/08/KOKX/KOKX20160408_110642_V06.gz', 's3://unidata-nexrad-level2/2016/04/08/KENX/KENX20160408_110503_V06.gz', 's3://unidata-nexrad-level2/2016/04/08/KCXX/KCXX20160408_110536_V06.gz']"
T,BE9L,RAP UUA /OV RAP180015 /TM 0046 /FL080 /TP BE9L /TB SEV,SEV,,8000.0,43.79530974997975,-103.05736,2016-04-06 00:46:00+00:00,5.0,0,L,"('KUDX', 'KLNX', 'KCYS', 'KBIS', 'KFTG')","['s3://unidata-nexrad-level2/2016/04/06/KUDX/KUDX20160406_004053_V06.gz', 's3://unidata-nexrad-level2/2016/04/06/KLNX/KLNX20160406_004501_V06.gz', 's3://unidata-nexrad-level2/2016/04/06/KCYS/KCYS20160406_004212_V06.gz', 's3://unidata-nexrad-level2/2016/04/06/KBIS/KBIS20160406_004052_V06.gz', 's3://unidata-nexrad-level2/2016/04/06/KFTG/KFTG20160406_004148_V06.gz']"
T,A320,ISO UUA /OV 60 SW ISO/TM 0258/FL290/TP A320/TB SEV CAT 290,SEV CAT 290,,29000.0,34.6228359431069,-78.47679798315373,2016-04-01 02:58:00+00:00,5.0,0,M,"('KLTX', 'KMHX', 'KRAX', 'KCAE', 'KAKQ')","['s3://unidata-nexrad-level2/2016/04/01/KLTX/KLTX20160401_025504_V06.gz', 's3://unidata-nexrad-level2/2016/04/01/KMHX/KMHX20160401_025509_V06.gz', 's3://unidata-nexrad-level2/2016/04/01/KRAX/KRAX20160401_025530_V06.gz', 's3://unidata-nexrad-level2/2016/04/01/KCAE/KCAE20160401_025342_V06.gz', 's3://unidata-nexrad-level2/2016/04/01/KAKQ/KAKQ20160401_025641_V06.gz']"
T,TBM8,OXR UUA /OV FIM275010/TM 2239/FL100/TP TBM8/TB SEV CAT 100/RM ZLAWC AWC-WEB:FAAZLA,SEV CAT 100,,10000.0,34.374527133728314,-119.08114396824328,2016-04-15 22:39:00+00:00,5.0,0,U,"('KVTX', 'KVBX', 'KSOX', 'KEYX', 'KHNX')","['s3://unidata-nexrad-level2/2016/04/15/KVTX/KVTX20160415_223227_V06.gz', 's3://unidata-nexrad-level2/2016/04/15/KVBX/KVBX20160415_223011_V06.gz', 's3://unidata-nexrad-level2/2016/04/15/KSOX/KSOX20160415_223625_V06.gz', 's3://unidata-nexrad-level2/2016/04/15/KEYX/KEYX20160415_223650_V06.gz', 's3://unidata-nexrad-level2/2016/04/15/KHNX/KHNX20160415_223620_V06.gz']"
T,CL60,IGM UUA /OV PGS075020/TM 2322/FL450/TP CL60/TB SEV 450/RM MOD-SEV....MOUNTAIN WAVE AWC-WEB:SWA,SEV 450,,45000.0,35.70628000315538,-113.14388443734312,2016-04-05 23:22:00+00:00,5.0,0,M,"('KICX', 'KESX', 'KFSX', 'KFSX', 'KIWA')","['s3://unidata-nexrad-level2/2016/04/05/KICX/KICX20160405_231351_V06.gz', 's3://unidata-nexrad-level2/2016/04/05/KESX/KESX20160405_231908_V06.gz', 's3://unidata-nexrad-level2/2016/04/05/KFSX/KFSX20160405_231525_V06.gz', 's3://unidata-nexrad-level2/2016/04/05/KFSX/KFSX20160405_231525_V06.gz', 's3://unidata-nexrad-level2/2016/04/05/KIWA/KIWA20160405_231804_V06.gz']"
F,BE35,LBB UA /OV LBB160027 /TM 1733 /FL095 /TP BE35 /TB LGT-MOD CHOP,LGT-MOD CHOP,,9500.0,33.24074406881606,-101.63784618949973,2016-04-27 17:33:00+00:00,2.0,0,L,"('KLBB', 'KMAF', 'KAMA', 'KSJT', 'KFDX')","['s3://unidata-nexrad-level2/2016/04/27/KLBB/KLBB20160427_173111_V06.gz', 's3://unidata-nexrad-level2/2016/04/27/KMAF/KMAF20160427_172632_V06.gz', 's3://unidata-nexrad-level2/2016/04/27/KAMA/KAMA20160427_172818_V06.gz', 's3://unidata-nexrad-level2/2016/04/27/KSJT/KSJT20160427_173203_V06.gz', 's3://unidata-nexrad-level2/2016/04/27/KFDX/KFDX20160427_172714_V06.gz']"
F,B737,LGC UA /OV LGC350015/TM 2143/FL390/TP B737/TB LGT/RM ZTLFD,LGT,,39000.0,33.255081880629994,-85.12438232072486,2016-04-25 21:43:00+00:00,1.0,0,M,"('KFFC', 'KMXX', 'KBMX', 'KJGX', 'KEOX')","['s3://unidata-nexrad-level2/2016/04/25/KFFC/KFFC20160425_214037_V06.gz', 's3://unidata-nexrad-level2/2016/04/25/KMXX/KMXX20160425_213939_V06.gz', 's3://unidata-nexrad-level2/2016/04/25/KBMX/KBMX20160425_213855_V06.gz', 's3://unidata-nexrad-level2/2016/04/25/KJGX/KJGX20160425_213913_V06.gz', 's3://unidata-nexrad-level2/2016/04/25/KEOX/KEOX20160425_214213_V06.gz']"
F,UNKN,RDU UA /OV RDU020020/TM 2210/FL030/TP UNKN/TB SEV 030/RM AWC-WEB:lou,SEV 030,,3000.0,36.19089624532143,-78.64675654552332,2016-04-27 22:10:00+00:00,5.0,1,U,"('KRAX', 'KAKQ', 'KFCX', 'KMHX', 'KLTX')","['s3://unidata-nexrad-level2/2016/04/27/KRAX/KRAX20160427_220926_V06.gz', 's3://unidata-nexrad-level2/2016/04/27/KAKQ/KAKQ20160427_220939_V06.gz', 's3://unidata-nexrad-level2/2016/04/27/KFCX/KFCX20160427_220704_V06.gz', 's3://unidata-nexrad-level2/2016/04/27/KMHX/KMHX20160427_220633_V06.gz', 's3://unidata-nexrad-level2/2016/04/27/KLTX/KLTX20160427_220533_V06.gz']"
T,BE36,DAL UUA /OV TTT030040/TM 0937/FL040/TP BE36/TB SEV/RM AWC-WEB:KZFW,SEV,,4000.0,33.447397034608194,-96.64309717315544,2016-04-21 09:37:00+00:00,5.0,0,L,"('KFWS', 'KOUN', 'KTLX', 'KFDR', 'KDYX')","['s3://unidata-nexrad-level2/2016/04/21/KFWS/KFWS20160421_093522_V06.gz', 's3://unidata-nexrad-level2/2016/04/21/KTLX/KTLX20160421_093440_V06.gz', 's3://unidata-nexrad-level2/2016/04/21/KFDR/KFDR20160421_093507_V06.gz', 's3://unidata-nexrad-level2/2016/04/21/KDYX/KDYX20160421_093639_V06.gz']"
F,P28A,ENA UA /OV LVR-TPO /TM 2346 /FL025 /TP P28A /WX FV99SM /TB NEG /RMSMOOTH RIDE WITH 7KT TAILWIND,NEG,,2500.0,60.505,-153.3,2016-04-12 23:46:00+00:00,0.0,0,L,"('PAHG', 'PAKC', 'PAIH', 'PAIH', 'PAPD')","['s3://unidata-nexrad-level2/2016/04/12/PAHG/PAHG20160412_234127_V06.gz', 's3://unidata-nexrad-level2/2016/04/12/PAKC/PAKC20160412_233942_V06.gz', 's3://unidata-nexrad-level2/2016/04/12/PAIH/PAIH20160412_234159_V06.gz', 's3://unidata-nexrad-level2/2016/04/12/PAIH/PAIH20160412_234159_V06.gz', 's3://unidata-nexrad-level2/2016/04/12/PAPD/PAPD20160412_234151_V06.gz']"
