label,issue,expire,fl_low,fl_high,polygon
LIMA 2,2016-03-01 00:45:00+00:00,2016-03-01 04:45:00+00:00,0.0,25000.0,"POLYGON ((-66 39.3, -62.3 39.3, -67 37.3, -66 39.3))"
1C,2016-03-01 00:55:00+00:00,2016-03-01 02:55:00+00:00,0.0,35000.0,"POLYGON ((-99.12448219068926 35.72425271898883, -99.54140285583473 34.98108870181298, -100.29 34.94828375768358, -99.88 35.90628718173732, -99.12448219068926 35.72425271898883))"
LIMA 1,2016-03-01 01:06:00+00:00,2016-03-01 05:05:00+00:00,30000.0,36000.0,"POLYGON ((161.15 50.52, 164.17 52.14, 168.28 49.51, 165.34 48.1, 161.28 49.03, 161.15 50.52))"
LIMA 3,2016-03-01 01:45:00+00:00,2016-03-01 05:45:00+00:00,0.0,25000.0,"POLYGON ((-64.3 40, -62 39.3, -66.3 37.3, -64.3 40))"
2C,2016-03-01 01:55:00+00:00,2016-03-01 03:55:00+00:00,0.0,42000.0,"POLYGON ((-98.23761568682158 36.221756262566004, -98.10875682298308 36.06880073566275, -99.85265289403287 34.5996386143749, -99.98151175787137 34.75259414127816, -98.23761568682158 36.221756262566004))"
MIKE 1,2016-03-01 02:15:00+00:00,2016-03-01 06:15:00+00:00,0.0,29000.0,"POLYGON ((-61 43, -65.3 40.3, -64.3 42.3, -61 43))"
3C,2016-03-01 02:55:00+00:00,2016-03-01 04:55:00+00:00,0.0,41000.0,"POLYGON ((-97.78683985176941 35.75328441409528, -97.6855551863898 35.580827414936245, -99.42759782818563 34.557719005815606, -99.52888249356523 34.730176004974645, -97.78683985176941 35.75328441409528))"
LIMA 4,2016-03-01 03:45:00+00:00,2016-03-01 07:45:00+00:00,0.0,25000.0,"POLYGON ((-63 40, -60 40, -66 37.3, -63 40))"
4C,2016-03-01 03:55:00+00:00,2016-03-01 05:55:00+00:00,0.0,43000.0,"POLYGON ((-96.50185240726249 36.06251126181824, -96.39854204022994 35.89126007769503, -98.80694487410503 34.43834760877547, -98.91025524113758 34.60959879289868, -96.50185240726249 36.06251126181824))"
ECHO 1,2016-03-01 04:15:00+00:00,2016-03-01 08:15:00+00:00,0.0,35000.0,"POLYGON ((-155.49387612023295 37.810203545087354, -158.49387612023295 29.810203545087354, -159.50612387976705 30.189796454912646, -156.50612387976705 38.189796454912646, -155.49387612023295 37.810203545087354))"
LIMA 5,2016-03-01 04:45:00+00:00,2016-03-01 08:45:00+00:00,0.0,25000.0,"POLYGON ((-63.3 39, -61 38.3, -65.3 37, -63.3 39))"
5C,2016-03-01 04:55:00+00:00,2016-03-01 06:55:00+00:00,0.0,42000.0,"POLYGON ((-95.48185147471787 36.28597614289008, -95.38153195885343 36.11295592806903, -98.27124018444648 34.43746309342655, -98.37155970031093 34.6104833082476, -95.48185147471787 36.28597614289008))"
6C,2016-03-01 05:55:00+00:00,2016-03-01 07:55:00+00:00,,,"POLYGON ((-95.74009468739521 36.21998967319675, -97.05019303762181 34.31756275269847, -97.34503638972124 34.26905778527415, -95.58441898495857 36.09443062067223, -96.9885880878931 34.35345689520974, -97.37750219270048 34.46640512282121, -97.08265884060104 34.51491009024553, -97.14426379032975 34.47901594773426, -95.74009468739521 36.21998967319675))"
7C,2016-03-01 06:55:00+00:00,2016-03-01 08:55:00+00:00,0.0,42000.0,"POLYGON ((-94.04089690822575 36.40367885366363, -95.78000000000002 34.350893132790816, -97.72884994172492 34.399733526641995, -95.93600190294822 36.31755201006242, -94.04089690822575 36.40367885366363))"
ECHO 2,2016-03-01 07:15:00+00:00,2016-03-01 11:15:00+00:00,0.0,35000.0,"POLYGON ((-153.3 40.15, -152.45 35, -155.3 29.45, -158.15 29.45, -155.45 35.15, -155.45 39.15, -153.3 40.15))"
XRAY 1,2016-03-01 07:32:00+00:00,2016-03-01 11:35:00+00:00,0.0,57000.0,"POLYGON ((-168.3 -3, -159.1 -4, -155.4 -8, -164.3 -8.1, -170 -5, -168.3 -3))"
8C,2016-03-01 07:55:00+00:00,2016-03-01 09:55:00+00:00,0.0,40000.0,"POLYGON ((-93.3551353728165 36.50223509993512, -94.84714460700164 34.52810126957505, -96.36531305069676 34.20737266021801, -97.19179894969511 35.399313386109235, -96.36281469230929 36.38963652114734, -93.3551353728165 36.50223509993512))"
9C,2016-03-01 08:55:00+00:00,2016-03-01 10:55:00+00:00,0.0,42000.0,"POLYGON ((-92.49289161606174 37.08042129931934, -94.07000000000001 34.377425636525366, -95.37938242720823 34.04794449899898, -97.42143242194587 36.514940033634176, -92.49289161606174 37.08042129931934))"
10C,2016-03-01 08:55:00+00:00,2016-03-01 10:55:00+00:00,0.0,30000.0,"POLYGON ((-92.90996683011986 38.38926565418696, -92.83260074686211 38.204835479970924, -94.17149399995857 37.64318700063386, -94.24886008321631 37.82761717484989, -92.90996683011986 38.38926565418696))"
