label,issue,expire,fl_low,fl_high,polygon
1E,2016-10-01 00:55:00+00:00,2016-10-01 02:55:00+00:00,,,"POLYGON ((-88.0952475968295 38.13917254596664, -87.91458182323116 38.01146880421685, -87.9181873613439 38.01390154613447, -87.59786052261664 37.8077628996765, -88.03002400139856 37.84814978052407, -88.2106897749969 37.97585352227387, -87.70609162455857 37.63957839214849, -88.02641846328582 37.84571703860646, -88.0952475968295 38.13917254596664))"
2E,2016-10-01 00:55:00+00:00,2016-10-01 02:55:00+00:00,0.0,43000.0,"POLYGON ((-74.47702885257405 35.67489660334179, -73.90021744915809 34.35593367745108, -73.07221436463854 33.63124800742979, -75.63977936421509 32.44741231928447, -75.8551517234846 34.333495027530304, -74.47702885257405 35.67489660334179))"
4E,2016-10-01 00:55:00+00:00,2016-10-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-81.8 25.588213734418353, -80.70105272474011 24.877166648114333, -80.28562647000876 24.009448607330512, -82.57192140532622 23.882195511106563, -81.8 25.588213734418353))"
3E,2016-10-01 00:55:00+00:00,2016-10-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-80.79946739632095 30.083412642324504, -79.77463338462778 29.293358650039814, -80.34580373625643 27.987335060327325, -81.62822177734516 27.92487648880816, -80.79946739632095 30.083412642324504))"
ALFA 3,2016-10-01 01:30:00+00:00,2016-10-01 05:30:00+00:00,0.0,45000.0,"POLYGON ((-66.15 40, -64.3 38.3, -66.45 37.45, -69 39.15, -66.15 40))"
7E,2016-10-01 01:55:00+00:00,2016-10-01 03:55:00+00:00,0.0,45000.0,"POLYGON ((-79.41519412349672 29.897873042671513, -80.23886556185559 28.21403789833526, -81.79589826915044 27.674595746800907, -81.00746429379815 30.339039231886876, -79.41519412349672 29.897873042671513))"
5E,2016-10-01 01:55:00+00:00,2016-10-01 03:55:00+00:00,0.0,45000.0,"POLYGON ((-82.02620557728466 25.99552441694599, -80.64624863662536 24.998145904078207, -80.4832550875158 24.08636452877925, -81.24015940975418 24.07783217284944, -82.68366577917753 24.91936699856372, -82.02620557728466 25.99552441694599))"
1W,2016-10-01 01:55:00+00:00,2016-10-01 03:55:00+00:00,,,"POLYGON ((-114.6066254451207 42.66415450444713, -114.8976261222817 42.45369421939718, -114.7519861931931 42.42190445114047, -113.9341647727051 40.97629525190278, -114.7804207532094 42.29163589205599, -114.4894200760484 42.50209617710594, -114.1082392618099 40.87781646107501, -114.926060682298 42.3234256603127, -114.6066254451207 42.66415450444713))"
6E,2016-10-01 01:55:00+00:00,2016-10-01 03:55:00+00:00,0.0,45000.0,"POLYGON ((-74.47702885257405 35.67489660334179, -73.16997242600482 35.20343812840979, -75.63977936421509 32.44741231928447, -75.40549622175546 34.72043723247394, -74.47702885257405 35.67489660334179))"
2W,2016-10-01 02:55:00+00:00,2016-10-01 04:55:00+00:00,,,"POLYGON ((-114.5675965771008 42.82217222004723, -114.7946521063739 42.54285342324695, -114.6293090118125 42.52773995674397, -113.8137447154407 41.03572773425805, -114.6394589521723 42.4166984198227, -114.4124034228992 42.69601721662298, -113.9892377503618 40.93979966383976, -114.8048020467337 42.43181188632568, -114.5675965771008 42.82217222004723))"
8E,2016-10-01 02:55:00+00:00,2016-10-01 04:55:00+00:00,0.0,45000.0,"POLYGON ((-78.92007418187025 25.284354710145234, -79.37559051258955 23.79906199044408, -80.62095753929755 24.139753076510644, -81.12248353355385 24.84314904610989, -78.92007418187025 25.284354710145234))"
10E,2016-10-01 02:55:00+00:00,2016-10-01 04:55:00+00:00,0.0,45000.0,"POLYGON ((-80.5679002798478 29.76946774451852, -79.3931486732552 29.289021921839478, -79.8221676335047 28.26660028191138, -80.81605302025197 28.34799481983138, -80.5679002798478 29.76946774451852))"
9E,2016-10-01 02:55:00+00:00,2016-10-01 04:55:00+00:00,0.0,45000.0,"POLYGON ((-74.92750143497929 33.29601366051396, -75.23225273315772 32.08635184588999, -78.22272011451275 32.24017317440624, -77.02217490022191 33.641227356518534, -74.92750143497929 33.29601366051396))"
LIMA 6,2016-10-01 03:00:00+00:00,2016-10-01 07:00:00+00:00,0.0,45000.0,"POLYGON ((-51 20.15, -49.3 19.45, -49.3 18, -52 18, -51 20.15))"
13E,2016-10-01 03:55:00+00:00,2016-10-01 05:55:00+00:00,,,"POLYGON ((-80.30633721252622 29.30720914627283, -80.20581300196538 28.04984071154748, -80.30285111206362 27.84366203717473, -80.50551552660434 29.28909839805551, -80.39588185626657 28.08336965830172, -80.48381050658787 27.92883067890054, -80.38677239648963 28.13500935327329, -80.19670354218844 28.10148040651905, -80.30633721252622 29.30720914627283))"
14E,2016-10-01 03:55:00+00:00,2016-10-01 05:55:00+00:00,,,"POLYGON ((-79.29566494668943 28.21734265812755, -79.70610058517168 28.07083277606694, -79.58120912113127 28.0175096489735, -78.99922322892799 26.7173587810156, -79.63886353714953 27.88247359956294, -79.22842789866728 28.02898348162354, -79.18176910898667 26.63564585869848, -79.76375500118995 27.93579672665638, -79.29566494668943 28.21734265812755))"
3W,2016-10-01 03:55:00+00:00,2016-10-01 05:55:00+00:00,0.0,39000.0,"POLYGON ((-113.69863891697084 43.66076907989419, -113.57704255581679 43.50197888827615, -115.01726711929086 42.39910178750155, -115.13886348044491 42.55789197911959, -113.69863891697084 43.66076907989419))"
4W,2016-10-01 03:55:00+00:00,2016-10-01 05:55:00+00:00,0.0,41000.0,"POLYGON ((-104.42918225082663 37.16817292757469, -103.792818614463 37.16817292757469, -103.792818614463 36.53180929121105, -104.42918225082663 36.53180929121105, -104.42918225082663 37.16817292757469))"
12E,2016-10-01 03:55:00+00:00,2016-10-01 05:55:00+00:00,0.0,45000.0,"POLYGON ((-76.45951182733204 34.34191186779226, -74.56479044534089 33.159417191081516, -78.24940281019201 31.347874173341076, -78.65728330880478 31.705967249332993, -76.45951182733204 34.34191186779226))"
11E,2016-10-01 03:55:00+00:00,2016-10-01 05:55:00+00:00,0.0,44000.0,"POLYGON ((-79.25895962679549 25.414440217940218, -79.37559051258955 23.79906199044408, -80.62095753929755 24.139753076510644, -81.12248353355385 24.84314904610989, -79.25895962679549 25.414440217940218))"
18E,2016-10-01 04:55:00+00:00,2016-10-01 06:55:00+00:00,,,"POLYGON ((-79.02178393709447 31.95762081454543, -79.82903095198549 27.97549141675748, -79.65477065344916 28.02031815237665, -78.91325308234387 27.14630818763981, -79.6330179184207 27.935756159457, -78.82577090352969 31.91788555724495, -79.06576064585174 27.016919459101, -79.80727821695703 27.89092942383783, -79.02178393709447 31.95762081454543))"
17E,2016-10-01 04:55:00+00:00,2016-10-01 06:55:00+00:00,0.0,45000.0,"POLYGON ((-79.78097205531317 29.75458257741972, -79.4120592167275 27.694180342168956, -79.6089284424518 27.658931115755998, -79.97784128103747 29.71933335100676, -79.78097205531317 29.75458257741972))"
5W,2016-10-01 04:55:00+00:00,2016-10-01 06:55:00+00:00,0.0,39000.0,"POLYGON ((-113.58377744323712 44.66599933470901, -113.29699053420092 43.33874960230497, -114.07402979152263 42.35191371665664, -115.12405246188898 43.86339810578575, -113.58377744323712 44.66599933470901))"
16E,2016-10-01 04:55:00+00:00,2016-10-01 06:55:00+00:00,0.0,45000.0,"POLYGON ((-76.18 35.095417309845246, -73.62264378716961 34.114989610031834, -77.9792078756522 31.108432486859222, -78.5209752779558 31.586746864214856, -77.87 34.35, -76.18 35.095417309845246))"
15E,2016-10-01 04:55:00+00:00,2016-10-01 06:55:00+00:00,0.0,44000.0,"POLYGON ((-79.7176144659696 26.679514493799267, -79.444141645063 23.953169938557586, -81.15613847231714 24.00043193986088, -81.28054378176266 25.05966952607401, -79.7176144659696 26.679514493799267))"
6W,2016-10-01 05:55:00+00:00,2016-10-01 07:55:00+00:00,0.0,37000.0,"POLYGON ((-113.41537048674624 44.86352488583596, -113.25383714096382 43.38989083306035, -113.45264630280731 43.36809823874272, -113.61417964858973 44.841732291518326, -113.41537048674624 44.86352488583596))"
19E,2016-10-01 05:55:00+00:00,2016-10-01 07:55:00+00:00,,,"POLYGON ((-80.18039933224084 29.60844345777213, -79.95749861659816 27.63844839632614, -81.340409494068 24.54869933819804, -80.37896431048866 29.58452799387441, -80.14805571980403 27.66734338551292, -81.52295872223193 24.63040478046932, -80.1400478447621 27.72015383859742, -79.94949074155622 27.69125884941064, -80.18039933224084 29.60844345777213))"
