label,issue,expire,fl_low,fl_high,polygon
ALFA 1,2016-02-01 00:15:00+00:00,2016-02-01 04:15:00+00:00,0.0,40000.0,"POLYGON ((-40 37, -40 31.45, -46.15 28, -47.3 31, -40 37))"
1W,2016-02-01 00:55:00+00:00,2016-02-01 02:55:00+00:00,0.0,30000.0,"POLYGON ((-114.61432282488161 36.680365512600936, -114.43250464306342 36.680365512600936, -114.43250464306342 36.49854733078275, -114.61432282488161 36.49854733078275, -114.61432282488161 36.680365512600936))"
2W,2016-02-01 00:55:00+00:00,2016-02-01 02:55:00+00:00,0.0,30000.0,"POLYGON ((-116.16894080572827 37.02550500133407, -115.41050383959005 36.02947956723868, -115.56962402863827 35.90831535867338, -116.3280609947765 36.904340792768764, -116.16894080572827 37.02550500133407))"
HOTEL 2,2016-02-01 01:35:00+00:00,2016-02-01 05:35:00+00:00,30000.0,40000.0,"POLYGON ((-146 39, -147.45 30, -156 30, -155.15 39, -146 39))"
3W,2016-02-01 01:55:00+00:00,2016-02-01 03:55:00+00:00,0.0,29000.0,"POLYGON ((-113.4034251056674 35.88705529123142, -112.64235210200496 34.64456741912986, -114.40171518514414 33.17054238275263, -114.47 35.348283757683596, -113.4034251056674 35.88705529123142))"
4W,2016-02-01 01:55:00+00:00,2016-02-01 03:55:00+00:00,0.0,30000.0,"POLYGON ((-113.6309090909091 36.86747660627625, -113.44909090909091 36.86747660627625, -113.44909090909091 36.68565842445806, -113.6309090909091 36.68565842445806, -113.6309090909091 36.86747660627625))"
5W,2016-02-01 02:55:00+00:00,2016-02-01 04:55:00+00:00,0.0,29000.0,"POLYGON ((-111.52244808801898 35.915280738159844, -111.8284202942933 34.91956699875251, -114.11144724487801 33.177961261421565, -113.67566550688771 35.352791607039315, -111.52244808801898 35.915280738159844))"
6W,2016-02-01 03:55:00+00:00,2016-02-01 05:55:00+00:00,0.0,28000.0,"POLYGON ((-112.21753625828485 35.79793031004073, -110.25285504276299 34.032954070363864, -113.12018247950974 33.04313866885902, -113.61799621266147 34.061181149284465, -112.21753625828485 35.79793031004073))"
ALFA 2,2016-02-01 04:00:00+00:00,2016-02-01 08:00:00+00:00,0.0,42000.0,"POLYGON ((-40 37, -40 31.15, -47 26.3, -49.15 29.3, -40 37))"
HOTEL 3,2016-02-01 04:15:00+00:00,2016-02-01 08:15:00+00:00,30000.0,40000.0,"POLYGON ((-150.15 39.15, -142.3 39, -143.3 30, -151.3 30, -150.15 39.15))"
1C,2016-02-01 04:55:00+00:00,2016-02-01 06:55:00+00:00,0.0,31000.0,"POLYGON ((-89.25148105871199 36.153546657269374, -89.06787024833635 35.81528170759776, -90.86263544460049 35.01680489941045, -91.2220804004738 35.575427128955845, -89.25148105871199 36.153546657269374))"
7W,2016-02-01 04:55:00+00:00,2016-02-01 06:55:00+00:00,0.0,28000.0,"POLYGON ((-112.16791106668718 35.314422610986654, -109.14 34.42, -108.68193850316847 33.4969143867938, -112.99749397305969 32.60267387240926, -112.16791106668718 35.314422610986654))"
10W,2016-02-01 05:55:00+00:00,2016-02-01 07:55:00+00:00,,,"POLYGON ((-111.1417244305055 35.1898805484329, -111.7498289749715 33.52861043650476, -112.0923803598034 33.06136076257298, -110.96281529524 35.10048523916819, -111.741023003558 33.5430381057858, -112.2536775522419 33.17961141039978, -111.91112616741 33.64686108433155, -111.9199321388236 33.63243341505051, -111.1417244305055 35.1898805484329))"
8W,2016-02-01 05:55:00+00:00,2016-02-01 07:55:00+00:00,0.0,27000.0,"POLYGON ((-107.2218181818182 37.90896348471371, -106.85818181818182 37.90896348471371, -106.85818181818182 37.54532712107735, -107.2218181818182 37.54532712107735, -107.2218181818182 37.90896348471371))"
9W,2016-02-01 05:55:00+00:00,2016-02-01 07:55:00+00:00,0.0,27000.0,"POLYGON ((-107.6327755238629 35.03728998449351, -107.58679722923333 33.89444331704203, -110.68338213556379 32.560913038804934, -110.06808967476356 34.09815796967733, -107.6327755238629 35.03728998449351))"
3C,2016-02-01 06:10:00+00:00,2016-02-01 07:55:00+00:00,0.0,33000.0,"POLYGON ((-90.54282892095193 35.11316400420435, -90.47635127057558 34.92453547507782, -91.44355756825894 34.58366655987741, -91.5100352186353 34.77229508900394, -90.54282892095193 35.11316400420435))"
2C,2016-02-01 06:10:00+00:00,2016-02-01 07:55:00+00:00,0.0,33000.0,"POLYGON ((-88.93934179400095 36.32608070847165, -88.99018653043316 35.90889845776839, -90.35589193029044 35.32610250058317, -90.29055390065137 35.886891637570486, -88.93934179400095 36.32608070847165))"
12W,2016-02-01 06:55:00+00:00,2016-02-01 08:55:00+00:00,,,"POLYGON ((-110.8880450034317 35.27487072528024, -111.632659885968 33.4738365828811, -111.9420052538756 33.08832078217034, -110.7119549965683 35.18004293672188, -111.6226096286608 33.48900718809647, -112.0979947461245 33.21348978115945, -111.7886493782169 33.59900558187021, -111.7986996355241 33.58383497665483, -110.8880450034317 35.27487072528024))"
5C,2016-02-01 06:55:00+00:00,2016-02-01 08:55:00+00:00,0.0,33000.0,"POLYGON ((-90.48898988989829 34.950880585934364, -90.44758682392136 34.75521304614376, -91.280301995716 34.579011304992946, -91.32170506169294 34.77467884478355, -90.48898988989829 34.950880585934364))"
4C,2016-02-01 06:55:00+00:00,2016-02-01 08:55:00+00:00,0.0,33000.0,"POLYGON ((-88.32499999589767 36.34784649060978, -88.42630080833382 36.01668476519175, -89.60410806970957 35.32610250058317, -89.64981346956684 35.90889845776839, -88.32499999589767 36.34784649060978))"
11W,2016-02-01 06:55:00+00:00,2016-02-01 08:55:00+00:00,0.0,27000.0,"POLYGON ((-108.89275557601378 34.21529689691285, -108.93040365999296 32.93740324262961, -110.39801990881105 32.0989702736303, -110.00013266085581 33.70139268994711, -108.89275557601378 34.21529689691285))"
ALFA 3,2016-02-01 07:35:00+00:00,2016-02-01 11:35:00+00:00,0.0,42000.0,"POLYGON ((-40 36, -40 31, -44.45 29.45, -44.15 32.3, -40 36))"
13W,2016-02-01 07:55:00+00:00,2016-02-01 09:55:00+00:00,,,"POLYGON ((-109.5547220611881 34.20204670482406, -110.7442455066411 32.22995853243989, -111.088616980522 31.93804227393302, -109.3929357451572 34.08446614543962, -110.7280143189692 32.24744950595765, -111.2179409212092 32.09060478035297, -110.8735694473282 32.38252103885985, -110.8898006350001 32.36503006534209, -109.5547220611881 34.20204670482406))"
1E,2016-02-01 07:55:00+00:00,2016-02-01 09:55:00+00:00,0.0,27000.0,"POLYGON ((-80.75128706548874 26.77753433562055, -80.72308465116727 26.579532760307522, -81.76589879283927 26.430999212343487, -81.79410120716074 26.629000787656516, -80.75128706548874 26.77753433562055))"
2E,2016-02-01 07:55:00+00:00,2016-02-01 09:55:00+00:00,0.0,34000.0,"POLYGON ((-80.84530087005747 25.28777385273359, -81.16404478053025 24.588664534222602, -82.13644701362918 24.282945496694833, -81.9831173676868 24.99058746653026, -80.84530087005747 25.28777385273359))"
6C,2016-02-01 07:55:00+00:00,2016-02-01 09:55:00+00:00,0.0,33000.0,"POLYGON ((-87.18899572781729 36.54783369772814, -87.21704807741727 36.13880122587485, -88.81703898352784 35.61003964553838, -88.99018653043316 35.90889845776839, -87.18899572781729 36.54783369772814))"
