label,issue,expire,fl_low,fl_high,polygon
LIMA 1,2016-09-01 00:30:00+00:00,2016-09-01 04:30:00+00:00,0.0,46000.0,"POLYGON ((-68.3 37.15, -68 35.15, -70.45 34.3, -70.45 36.45, -68.3 37.15))"
1W,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,,,"POLYGON ((-107.40765051163 33.68583063859465, -109.5140052403892 34.05168207322114, -110.8401763372165 34.63351198608719, -107.4600603905255 33.49281974617102, -109.5000338426204 34.04675097892002, -110.7598236627835 34.81666068990857, -109.4336525659561 34.23483077704253, -109.4476239637249 34.23976187134365, -107.40765051163 33.68583063859465))"
4C,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,,,"POLYGON ((-98.92792304522625 34.12101550872369, -99.66141415637237 32.37984425313567, -100.2569348905381 32.37937692311807, -98.75015567167448 34.02937075491584, -99.57260894375312 32.43402184544077, -100.2570918388514 32.57937686153613, -99.66157110468565 32.57984419155373, -99.7503763173049 32.52566659924862, -98.92792304522625 34.12101550872369))"
2E,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,,,"POLYGON ((-79.34276226729514 37.50221214872355, -80.73209042690215 37.18752954956977, -80.75472638753024 37.17944020493321, -82.3705790791926 36.3714003113189, -80.68790957309784 36.99247045043024, -79.29858141349084 37.30715304958402, -82.2811263041321 36.19251990145248, -80.66527361246975 37.00055979506679, -79.34276226729514 37.50221214872355))"
4E,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,,,"POLYGON ((-81.69204820952116 26.51839647969552, -80.36690857178854 25.81134140649267, -81.26188816799818 24.36579436090626, -81.77253740449895 26.33530773211165, -80.49217660031226 25.77243747509121, -81.43193503006783 24.47107524568721, -80.5369554338582 25.91662229127362, -80.41168740533448 25.95552622267508, -81.69204820952116 26.51839647969552))"
5E,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-76.23755242463437 30.957558516288046, -76.62242876451066 29.02683697822481, -79.17496313484394 27.673791862558097, -80.43158422428436 29.88648850803795, -76.23755242463437 30.957558516288046))"
3C,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,0.0,40000.0,"POLYGON ((-96.88721950522428 36.34555633780301, -97.16891923915504 35.04631128853407, -99.13446017673844 35.06473933972422, -98.74623571238233 36.34715600899554, -96.88721950522428 36.34555633780301))"
1C,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,,,"POLYGON ((-100.4728388831315 38.10504687221417, -100.9309173088374 38.08381274891085, -100.949343110773 38.08122575256134, -103.5693048443756 37.46043355517848, -100.9216562979542 37.88402727977603, -100.4635778722483 37.90526140307935, -103.5231922296213 37.26582207874267, -100.9032304960187 37.88661427612553, -100.4728388831315 38.10504687221417))"
3E,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-81.89455428039004 28.38629414606066, -81.69625891834484 28.360237488727822, -82.26069290922322 24.06480384418302, -82.45898827126842 24.09086050151586, -81.89455428039004 28.38629414606066))"
1E,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-77.6111976038015 38.5851164922992, -77.44585578498125 38.47259057106677, -78.14843903512615 37.44023828121826, -78.3137808539464 37.55276420245069, -77.6111976038015 38.5851164922992))"
2C,2016-09-01 00:55:00+00:00,2016-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-97.46470204494472 35.13279222208422, -96.84655555205694 34.32022548392415, -97.83760654787591 33.14409540790052, -99.23604069319413 34.20961251796685, -97.46470204494472 35.13279222208422))"
7E,2016-09-01 01:55:00+00:00,2016-09-01 03:55:00+00:00,,,"POLYGON ((-79.25452584442884 37.40475831825384, -80.72452584442884 37.18893937458682, -80.75727739525647 37.17811837434817, -81.9691221728727 36.52793769449944, -80.69547415557115 36.99106062541319, -79.22547415557115 37.20687956908021, -81.87456738235976 36.35170094580312, -80.66272260474352 37.00188162565184, -79.25452584442884 37.40475831825384))"
8E,2016-09-01 01:55:00+00:00,2016-09-01 03:55:00+00:00,,,"POLYGON ((-81.30833572497444 28.56987096582481, -81.96358579361534 26.48096310411236, -81.76817058850665 26.45139750104152, -81.76138678867346 24.59035207026766, -81.7727540546954 26.42110287173062, -81.1175039860545 28.51001073344307, -81.9613854599709 24.5896230440276, -81.96816925980409 26.45066847480145, -81.30833572497444 28.56987096582481))"
