URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,C550,BIH UUA /OV BIH/TM 2109/FL260/TP C550/TB SEV/RM LGT CHOP 280...ZOA CWSU,SEV,,26000.0,37.37311,-118.36361,2014-02-03 21:09:00,5.0,L,"('KHNX', 'KEYX', 'KDAX', 'KRGX', 'KMUX')","['s3://unidata-nexrad-level2/2014/02/03/KHNX/KHNX20140203_210002_V06.gz', 's3://unidata-nexrad-level2/2014/02/03/KEYX/KEYX20140203_210710_V06.gz', 's3://unidata-nexrad-level2/2014/02/03/KDAX/KDAX20140203_210753_V06.gz', 's3://unidata-nexrad-level2/2014/02/03/KRGX/KRGX20140203_210610_V06.gz', 's3://unidata-nexrad-level2/2014/02/03/KMUX/KMUX20140203_210603_V06.gz']"
T,A306,CRW UUA /OV HVQ037065/TM 1401/FL320/TP A306/TB SEV/RM CWSU ZID,SEV,201402121415-KWBC-UBWV90-PIREP,32000.0,39.21525854955399,-80.93859244015923,2014-02-12 14:01:00,5.0,H,"('KPBZ', 'KRLX', 'KFCX', 'KJKL', 'KILN')","['s3://unidata-nexrad-level2/2014/02/12/KPBZ/KPBZ20140212_135759_V06.gz', 's3://unidata-nexrad-level2/2014/02/12/KRLX/KRLX20140212_140049_V06.gz', 's3://unidata-nexrad-level2/2014/02/12/KFCX/KFCX20140212_140022_V06.gz', 's3://unidata-nexrad-level2/2014/02/12/KJKL/KJKL20140212_135933_V06.gz', 's3://unidata-nexrad-level2/2014/02/12/KILN/KILN20140212_135340_V06.gz']"
T,B737,ACY UUA /OV SIE060023/TM 2001/FL230/TP B737/TB SEV,SEV,,23000.0,39.29168219168219,-74.37218628695842,2014-02-08 20:01:00,5.0,M,"('KDIX', 'KDOX', 'KOKX', 'KLWX', 'KAKQ')","['s3://unidata-nexrad-level2/2014/02/08/KDIX/KDIX20140208_195924_V06.gz', 's3://unidata-nexrad-level2/2014/02/08/KDOX/KDOX20140208_195603_V07.gz', 's3://unidata-nexrad-level2/2014/02/08/KOKX/KOKX20140208_200000_V06.gz', 's3://unidata-nexrad-level2/2014/02/08/KLWX/KLWX20140208_195829_V06.gz', 's3://unidata-nexrad-level2/2014/02/08/KAKQ/KAKQ20140208_200024_V06.gz']"
F,E145,BWI UA /OV BAL /TM 0141 /FL360 /TP E145 /TA M59 /WV 27680KT /TB CONS LGT,CONS LGT,,36000.0,39.17,-76.66,2014-02-26 01:41:00,1.0,M,"('KLWX', 'KDOX', 'KDIX', 'KCCX', 'KAKQ')","['s3://unidata-nexrad-level2/2014/02/26/KLWX/KLWX20140226_014021_V06.gz', 's3://unidata-nexrad-level2/2014/02/26/KDOX/KDOX20140226_013938_V07.gz', 's3://unidata-nexrad-level2/2014/02/26/KDIX/KDIX20140226_013830_V06.gz', 's3://unidata-nexrad-level2/2014/02/26/KCCX/KCCX20140226_013647_V06.gz', 's3://unidata-nexrad-level2/2014/02/26/KAKQ/KAKQ20140226_013131_V06.gz']"
F,B737,SGJ UA /OV SGJ/TM 2338/FL320/TP B737/TB MOD FL260-FL320/RM REPORTEDBY SEVERAL AIRCRAFTS. ZJX COORECTION REPORT FOR SGJ NOT AMG.,MOD FL260-FL320,,32000.0,29.95925,-81.33972,2014-02-07 23:38:00,3.0,M,"('KJAX', 'KVAX', 'KTBW', 'KMLB', 'KTLH')","['s3://unidata-nexrad-level2/2014/02/07/KJAX/KJAX20140207_233540_V06.gz', 's3://unidata-nexrad-level2/2014/02/07/KVAX/KVAX20140207_233439_V06.gz', 's3://unidata-nexrad-level2/2014/02/07/KTBW/KTBW20140207_233539_V06.gz', 's3://unidata-nexrad-level2/2014/02/07/KMLB/KMLB20140207_233313_V06.gz', 's3://unidata-nexrad-level2/2014/02/07/KTLH/KTLH20140207_233134_V06.gz']"
F,C550,RHP UA /OV HRS180040/TM 1450/FL120/TP C550/TB MOD/RM ZTL,MOD,,12000.0,34.27327933327933,-83.92,2014-02-25 14:50:00,3.0,L,"('KFFC', 'KGSP', 'KJGX', 'KHTX', 'KMRX')","['s3://unidata-nexrad-level2/2014/02/25/KFFC/KFFC20140225_144834_V06.gz', 's3://unidata-nexrad-level2/2014/02/25/KGSP/KGSP20140225_144639_V06.gz', 's3://unidata-nexrad-level2/2014/02/25/KJGX/KJGX20140225_151506_V07.gz', 's3://unidata-nexrad-level2/2014/02/25/KHTX/KHTX20140225_144737_V06.gz', 's3://unidata-nexrad-level2/2014/02/25/KMRX/KMRX20140225_144825_V06.gz']"
T,B190,RNO UUA /OV RNO /TM 0138 /FL110 /TP B190 /TB SEV 110/BLO /RM DURC S BND,SEV 110,201402130145-KWBC-UBNV90-PIREP,11000.0,39.5,-119.77,2014-02-13 01:38:00,5.0,M,"('KRGX', 'KBBX', 'KDAX', 'KMUX', 'KHNX')","['s3://unidata-nexrad-level2/2014/02/13/KRGX/KRGX20140213_013453_V06.gz', 's3://unidata-nexrad-level2/2014/02/13/KBBX/KBBX20140213_013502_V07.gz', 's3://unidata-nexrad-level2/2014/02/13/KDAX/KDAX20140213_013637_V06.gz', 's3://unidata-nexrad-level2/2014/02/13/KMUX/KMUX20140213_013430_V06.gz', 's3://unidata-nexrad-level2/2014/02/13/KHNX/KHNX20140213_013001_V06.gz']"
F,BE40,JCT UA /OV JCT230030/TM 1718/FL190/TP BE40/TB LGT-MOD/RM AWC-WEB:KZHU,LGT-MOD,,19000.0,30.189410162232505,-100.21100808516287,2014-02-07 17:18:00,2.0,M,"('KSJT', 'KDFX', 'KEWX', 'KGRK', 'KMAF')","['s3://unidata-nexrad-level2/2014/02/07/KSJT/KSJT20140207_171715_V06.gz', 's3://unidata-nexrad-level2/2014/02/07/KDFX/KDFX20140207_170858_V07.gz', 's3://unidata-nexrad-level2/2014/02/07/KEWX/KEWX20140207_171556_V06.gz', 's3://unidata-nexrad-level2/2014/02/07/KGRK/KGRK20140207_171135_V06.gz', 's3://unidata-nexrad-level2/2014/02/07/KMAF/KMAF20140207_171545_V06.gz']"
F,B737,NFL UA /OV FMG090025/TM 0236/FL360/TP B737/TB MOD CHOP/RM ZOA CWSU AWC-WEB:KZOA,MOD CHOP,201402280240-KWBC-UBNV90-PIREP,36000.0,39.53,-119.11973674586224,2014-02-28 02:36:00,3.0,M,"('KRGX', 'KBBX', 'KLRX', 'KDAX', 'KMUX')","['s3://unidata-nexrad-level2/2014/02/28/KRGX/KRGX20140228_023501_V06.gz', 's3://unidata-nexrad-level2/2014/02/28/KBBX/KBBX20140228_023033_V07.gz', 's3://unidata-nexrad-level2/2014/02/28/KLRX/KLRX20140228_023503_V06.gz', 's3://unidata-nexrad-level2/2014/02/28/KDAX/KDAX20140228_023355_V06.gz', 's3://unidata-nexrad-level2/2014/02/28/KMUX/KMUX20140228_023343_V06.gz']"
T,GLF4,GLD UUA /OV GLD 240030/TM 2355/FL430/TP GLF4/TB SEV/RM MDT MTW +/-40KTS ZDV,SEV,,43000.0,39.11719974997976,-102.25347705339546,2014-02-18 23:55:00,5.0,M,"('KGLD', 'KPUX', 'KFTG', 'KDDC', 'KCYS')","['s3://unidata-nexrad-level2/2014/02/18/KGLD/KGLD20140218_235425_V06.gz', 's3://unidata-nexrad-level2/2014/02/18/KPUX/KPUX20140218_234741_V06.gz', 's3://unidata-nexrad-level2/2014/02/18/KFTG/KFTG20140218_235053_V06.gz', 's3://unidata-nexrad-level2/2014/02/18/KDDC/KDDC20140218_235258_V06.gz', 's3://unidata-nexrad-level2/2014/02/18/KCYS/KCYS20140218_234647_V06.gz']"
