URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,A359,GSO UUA /OV GSO300020/TM 0150/FL370/TP A359/TB SEV,SEV,,37000.0,36.26418016668016,-80.30090325062588,2023-09-08 01:50:00+00:00,5.0,0,U,"('KFCX', 'KRAX', 'KRLX', 'KCAE', 'KGSP')","['s3://unidata-nexrad-level2/2023/09/08/KFCX/KFCX20230908_014455_V06', 's3://unidata-nexrad-level2/2023/09/08/KRAX/KRAX20230908_014957_V06', 's3://unidata-nexrad-level2/2023/09/08/KRLX/KRLX20230908_014918_V06', 's3://unidata-nexrad-level2/2023/09/08/KCAE/KCAE20230908_014916_V06', 's3://unidata-nexrad-level2/2023/09/08/KGSP/KGSP20230908_014502_V06']"
T,SR22,DEN UUA /OV DEN270025/TM 2339/FL165/TP SR22/TB SEV,SEV,,16500.0,39.8328,-105.20013734348684,2023-09-22 23:39:00+00:00,5.0,0,L,"('KFTG', 'KCYS', 'KPUX', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2023/09/22/KFTG/KFTG20230922_233357_V06', 's3://unidata-nexrad-level2/2023/09/22/KCYS/KCYS20230922_233824_V06', 's3://unidata-nexrad-level2/2023/09/22/KPUX/KPUX20230922_233226_V06', 's3://unidata-nexrad-level2/2023/09/22/KGJX/KGJX20230922_233843_V06', 's3://unidata-nexrad-level2/2023/09/22/KGLD/KGLD20230922_233215_V06']"
F,GLF5,EAU UA /OV EAU/TM 0532/FL430/TP GLF5/TB CONS LGT CHOP,CONS LGT CHOP,,43000.0,44.8658,-91.48426,2023-09-02 05:32:00+00:00,1.0,0,M,"('KARX', 'KMPX', 'KDLH', 'KGRB', 'KMKX')","['s3://unidata-nexrad-level2/2023/09/02/KARX/KARX20230902_052814_V06', 's3://unidata-nexrad-level2/2023/09/02/KMPX/KMPX20230902_053158_V06', 's3://unidata-nexrad-level2/2023/09/02/KDLH/KDLH20230902_052634_V06', 's3://unidata-nexrad-level2/2023/09/02/KGRB/KGRB20230902_052634_V06', 's3://unidata-nexrad-level2/2023/09/02/KMKX/KMKX20230902_052826_V06']"
F,B738,COS UA /OV BRK290025/TM 0350/FL210/TP B738/TB MOD CHOP/RM BETTER ABOVE FL210 ZDV/FD,MOD CHOP,,21000.0,39.08251993624374,-105.13343020316462,2023-09-04 03:50:00+00:00,3.0,0,M,"('KFTG', 'KPUX', 'KCYS', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2023/09/04/KFTG/KFTG20230904_034535_V06', 's3://unidata-nexrad-level2/2023/09/04/KPUX/KPUX20230904_034848_V06', 's3://unidata-nexrad-level2/2023/09/04/KCYS/KCYS20230904_034545_V06', 's3://unidata-nexrad-level2/2023/09/04/KGJX/KGJX20230904_034518_V06', 's3://unidata-nexrad-level2/2023/09/04/KGLD/KGLD20230904_034046_V06']"
F,C172,TKA UA /OV MRI-TKA /TM 2223 /FL020 /TP C172 /WX FV10SM /TB NEG /RM VFR (AKFSS,NEG,,2000.0,61.765,-149.965,2023-09-23 22:23:00+00:00,0.0,0,L,"('PAHG', 'PAIH', 'PAIH', 'PAPD', 'PAKC')","['s3://unidata-nexrad-level2/2023/09/23/PAHG/PAHG20230923_221930_V06', 's3://unidata-nexrad-level2/2023/09/23/PAIH/PAIH20230923_222103_V06', 's3://unidata-nexrad-level2/2023/09/23/PAIH/PAIH20230923_222103_V06', 's3://unidata-nexrad-level2/2023/09/23/PAPD/PAPD20230923_222107_V06', 's3://unidata-nexrad-level2/2023/09/23/PAKC/PAKC20230923_222114_V06']"
F,B350,GRB UA /OV GRB/TM 1635/FL035/TP B350/TB SEV,SEV,,3500.0,44.4794,-88.1367,2023-09-02 16:35:00+00:00,5.0,0,M,"('KGRB', 'KMKX', 'KMQT', 'KGRR', 'KLOT')","['s3://unidata-nexrad-level2/2023/09/02/KGRB/KGRB20230902_163320_V06', 's3://unidata-nexrad-level2/2023/09/02/KMKX/KMKX20230902_163345_V06', 's3://unidata-nexrad-level2/2023/09/02/KMQT/KMQT20230902_162901_V06', 's3://unidata-nexrad-level2/2023/09/02/KGRR/KGRR20230902_163116_V06', 's3://unidata-nexrad-level2/2023/09/02/KLOT/KLOT20230902_163457_V06']"
F,A320,PBI UA /OV PBI090015/TM 2146/FL160/TP A320/TB LGT CHOP,LGT CHOP,,16000.0,26.6847,-79.81957607930184,2023-09-21 21:46:00+00:00,1.0,1,M,"('KMLB', 'KAMX', 'KAMX', 'KTBW', 'KBYX')","['s3://unidata-nexrad-level2/2023/09/21/KMLB/KMLB20230921_214127_V06', 's3://unidata-nexrad-level2/2023/09/21/KAMX/KAMX20230921_214439_V06', 's3://unidata-nexrad-level2/2023/09/21/KAMX/KAMX20230921_214439_V06', 's3://unidata-nexrad-level2/2023/09/21/KTBW/KTBW20230921_214308_V06', 's3://unidata-nexrad-level2/2023/09/21/KBYX/KBYX20230921_214234_V06']"
F,A320,SRQ UA /OV SRQ279065/TM 1759/FL370/TP A320/TB INTMT LGT CHOP,INTMT LGT CHOP,,37000.0,27.570874397598285,-83.76392345477963,2023-09-06 17:59:00+00:00,1.0,0,M,"('KTBW', 'KMLB', 'KTLH', 'KVAX', 'KJAX')","['s3://unidata-nexrad-level2/2023/09/06/KTBW/KTBW20230906_175440_V06', 's3://unidata-nexrad-level2/2023/09/06/KMLB/KMLB20230906_175451_V06', 's3://unidata-nexrad-level2/2023/09/06/KTLH/KTLH20230906_175804_V06', 's3://unidata-nexrad-level2/2023/09/06/KVAX/KVAX20230906_175338_V06', 's3://unidata-nexrad-level2/2023/09/06/KJAX/KJAX20230906_175252_V06']"
F,B38M,MYNN UA /OV ZQA140160/TM 1540/FL330/TP B38M/TA M37/TB MOD/IC LGT,MOD,,33000.0,22.95704935258421,-75.55854639088449,2023-09-20 15:40:00+00:00,3.0,1,U,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://unidata-nexrad-level2/2023/09/20/KAMX/KAMX20230920_153917_V06', 's3://unidata-nexrad-level2/2023/09/20/KAMX/KAMX20230920_153917_V06', 's3://unidata-nexrad-level2/2023/09/20/KBYX/KBYX20230920_153835_V06', 's3://unidata-nexrad-level2/2023/09/20/KMLB/KMLB20230920_153949_V06', 's3://unidata-nexrad-level2/2023/09/20/KTBW/KTBW20230920_153759_V06']"
F,A320,RZN UA /OV RZN/TM 0427/FL330/TP A320/TB NEG,NEG,,33000.0,45.82273,-92.3725,2023-09-02 04:27:00+00:00,0.0,0,M,"('KDLH', 'KMPX', 'KARX', 'KGRB', 'KMQT')","['s3://unidata-nexrad-level2/2023/09/02/KDLH/KDLH20230902_042544_V06', 's3://unidata-nexrad-level2/2023/09/02/KMPX/KMPX20230902_042424_V06', 's3://unidata-nexrad-level2/2023/09/02/KARX/KARX20230902_042403_V06', 's3://unidata-nexrad-level2/2023/09/02/KGRB/KGRB20230902_042304_V06', 's3://unidata-nexrad-level2/2023/09/02/KMQT/KMQT20230902_042237_V06']"
F,B38M,FIT UA /OV GDM/TM 2000/FL190/TP B38M/TB MOD,MOD,,19000.0,42.54,-72.01,2023-09-02 20:00:00+00:00,3.0,0,U,"('KBOX', 'KENX', 'KOKX', 'KGYX', 'KCXX')","['s3://unidata-nexrad-level2/2023/09/02/KBOX/KBOX20230902_195816_V06', 's3://unidata-nexrad-level2/2023/09/02/KENX/KENX20230902_195916_V06', 's3://unidata-nexrad-level2/2023/09/02/KOKX/KOKX20230902_195439_V06', 's3://unidata-nexrad-level2/2023/09/02/KGYX/KGYX20230902_195535_V06', 's3://unidata-nexrad-level2/2023/09/02/KCXX/KCXX20230902_195938_V06']"
T,B350,ASE UUA /OV HAREI270005/TM 1706/FL180/TP B350/TB SEV,SEV,,18000.0,39.22317,-106.86886,2023-09-21 17:06:00+00:00,5.0,0,M,"('KGJX', 'KFTG', 'KPUX', 'KCYS', 'KABX')","['s3://unidata-nexrad-level2/2023/09/21/KGJX/KGJX20230921_170302_V06', 's3://unidata-nexrad-level2/2023/09/21/KFTG/KFTG20230921_170201_V06', 's3://unidata-nexrad-level2/2023/09/21/KPUX/KPUX20230921_170108_V06', 's3://unidata-nexrad-level2/2023/09/21/KCYS/KCYS20230921_170133_V06', 's3://unidata-nexrad-level2/2023/09/21/KABX/KABX20230921_170042_V06']"
F,A320,AXX UA /OV CIM/TM 1136/FL380/TP A320/TB CONS LGT CHOP/RM ZAB/FDCS,CONS LGT CHOP,,38000.0,36.49,-104.87,2023-09-29 11:36:00+00:00,1.0,0,M,"('KABX', 'KPUX', 'KFDX', 'KAMA', 'KFTG')","['s3://unidata-nexrad-level2/2023/09/29/KABX/KABX20230929_113127_V06', 's3://unidata-nexrad-level2/2023/09/29/KPUX/KPUX20230929_113422_V06', 's3://unidata-nexrad-level2/2023/09/29/KFDX/KFDX20230929_113321_V06', 's3://unidata-nexrad-level2/2023/09/29/KAMA/KAMA20230929_113053_V06', 's3://unidata-nexrad-level2/2023/09/29/KFTG/KFTG20230929_112846_V06']"
F,P28A,MMI UA /OV 2TN5141006 /TM 1758 /FL090 /TP P28A /TB MOD,MOD,,9000.0,35.35227910896572,-84.51275987478593,2023-09-29 17:58:00+00:00,3.0,0,L,"('KMRX', 'KHTX', 'KOHX', 'KGSP', 'KFFC')","['s3://unidata-nexrad-level2/2023/09/29/KMRX/KMRX20230929_175215_V06', 's3://unidata-nexrad-level2/2023/09/29/KHTX/KHTX20230929_175643_V06', 's3://unidata-nexrad-level2/2023/09/29/KOHX/KOHX20230929_175151_V06', 's3://unidata-nexrad-level2/2023/09/29/KGSP/KGSP20230929_175404_V06', 's3://unidata-nexrad-level2/2023/09/29/KFFC/KFFC20230929_175227_V06']"
T,B77W,PHNL UUA /OV 3924N 14803W /TM 1124 /FL330 /TP B77W /TB SEV/RM AWC-WEB,SEV,,33000.0,39.4,-148.5,2023-09-09 11:24:00+00:00,5.0,0,U,"('PAIH', 'PAIH', 'PHMO', 'PHKM', 'PHKI')","['s3://unidata-nexrad-level2/2023/09/09/PAIH/PAIH20230909_112221_V06', 's3://unidata-nexrad-level2/2023/09/09/PAIH/PAIH20230909_112221_V06', 's3://unidata-nexrad-level2/2023/09/09/PHMO/PHMO20230909_112028_V06', 's3://unidata-nexrad-level2/2023/09/09/PHKM/PHKM20230909_112336_V06', 's3://unidata-nexrad-level2/2023/09/09/PHKI/PHKI20230909_112009_V06']"
F,B737,ILM UA /OV ILM198098/TM 0111/FL370/TP B737/TB OCNL LGT,OCNL LGT,,37000.0,32.716481865148324,-78.51080925439696,2023-09-29 01:11:00+00:00,1.0,1,M,"('KLTX', 'KCLX', 'KMHX', 'KCAE', 'KRAX')","['s3://unidata-nexrad-level2/2023/09/29/KLTX/KLTX20230929_010634_V06', 's3://unidata-nexrad-level2/2023/09/29/KCLX/KCLX20230929_010522_V06', 's3://unidata-nexrad-level2/2023/09/29/KMHX/KMHX20230929_010934_V06', 's3://unidata-nexrad-level2/2023/09/29/KCAE/KCAE20230929_010851_V06', 's3://unidata-nexrad-level2/2023/09/29/KRAX/KRAX20230929_010522_V06']"
T,C208,AKW UUA /OV AKW/TM 0136/FL030/TP C208/TB EXTRM 030/ OCNL MOD BLO 020/RM EXTREME TURB COMING OVR MTN TOPS THEN LGT TO OCNL MOD BLO,EXTRM 030,,3000.0,55.57,-133.07,2023-09-17 01:36:00+00:00,7.0,0,L,"('PACG', 'KLGX', 'KATX', 'PAIH', 'PAIH')","['s3://unidata-nexrad-level2/2023/09/17/PACG/PACG20230917_013415_V06', 's3://unidata-nexrad-level2/2023/09/17/KLGX/KLGX20230917_013004_V06', 's3://unidata-nexrad-level2/2023/09/17/KATX/KATX20230917_013239_V06', 's3://unidata-nexrad-level2/2023/09/17/PAIH/PAIH20230917_013518_V06', 's3://unidata-nexrad-level2/2023/09/17/PAIH/PAIH20230917_013518_V06']"
T,PA44,DHT UUA /OV TBE100035/TM 0438/FL090/TP PA44/TB SEV MTN WAVE +/-400FT/RM UNABLE TO MAINTAIN ALTITUDE - ZAB/FDCS,SEV MTN WAVE +,,9000.0,37.168697024809696,-102.8780542099886,2023-09-21 04:38:00+00:00,5.0,0,L,"('KPUX', 'KAMA', 'KDDC', 'KGLD', 'KFDX')","['s3://unidata-nexrad-level2/2023/09/21/KPUX/KPUX20230921_043138_V06', 's3://unidata-nexrad-level2/2023/09/21/KAMA/KAMA20230921_043644_V06', 's3://unidata-nexrad-level2/2023/09/21/KDDC/KDDC20230921_043645_V06', 's3://unidata-nexrad-level2/2023/09/21/KGLD/KGLD20230921_042839_V06', 's3://unidata-nexrad-level2/2023/09/21/KFDX/KFDX20230921_043251_V06']"
T,GLF6,PHNL UUA /OV 3200N 17000W /TM 1415 /FL430 /TP GLF6 /TB EXTRM 430/RM AWC-WEB:,EXTRM 430,,43000.0,32.0,-170.0,2023-09-25 14:15:00+00:00,7.0,0,U,"('PHKI', 'PHMO', 'PHKM', 'PHWA', 'PAKC')","['s3://unidata-nexrad-level2/2023/09/25/PHKI/PHKI20230925_141044_V06', 's3://unidata-nexrad-level2/2023/09/25/PHMO/PHMO20230925_141313_V06', 's3://unidata-nexrad-level2/2023/09/25/PHKM/PHKM20230925_141134_V06', 's3://unidata-nexrad-level2/2023/09/25/PHWA/PHWA20230925_141144_V06', 's3://unidata-nexrad-level2/2023/09/25/PAKC/PAKC20230925_141403_V06']"
F,E190,ORD UA /OV FIYER/TM 1435/FL110/TP E190/TB LGT,LGT,,11000.0,41.98754,-87.93193,2023-09-27 14:35:00+00:00,1.0,0,U,"('KLOT', 'KMKX', 'KIWX', 'KILX', 'KGRB')","['s3://unidata-nexrad-level2/2023/09/27/KLOT/KLOT20230927_143108_V06', 's3://unidata-nexrad-level2/2023/09/27/KMKX/KMKX20230927_143304_V06', 's3://unidata-nexrad-level2/2023/09/27/KIWX/KIWX20230927_143037_V06', 's3://unidata-nexrad-level2/2023/09/27/KILX/KILX20230927_143145_V06', 's3://unidata-nexrad-level2/2023/09/27/KGRB/KGRB20230927_143049_V06']"
F,E55P,JVL UA /OV JVL/TM 0152/FL260/TP E55P/TB CONS LGT CHOP,CONS LGT CHOP,,26000.0,42.62025,-89.04156,2023-09-22 01:52:00+00:00,1.0,0,U,"('KMKX', 'KLOT', 'KDVN', 'KARX', 'KGRB')","['s3://unidata-nexrad-level2/2023/09/22/KMKX/KMKX20230922_015138_V06', 's3://unidata-nexrad-level2/2023/09/22/KLOT/KLOT20230922_014902_V06', 's3://unidata-nexrad-level2/2023/09/22/KDVN/KDVN20230922_014822_V06', 's3://unidata-nexrad-level2/2023/09/22/KARX/KARX20230922_015129_V06', 's3://unidata-nexrad-level2/2023/09/22/KGRB/KGRB20230922_014905_V06']"
F,A319,CSQ UA /OV CSQ/TM 0042/FL200/TP A319/TB NEG/RM DURC,NEG,,20000.0,41.0187888889,-94.3607972222,2023-09-01 00:42:00+00:00,0.0,0,M,"('KDMX', 'KOAX', 'KEAX', 'KTWX', 'KDVN')","['s3://unidata-nexrad-level2/2023/09/01/KDMX/KDMX20230901_003717_V06', 's3://unidata-nexrad-level2/2023/09/01/KOAX/KOAX20230901_004111_V06', 's3://unidata-nexrad-level2/2023/09/01/KEAX/KEAX20230901_004115_V06', 's3://unidata-nexrad-level2/2023/09/01/KTWX/KTWX20230901_003423_V06', 's3://unidata-nexrad-level2/2023/09/01/KDVN/KDVN20230901_004033_V06']"
F,B767,TRI UA /OV HMV200007/TM 1233/FL360/TP B767/TB NEG/RM SMOOTH ZTLFD,NEG,,36000.0,36.33036031413749,-82.17960423632975,2023-09-01 12:33:00+00:00,0.0,0,H,"('KMRX', 'KGSP', 'KJKL', 'KFCX', 'KRLX')","['s3://unidata-nexrad-level2/2023/09/01/KMRX/KMRX20230901_122846_V06', 's3://unidata-nexrad-level2/2023/09/01/KGSP/KGSP20230901_123245_V06', 's3://unidata-nexrad-level2/2023/09/01/KJKL/KJKL20230901_122743_V06', 's3://unidata-nexrad-level2/2023/09/01/KFCX/KFCX20230901_122711_V06', 's3://unidata-nexrad-level2/2023/09/01/KRLX/KRLX20230901_123118_V06']"
