URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,B752,LOZ UA /OV LOZ250040/TM 1543/FL380/TP B752/TB CONS LGT CHOP,CONS LGT CHOP,,38000.0,36.85896810201002,-84.86237818338837,2023-04-16 15:43:00,1.0,M,"('KLVX', 'KJKL', 'KMRX', 'KOHX', 'KHPX')","['s3://unidata-nexrad-level2/2023/04/16/KLVX/KLVX20230416_154106_V06', 's3://unidata-nexrad-level2/2023/04/16/KJKL/KJKL20230416_153609_V06', 's3://unidata-nexrad-level2/2023/04/16/KMRX/KMRX20230416_153700_V06', 's3://unidata-nexrad-level2/2023/04/16/KOHX/KOHX20230416_154256_V06', 's3://unidata-nexrad-level2/2023/04/16/KHPX/KHPX20230416_153835_V06']"
T,CL30,JAX UUA /OV CRG360030/TM 1726/FL330/TP CL30/TB SEV CAT,SEV CAT,,33000.0,30.8361405000405,-81.5147,2023-04-26 17:26:00,5.0,U,"('KJAX', 'KVAX', 'KCLX', 'KJGX', 'KTLH')","['s3://unidata-nexrad-level2/2023/04/26/KJAX/KJAX20230426_172430_V06', 's3://unidata-nexrad-level2/2023/04/26/KVAX/KVAX20230426_172536_V06', 's3://unidata-nexrad-level2/2023/04/26/KCLX/KCLX20230426_172008_V06', 's3://unidata-nexrad-level2/2023/04/26/KJGX/KJGX20230426_172147_V06', 's3://unidata-nexrad-level2/2023/04/26/KTLH/KTLH20230426_172040_V06']"
F,A320,ACY UA /OV SIE272009/TM 2349/FL135/TP A320/TB MOD CONS 135-125,MOD CONS 135-125,,13500.0,39.10523534853469,-74.99318531121129,2023-04-30 23:49:00,3.0,M,"('KDOX', 'KDIX', 'KLWX', 'KOKX', 'KAKQ')","['s3://unidata-nexrad-level2/2023/04/30/KDOX/KDOX20230430_234822_V06', 's3://unidata-nexrad-level2/2023/04/30/KDIX/KDIX20230430_234607_V06', 's3://unidata-nexrad-level2/2023/04/30/KLWX/KLWX20230430_234749_V06', 's3://unidata-nexrad-level2/2023/04/30/KAKQ/KAKQ20230430_234456_V06']"
F,B38M,AMA UA /OV PNHJ160020/TM 1857/FL370/TP B38M/TB NEG TURB/RM ZAB FDCS,NEG TURB,,37000.0,35.21936,-101.70592,2023-04-26 18:57:00,0.0,U,"('KAMA', 'KLBB', 'KFDX', 'KFDR', 'KDDC')","['s3://unidata-nexrad-level2/2023/04/26/KAMA/KAMA20230426_185357_V06', 's3://unidata-nexrad-level2/2023/04/26/KLBB/KLBB20230426_185540_V06', 's3://unidata-nexrad-level2/2023/04/26/KFDX/KFDX20230426_185556_V06', 's3://unidata-nexrad-level2/2023/04/26/KFDR/KFDR20230426_185505_V06', 's3://unidata-nexrad-level2/2023/04/26/KDDC/KDDC20230426_185351_V06']"
F,B737,DTW UA /OV DTW/TM 1015/FL050/TP B737/WX IMC/TB OCNL LGT CHOP/RM DURC,OCNL LGT CHOP,,5000.0,42.23,-83.33,2023-04-04 10:15:00,1.0,M,"('KDTX', 'KCLE', 'KGRR', 'KIWX', 'KILN')","['s3://unidata-nexrad-level2/2023/04/04/KDTX/KDTX20230404_101103_V06', 's3://unidata-nexrad-level2/2023/04/04/KCLE/KCLE20230404_101415_V06', 's3://unidata-nexrad-level2/2023/04/04/KGRR/KGRR20230404_100940_V06', 's3://unidata-nexrad-level2/2023/04/04/KIWX/KIWX20230404_101402_V06', 's3://unidata-nexrad-level2/2023/04/04/KILN/KILN20230404_101408_V06']"
F,B737,LAS UA /OV LAS228007/TM 1532/FL110/TP B737/TB SEV,SEV,,11000.0,35.99382843930091,-115.27067394761777,2023-04-03 15:32:00,5.0,M,"('KESX', 'KEYX', 'KICX', 'KSOX', 'KNKX')","['s3://unidata-nexrad-level2/2023/04/03/KESX/KESX20230403_152540_V06', 's3://unidata-nexrad-level2/2023/04/03/KEYX/KEYX20230403_152651_V06', 's3://unidata-nexrad-level2/2023/04/03/KICX/KICX20230403_152814_V06', 's3://unidata-nexrad-level2/2023/04/03/KSOX/KSOX20230403_152745_V06', 's3://unidata-nexrad-level2/2023/04/03/KNKX/KNKX20230403_153155_V06']"
F,C172,LYH UA /OV LYH233014/TM 1428/FL045/TP C172/TB LGT MOD CHOP,LGT MOD CHOP,,4500.0,37.18036512028255,-79.44104463925764,2023-04-17 14:28:00,2.0,L,"('KFCX', 'KRAX', 'KAKQ', 'KRLX', 'KLWX')","['s3://unidata-nexrad-level2/2023/04/17/KFCX/KFCX20230417_142631_V06', 's3://unidata-nexrad-level2/2023/04/17/KAKQ/KAKQ20230417_142614_V06', 's3://unidata-nexrad-level2/2023/04/17/KRLX/KRLX20230417_142416_V06', 's3://unidata-nexrad-level2/2023/04/17/KLWX/KLWX20230417_142243_V06']"
T,PC12,LAF UUA /OV LAF/TM 0351/FL220/TP PC12/TB CONS SEV CAT,CONS SEV CAT,,22000.0,40.41476,-86.93333,2023-04-20 03:51:00,5.0,L,"('KIND', 'KIWX', 'KLOT', 'KILX', 'KVWX')","['s3://unidata-nexrad-level2/2023/04/20/KIND/KIND20230420_034919_V06', 's3://unidata-nexrad-level2/2023/04/20/KIWX/KIWX20230420_034526_V06', 's3://unidata-nexrad-level2/2023/04/20/KLOT/KLOT20230420_034847_V06', 's3://unidata-nexrad-level2/2023/04/20/KILX/KILX20230420_034904_V06', 's3://unidata-nexrad-level2/2023/04/20/KVWX/KVWX20230420_034408_V06']"
F,B737,GGG UA /OV FZT360010 /TM 1259 /FL290 /TP B737 /TB LGT-MOD CHOP 290-320 /RM ZFW AWC-WEB:,LGT-MOD CHOP 290-320,,29000.0,32.236680166680166,-95.53,2023-04-25 12:59:00,2.0,M,"('KSHV', 'KFWS', 'KGRK', 'KPOE', 'KHGX')","['s3://unidata-nexrad-level2/2023/04/25/KSHV/KSHV20230425_125755_V06', 's3://unidata-nexrad-level2/2023/04/25/KFWS/KFWS20230425_125825_V06', 's3://unidata-nexrad-level2/2023/04/25/KGRK/KGRK20230425_125752_V06', 's3://unidata-nexrad-level2/2023/04/25/KPOE/KPOE20230425_125611_V06', 's3://unidata-nexrad-level2/2023/04/25/KHGX/KHGX20230425_125540_V06']"
F,BE40,SDF UA /OV IIU/TM 1948/FL350/TP BE40/TB INTMT-CONS LGT CHOP 310-340,INTMT-CONS LGT CHOP 310-340,,35000.0,38.1,-85.58,2023-04-07 19:48:00,1.0,M,"('KLVX', 'KJKL', 'KILN', 'KHPX', 'KVWX')","['s3://unidata-nexrad-level2/2023/04/07/KLVX/KLVX20230407_194231_V06', 's3://unidata-nexrad-level2/2023/04/07/KJKL/KJKL20230407_194450_V06', 's3://unidata-nexrad-level2/2023/04/07/KILN/KILN20230407_194646_V06', 's3://unidata-nexrad-level2/2023/04/07/KHPX/KHPX20230407_194746_V06', 's3://unidata-nexrad-level2/2023/04/07/KVWX/KVWX20230407_194227_V06']"
T,B737,LAS UUA /OV LAS228007/TM 1532/FL110/TP B737/TB SEV/RM REENTRY WITH UUA,SEV,,11000.0,35.99382843930091,-115.27067394761777,2023-04-03 15:32:00,5.0,M,"('KESX', 'KEYX', 'KICX', 'KSOX', 'KNKX')","['s3://unidata-nexrad-level2/2023/04/03/KESX/KESX20230403_152540_V06', 's3://unidata-nexrad-level2/2023/04/03/KEYX/KEYX20230403_152651_V06', 's3://unidata-nexrad-level2/2023/04/03/KICX/KICX20230403_152814_V06', 's3://unidata-nexrad-level2/2023/04/03/KSOX/KSOX20230403_152745_V06', 's3://unidata-nexrad-level2/2023/04/03/KNKX/KNKX20230403_153155_V06']"
F,BE35,X26 UA /OV X26 /TM 1615 /FL085 /TP BE35 /SK SCT-BKN-TOP090 /TB NEG /RM FEW TCU VCNTY,NEG,,8500.0,27.8126,-80.4959,2023-04-26 16:15:00,0.0,L,"('KMLB', 'KTBW', 'KAMX', 'KAMX', 'KJAX')","['s3://unidata-nexrad-level2/2023/04/26/KMLB/KMLB20230426_161310_V06', 's3://unidata-nexrad-level2/2023/04/26/KTBW/KTBW20230426_161045_V06', 's3://unidata-nexrad-level2/2023/04/26/KAMX/KAMX20230426_160817_V06', 's3://unidata-nexrad-level2/2023/04/26/KAMX/KAMX20230426_160817_V06', 's3://unidata-nexrad-level2/2023/04/26/KJAX/KJAX20230426_161351_V06']"
F,H25B,BWI UA /OV BAL180020/TM 1840/FL060/TP H25B/TB CONT LGT,CONT LGT,,6000.0,38.83663966663967,-76.66,2023-04-12 18:40:00,1.0,M,"('KLWX', 'KDOX', 'KAKQ', 'KDIX', 'KCCX')","['s3://unidata-nexrad-level2/2023/04/12/KLWX/KLWX20230412_183507_V06', 's3://unidata-nexrad-level2/2023/04/12/KDOX/KDOX20230412_183127_V06', 's3://unidata-nexrad-level2/2023/04/12/KAKQ/KAKQ20230412_183648_V06', 's3://unidata-nexrad-level2/2023/04/12/KDIX/KDIX20230412_183824_V06', 's3://unidata-nexrad-level2/2023/04/12/KCCX/KCCX20230412_183950_V06']"
T,B350,PUB UUA /OV PUB250045/TM 1553/FL190/TP B350/TB SEV/RM ZDV,SEV,,19000.0,38.03346411476127,-105.39633031042744,2023-04-04 15:53:00,5.0,M,"('KPUX', 'KFTG', 'KGJX', 'KABX', 'KCYS')","['s3://unidata-nexrad-level2/2023/04/04/KPUX/KPUX20230404_155221_V06', 's3://unidata-nexrad-level2/2023/04/04/KFTG/KFTG20230404_155222_V06', 's3://unidata-nexrad-level2/2023/04/04/KGJX/KGJX20230404_154928_V06', 's3://unidata-nexrad-level2/2023/04/04/KABX/KABX20230404_154942_V06', 's3://unidata-nexrad-level2/2023/04/04/KCYS/KCYS20230404_154729_V06']"
T,GLF4,ACY UUA /OV VCN/TM 1634/FL325/TP GLF4/TB SEV 325,SEV 325,,32500.0,39.54,-74.97,2023-04-18 16:34:00,5.0,M,"('KDOX', 'KDIX', 'KOKX', 'KLWX', 'KCCX')","['s3://unidata-nexrad-level2/2023/04/18/KDOX/KDOX20230418_162715_V06', 's3://unidata-nexrad-level2/2023/04/18/KDIX/KDIX20230418_163325_V06', 's3://unidata-nexrad-level2/2023/04/18/KOKX/KOKX20230418_162800_V06', 's3://unidata-nexrad-level2/2023/04/18/KLWX/KLWX20230418_163010_V06', 's3://unidata-nexrad-level2/2023/04/18/KCCX/KCCX20230418_162721_V06']"
