label,issue,expire,fl_low,fl_high,polygon
HOTEL 1,2010-02-01 03:30:00+00:00,2010-02-01 07:30:00+00:00,0,32000,"POLYGON ((-131.15 32, -130 30.45, -136.15 27.3, -137.15 28.45, -131.15 32))"
HOTEL 2,2010-02-01 07:15:00+00:00,2010-02-01 11:15:00+00:00,0,35000,"POLYGON ((-130 32, -127.15 31.3, -134.45 26.45, -137.15 27.3, -130 32))"
HOTEL 7,2010-02-01 12:00:00+00:00,2010-02-01 16:00:00+00:00,0,25000,"POLYGON ((-55.3 41.3, -56.15 35.3, -66 32.15, -67.3 37.3, -55.3 41.3))"
1E,2010-02-01 17:55:00+00:00,2010-02-01 19:55:00+00:00,0,32000,"POLYGON ((-81.65962097033257 24.89734458233867, -81.06815885534536 24.588231466088477, -81.59071683080413 24.12874107566225, -81.65962097033257 24.89734458233867))"
2E,2010-02-01 17:55:00+00:00,2010-02-01 19:55:00+00:00,0,32000,"POLYGON ((-79.87709734847402 26.218726895225966, -79.54085198800843 25.798131783317068, -80.28 25.8, -80.42180042746558 26.107340914101695, -79.87709734847402 26.218726895225966))"
3E,2010-02-01 18:55:00+00:00,2010-02-01 20:55:00+00:00,0,40000,"POLYGON ((-81.41077795151206 24.94242079322325, -81.06815885534536 24.588231466088477, -81.41296605564185 24.2365843602959, -81.41077795151206 24.94242079322325))"
4E,2010-02-01 18:55:00+00:00,2010-02-01 20:55:00+00:00,0,32000,"POLYGON ((-79.4034547880396 26.42368438524639, -79.72563644247822 25.798949119323996, -80.41053609138315 25.682301140750543, -80.28 25.966368955736392, -79.4034547880396 26.42368438524639))"
5E,2010-02-01 19:55:00+00:00,2010-02-01 21:55:00+00:00,0,37000,"POLYGON ((-81.43293506208398 24.77082337352647, -81.06929869844761 24.77082337352647, -81.06929869844761 24.4071870098901, -81.43293506208398 24.4071870098901, -81.43293506208398 24.77082337352647))"
6E,2010-02-01 19:55:00+00:00,2010-02-01 21:55:00+00:00,0,32000,"POLYGON ((-79.64477160046916 26.140161929311436, -79.54650906323367 25.965965276714304, -80.62170529484777 25.359458158642582, -80.71996783208326 25.533654811239714, -79.64477160046916 26.140161929311436))"
7E,2010-02-01 20:55:00+00:00,2010-02-01 22:55:00+00:00,0,30000,"POLYGON ((-79.65182001559057 26.135791126455608, -79.53946064811225 25.97033607957013, -80.36488706776089 25.409794759390252, -80.47724643523921 25.57524980627573, -79.65182001559057 26.135791126455608))"
8E,2010-02-01 21:55:00+00:00,2010-02-01 23:55:00+00:00,0,35000,"POLYGON ((-79.64409535456277 26.27033164598848, -79.48694765699828 26.146619879570796, -80.20142615121776 25.239037249581983, -80.35857384878224 25.36274901599967, -79.64409535456277 26.27033164598848))"
9E,2010-02-01 22:55:00+00:00,2010-02-02 00:55:00+00:00,0,35000,"POLYGON ((-79.6758303820693 26.112809363080455, -79.51545028163353 25.993317842945284, -80.19980994978212 25.074778416986845, -80.36019005021788 25.194269937122016, -79.6758303820693 26.112809363080455))"
CHARLIE 1,2010-02-01 23:00:00+00:00,2010-02-02 03:00:00+00:00,0,39000,"POLYGON ((-84.3 26.45, -86 24.15, -87.45 24.3, -87.15 26.45, -84.3 26.45))"
CHARLIE 2,2010-02-02 03:00:00+00:00,2010-02-02 07:00:00+00:00,0,39000,"POLYGON ((-84.45 27, -86 24.15, -87.45 24.45, -86.45 26.45, -84.45 27))"
CHARLIE 3,2010-02-02 07:00:00+00:00,2010-02-02 11:00:00+00:00,0,45000,"POLYGON ((-86.3 27, -84.15 26.3, -86.15 24, -87 24.3, -86.3 27))"
CHARLIE 4,2010-02-02 10:00:00+00:00,2010-02-02 14:00:00+00:00,0,45000,"POLYGON ((-87 27.3, -83.45 26.45, -83.15 24, -86 24, -87 27.3))"
PAPA 1,2010-02-02 10:21:00+00:00,2010-02-02 14:25:00+00:00,0,60000,"POLYGON ((-170 0, -162.19 -4.52, -180 -4.56, -180 -2.5, -168.42 -3.51, -170 0))"
1E,2010-02-02 11:55:00+00:00,2010-02-02 13:55:00+00:00,0,35000,"POLYGON ((-78.97913111692964 30.047082757571303, -79.05441703746935 27.05824119087265, -79.82613732429387 26.915037313910055, -80.02070734481462 30.23670416471437, -78.97913111692964 30.047082757571303))"
2E,2010-02-02 12:55:00+00:00,2010-02-02 14:55:00+00:00,0,35000,"POLYGON ((-78.97913111692964 30.047082757571303, -78.39258495235237 28.428185245373538, -80.05492341585561 28.601548608159696, -79.77520385406847 30.328550203727264, -78.97913111692964 30.047082757571303))"
3E,2010-02-02 13:55:00+00:00,2010-02-02 15:55:00+00:00,0,40000,"POLYGON ((-78.04244026577516 32.173763670293084, -78.39258495235237 28.428185245373538, -79.80343188575256 27.2945315003023, -79.6656171353984 31.64245596801214, -78.04244026577516 32.173763670293084))"
PAPA 2,2010-02-02 14:20:00+00:00,2010-02-02 18:25:00+00:00,0,60000,"POLYGON ((-178.43 -2.19, -169.43 -3.05, -168.49 -5, -178.35 -5, -178.43 -2.19))"
4E,2010-02-02 14:55:00+00:00,2010-02-02 16:55:00+00:00,0,40000,"POLYGON ((-77.87 32.51994148689968, -78.39258495235237 28.428185245373538, -79.17496313484394 27.673791862558097, -79.88309919025849 30.353157166277477, -78.76513938306344 32.43785960394257, -77.87 32.51994148689968))"
5E,2010-02-02 15:55:00+00:00,2010-02-02 17:55:00+00:00,0,37000,"POLYGON ((-82.60438521935745 27.151180190957152, -82.49561478064254 26.983343986097285, -83.80685384617834 26.133562804870316, -83.91562428489325 26.301399009730183, -82.60438521935745 27.151180190957152))"
6E,2010-02-02 15:55:00+00:00,2010-02-02 17:55:00+00:00,0,40000,"POLYGON ((-77.87 32.51994148689968, -78.56848498931308 28.36706140272879, -79.16163806758793 27.500460269641966, -79.38977520360127 30.322896957722662, -78.58406964409272 32.372222172806104, -77.87 32.51994148689968))"
7E,2010-02-02 16:55:00+00:00,2010-02-02 18:55:00+00:00,0,35000,"POLYGON ((-82.6216121620171 27.246276848362523, -82.33784439516555 26.528914736607334, -83.73133591168641 26.336271200575712, -83.34001903012133 26.691934619031887, -82.6216121620171 27.246276848362523))"
8E,2010-02-02 16:55:00+00:00,2010-02-02 18:55:00+00:00,0,38000,"POLYGON ((-79.5148168257957 29.863520091530443, -79.70700398422596 28.783338289656164, -81.34 27.708155221318037, -81.20593691571978 28.65757477814809, -79.5148168257957 29.863520091530443))"
9E,2010-02-02 16:55:00+00:00,2010-02-02 18:55:00+00:00,0,40000,"POLYGON ((-77.87 32.020834619690504, -78.23581662048824 27.66175790009806, -79.36281421450062 27.675438843385773, -78.7939420029141 31.825042268081663, -77.87 32.020834619690504))"
10E,2010-02-02 17:55:00+00:00,2010-02-02 19:55:00+00:00,0,40000,"POLYGON ((-82.2041446016085 27.272240346452733, -81.78 26.53, -83.31845039228463 25.948760376132892, -83.20903865803298 26.81025040683273, -82.2041446016085 27.272240346452733))"
11E,2010-02-02 17:55:00+00:00,2010-02-02 19:55:00+00:00,0,37000,"POLYGON ((-76.89048327355702 32.347912658677075, -77.67703490491333 29.25610225681296, -81.2414688116685 27.677972767282867, -80.40322886812616 29.55280592310109, -76.89048327355702 32.347912658677075))"
PAPA 3,2010-02-02 18:28:00+00:00,2010-02-02 22:25:00+00:00,0,57000,"POLYGON ((-173.4 -1.4, -170.2 -3.2, -170.1 -4.4, -176.2 -4, -173.4 -1.4))"
12E,2010-02-02 18:55:00+00:00,2010-02-02 20:55:00+00:00,0,38000,"POLYGON ((-81.75173752499595 26.77397345818062, -81.66575185084878 26.59340085826176, -82.9349084772955 25.989049543763286, -83.02089415144266 26.169622143682147, -81.75173752499595 26.77397345818062))"
13E,2010-02-02 18:55:00+00:00,2010-02-02 20:55:00+00:00,0,35000,"POLYGON ((-77.0382851343027 32.656419589869714, -77.10528787481553 29.240259834690228, -80.35729897318505 27.56229618157646, -80.83754243302388 27.80689957398064, -77.0382851343027 32.656419589869714))"
