label,issue,expire,fl_low,fl_high,polygon
UNIFORM 6,2010-01-01 01:09:00+00:00,2010-01-01 05:10:00+00:00,0.0,40000.0,"POLYGON ((-160 30, -151 29, -150 26, -158.3 23, -160 30))"
1C,2010-01-01 01:21:00+00:00,2010-01-01 02:55:00+00:00,0.0,21000.0,"POLYGON ((-93.82492057551916 30.838570209934346, -92.299577213894 29.431667532541404, -94.98287760533132 27.577120497528707, -96.0211883183386 28.144873699561114, -93.82492057551916 30.838570209934346))"
2C,2010-01-01 01:55:00+00:00,2010-01-01 03:55:00+00:00,0.0,21000.0,"POLYGON ((-93.82492057551916 30.838570209934346, -91.80158397365867 29.41306710534244, -94.98287760533132 27.577120497528707, -95.61037601665682 28.503532253018168, -93.82492057551916 30.838570209934346))"
VICTOR 4,2010-01-01 02:15:00+00:00,2010-01-01 06:15:00+00:00,0.0,30000.0,"POLYGON ((-166.3 30, -160 25, -164.3 23, -170.3 30, -166.3 30))"
3C,2010-01-01 02:55:00+00:00,2010-01-01 04:55:00+00:00,0.0,21000.0,"POLYGON ((-93.25770141872398 30.447327082863428, -91.80158397365867 29.41306710534244, -94.98287760533132 27.577120497528707, -94.91310007556963 29.03705019452595, -93.25770141872398 30.447327082863428))"
UNIFORM 7,2010-01-01 05:10:00+00:00,2010-01-01 09:10:00+00:00,0.0,48000.0,"POLYGON ((-147.2 30, -147.5 27.4, -153.2 24.1, -157.4 30, -147.2 30))"
1E,2010-01-01 06:55:00+00:00,2010-01-01 08:55:00+00:00,0.0,36000.0,"POLYGON ((-83.29955648896772 27.397996788231897, -83.0471972567871 26.323186756123533, -83.8612390655358 26.21748090730025, -84.42377239927185 27.387481260736678, -83.29955648896772 27.397996788231897))"
ECHO 1,2010-01-01 07:00:00+00:00,2010-01-01 11:00:00+00:00,0.0,40000.0,"POLYGON ((-91.3 28.45, -87.15 28.3, -93.15 24.3, -95 25.3, -91.3 28.45))"
2E,2010-01-01 07:55:00+00:00,2010-01-01 09:55:00+00:00,0.0,36000.0,"POLYGON ((-83.08068661098241 28.26234197614724, -82.76424539193869 26.93872189329305, -83.8612390655358 26.21748090730025, -84.40914502331523 27.262553444255794, -83.08068661098241 28.26234197614724))"
3E,2010-01-01 08:55:00+00:00,2010-01-01 10:55:00+00:00,0.0,33000.0,"POLYGON ((-74.88444047953132 35.19421416928657, -75.10928185556631 33.36391611371047, -76.18824930117962 32.92676335171022, -76.25804524564349 34.33943617623588, -74.88444047953132 35.19421416928657))"
4E,2010-01-01 08:55:00+00:00,2010-01-01 10:55:00+00:00,0.0,36000.0,"POLYGON ((-82.85403887000173 27.973557295609805, -81.34 27.874524177054433, -83.8612390655358 26.21748090730025, -84.10008087615607 26.81844441120513, -82.85403887000173 27.973557295609805))"
UNIFORM 8,2010-01-01 09:09:00+00:00,2010-01-01 13:10:00+00:00,0.0,49000.0,"POLYGON ((-145.4 30, -146 28.1, -150.2 24.4, -156 30, -145.4 30))"
5E,2010-01-01 09:55:00+00:00,2010-01-01 11:55:00+00:00,0.0,35000.0,"POLYGON ((-74.28936930317946 35.60841081246331, -73.90021744915809 34.35593367745108, -76.18824930117962 32.92676335171022, -76.75806151953049 33.962967262902886, -74.28936930317946 35.60841081246331))"
