label,issue,expire,fl_low,fl_high,polygon
HOTEL 3,2010-07-01 00:30:00+00:00,2010-07-01 04:30:00+00:00,0.0,48000.0,"POLYGON ((-94 28, -88 28, -88 25, -93 27, -94 28))"
1E,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-84.04037987039996 33.629357355313466, -79.47661676307426 33.35930086050207, -82.51 32.205475822945566, -85.13391017557353 33.20368178569685, -84.04037987039996 33.629357355313466))"
2E,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,43000.0,"POLYGON ((-83.92864455277763 26.88389790060833, -81.20392955410844 25.79708094283153, -79.72000179692368 24.569293734988953, -79.78390540858534 23.812628812355825, -83.99087710633145 26.098574124334636, -83.92864455277763 26.88389790060833))"
3E,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-78.14652825552578 34.21409676676648, -79.65234497972963 34.32970657282576, -79.68655497437241 34.326409715983814, -81.26151401678477 33.89260492170462, -79.66765502027036 34.13029342717423, -78.1618382960665 34.01468362111495, -81.20840406803994 33.69978548973698, -79.63344502562758 34.13359028401618, -78.14652825552578 34.21409676676648))"
4E,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,33000.0,"POLYGON ((-74.23660021300078 34.678265523830675, -74.1221787375902 34.514229777833435, -75.59911286227816 33.484009318240076, -75.71353433768874 33.648045064237316, -74.23660021300078 34.678265523830675))"
5E,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-88.79135429979179 33.25440066662654, -84.83348080721393 32.2809091178108, -82.68 28.741844778681966, -86.68 29.33267939837246, -90.44827407334427 32.27441235233584, -88.79135429979179 33.25440066662654))"
1C,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-91.25079147532468 32.5175361009145, -88.52442097808046 28.59778243474089, -94.91416845680416 28.243499346776428, -95.69206781145682 31.156348824025628, -91.25079147532468 32.5175361009145))"
2C,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-96.81917975859425 30.12340956535689, -94.74064956887278 28.177940597052682, -95.90024978959222 25.91248758424627, -98.85975021040778 25.91248758424627, -100.22077112482648 28.183549718806965, -96.81917975859425 30.12340956535689))"
3C,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,40000.0,"POLYGON ((-93.83083753667235 32.36869802564097, -96.68480379702957 31.558666349056985, -100.45117023641636 31.602744758973575, -93.78916246332766 32.17308823994067, -96.66279602394087 31.560854608706048, -100.44882976358365 31.802731063971994, -96.68246332419686 31.758652654055403, -96.70447109728556 31.75646439440634, -93.83083753667235 32.36869802564097))"
4C,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,35000.0,"POLYGON ((-106.86229377138477 40.519174239875866, -105.2768006735109 40.27893550174617, -105.70241540401487 39.05194490697802, -106.79454031839586 38.91085935012289, -106.86229377138477 40.519174239875866))"
5C,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,34000.0,"POLYGON ((-103.61801466974626 32.63796592312447, -101.40613057087813 30.54296704232556, -102.98 30.450893132790817, -104.14807138139267 32.18510812708861, -103.61801466974626 32.63796592312447))"
1W,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,36000.0,"POLYGON ((-109.10673479193935 35.91217312117958, -109.26 32.60273791147279, -111.28546315828322 33.17316713494835, -109.93014929765631 35.76274790773321, -109.10673479193935 35.91217312117958))"
2W,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,39000.0,"POLYGON ((-106.46490308809801 46.731771585812076, -104.40317814854411 45.923845388681706, -104.0027115572538 44.68157950488295, -106.60321609900329 43.88224306948072, -107.73393577773304 46.061252880767164, -106.46490308809801 46.731771585812076))"
3W,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-108.8460928274471 48.28162337754731, -107.10073790088056 47.45050436586544, -111.04729028959137 44.90764189598651, -111.46450706298158 44.92650611926546, -111.59720507912603 47.142437259083536, -108.8460928274471 48.28162337754731))"
4W,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,34000.0,"POLYGON ((-109.76068647097051 43.19429218215637, -110.11 42.08089313279083, -111.35345935961936 41.31887429150946, -111.15903083174518 42.89356329720784, -109.76068647097051 43.19429218215637))"
5W,2010-07-01 00:55:00+00:00,2010-07-01 02:55:00+00:00,0.0,43000.0,"POLYGON ((-111.85169745520805 44.704263400529854, -111.26584165369302 44.530990226947395, -111.94612757767426 43.628580207365204, -112.85998324980893 43.61758564722904, -111.85169745520805 44.704263400529854))"
6C,2010-07-01 01:55:00+00:00,2010-07-01 03:55:00+00:00,0.0,45000.0,"POLYGON ((-89.59164770620805 30.202293638944663, -88.1766893803871 28.465932883794697, -94.91416845680416 28.243499346776428, -95.35 29.627262088527218, -89.59164770620805 30.202293638944663))"
7C,2010-07-01 01:55:00+00:00,2010-07-01 03:55:00+00:00,0.0,42000.0,"POLYGON ((-96.81917975859425 30.12340956535689, -94.74064956887278 28.177940597052682, -95.90024978959222 25.91248758424627, -98.85975021040778 25.91248758424627, -100.22077112482648 28.183549718806965, -96.81917975859425 30.12340956535689))"
8C,2010-07-01 01:55:00+00:00,2010-07-01 03:55:00+00:00,0.0,40000.0,"POLYGON ((-99.93499148141659 32.54615344068864, -100.91469325086896 31.435564387830972, -100.929131340333 31.414158593472695, -101.22406449980531 30.824725448870115, -100.76471028803579 31.303257506453676, -99.78500851858341 32.41384655931135, -101.04520535804406 30.735230156209372, -100.75027219857175 31.324663300811952, -99.93499148141659 32.54615344068864))"
