URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,PC12,TRK UUA /OV SWR345030/TM 2013/FL120/TP PC12/TB SEV 120 CONS/RM ZOA CWSU,SEV 120 CONS,,12000.0,39.663002033179616,-120.43695799538546,2022-09-19 20:13:00+00:00,5.0,0,L
F,A320,VRB UA /OV VRB022027/TM 1814/FL320/TP A320/TB MOD CHOP/RM ZMAFD,MOD CHOP,,32000.0,28.072826530440352,-80.22760877928029,2022-09-22 18:14:00+00:00,3.0,0,M
T,SR22,DAB UUA /OV OMN /TM 1238/FL090/TP SR22/TB SEV TURB,SEV TURB,,9000.0,29.30056,-81.11361,2022-09-22 12:38:00+00:00,5.0,0,L
F,B789,FAR UA /OV FAR220040/TM 1910/FL370/TP B789/TB NEG,NEG,,37000.0,46.414542338146056,-97.43862125828367,2022-09-06 19:10:00+00:00,0.0,0,U
T,A20N,ACY UUA /OV SIE010030/TM 0446/FL210/TP A20N/TB SEV 210-240,SEV 210-240,,21000.0,39.59244376125999,-74.688110916047,2022-09-26 04:46:00+00:00,5.0,0,U
T,C30J,RSW UUA /OV RSW270035/TM 1710/FL090/TP C30J/WV 130 KT/TB SEV-EXTRM 090/RM ZMAFD,SEV-EXTRM 090,,9000.0,26.53806,-82.40881579906802,2022-09-28 17:10:00+00:00,6.0,1,U
T,AC95,VRB UUA /OV TRV170010/TM 1215/FL060/TP AC95/TB SEV/RM ZMAFD,SEV,,6000.0,27.515852079580004,-80.4573157737302,2022-09-27 12:15:00+00:00,5.0,0,L
F,CRJ2,IKK UA /OV IKK345010/TM 1538/FL200/TP CRJ2/TB MOD 200-215/RM DURC,MOD 200-215,,20000.0,41.23239067772654,-87.9035030866716,2022-09-27 15:38:00+00:00,3.0,0,M
T,E55,BMT UUA /OV DAS090015/TM 1443/FL180/TP E55/TB SEV TURB 180-160/RM NO INJURIES ZHU,SEV TURB 180-160,,18000.0,30.19,-94.36074609760917,2022-09-02 14:43:00+00:00,5.0,0,U
F,A21N,IND UA /OV VHP1800250/TM 1905/FL340/TP A21N/TB NEG,NEG,,34000.0,39.70841,-86.30482,2022-09-15 19:05:00+00:00,0.0,0,U
F,PC24,BRW UA /OV BRW /TM 0154 /FL016 /TP PC24 /SK OVCUNKN-TOP016 /TA 09 /TB NEG /IC NEG /RM DURD RNAV 8 (AKFSS,NEG,,1600.0,71.28,-156.76,2022-09-02 01:54:00+00:00,0.0,0,U
F,GLF5,LAR UA /OV LAR240030/TM 0016/FL450/TP GLF5/TB MOD CHOP/RM LGT-MOD MTN WAVE ZDV FD,MOD CHOP,,45000.0,41.06203974997975,-106.25153208636196,2022-09-17 00:16:00+00:00,3.0,0,M
F,AA5,FRH UA /OV MYS330023 /TM 1630 /FL050 /TP AA5 /TB MOD CHOP,MOD CHOP,,5000.0,38.222003294899714,-86.48288432364758,2022-09-27 16:30:00+00:00,3.0,0,L
F,HXB,MWH UA /OV MWH200030/TM 1430/FL045/TP HXB/TB SEV/RM GAIN OF 400FT LOSS OF 800FT,SEV,,4500.0,46.73869563201784,-119.57089329473756,2022-09-21 14:30:00+00:00,5.0,0,U
F,C340,P69 UA /OV MSO225040 /TM 2034 /FL230 /TP C340 /SK BKN-TOP250 /TA M18 /TB NEG /IC NEG /RM SCT CU ABV IN AND OUT OF TOPS,NEG,,23000.0,46.4493572954046,-114.78274411098216,2022-09-14 20:34:00+00:00,0.0,0,L
T,E190,PHL UUA /OV 8SW DQO/TM 0013/FL130/TP E190/WX HAIL/TB SEV,SEV,,13000.0,39.58571145908092,-75.7325127167474,2022-09-27 00:13:00+00:00,5.0,0,U
F,A320,MYNN UA /OV ZQA266027/TM 1830/FL350/TP A320/TB NEG/RM ZMAFD,NEG,,35000.0,24.96860704418913,-77.9453506858093,2022-09-24 18:30:00+00:00,0.0,1,M
F,B738,RSW UA /OV RSW100030/TM 2202/FL190/TP B738/TB NEG/RM SMOOTH TEEKY ARVL DURD,NEG,,19000.0,26.45122887840831,-81.20629072809885,2022-09-30 22:02:00+00:00,0.0,0,M
F,BE35,PSP UA /OV PSP/TM 2010/FL100/TP BE35/TB SEV TURB 10 NW PSP,SEV TURB 10 NW PSP,,10000.0,33.82967,-116.50669,2022-09-19 20:10:00+00:00,5.0,1,L
F,C340,MCW UA /OV MCW/TM 1800/FL090/TP C340/TB NEG/IC NEG,NEG,,9000.0,43.154383,-93.326097,2022-09-10 18:00:00+00:00,0.0,0,L
T,C560,1F0 UUA /OV KDUA /TM 2135 /FL140 /TP C560 /TB EXTRM /RM ZFW NO DAMAGE NO INJURIES AWC-WEB:,EXTRM,,14000.0,33.94227,-96.39453,2022-09-01 21:35:00+00:00,7.0,1,M
F,B763,BIL UA /OV 4 E/TM 2254/FL040/TP B763/WV 19024G37/TB SEV/RM MOD- SEV TURB  15+/- ON FINAL,SEV,,4000.0,45.8069,-108.5422,2022-09-07 22:54:00+00:00,5.0,0,H
T,CL35,RNO UUA /OV SWR /TM 1908 /FL140 /TP CL35 /TB SEV /RM TVL ARRIVAL ...ZOA CWSU AWC-WEB,SEV,,14000.0,39.18,-120.27,2022-09-06 19:08:00+00:00,5.0,0,U
F,CL60,UUA /OV 4935N03729W /TM 0835 /FL330 /TP CL60 /TB SEV /RM REQ DES -F290 ONCE LVL F290 CONS LGT TURB,SEV,,33000.0,49.5833,-37.4833,2022-09-10 08:35:00+00:00,5.0,0,M
F,B737,MEI UA /OV MEI225030/TM 1826/FL370/TP B737/TB MOD CHOP 370/RM ZME,MOD CHOP 370,,37000.0,31.98116797155345,-89.16954117677196,2022-09-10 18:26:00+00:00,3.0,0,M
F,PA18,PAQ UA /OV PAQ /TM 1751 /FL003 /TP PA18 /TB SEV /RM WHITE CAPS ONRIVER (AKFSS),SEV,,300.0,61.59,-149.08,2022-09-24 17:51:00+00:00,5.0,0,L
T,C56X,LEX UUA /OV HYK120038/TM 2049/FL220/TP C56X/TB SEV,SEV,,22000.0,37.65330768330768,-83.77419355870937,2022-09-05 20:49:00+00:00,5.0,1,M
F,C208,ANC UA /OV NAPTO/TM 1925/FL060/TP C208/TA M03/TB NEG/IC MOD RIME,NEG,,6000.0,41.4,-75.63,2022-09-23 19:25:00+00:00,0.0,0,L
F,B739,MBPV UA /OV PVN180100/TM 2037/FL340/TP B739/TB LGT CHOP/RM ZMAFD,LGT CHOP,,34000.0,20.10319833319833,-72.26,2022-09-17 20:37:00+00:00,1.0,0,M
T,B350,OLV UUA /OV MEM135020 /TM 1732 /FL050 /TP B350 /TB SEV /RM DURD SEV TB DESCENDING THROUGH 050,SEV,,5000.0,34.8253886477023,-89.69702213145325,2022-09-27 17:32:00+00:00,5.0,0,M
F,A20N,CHA UA /OV GQO315030/TM 2256/FL380/TP A20N/TB OCNL MOD 380/RM ZME,OCNL MOD 380,,38000.0,35.313582028446554,-85.5814331599991,2022-09-26 22:56:00+00:00,3.0,0,U
T,B737,CHS UUA /OV CHS280030/TM 2332/FL140/TP B737/TB SEV,SEV,,14000.0,32.985431121591695,-80.62699872167939,2022-09-29 23:32:00+00:00,5.0,0,M
F,B190,TVF UA /OV TVF/TM 1256/FL120/TP B190/TB LGT-MOD CHOP,LGT-MOD CHOP,,12000.0,48.06567,-96.185,2022-09-08 12:56:00+00:00,2.0,0,M
F,PA34,MRI UA /OV MOOSE RUN INBOUND/TM 1650/FL007/TP PA34/SK BKN006- TOP007/TB NEG/RM DURD MRI 25,NEG,,700.0,61.21,-149.84,2022-09-14 16:50:00+00:00,0.0,0,L
T,LJ40,VAD UUA /OV OTK340015/TM 1901/FL450/TP LJ40/TB SEV C A T /RM 10 MILES +/- 200FT,SEV C A T,,45000.0,31.01494218399108,-83.3795322100649,2022-09-04 19:01:00+00:00,5.0,1,M
F,A320,RWF UA /OV RWF/TM 1058/FL250/TP A320/TB NEG/IC NEG/RM DURD 250-150,NEG,,25000.0,44.54689,-95.082,2022-09-16 10:58:00+00:00,0.0,0,M
F,C680,MYGF UA /OV ZFP350075/TM 1318/FL370/TP C680/SK TOP370/TB NEG/RM ZMAFD,NEG,,37000.0,27.731109403149965,-79.0225628216919,2022-09-19 13:18:00+00:00,0.0,0,U
F,DH8,UUA /OV 47N057W /TM 1728 /FL230 /TP DH8 /TB SEV,SEV,,23000.0,47.0,-57.0,2022-09-10 17:28:00+00:00,5.0,0,M
F,B763,PANC UA /OV 150010/TM 1527/FL080/TP B763/TB SEV 030-080/RM DURD,SEV 030-080,,8000.0,61.16972,-150.02611,2022-09-08 15:27:00+00:00,5.0,0,H
F,B737,YKN UA /OV YKN/TM 1543/FL360/TP B737/TB NEG,NEG,,36000.0,42.91669,-97.38594,2022-09-11 15:43:00+00:00,0.0,0,M
T,A320,DTW UUA /OV BONZZ/TM 2301/FL180/TP A320/TB SEV,SEV,,18000.0,36.58,-82.12,2022-09-20 23:01:00+00:00,5.0,0,M
F,A321,PBI UA /OV PBI060020/TM 2232/FL110/TP A321/TB NEG/RM ZMAFD,NEG,,11000.0,26.851380166680165,-79.77628716811843,2022-09-12 22:32:00+00:00,0.0,1,M
F,C56X,DLL UA /OV DLL300020/TM 1444/FL400/TP C56X/TB LGT CHOP,LGT CHOP,,40000.0,43.688680166680165,-90.16914443873942,2022-09-12 14:44:00+00:00,1.0,0,M
T,C414,BNA UUA /OV SYI225015/TM 2050/FL100/TP C414/TB SEV OCNL/RM ZME,SEV OCNL,,10000.0,35.38260898577672,-86.65981798147473,2022-09-02 20:50:00+00:00,5.0,1,L
T,A359,JFK UUA /OV DPK180015/TM 2201/FL150/TP A359/TB SEV,SEV,,15000.0,40.53997974997975,-73.3,2022-09-28 22:01:00+00:00,5.0,0,U
F,E145,CMH UA /OV APE/TM 1300/FL360/TP E145/TB CONS LGT CHOP,CONS LGT CHOP,,36000.0,40.15,-82.59,2022-09-23 13:00:00+00:00,1.0,0,M
F,LJ75,EVV UA /OV PXV360030/TM 0004/FL230/TP LJ75/TB LGT,LGT,,23000.0,38.4300405000405,-87.76,2022-09-23 00:04:00+00:00,1.0,0,U
F,B752,LSE UA /OV ODI/TM 1100/FL310/TP B752/TB NEG/RM DURC,NEG,,31000.0,43.91,-91.47,2022-09-26 11:00:00+00:00,0.0,0,M
T,CL35,RNO UUA /OV SWR /TM 1908 /FL140 /TP CL35 /TB SEV /RM TVL ARRIVAL ...ZOA CWSU AWC-WEB:,SEV,,14000.0,39.18,-120.27,2022-09-06 19:08:00+00:00,5.0,0,U
F,PA18,TKA UA /OV UUO180005 /TM 2353 /FL020 /TP PA18 /SK OVC030 /WXFV10SM -RA /TB NEG /RM CEILING LOWER NW. SMOOTH 030 (AKFSS),NEG,,2000.0,61.66665991665992,-150.05,2022-09-12 23:53:00+00:00,0.0,0,L
F,C56X,ORD UA /OV IOW/TM 1218/FL160/TP C56X/TB MOD,MOD,,16000.0,41.63939,-91.544535,2022-09-23 12:18:00+00:00,3.0,0,M
T,B738,ATL UUA /OV ATL045025/TM 0305/FL160/TP B738/TB SEV/RM PLMMR DEP 160-175 ZTLFD,SEV,,16000.0,33.924751690372126,-84.08791946828481,2022-09-05 03:05:00+00:00,5.0,1,M
T,B739,LGU UUA /OV LHO080020/TM 0221/FL300/TP B739/TB CONS SEV CAT /ZLC,CONS SEV CAT,,30000.0,41.847887414394464,-111.56968451934104,2022-09-23 02:21:00+00:00,5.0,0,M
F,C25B,ORD UA /OV ORD310015/TM 1713/FL040/TP C25B/SK BKN043/TB CONT LGT CHOP,CONT LGT CHOP,,4000.0,42.14824991888375,-88.18960404393607,2022-09-07 17:13:00+00:00,1.0,0,U
T,C421,TPH UUA /OV MVA243037/TM 2118/FL170/TP C421/TA 10/TB SEV/IC MOD RIME/RM REALLY SEVERE TURBULENCE...ZOA CWSU,SEV,,17000.0,38.29001651497914,-118.73282102442532,2022-09-20 21:18:00+00:00,5.0,0,L
T,B737,SLC UUA /OV TCH190020/TM 1800/FL170/TP B737/TB SEV /ZLC,SEV,,17000.0,40.52170415916001,-112.05652767795704,2022-09-21 18:00:00+00:00,5.0,0,M
F,B737,BOI UA /OV BOI /TM 2033 /FL380 /TP B737 /TB CONT MOD CHOP 380 /RM cont lgt turb mod chop at 380 AWC-WEB,CONT MOD CHOP 380,,38000.0,43.56667,-116.24056,2022-09-03 20:33:00+00:00,3.0,0,M
F,A320,LOZ UA /OV AZQ080055/TM 1931/FL210/TP A320/WX IMC/TB OCNL LGT CHOP,OCNL LGT CHOP,,21000.0,37.54919038958477,-82.12370026821493,2022-09-30 19:31:00+00:00,1.0,0,M
F,B788,UUA /OV 5051N06411W /TM 1753 /FL370 /TP B788 /TB SEV CAT,SEV CAT,,37000.0,50.85,-64.1833,2022-09-23 17:53:00+00:00,5.0,0,U
T,A321,ILM UUA /OV ILM195140/TM 2227/FL340/TP A321/TB SEV/RM 700 FOOT GAIN IN ALTITUDE,SEV,,34000.0,32.01599051182845,-78.63083852918174,2022-09-14 22:27:00+00:00,5.0,1,M
T,B748,PASY UUA /OV SYA330102/TM 1849/FL320/TP B748/TB SEV TURB/RM FL280 SMOOTH ZAN,SEV TURB,,32000.0,54.1823624382509,172.7068977884992,2022-09-19 18:49:00+00:00,5.0,0,U
F,P28A,SFB UA /OV SFB090002/TM 2316/FL008/TP P28A/SK FEW008/WX -RA/TB NEG 010/RM SMOOTH RIDE ON FINAL,NEG 010,,800.0,28.77972,-81.20557588399957,2022-09-19 23:16:00+00:00,0.0,1,L
F,B77W,PANC UA /OV 4340N 16805W /TM 1011 /FL330 /TP B77W /TB MOD 330/RM AWC-WEB:,MOD 330,,33000.0,43.6666,-168.833,2022-09-06 10:11:00+00:00,3.0,0,U
F,B737,GZH UA /OV MVC270040/TM 2113/FL390/TP B737/TB SEV CAT/RM NO DAMAGE NO INJURIES +/-400FT ZTLFD,SEV CAT,,39000.0,31.45,-88.13153082257047,2022-09-04 21:13:00+00:00,5.0,1,M
