URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,B752,LOZ UA /OV LOZ250040/TM 1543/FL380/TP B752/TB CONS LGT CHOP,CONS LGT CHOP,,38000.0,36.85896810201002,-84.86237818338837,2023-04-16 15:43:00,1.0,M
T,CL30,JAX UUA /OV CRG360030/TM 1726/FL330/TP CL30/TB SEV CAT,SEV CAT,,33000.0,30.8361405000405,-81.5147,2023-04-26 17:26:00,5.0,U
F,A320,ACY UA /OV SIE272009/TM 2349/FL135/TP A320/TB MOD CONS 135-125,MOD CONS 135-125,,13500.0,39.10523534853469,-74.99318531121129,2023-04-30 23:49:00,3.0,M
F,B38M,AMA UA /OV PNHJ160020/TM 1857/FL370/TP B38M/TB NEG TURB/RM ZAB FDCS,NEG TURB,,37000.0,35.21936,-101.70592,2023-04-26 18:57:00,0.0,U
F,B737,DTW UA /OV DTW/TM 1015/FL050/TP B737/WX IMC/TB OCNL LGT CHOP/RM DURC,OCNL LGT CHOP,,5000.0,42.23,-83.33,2023-04-04 10:15:00,1.0,M
F,B737,LAS UA /OV LAS228007/TM 1532/FL110/TP B737/TB SEV,SEV,,11000.0,35.99382843930091,-115.27067394761777,2023-04-03 15:32:00,5.0,M
F,C172,LYH UA /OV LYH233014/TM 1428/FL045/TP C172/TB LGT MOD CHOP,LGT MOD CHOP,,4500.0,37.18036512028255,-79.44104463925764,2023-04-17 14:28:00,2.0,L
T,PC12,LAF UUA /OV LAF/TM 0351/FL220/TP PC12/TB CONS SEV CAT,CONS SEV CAT,,22000.0,40.41476,-86.93333,2023-04-20 03:51:00,5.0,L
F,B737,GGG UA /OV FZT360010 /TM 1259 /FL290 /TP B737 /TB LGT-MOD CHOP 290-320 /RM ZFW AWC-WEB:,LGT-MOD CHOP 290-320,,29000.0,32.236680166680166,-95.53,2023-04-25 12:59:00,2.0,M
F,BE40,SDF UA /OV IIU/TM 1948/FL350/TP BE40/TB INTMT-CONS LGT CHOP 310-340,INTMT-CONS LGT CHOP 310-340,,35000.0,38.1,-85.58,2023-04-07 19:48:00,1.0,M
T,B737,LAS UUA /OV LAS228007/TM 1532/FL110/TP B737/TB SEV/RM REENTRY WITH UUA,SEV,,11000.0,35.99382843930091,-115.27067394761777,2023-04-03 15:32:00,5.0,M
F,BE35,X26 UA /OV X26 /TM 1615 /FL085 /TP BE35 /SK SCT-BKN-TOP090 /TB NEG /RM FEW TCU VCNTY,NEG,,8500.0,27.8126,-80.4959,2023-04-26 16:15:00,0.0,L
F,H25B,BWI UA /OV BAL180020/TM 1840/FL060/TP H25B/TB CONT LGT,CONT LGT,,6000.0,38.83663966663967,-76.66,2023-04-12 18:40:00,1.0,M
T,B350,PUB UUA /OV PUB250045/TM 1553/FL190/TP B350/TB SEV/RM ZDV,SEV,,19000.0,38.03346411476127,-105.39633031042744,2023-04-04 15:53:00,5.0,M
T,GLF4,ACY UUA /OV VCN/TM 1634/FL325/TP GLF4/TB SEV 325,SEV 325,,32500.0,39.54,-74.97,2023-04-18 16:34:00,5.0,M
F,B777,UUA /OV CYQT 135130 /TM 1215 /FL360 /TP B777 /TB SEV 360,SEV 360,,36000.0,46.83971121006495,-87.01740412493415,2023-04-22 12:15:00,5.0,H
T,B789,PASY UUA /OV SYA235173/TM 0442/FL350/TP B789/TB SEV/RM ZAN,SEV,,35000.0,51.056053982943816,170.21121078887776,2023-04-27 04:42:00,5.0,U
F,B738,UES UA /OV BAE/TM 0207/FL320/TP B738/TB LGT OCNL MOD,LGT OCNL MOD,,32000.0,43.12,-88.28,2023-04-22 02:07:00,2.0,M
F,BE40,ICT UA /OV ICT360010/TM 2355/FL030/TP BE40/TB SEV 025-030,SEV 025-030,,3000.0,37.816680166680165,-97.43,2023-04-04 23:55:00,5.0,M
F,GLF5,SPS UA /OV SPS272045 /TM 1526 /FL410 /TP GLF5 /TB MOD 410-370 /RM BETTER BLO 310 ZFW AWC-WEB,MOD 410-370,,41000.0,34.00477674267342,-99.39675792763792,2023-04-06 15:26:00,3.0,M
T,B7L,PASY UUA /OV 4803N 17339E /TM 1107 /FL290 /TP B7L /TB SEV/RM AWC-WEB:,SEV,,29000.0,48.5,173.65,2023-04-16 11:07:00,5.0,U
T,C525,RNO UUA /OV SWR126019 /TM 1743 /FL130 /TP C525 /TB SEV /RM ZOACWSU AWC-WEB,SEV,,13000.0,38.99385292673392,-119.93947753585368,2023-04-17 17:43:00,5.0,L
F,B737,LAN UA /OV LAN360020/TM 1420/FL320/TP B737/TB LGT-MOD CHOP,LGT-MOD CHOP,,32000.0,43.11336033336033,-84.58,2023-04-28 14:20:00,2.0,M
F,A332,UUA /OV 5140N11524W /TM 0555 /FL350 /TP A332 /TB SEV /RM CHOP,SEV,,35000.0,51.6666,-115.4,2023-04-10 05:55:00,5.0,H
T,PA31,DEN UUA /OV APA180020/TM 1645/FL125/TP PA31/TB SEV,SEV,,12500.0,39.23663966663967,-104.85,2023-04-12 16:45:00,5.0,L
T,C414,LHX UUA /OV KCOS-KLHX /TM 0355 /FL070 /TP C414 /WX SN /TB SEV,SEV,,7000.0,38.427625,-104.1065,2023-04-06 03:55:00,5.0,L
F,B737,IKK UA /OV EON/TM 2013/FL100/TP B737/TB LGT CHOP 100-150,LGT CHOP 100-150,,10000.0,41.27,-87.79,2023-04-24 20:13:00,1.0,M
F,B77W,BOS UA /OV 4307N05519W/TM 0455/FL310/TP B77W/TB LGT-MOD,LGT-MOD,,31000.0,43.1166,-55.3166,2023-04-15 04:55:00,2.0,U
T,PC12,DEN UUA /OV DEN180050/TM 2005/FL150/TP PC12/TB SEV,SEV,,15000.0,38.99939916659917,-104.6575,2023-04-21 20:05:00,5.0,L
F,A321,MKE UA /OV BAE030030/TM 1246/FL350/TP A321/TB CONS LGT OCNL MOD,CONS LGT OCNL MOD,,35000.0,43.55304777595615,-87.93747071701632,2023-04-20 12:46:00,2.0,M
F,C172,LAF UA /OV KLAF/TM 2324/FL023/TP C172/WV 20050KTS/TB LGT,LGT,,2300.0,40.41476,-86.93333,2023-04-19 23:24:00,1.0,L
F,C182S,BUR UA /OV LHS14015/TM 1751/FL090/TP C182S/TB SEV 090/RM -500FT,SEV 090,,9000.0,34.68,-118.58,2023-04-04 17:51:00,5.0,U
T,B737,MLB UUA /OV MLB360025/TM 1040/FL150/TP B737/TB OCNL SEV/RM ZMAFD,OCNL SEV,,15000.0,28.519450416700412,-80.64526,2023-04-30 10:40:00,5.0,M
F,B38M,VRB UA /OV TRV00015/TM 1100/FL330/TP B38M/TB MOD CHOP/RM ZMAFD,MOD CHOP,,33000.0,27.68,-80.49,2023-04-30 11:00:00,3.0,U
F,B77W,UUA /OV 4912N06020W /TM 1815 /FL360 /TP B77W /TB SEV,SEV,,36000.0,49.2,-60.3333,2023-04-05 18:15:00,5.0,U
F,C152,UUA /OV CYND /TM 2115 /FL020 /TP C152 /TB SEV /RM ENR BTW CYND-CSE4,SEV,,2000.0,45.52169,-75.56359,2023-04-22 21:15:00,5.0,L
T,E75L,SDB UUA /OV FIM /TM 2019 /FL100 /TP E75L /TB SEV/RM AWC-WEB:,SEV,,10000.0,34.36,-118.88,2023-04-03 20:19:00,5.0,U
F,SF50,STL UA /OV STL175025/TM 1439/FL300/TP SF50/TB SEV /RM ZKCFDC,SEV,,30000.0,38.33733525419043,-90.3268301789877,2023-04-05 14:39:00,5.0,U
F,A320,HJH UA /OV TKO/TM 0955/FL350/TP A320/TB NEG/RM MOSTLY SMOOTH,NEG,,35000.0,39.8,-98.22,2023-04-17 09:55:00,0.0,M
T,C208,PSP UUA /OV BNG080005/TM 1439/FL115/TP C208/TB SEV/RM BANNING PASS WESTBOUND. COR MSG TYPE AND LOCTN. ZLA CWSU,SEV,,11500.0,33.934471853598616,-116.75109396851376,2023-04-04 14:39:00,5.0,L
F,A321,GSH UA /OV GSH270010/TM 1135/FL340/TP A321/TB CONS LGT CHOP,CONS LGT CHOP,,34000.0,41.52722,-86.0148637002228,2023-04-15 11:35:00,1.0,M
T,PA46,BNA UUA /OV 20S BNA/TM 1758/FL070/TP PA46 /TB SEV TURB 070-085/RM OBJECTS FLYING  NO INJURIES,SEV TURB 070-085,,7000.0,35.78552966663967,-86.68917,2023-04-01 17:58:00,5.0,L
F,C210,PIR UA /OV PIR360020 /TM 2306 /FL055 /TP C210 /TB LGT OCNL MOD,LGT OCNL MOD,,5500.0,44.71605033336033,-100.28597,2023-04-16 23:06:00,2.0,L
T,PA28,GGG UUA /OV TYR340015 /TM 1635 /FL030 /TP PA28 /TB SEV /RM ZFW AWC-WEB,SEV,,3000.0,32.58908218399108,-95.5036167537434,2023-04-20 16:35:00,5.0,L
T,LJ60,AGC UUA /OV 3 EAST KAGC/TM 1928/FL025/TP LJ60/TB MOD TURB/RM +/- 15KT,MOD TURB,,2500.0,40.35472,-79.85605221594118,2023-04-01 19:28:00,3.0,M
T,PA28,GGG UUA /OV TYR340015 /TM 1635 /FL030 /TP PA28 /TB SEV /RM ZFW AWC-WEB:,SEV,,3000.0,32.58908218399108,-95.5036167537434,2023-04-20 16:35:00,5.0,L
T,PC12,RNO UUA /OV FMG200020/TM 1820/FL100/TP PC12/TB SEV,SEV,,10000.0,39.21674375467857,-119.80782473249104,2023-04-02 18:20:00,5.0,L
F,B738,LOZ UA /OV AZQ180015/TM 1813/FL370/TP B738/TB OCNL MOD CHOP,OCNL MOD CHOP,,37000.0,37.13997974997975,-83.26,2023-04-21 18:13:00,3.0,M
F,A320,AFK UA /OV PWE/TM 1046/FL350/TP A320/TB NEG/RM MOSTLY SMOOTH,NEG,,35000.0,40.2,-96.21,2023-04-23 10:46:00,0.0,M
F,M600,MLI UA /OV MZV180020/TM 1454/FL200/TP M600/TB NEG,NEG,,20000.0,40.98663966663967,-90.64,2023-04-07 14:54:00,0.0,U
T,AA5,SBP UUA /OV SBP360003/TM 2240/FL025/TP AA5/TB SEV/RM DURC. COR MSG TYPE. ZLA CWSU,SEV,,2500.0,35.28809430000405,-120.64408212,2023-04-20 22:40:00,5.0,L
F,BE20,JNU UA /OV JNU /TM 0303 /FL095 /TP BE20 /SK BKN024-TOP095 /TA UNKN /TB CONS LGT 095 /IC LGT-MOD RIME /RM SMOOTH ABV 095 APCH RWY 8 ICING OVR SSR (JNUT) (AKFSS,CONS LGT 095,,9500.0,58.35,-134.57,2023-04-28 03:03:00,1.0,M
F,P46T,SDF UA /OV EWO193037/TM 1510/FL070/TP P46T/TB MOD CHOP,MOD CHOP,,7000.0,37.0290897902157,-85.85517209242487,2023-04-29 15:10:00,3.0,L
F,PC12,SHV UA /OV KSHV300020 /TM 2032 /FL160 /TP PC12 /TB MOD 160-130 /RM ZFW AWC-WEB:,MOD 160-130,,16000.0,32.61388016668017,-94.16650597107709,2023-04-04 20:32:00,3.0,L
T,A320,OCF UUA /OV OCF/TM 1918/FL130/TP A320/TB SEV,SEV,,13000.0,29.16363228,-82.22100097,2023-04-24 19:18:00,5.0,M
F,E170,BIL UA /OV BIL130040/TM 1312/FL180/TP E170/TB LGT-MOD BLO 180 /ZKC,LGT-MOD BLO 180,,18000.0,45.37834021631001,-107.8095171386419,2023-04-13 13:12:00,2.0,U
T,C251,DEN UUA /OV APA180011/TM 0040/FL090/TP C251/TB SEV,SEV,,9000.0,39.38665181665182,-104.85,2023-04-01 00:40:00,5.0,U
T,BE35,GSO UUA /OV GSO081025/TM 1419/FL060/TP BE35/TB SEV,SEV,,6000.0,36.16268630676857,-79.43425083993033,2023-04-17 14:19:00,5.0,L
F,A359,UUA /OV 4445N06509W /TM 2234 /FL380 /TP A359 /TB SEV FL380-FL400,SEV FL380-FL400,,38000.0,44.75,-65.15,2023-04-07 22:34:00,5.0,U
