URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,B737,MWC UA /OV BAE120030/TM 1952/FL280/TP B737/TB CONS LGT-OCNL MOD,CONS LGT-OCNL MOD,,28000.0,42.86997974997975,-87.68672187879214,2023-08-09 19:52:00,2.0,M
F,H500,FAI UA /OV AK09 /TM 1642 /FL004 /TP H500 /WX FV08SM /TB NEG /IC NEG /RM SCT-BKN LYR 004 (AKFSS,NEG,,400.0,64.04,-145.5,2023-08-16 16:42:00,0.0,L
F,BE35,ACY UA /OV ACY27004/TM 1340/FL050/TP BE35/TB SEV,SEV,,5000.0,39.45758,-74.57717,2023-08-18 13:40:00,5.0,L
T,H25B,FFO UUA /OV FFO350018/TM 0045/FL370/TP H25B/TB SEV,SEV,,37000.0,40.12157625675599,-84.11616754314375,2023-08-18 00:45:00,5.0,M
F,A320,CHS UA /OV CHS360030/TM 1826/FL170/TP A320/TB NEG,NEG,,17000.0,33.3986405000405,-80.0405,2023-08-17 18:26:00,0.0,M
F,A330,UUA /OV 4900N05620W /TM 0040 /FL390 /TP A330 /TB SEV,SEV,,39000.0,49.0,-56.3333,2023-08-03 00:40:00,5.0,L
F,SR22,SEA UA /OV SEA290021/TM 2257/FL040/TP SR22/TB SEV,SEV,,4000.0,47.564406746444746,-122.80071965408548,2023-08-09 22:57:00,5.0,L
F,E75L,ART UA /OV ART/TM 2314/FL320/TP E75L/TB MOD/RM DURD 340B320,MOD,,32000.0,43.98883,-76.0262,2023-08-03 23:14:00,3.0,U
F,B738,MKL UA /OV MKL180010/TM 2124/FL240/TP B738/TB MOD 240/RM ZME,MOD 240,,24000.0,35.426379833319835,-88.91667,2023-08-01 21:24:00,3.0,M
T,C172,ITH UUA /OV ITH180005/TM 1516/FL025/TP C172/TB MDT-SEV,MDT-SEV,,2500.0,42.40768771665992,-76.4584444,2023-08-19 15:16:00,5.0,L
F,B757,AMG UA /OV AMG180060/TM 0857/FL330/TP B757/TB CONS LGT CHOP,CONS LGT CHOP,,33000.0,30.535978999919,-82.50656,2023-08-09 08:57:00,1.0,M
F,C560,DIK UA /OV DIK215030/TM 1831/FL410/TP C560/TB LGT-MOD 410,LGT-MOD 410,,41000.0,46.38772080216454,-103.2208190661761,2023-08-30 18:31:00,2.0,M
T,C182,TKA UUA /OV TKA/TM 2325/FL045/TP C182/TB SEV 045/RM 5NM S HONOLULU PASS S BOUND,SEV 045,,4500.0,62.32,-150.09,2023-08-12 23:25:00,5.0,L
F,AB738,ORL UA /OV ORL092137/TM 0143/FL350/TP AB738/TB LGT,LGT,,35000.0,28.46576636119425,-78.73500299380902,2023-08-04 01:43:00,1.0,U
F,B763,AMG UA /OV AMG135040/TM 1544/FL350/TP B763/TB CONS LGT-MOD CHOP,CONS LGT-MOD CHOP,,35000.0,31.0646172954046,-81.95342549855009,2023-08-08 15:44:00,2.0,H
