URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,A359,GSO UUA /OV GSO300020/TM 0150/FL370/TP A359/TB SEV,SEV,,37000.0,36.26418016668016,-80.30090325062588,2023-09-08 01:50:00+00:00,5.0,0,U
T,SR22,DEN UUA /OV DEN270025/TM 2339/FL165/TP SR22/TB SEV,SEV,,16500.0,39.8328,-105.20013734348684,2023-09-22 23:39:00+00:00,5.0,0,L
F,GLF5,EAU UA /OV EAU/TM 0532/FL430/TP GLF5/TB CONS LGT CHOP,CONS LGT CHOP,,43000.0,44.8658,-91.48426,2023-09-02 05:32:00+00:00,1.0,0,M
F,B738,COS UA /OV BRK290025/TM 0350/FL210/TP B738/TB MOD CHOP/RM BETTER ABOVE FL210 ZDV/FD,MOD CHOP,,21000.0,39.08251993624374,-105.13343020316462,2023-09-04 03:50:00+00:00,3.0,0,M
F,C172,TKA UA /OV MRI-TKA /TM 2223 /FL020 /TP C172 /WX FV10SM /TB NEG /RM VFR (AKFSS,NEG,,2000.0,61.765,-149.965,2023-09-23 22:23:00+00:00,0.0,0,L
F,B350,GRB UA /OV GRB/TM 1635/FL035/TP B350/TB SEV,SEV,,3500.0,44.4794,-88.1367,2023-09-02 16:35:00+00:00,5.0,0,M
F,A320,PBI UA /OV PBI090015/TM 2146/FL160/TP A320/TB LGT CHOP,LGT CHOP,,16000.0,26.6847,-79.81957607930184,2023-09-21 21:46:00+00:00,1.0,1,M
F,A320,SRQ UA /OV SRQ279065/TM 1759/FL370/TP A320/TB INTMT LGT CHOP,INTMT LGT CHOP,,37000.0,27.570874397598285,-83.76392345477963,2023-09-06 17:59:00+00:00,1.0,0,M
F,B38M,MYNN UA /OV ZQA140160/TM 1540/FL330/TP B38M/TA M37/TB MOD/IC LGT,MOD,,33000.0,22.95704935258421,-75.55854639088449,2023-09-20 15:40:00+00:00,3.0,1,U
F,A320,RZN UA /OV RZN/TM 0427/FL330/TP A320/TB NEG,NEG,,33000.0,45.82273,-92.3725,2023-09-02 04:27:00+00:00,0.0,0,M
F,B38M,FIT UA /OV GDM/TM 2000/FL190/TP B38M/TB MOD,MOD,,19000.0,42.54,-72.01,2023-09-02 20:00:00+00:00,3.0,0,U
