URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,C208,OGG UUA /OV 10 SW OGG/TM 0625/FL020/TP C208/TB SEV/RM NO INJURIES  NO DAMAGE TO A/C,SEV,,2000.0,20.77213932385115,-156.55615313517592,2023-03-01 06:25:00,5.0,L
T,B190,SIT UUA /OV BKA340020/TM 1345/FL080/TP B190/TB SEV 080-045/RM DURD RWY11 +/-50KTS ZAN,SEV 080-045,,8000.0,57.17325624532143,-135.75855813048224,2023-03-01 13:45:00,5.0,M
T,P46T,SVC UUA /OV SVC220020/TM 1820/FL250/TP P46T/TB SEV/RM ZAB/FDCS,SEV,,25000.0,32.381181169073024,-108.41084638318904,2023-03-01 18:20:00,5.0,L
T,SR22,LOL UUA /OV LOL300060/TM 1848/FL130/TP SR22/SK OVC/TB SEV /ZLC,SEV,,13000.0,40.5684703200405,-119.70182624861532,2023-03-01 18:48:00,5.0,L
T,S22T,DFW UUA /OV KGDJ180015 /TM 2024 /FL070 /TP S22T /TB SEV /RM ZFW AWC-WEB:,SEV,,7000.0,32.19439974997975,-97.81694,2023-03-01 20:24:00,5.0,U
T,S22T,DFW UUA /OV KGDJ180015 /TM 2024 /FL070 /TP S22T /TB SEV /RM ZFW AWC-WEB,SEV,,7000.0,32.19439974997975,-97.81694,2023-03-01 20:24:00,5.0,U
F,TBM9,EVV UA /OV HNB/TM 2044/FL052/TP TBM9/TB SEV,SEV,,5200.0,38.25,-86.95,2023-03-01 20:44:00,5.0,U
T,A321,SAN UUA /OV PGY /TM 2056 /FL150 /TP A321 /TB SEV DURC 150-190/RM AWC-WEB:,SEV DURC 150-190,,15000.0,32.61,-116.98,2023-03-01 20:56:00,5.0,M
T,A321,SAN UUA /OV PGY /TM 2056 /FL150 /TP A321 /TB SEV DURC 150-190/RM AWC-WEB,SEV DURC 150-190,,15000.0,32.61,-116.98,2023-03-01 20:56:00,5.0,M
T,A321,SDM UUA /OV PGY/TM 2056/FL150/TP A321/TB SEV 150-90/RM DURC. COR SA-ID AND TURB. ZLA CWSU,SEV 150-90,,15000.0,32.61,-116.98,2023-03-01 20:56:00,5.0,M
