URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,B737,YNG UA /OV YNG180010/TM 2109/FL340/TP B737/TB LGT-MOD CHOP,LGT-MOD CHOP,,34000.0,41.08775983331984,-80.67389,2023-11-17 21:09:00+00:00,2.0,0,M
F,CRJ9,SDF UA /OV IIU110030/TM 1322/FL300/TP CRJ9/TB CONS LGT OCNL MOD CHOP,CONS LGT OCNL MOD CHOP,,30000.0,37.92897607650751,-84.98289305359542,2023-11-20 13:22:00+00:00,2.0,0,U
F,BE20,OWB UA /OV OWB/TM 1915/FL230/TP BE20/TB NEG 230,NEG 230,,23000.0,37.73883,-87.16683,2023-11-09 19:15:00+00:00,0.0,0,M
F,E75L,ILM UA /OV ILM/TM 2104/FL140/TP E75L/TB MOD,MOD,,14000.0,34.27,-77.9,2023-11-26 21:04:00+00:00,3.0,0,U
F,C172,LSE UA /OV KLSE /TM 2145 /FL035 /TP C172 /TB LGT CHOP /RM DURC,LGT CHOP,,3500.0,43.88,-91.25,2023-11-28 21:45:00+00:00,1.0,0,L
F,ISPT,UUA /OV CYBW /TM 1822 /FL050 /TP ISPT /TB SEV BLW 050 /RM IN CYBW CZ,SEV BLW 050,,5000.0,51.10306,-114.37444,2023-11-11 18:22:00+00:00,5.0,0,U
F,A319,BDL UA /OV BDL/TM 2340/FL260/TP A319/TB LGT CHOP LGT CAT/RM DURC 260-280,LGT CHOP LGT CAT,,26000.0,41.9381,-72.6825,2023-11-15 23:40:00+00:00,1.0,0,M
T,A388,SEA UUA /OV 4240N13050W/TM 2131/FL320/TP A388/TB SEV/RM ZOACWSU,SEV,,32000.0,42.6666,-130.8333,2023-11-15 21:31:00+00:00,5.0,1,U
F,B753,SPA UA /OV SPA349014/TM 2043/FL350/TP B753/TB CONS LGT CHOP/RM ZTLFD-15,CONS LGT CHOP,,35000.0,35.144787095576774,-82.01079998181486,2023-11-10 20:43:00+00:00,1.0,0,M
F,CL35,ELD UA /OV ELD/TM 1719/FL410/TP CL35/TB MOD CHOP/RM ZFW,MOD CHOP,,41000.0,33.22097,-92.81328,2023-11-14 17:19:00+00:00,3.0,0,U
F,E170,FSM UA /OV FSM270005/TM 1654/FL280/TP E170/TB MOD CHOP/RM ZME,MOD CHOP,,28000.0,35.33658,-94.469601438935,2023-11-13 16:54:00+00:00,3.0,0,U
T,A333,ORF UUA /OV 34N041W/TM 1717/FL380/TP A333/TB SEV,SEV,,38000.0,34.0,-41.0,2023-11-23 17:17:00+00:00,5.0,1,H
T,RV7,BLH UUA /OV PKE250015/TM 1945/FL085/TP RV7/WX DS/TB SEV/RM SANDSTORM/STRONG WINDS/LOW VIS CWSU ZLA,SEV,,8500.0,34.01448803825376,-114.96372592451031,2023-11-19 19:45:00+00:00,5.0,0,L
T,CRJ9,ELM UUA /OV ULW/TM 1117/FL340/TP CRJ9/TB SEV CAT,SEV CAT,,34000.0,42.09,-77.02,2023-11-30 11:17:00+00:00,5.0,0,U
T,BE20,MOB UUA /OV 15A/TM 1603/FL090/TP BE20/TB SEV,SEV,,9000.0,30.9,-87.99,2023-11-21 16:03:00+00:00,5.0,0,M
T,MD11,GCK UUA /OV GCK160030/TM 0052/FL260/TP MD11/TB SEV/RM /ZKC FDC/CW,SEV,,26000.0,37.45764563201784,-100.5076016126158,2023-11-17 00:52:00+00:00,5.0,0,H
F,B739,ATL UA /OV ATL360040/TM 1421/FL390/TP B739/TB LGT CHOP OCNL MOD CHOP 390/RM ZTLFD- 23,LGT CHOP OCNL MOD CHOP 390,,39000.0,34.29682066672066,-84.4418,2023-11-13 14:21:00+00:00,2.0,0,M
F,B737,PSK UA /OV PSK140020/TM 2343/FL380/TP B737/TB LGT OCNL MOD/RM ZTLFD-15,LGT OCNL MOD,,38000.0,36.88198116907302,-80.40968617828956,2023-11-20 23:43:00+00:00,2.0,0,M
F,C182,VRB UA /OV TRV195016/TM 1203/FL090/TP C182/TB NEG,NEG,,9000.0,27.422398915637537,-80.56794426958434,2023-11-04 12:03:00+00:00,0.0,0,L
T,C510,ORF UUA /OV ORF100008/TM 1847/FL330/TP C510/TB SEV/RM LASTED 5-7 SEC; COULD HAVE BEEN WAKE TURBULENCE  PILOT NOT POSITIVE,SEV,,33000.0,36.88017503424221,-76.02800018435714,2023-11-13 18:47:00+00:00,5.0,0,U
F,A21N,UUA /OV 52N050W /TM 2148 /FL340 /TP A21N /TB MOD-SEV,MOD-SEV,,34000.0,52.0,-50.0,2023-11-22 21:48:00+00:00,4.0,0,U
T,PC12,CDR UUA /OV TST/TM 1953/FL110/TP PC12/TB SEV/RM ZDV,SEV,,11000.0,42.83756,-103.09539,2023-11-05 19:53:00+00:00,5.0,0,L
T,CRJ9,ELM UUA /OV ULW/TM 1118/FL340/TP CRJ9/TB SEV TURB/RM NO DAM/NO INJ,SEV TURB,,34000.0,42.09,-77.02,2023-11-30 11:18:00+00:00,5.0,0,U
F,B38M,OMA UA /OV OVR-OBH/TM 1420/FL360/TP B38M/TB CONS LGT-MOD CHOP,CONS LGT-MOD CHOP,,36000.0,41.275000000000006,-97.045,2023-11-16 14:20:00+00:00,2.0,0,U
F,B738,GSO UA /OV GSO/TM 2201/FL340/TP B738/TB NEG/RM ZTLFD,NEG,,34000.0,36.0975,-79.94361,2023-11-01 22:01:00+00:00,0.0,0,M
F,B738,SLR UA /OV SLR/TM 1850/FL250/TP B738/TB MOD CONS CAT/RM ZFW,MOD CONS CAT,,25000.0,33.16,-95.62,2023-11-21 18:50:00+00:00,3.0,0,M
T,B757,MGM UUA /OV MGM330025/TM 1523/FL340/TP B757/TB SEV/RM ZTLFD-11,SEV,,34000.0,32.66151314663012,-86.64046365609438,2023-11-21 15:23:00+00:00,5.0,0,M
T,PAYE,APA UUA /OV APA350004/TM 2200/FL075/TP PAYE/TB SEV TB,SEV TB,,7500.0,39.635659168168,-104.86501917307528,2023-11-07 22:00:00+00:00,5.0,0,L
F,B39M,JFK UA /OV JFK180015/TM 1050/FL080/TP B39M/TB MOD TURB 130 - 080,MOD TURB 130 - 080,,8000.0,40.38858974997975,-73.76222,2023-11-01 10:50:00+00:00,3.0,0,U
T,B738,TAD UUA /OV TBE100025/TM 1914/FL320/TP B738/TB SEV/RM ZDV,SEV,,32000.0,37.19764073200693,-103.08432443570614,2023-11-16 19:14:00+00:00,5.0,0,M
F,B752,SDF UA /OV MYS/TM 0904/FL145/TP B752/TB LGT CHOP /IC NEG,LGT CHOP,,14500.0,37.89,-86.24,2023-11-04 09:04:00+00:00,1.0,0,M
T,SLG2,SBA UUA /OV GVO120012/TM 2335/FL045/TP SLG2/TB SEV,SEV,,4500.0,34.429991899991904,-119.87973912792692,2023-11-19 23:35:00+00:00,5.0,0,U
F,C252,ACT UA /OV 3113N09653W/TM 0340/FL170/TP C252/TB NEG/RM SMOOTH ZFW,NEG,,17000.0,31.2166,-96.8833,2023-11-08 03:40:00+00:00,0.0,0,U
T,b77w,UKI UUA /OV 2943N 176W /TM 1230/FL330/TP b77w/TB SEV BLO 330 /RM AWC-WEB,SEV BLO 330,,33000.0,29.7166,-1.12666,2023-11-15 12:30:00+00:00,5.0,0,U
T,A21N,ORF UUA /OV 3940N04804W/TM 0147/FL340/TP A21N/TB SEV,SEV,,34000.0,39.6666,-48.666,2023-11-23 01:47:00+00:00,5.0,1,U
F,E75S,CHA UA /OV GQO230015/TM 1435/FL320/TP E75S/TB LGT CHOP/RM ZTLFD-06,LGT CHOP,,32000.0,34.799290081116254,-85.38369665203888,2023-11-16 14:35:00+00:00,1.0,0,U
F,A319,DTW UA /OV 15SE DTW/TM 1601/FL110/TP A319/TB LGT,LGT,,11000.0,42.05320898577672,-83.09123931416104,2023-11-21 16:01:00+00:00,1.0,0,M
T,B747,PASY UUA /OV SYA250281/TM 1547/FL330/TP B747/TB SEV/RM DURD 330-270. ZAN,SEV,,33000.0,51.108075916620336,166.84540730953026,2023-11-18 15:47:00+00:00,5.0,0,H
T,A353,MIA UUA /OV 2845N04854W/TM 1620/FL380/TP A353/TB SEV/RM -250FT,SEV,,38000.0,28.75,-48.9,2023-11-23 16:20:00+00:00,5.0,0,U
T,CL35,LIT UUA /OV LIT360060/TM 2022/FL070/TP CL35/TB SEV 070/RM ZME,SEV 070,,7000.0,35.727381000081,-92.23573,2023-11-20 20:22:00+00:00,5.0,0,U
F,B737,ILM UA /OV ILM200250/TM 1937/FL380/TP B737/TB SEV,SEV,,38000.0,30.354296933482058,-79.62460190698408,2023-11-26 19:37:00+00:00,5.0,0,M
