URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,CL30,TUS UUA /OV TUS350020/TM 1913/FL120/TP CL30/TB SEV TURB/RM NO INJURIES OR DAMAGE ZAB FDCS,SEV TURB,,12000.0,32.44856584083999,-111.00632939110172,2023-02-13 19:13:00+00:00,5.0,1,U
T,PA46,TUS UUA /OV TUS110015/TM 0827/FL080/TP PA46/TB SEV/RM ZAB/FDCS,SEV,,8000.0,32.03475803825376,-110.66057677880109,2023-02-26 08:27:00+00:00,5.0,0,L
T,C172,IPL UUA /OV IPL255046 /TM 2001 /FL080 /TP C172 /TB SEV /RM ZLAWC AWC-WEB,SEV,,8000.0,32.63577599274263,-116.46015548372534,2023-02-05 20:01:00+00:00,5.0,0,L
F,B737,LIC UA /OV HGO140020/TM 2233/FL320/TP B737/TB MOD/RM ZDV FDCS,MOD,,32000.0,38.55463116907303,-103.35501022860714,2023-02-08 22:33:00+00:00,3.0,0,M
F,C208,AKW UA /OV ANN270025/TM 2017/FL040/TP C208/TA M08/TB LGT CHOP/RM DURC ZAN,LGT CHOP,,4000.0,55.04,-132.2972202477189,2023-02-17 20:17:00+00:00,1.0,0,L
F,B763,INW UA /OV INW180030/TM 0425/FL370/TP B763/TB MOD CHOP/RM ZAB/FDCS,MOD CHOP,,37000.0,34.5218794999595,-110.72253,2023-02-10 04:25:00+00:00,3.0,0,H
T,EVSS,SNA UUA /OV ELB170010/TM 1800/FL035/TP EVSS/TB SEV/RM COR MSG TYPE AND LOCTN. ZLA CWSU,SEV,,3500.0,33.51585207958001,-117.69521806705237,2023-02-07 18:00:00+00:00,5.0,0,U
F,B738,RTN UA /OV CIM180015/TM 0453/FL360/TP B738/TB CONS LGT CHOP OCNL MOD CHOP/RM ZAB/FDCS,CONS LGT CHOP OCNL MOD CHOP,,36000.0,36.23997974997975,-104.87,2023-02-10 04:53:00+00:00,2.0,0,M
T,E190,GCN UUA /OV GCN190030 /TM 2222 /FL340 /TP E190 /TB SEV/RM AWC-WEB,SEV,,34000.0,35.45366623874001,-112.2619759223954,2023-02-08 22:22:00+00:00,5.0,0,U
F,B739,BJI UA /OV BJI/TM 1729/FL350/TP B739/TB NEG,NEG,,35000.0,47.50943,-94.93372,2023-02-09 17:29:00+00:00,0.0,0,M
