URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,E175,MGJ UA /OV HUO/TM 1223/FL180/TP E175/TB LGT-MOD,LGT-MOD,,18000.0,41.41,-74.59,2018-02-26 12:23:00+00:00,2.0,0,U
T,C172,TRK UUA /OV SWR180005/TM 2005/FL105/TP C172/TB SEV/RM ZOA CWSU,SEV,,10500.0,39.09665991665992,-120.27,2018-02-14 20:05:00+00:00,5.0,0,L
T,B752,DEN UUA /OV FQF263033/TM 0950/FL390/TP B752/TB SEV MTN WAVE/RM +/-20KTS +/-400FT RIDE SMOOTH...ZDV,SEV MTN WAVE,,39000.0,39.62296643184249,-105.32946949499063,2018-02-17 09:50:00+00:00,5.0,0,M
F,E75,TUL UA /OV TUL030030/TM 0115/FL100/TP E75/TB MOD 100-140/RM ZKCFD,MOD 100-140,,10000.0,36.63143777595615,-95.57828669820998,2018-02-21 01:15:00+00:00,3.0,0,U
F,C182,STF UA /OV STF /TM 0222 /FL003 /TP C182 /SK SCT008/OVC035 /WX FV10SM /TB NEG,NEG,,300.0,33.4331111,-88.8486111,2018-02-11 02:22:00+00:00,0.0,0,L
F,H,MKK UA /OV MKK020030/TM 0240/FL210/TP H/B764/TB MOD TURB 210,MOD TURB 210,,21000.0,21.619884367982152,-156.90662366762638,2018-02-15 02:40:00+00:00,3.0,0,L
F,A319,ALS UA /OV ALS110040/TM 1850/FL350/TP A319/TB LGT/RM ZDV,LGT,,35000.0,37.210858102010015,-105.0723336100312,2018-02-10 18:50:00+00:00,1.0,0,M
T,C172,SJC UUA /OV SJC360005/TM 1812/FL047/TP C172/TB SEV,SEV,,4700.0,37.44274008334008,-121.92442,2018-02-15 18:12:00+00:00,5.0,0,L
F,A320,WRB UA /OV MCN270020/TM 1825/FL340/TP A320/TB LGT CHOP 340/RM ZTLFD,LGT CHOP 340,,34000.0,32.69285,-84.04532332174875,2018-02-24 18:25:00+00:00,1.0,0,M
F,B738,ALS UA /OV ALS180022 /TM 2205 /FL240 /TP B738 /TB CONT LGT OCNL MOD/RM AWC-WEB:,CONT LGT OCNL MOD,,24000.0,37.072193633303634,-105.86139,2018-02-16 22:05:00+00:00,2.0,0,M
