URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,B738,SIT UA /OV BKA/TM 0035/FL380/TP B738/TB NEG/RM AWC-WEB:ASA,NEG,200811190045-KWBC-UBAK90-PIREP,38000.0,56.86,-135.55,2008-11-19 00:35:00,0.0,M
T,C25,AIA UUA /OV AIA 063043/TM 1633/FL260/TP C25/TB SEV/RM DURDFL260-240..CWSU ZDV,SEV,,26000.0,42.38260621232154,-101.93989648344778,2008-11-12 16:33:00,5.0,M
F,MD83,SEA UA /OV SEA104050/TM 2139/FL285/TP MD83/TB LGT-MOD 285-245/RMDURGD ..ZSE,LGT-MOD 285-245,,28500.0,47.24307209058933,-121.11868268187747,2008-11-01 21:39:00,2.0,M
F,B737,SMO UA /OV LAX270012 /TM 1621 /FL100 /TP B737 /WV 21040KT /TB CONT LGT-MOD /RM CELLS N-S,CONT LGT-MOD,,10000.0,33.93816,-118.62761775784584,2008-11-01 16:21:00,2.0,M
T,P28A,LGC UUA /OV LGC /TM 1623 /FL040 /TP P28A /TB SEV,SEV,,4000.0,33.00886,-85.07261,2008-11-21 16:23:00,5.0,L
T,E145,TYS UUA /OV VXV010060/TM 1645/FL250/TP E145/TB SEV/RM CWSU ZTL,SEV,,25000.0,36.88488752251997,-83.67561319009747,2008-11-30 16:45:00,5.0,M
F,B734,AKH UA /OV CLT270010 /TM 1726 /FL093 /TP B734 /TB LGT-MOD /RM DURC 093-140,LGT-MOD,,9300.0,35.22255,-81.15834537845284,2008-11-30 17:26:00,2.0,M
T,C17,MCN UUA /OV DBN090010/TM 2329/FL290/TP C17/TB SEV/RM CWSU ZTL,SEV,,29000.0,32.5644167,-82.7875051728119,2008-11-14 23:29:00,5.0,L
F,B739,ANC UA /OV CDV/TM 1721/FL380/TP B739/TA M50/WV 229020KT/TB NEG/RM AWC-WEB:ASA,NEG,200811301730-KWBC-UBAK90-PIREP,38000.0,60.35,-145.4,2008-11-30 17:21:00,0.0,M
T,H25B,OEB UUA /OV LFD270020 /TM 2327 /FL290 /TP H25B /TB OCNL SEV 290-320,OCNL SEV 290-320,,29000.0,42.06,-85.21900418789633,2008-11-11 23:27:00,5.0,M
T,BE19,APA UUA /OV DEN225040 /TM 2105 /FL190 /TP BE19 /TB SEV 190-180,SEV 190-180,,19000.0,39.3613572954046,-105.27142407248736,2008-11-13 21:05:00,5.0,L
T,LJ60,PWA UUA /OV IRW280030/TM 1915/FL380/TP LJ60/TB SEV/RM COULD NOT HOLD ALTITUDE AWC-WEB:KZFW,SEV,,38000.0,35.44683112159169,-98.21383130797206,2008-11-24 19:15:00,5.0,M
T,C177,CEU UUA /OV AJR-TOC /TM 1717 /FL055 /TP C177 /WV 22040KT /TB SEV /RM ALT CHANGE 2000 UP AND DOWN,SEV,,5500.0,34.5463,-83.42655,2008-11-17 17:17:00,5.0,L
