URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,B753,FAR UUA /OV ABR360035/TM 2110/FL360/TP B753/TB SEV TURBC/RM LAST 30 SEC,SEV TURBC,,36000.0,46.03338058338058,-98.42,2008-05-19 21:10:00+00:00,5.0,0,M
F,C150,UUA /OV CYHU 045005 /TM 1826 /FL019 /TP C150 /TB MDT-SEV,MDT-SEV,,1900.0,45.57559700477442,-73.33256478261119,2008-05-06 18:26:00+00:00,5.0,0,L
T,CL60,JWY UUA /OV DFW180030 /TM 1921 /FL160 /TP CL60 /TB SEV,SEV,,16000.0,32.3967894999595,-97.038,2008-05-27 19:21:00+00:00,5.0,1,M
F,B737,SCC UA /OV SCC /TM 0140 /FL100 /TP B737 /SK MULTI LYRS TOPS 100/TB NEG /IC NEG /RM DURGC,NEG,,10000.0,70.19,-148.46,2008-05-02 01:40:00+00:00,0.0,0,M
F,UNKN,WVI UA /OV WVI045005/TM 1825/FL030/TP UNKN/TB SEV SFC-030/RM ZOA CWSU,SEV SFC-030,,3000.0,36.998290338074426,-121.71624998347832,2008-05-22 18:25:00+00:00,5.0,0,U
T,A320,MKG UUA /OV MKG /TM 0245 /FL230 /TP A320 /TB SEV,SEV,,23000.0,43.17111,-86.23667,2008-05-31 02:45:00+00:00,5.0,0,M
F,B738,OWY UA /OV KEKO330080/TM 1426/FL360/TP B738/TA M57/WV 345053KT/TB NEG/RM CONT LGT TURB FL400 AWC-WEB:ASA,NEG,,36000.0,41.97899406921639,-116.6670776935574,2008-05-06 14:26:00+00:00,0.0,0,M
F,M20P,B19 UA /OV ENE090013 /TM 2044 /FL130 /TP M20P /SK BKN115 /TA M08 /TB LGT CHOP /IC NEG,LGT CHOP,,13000.0,43.43,-70.31162517654217,2008-05-23 20:44:00+00:00,1.0,0,L
T,C172,DAB UUA /OV 3N DAB/TM 1812/FL013/TP C172/TB SEV/RM ZJX CWSU,SEV,,1300.0,29.229924050004048,-81.05806,2008-05-30 18:12:00+00:00,5.0,0,L
T,B757,GCN UUA /OV PGS060046/TM 1926/FL260/TP B757/TB SEV/RM COR TIME. ZLACWSU,SEV,,26000.0,36.00336438336438,-112.72316075546892,2008-05-13 19:26:00+00:00,5.0,0,M
F,BE76,LAX UA /OV LAX /TM 1613 /FL045 /TP BE76 /TA 18 /TB NEG,NEG,200805301600-KMSC-UBUS01-PIREP,4500.0,33.93,-118.43,2008-05-30 16:13:00+00:00,0.0,0,L
F,E145,LSE UA /OV LSE090010 /TM 1159 /FL015 /TP E145 /SK OVC015-TOP095 /TA 00 /TB NEG /IC NEG,NEG,,1500.0,43.88,-91.0187544952755,2008-05-03 11:59:00+00:00,0.0,0,M
T,BE35,RFD UUA /OV RFD090015 /TM 2235 /FL040 /TP BE35 /TB SEV,SEV,,4000.0,42.1927,-88.75554073957603,2008-05-13 22:35:00+00:00,5.0,0,L
F,C414,BIH UA /OV VGT-BTY315050 /TM 0202 /FL220 /TP C414 /SK BKNUNKN-TOP150 /WV 34024KT /TB NEG /IC NEG /RM DURC VGT OCNL LGT CHOP /TA UNKN,NEG,,22000.0,37.37311,-118.36361,2008-05-23 02:02:00+00:00,0.0,0,L
F,B738,CEZ UA /OV DVC 070070/TM 1920/FL370/TP B738/TB MOD /RM ..CWSU ZDV,MOD,200805211935-KWBC-UBCO90-PIREP,37000.0,38.20905582148248,-107.5422402437149,2008-05-21 19:20:00+00:00,3.0,0,M
F,C182,SLN UA /OV SLN360020 /TM 2315 /FL115 /TP C182 /TA M00 /TB NEG,NEG,,11500.0,39.124330333360334,-97.65217,2008-05-04 23:15:00+00:00,0.0,0,L
T,E170,YNG UUA /OV ACO020010 /TM 1618 /FL320 /TP E170 /TB SEV,SEV,,32000.0,41.26662812266072,-81.12433727937619,2008-05-29 16:18:00+00:00,5.0,0,U
F,H60,SOV UA /OV 5900N 15300W /TM 2328 /FL003 /TP H60 /WX FV 3SM -RA /WV12060KT /TB LGT,LGT,,300.0,59.0,-153.0,2008-05-11 23:28:00+00:00,1.0,0,L
F,GLF5,PSP UA /OV PSP /TM 1413 /FL130 /TP GLF5 /TB MOD,MOD,,13000.0,33.82967,-116.50669,2008-05-21 14:13:00+00:00,3.0,0,M
T,E120,PSP UUA /OV PSP /TM 0310 /FL050 /TP E120 /TB SEV /RM SEV DURGC TO FL050,SEV,,5000.0,33.82967,-116.50669,2008-05-01 03:10:00+00:00,5.0,0,M
T,MD82,SHV UUA /OV EMG/TM 1200/FL360/TP MD82/TB SEV/RM AWC-WEB:KZFW,SEV,200805131215-KWBC-UBLA91-PIREP,36000.0,32.4,-93.6,2008-05-13 12:00:00+00:00,5.0,0,M
F,MD82,SDF UA /OV OWB/TM 0318/FL240/TP MD82/TB MOD,MOD,,24000.0,37.73883,-87.16683,2008-05-14 03:18:00+00:00,3.0,1,M
F,PA32,SHV UA /OV SHV /TM 1436 /FL120 /TP PA32 /TB LGT CHOP,LGT CHOP,,12000.0,32.4472,-93.8244,2008-05-07 14:36:00+00:00,1.0,0,L
T,C182,DAG UUA /OV 0O2 /TM 2231 /FL085 /TP C182 /TB SEV,SEV,200805072235-KWBC-UBCA90-PIREP,8500.0,34.96,-116.58,2008-05-07 22:31:00+00:00,5.0,0,L
T,C560,YNG UUA /OV CXR120015 /TM 1603 /FL370 /TP C560 /TB OCNL SEV,OCNL SEV,,37000.0,41.39498987498988,-80.87080961887888,2008-05-29 16:03:00+00:00,5.0,0,M
F,B757,MLF UA /OV DTA 280020/TM 1609/FL380/TP B757/TB MOD CHOP/ZLC,MOD CHOP,,38000.0,39.43848741439447,-112.93243187304712,2008-05-01 16:09:00+00:00,3.0,0,M
T,088,RAL UUA /OV PDZ020018/TM 1702/FL084/TP 088/TB SEV 092-084/RM OV L67045004. COR SA-ID LOCTN TURB. ZLA CWSU,SEV 092-084,,8400.0,34.20193062078929,-117.40634106467944,2008-05-13 17:02:00+00:00,5.0,0,U
