URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,DV42,MNH UUA /OV APA135015 /TM 1700 /FL085 /TP DV42 /TB SEV 085,SEV 085,,8500.0,39.39320898577672,-104.62065352904868,2008-01-27 17:00:00,5.0,U
F,SR20,SUS UA /OV SUS /TM 0233 /FL013 /TP SR20 /WV 32025KT /TB LGT CHOP,LGT CHOP,200801130250-KWBC-UBMO90-PIREP,1300.0,38.67,-90.65,2008-01-13 02:33:00,1.0,L
T,C441,BMI UUA /OV PIA090030 /TM 0013 /FL170 /TP C441 /TB SEV 170-140 /RM DURD,SEV 170-140,,17000.0,40.6675,-89.02465439203621,2008-01-30 00:13:00,5.0,L
F,B734,MZT UA /OV LMM/TM 1740/FL350/TP B734/TA M50/WV 25770KT/TB NEG/RM AWC-WEB:ASA,NEG,,35000.0,23.02,-106.27,2008-01-13 17:40:00,0.0,M
F,A319,REI UA /OV VCV145024 /TM 0156 /FL130 /TP A319 /TB MOD /RM OVER DAWNA,MOD,,13000.0,34.26978264173163,-117.10425861738292,2008-01-28 01:56:00,3.0,M
T,AC12,NEW UUA /OV SJI270080/TM 1942/FL110/TP AC12/TB SEV 110/RM NO RPTD INJURIES/DAMAGE AWC-WEB:KZHU,SEV 110,,11000.0,30.73,-89.91126205180686,2008-01-16 19:42:00,5.0,L
T,GLAS,HIO UUA /OV HIO315003 /TM 1648 /FL055 /TP GLAS /TB SEV,SEV,,5500.0,45.575968202844656,-123.00067261498428,2008-01-24 16:48:00,5.0,L
T,E135,TYR UUA /OV CQY124046/TM 0043/FL310/TP E135/TB SEV/RM FL294-310 AWC-WEB:KZFW,SEV,200801260050-KWBC-UBTX90-PIREP,31000.0,31.761250714758397,-95.46889831908756,2008-01-26 00:43:00,5.0,M
T,B727,MDT UUA /OV MDT /TM 1110 /FL001 /TP B727 /TB OCNL SEV /RM +/-15KT FINAL 13 PER HAR APCH,OCNL SEV,200801091115-KWBC-UBPA90-PIREP,100.0,40.2,-76.77,2008-01-09 11:10:00,5.0,M
T,P28A,HAF UUA /OV HAF /TM 1845 /FL010 /TP P28A /TB SEV /RM SEV TB SFC-1000AGL DURC,SEV,,1000.0,37.51360071,-122.49958213,2008-01-16 18:45:00,5.0,L
T,BE35,WVI UUA /OV WVI /TM 1750 /FL045 /TP BE35 /TB SEV,SEV,,4500.0,36.93936,-121.78998,2008-01-16 17:50:00,5.0,L
T,C206,LVR UUA /OV ENA262046 /TM 0049 /FL010 /TP C206 /SK W0X /WX FV0SM+SN /TB OCNL SEV /RM UNABLE LAKE CLARK PASS 30N TPO RAWX ILI,OCNL SEV,,1000.0,60.46329197993907,-152.78523616606128,2008-01-18 00:49:00,5.0,L
F,A319,SEE UA /OV SAN077025-SAN077040/TM 1829/FL130/TP A319/TB LGT-MOD 130-160/RM COR FORMAT. ZLA CWSU,LGT-MOD 130-160,200801132000-KWBC-UBCA90-PIREP,13000.0,32.823737198082284,-116.69734784174489,2008-01-13 18:29:00,2.0,M
T,A320,SEE UUA /OV PILLO /TM 1945 /FL100 /TP A320 /TB SEV /RM LOST 600 FT,SEV,200801171950-KWBC-UBCA91-PIREP,10000.0,26.0,-97.17,2008-01-17 19:45:00,5.0,M
F,B738,ACV UA /OV FOT266739/TM 1251/FL370/TP B738/TA M64/WV 01870KT/TB NEG/RM LIH-SEA OVER ZIBUD AWC-WEB:ASA,NEG,200801271310-KWBC-UBCA90-PIREP,37000.0,39.8107631724359,-140.43046573607552,2008-01-27 12:51:00,0.0,M
F,AT6,UKI UA /OV ENI320038 /TM 2336 /FL042 /TP AT6 /TB LGT CHOP,LGT CHOP,,4200.0,39.53520077876125,-123.79425140340888,2008-01-26 23:36:00,1.0,L
T,BE35,PSP UUA /OV PSP045010 /TM 2250 /FL035 /TP BE35 /TB SEV /RM MOD-SEV,SEV,200801032255-KWBC-UBCA91-PIREP,3500.0,33.98786067614885,-116.28805121146856,2008-01-03 22:50:00,5.0,L
F,C206,BOI UA /OV BOI /TM 2247 /FL095 /TP C206 /TB LGT /RM CAVU,LGT,,9500.0,43.56667,-116.24056,2008-01-14 22:47:00,1.0,L
T,PA28,L08 UUA /OV L08 /TM 1925 /FL065 /TP PA28 /SK CLR /TB M0D-SEV /RM BKN080-TOP095 TOWARDS WEST,M0D-SEV,,6500.0,33.259,-116.321,2008-01-30 19:25:00,5.0,L
F,CRJ9,LMT UA /OV EUG135100 /TM 0942 /FL340 /TP CRJ9 /TA M50 /WV 21580KT /TB MOD,MOD,200801260950-KWBC-UBOR90-PIREP,34000.0,42.9413932385115,-121.57821963731224,2008-01-26 09:42:00,3.0,U
T,SR22,SDB UUA /OV PMD280020 /TM 1813 /FL120 /TP SR22 /TB SEV /RM 100-120 UNABLE TO MAINTAIN CONTROL,SEV,200801301820-KWBC-UBCA91-PIREP,12000.0,34.68788741439447,-118.45897946913333,2008-01-30 18:13:00,5.0,L
F,C172,SJC UA /OV SJC /TM 0545 /FL035 /TP C172 /WX RA /TB MOD /RM LGT-MOD TURB LGT-MOD RAIN,MOD,200801270710-KWBC-UBCA90-PIREP,3500.0,37.37,-121.94,2008-01-27 05:45:00,3.0,L
F,B739,RDM UA /OV DSD005014/TM 1440/FL350/TP B739/WV 298153KT/TB NEG/RM LGT CHP FL390. 50KTS MORE TLWIND 350. SEA-LAS. AWC-WEB:ASA,NEG,200801091450-KWBC-UBOR90-PIREP,35000.0,44.48246425765336,-121.27160696350704,2008-01-09 14:40:00,0.0,M
T,C550,SHD UUA /OV SHD135010 /TM 0242 /FL050 /TP C550 /TB MOD-SEV,MOD-SEV,200801250250-KWBC-UBVA90-PIREP,5000.0,38.01213932385115,-78.83016666299278,2008-01-25 02:42:00,4.0,L
T,C172,RAL UUA /OV RAL /TM 1852 /FL021 /TP C172 /TB SEV,SEV,,2100.0,33.95189,-117.44511,2008-01-14 18:52:00,5.0,L
F,EC30,ITO UA /OV ITO180015 /TM 1807 /FL035 /TP EC30 /SK FEW040 /WX FV20SM /TB NEG,NEG,,3500.0,19.46997974997975,-155.04,2008-01-30 18:07:00,0.0,L
T,C172,RAL UUA /OV RAL /TM 1857 /FL021 /TP C172 /TB SEV,SEV,200801141905-KWBC-UBCA90-PIREP,2100.0,33.95,-117.45,2008-01-14 18:57:00,5.0,L
F,B739,CDC UA /OV CDC/TM 1835/FL350/TP B739/TB CONT LGT CHOP 350/RM AWC-WEB:ASA,CONT LGT CHOP 350,,35000.0,37.7,-113.1,2008-01-13 18:35:00,1.0,M
F,B752,LAA UA /OV LAA/TM 1540/FL380/TP B752/TB CONT LGT OCNL MOD CHOP/RM RPRTD BY MULT ACFT FL380-400..ZDV,CONT LGT OCNL MOD CHOP,,38000.0,38.07,-102.68806,2008-01-27 15:40:00,2.0,M
T,C172,CMA UUA /OV FIM /TM 0050 /FL055 /TP C172 /TB SEV /RM CONTINUOUS SEVERE TURBULENCE WITHIN A 10 N,SEV,,5500.0,34.36,-118.88,2008-01-17 00:50:00,5.0,L
F,B737,GWO UA /OV SQS/TM 0003/FL400/TP B737/TB NEG/RM AWC-WEB:SWA,NEG,200801240010-KWBC-UBMS90-PIREP,40000.0,33.46,-90.28,2008-01-24 00:03:00,0.0,M
T,BE35,SJN UUA /OV D68 /TM 1708 /FL090 /TP BE35 /TB SEV /RM /TB SVR DURC,SEV,,9000.0,34.52,-109.38,2008-01-21 17:08:00,5.0,L
T,E135,SJT UUA /OV TQA185045 /TM 2240 /FL370 /TP E135 /TB SEV /RM CWSU,SEV,,37000.0,31.492793457542763,-99.89728834617549,2008-01-31 22:40:00,5.0,M
T,SR22,SDB UUA /OV PMD280020/TM 1813/FL120/TP SR22/TB SEV 100-120/RM UNABLE TO MAINTAIN CONTROL. COR FORMAT. ZLA CWSU,SEV 100-120,,12000.0,34.687277414394465,-118.4835265355754,2008-01-30 18:13:00,5.0,L
