URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,C172,GAG UUA /OV GAG 270030/TM 2309/FL055/TP C172/TB SEV/RM 1800FTIMMEDIATE DROP AND TWO WALL CLDS..FM ZKC,SEV,,5500.0,36.29554,-100.39683737669054,2008-07-29 23:09:00+00:00,5.0,0,L
F,BE20,AKN UA /OV AKN220015 /TM 0455 /FL280 /TP BE20 /TA M33 /WV 020020KT/TB NEG /IC NEG,NEG,,28000.0,58.47847337680477,-156.94907748712296,2008-07-07 04:55:00+00:00,0.0,0,M
F,BE33,LVS UA /OV FTI047020 /TM 1516 /FL110 /TP BE33 /SK OVC180-TOPUNKN /TA 16 /WV 14710KT /TB NEG,NEG,,11000.0,35.887351200661634,-104.83992972411664,2008-07-26 15:16:00+00:00,0.0,0,L
F,P32R,AGN UA /OV SSR070016-AFE250021 /TM 1600 /FL030 /TP P32R /SK OVC045 /WX FV20SM -DZ -RA /TB NEG /RM HAWK INLET-CHATHAM ST-FREDRICK SND,NEG,,3000.0,58.261212759196,-134.7748300127489,2008-07-15 16:00:00+00:00,0.0,0,L
T,C560,ILG UUA /OV DQO180020/TM 2011/FL150/TP C560/TB SEV,SEV,,15000.0,39.34663966663967,-75.61,2008-07-06 20:11:00+00:00,5.0,1,M
F,DC9,BJI UA /OV BJI360030/TM 1148/FL330/TP DC9/TB CONT LGT CHOP330-310/NEG 310,CONT LGT CHOP330-310,,33000.0,48.0094705000405,-94.93372,2008-07-07 11:48:00+00:00,1.0,0,M
F,DV20,FCM UA /OV FCM270010 /TM 0010 /FL060 /TP DV20 /TB NEG,NEG,200807240000-KMSC-UBUS01-PIREP,6000.0,44.83,-93.69502505446071,2008-07-24 00:10:00+00:00,0.0,0,L
T,B737,MOB UUA /OV GCV/TM 1920/FL350/TP B737/TB SEV 350/RM ALT CHANGE +150FT -200FT AWC-WEB:KZHU,SEV 350,200807221950-KWBC-UBAL90-PIREP,35000.0,31.1,-88.49,2008-07-22 19:20:00+00:00,5.0,1,M
F,DH8B,DEN UA /OV DEN045008 /TM 2254 /FL080 /TP DH8B /TB LGT-MOD,LGT-MOD,200807082300-KWBC-UBCO90-PIREP,8000.0,39.90428854091908,-104.53725591860956,2008-07-08 22:54:00+00:00,2.0,1,M
F,B737,PEO UA /OV GEE170015 /TM 1820 /FL330 /TP B737 /TB MOD,MOD,,33000.0,42.58377811937,-77.67080024619781,2008-07-30 18:20:00+00:00,3.0,1,M
F,B752,CMH UA /OV CMH/TM 1106/FL330/TP B752/TB MOD CHOP,MOD CHOP,,33000.0,39.99139,-82.88083,2008-07-03 11:06:00+00:00,3.0,0,M
T,MD82,MEI UUA /OV MEI060060/TM 2215/FL340/TP MD82/TB SEV/RM ZME,SEV,,34000.0,32.8347905000405,-87.72602914484666,2008-07-10 22:15:00+00:00,5.0,1,M
F,BE33,JKL UA /OV ECB200013 /TM 1629 /FL070 /TP BE33 /SK BKN050-TOP080 /WX -RA /TA 10 /TB NEG,NEG,,7000.0,37.95638344054106,-83.00425341111195,2008-07-04 16:29:00+00:00,0.0,0,L
T,SF34,GLH UUA /OV 10NE GLH/TM 2052/FL030/TP SF34/TB CONT SEV 040-030/RMZME.,CONT SEV 040-030,,3000.0,33.60074067614885,-90.84429883557084,2008-07-04 20:52:00+00:00,5.0,0,M
T,A319,BVY UUA /OV BVY/TM 2040/FL370/TP A319/TB SEV,SEV,200807212050-KWBC-UBMA91-PIREP,37000.0,42.6,-70.87,2008-07-21 20:40:00+00:00,5.0,0,M
F,C206,ENA UA /OV ENA-ENA270018 /TM 1437 /FL040 /TP C206 /SK OVC060 /WX FV99SM /TB NEG /RM ENA-WEST FORELAND/-RA OVR THE MTNS TO THE EAST AND WEST,NEG,,4000.0,60.57,-151.24,2008-07-03 14:37:00+00:00,0.0,0,L
F,CL30,EVV UA /OV PXV09020/TM 1153/FL410/TP CL30/TB MOD,MOD,,41000.0,37.93,-87.76,2008-07-07 11:53:00+00:00,3.0,0,U
