URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,MD80,EED UA /OV EED360020/TM 2055/FL320/TP MD80/TB MOD/RM ZLA/CWSU,MOD,200810112105-KWBC-UBCA90-PIREP,32000.0,35.103360333360335,-114.47,2008-10-11 20:55:00+00:00,3.0,0,M
F,C182,UUA /OV CYBA 310010 /TM 2125 /FL085 /TP C182 /TB MDT-SEV /RMOVER LAKE LOUISE,MDT-SEV,,8500.0,51.3171399459225,-115.74381641194654,2008-10-22 21:25:00+00:00,5.0,0,L
F,B737,TLH UA /OV SZW/TM 1523/FL340/TP B737/TB OCC MOD/RM CONT LGT CHOP AWC-WEB:SWA,OCC MOD,,34000.0,30.56,-84.37,2008-10-26 15:23:00+00:00,3.0,0,M
F,E145,LBB UA /OV LBB170030/TM 2055/FL370/TP E145/SK TOPS FL370/TB LGT/RM AWC-WEB:KZFW,LGT,,37000.0,33.171196238740016,-101.71845404854476,2008-10-05 20:55:00+00:00,1.0,1,M
F,B744,UA /OV 5800N12700W /TM 1217 /FL340 /TP B744 /TB MDT OCNL SEV /RMACFT WESTBOUND,MDT OCNL SEV,,34000.0,58.0,-127.0,2008-10-29 12:17:00+00:00,5.0,0,H
T,PA46,4BM UUA /OV DEN225045 /TM 2109 /FL155 /TP PA46 /TB SEV,SEV,,15500.0,39.30242695733018,-105.34816458154828,2008-10-24 21:09:00+00:00,5.0,0,L
F,P28A,GFL UA /OV GFL /TM 1951 /FL032 /TP P28A /TA 16 /TB NEG /RM SMTH,NEG,,3200.0,43.34122,-73.61031,2008-10-11 19:51:00+00:00,0.0,0,L
F,RV7,UA /OV CEA3 /TM 1908 /FL055 /TP RV7 /TB LGT-MDT,LGT-MDT,,5500.0,51.71,-114.11,2008-10-21 19:08:00+00:00,1.0,0,L
F,B737,BOI UA /OV BOI/TM 1350/FL400/TP B737/WV 339055KT/TB CONT LGT/RM AWC-WEB:SWA,CONT LGT,200810161400-KMSC-UBUS01-PIREP,40000.0,43.55,-116.19,2008-10-16 13:50:00+00:00,1.0,0,M
T,UNKN,JFK UUA /OV JFK225010 /TM 1226 /FL015 /TP UNKN /TB SEV /RM ALL TYPES,SEV,200810281235-KWBC-UBNY90-PIREP,1500.0,40.51213932385115,-73.92529838709152,2008-10-28 12:26:00+00:00,5.0,0,U
