URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,E75L,BPT UUA /OV BPT360040 /TM 2209 /FL200 /TP E75L /TB SEV /RM FM ZHU AWC-WEB:,SEV,,20000.0,30.616720666720667,-94.02,2020-05-28 22:09:00+00:00,5.0,1,U,"('KPOE', 'KLCH', 'KHGX', 'KSHV', 'KGRK')","['s3://unidata-nexrad-level2/2020/05/28/KPOE/KPOE20200528_220503_V06', 's3://unidata-nexrad-level2/2020/05/28/KLCH/KLCH20200528_220821_V06', 's3://unidata-nexrad-level2/2020/05/28/KHGX/KHGX20200528_220759_V06', 's3://unidata-nexrad-level2/2020/05/28/KSHV/KSHV20200528_220240_V06', 's3://unidata-nexrad-level2/2020/05/28/KGRK/KGRK20200528_220745_V06']"
F,GLF5,GRR UA /OV VIO270015/TM 1721/FL400/TP GLF5/TB CONS LGT CHOP,CONS LGT CHOP,,40000.0,42.88,-85.52,2020-05-31 17:21:00+00:00,1.0,0,M,"('KGRR', 'KDTX', 'KIWX', 'KAPX', 'KGRB')","['s3://unidata-nexrad-level2/2020/05/31/KGRR/KGRR20200531_171529_V06', 's3://unidata-nexrad-level2/2020/05/31/KDTX/KDTX20200531_171735_V06', 's3://unidata-nexrad-level2/2020/05/31/KIWX/KIWX20200531_171411_V06', 's3://unidata-nexrad-level2/2020/05/31/KAPX/KAPX20200531_171805_V06', 's3://unidata-nexrad-level2/2020/05/31/KGRB/KGRB20200531_171810_V06']"
F,E145,ORD UA /OV MZZ/TM 2214/FL280/TP E145/TB CONS MOD/RM SMOOTHS OUT DURD,CONS MOD,,28000.0,40.4898637,-85.6797319,2020-05-03 22:14:00+00:00,3.0,0,M,"('KIWX', 'KIND', 'KILN', 'KLOT', 'KLVX')","['s3://unidata-nexrad-level2/2020/05/03/KIWX/KIWX20200503_221029_V06', 's3://unidata-nexrad-level2/2020/05/03/KIND/KIND20200503_221243_V06', 's3://unidata-nexrad-level2/2020/05/03/KILN/KILN20200503_220915_V06', 's3://unidata-nexrad-level2/2020/05/03/KLOT/KLOT20200503_221124_V06', 's3://unidata-nexrad-level2/2020/05/03/KLVX/KLVX20200503_221338_V06']"
F,B738,TXK UA /OV TXK273031 /TM 1442 /FL355 /TP B738 /TB LGT CHOP /RM PRECIP TOPS EAST EST FL360 AWC-WEB:,LGT CHOP,,35500.0,33.48076243432081,-94.60948976764372,2020-05-23 14:42:00+00:00,1.0,0,M,"('KSHV', 'KSRX', 'KPOE', 'KLZK', 'KOUN')","['s3://unidata-nexrad-level2/2020/05/23/KSHV/KSHV20200523_144038_V06', 's3://unidata-nexrad-level2/2020/05/23/KSRX/KSRX20200523_144051_V06', 's3://unidata-nexrad-level2/2020/05/23/KPOE/KPOE20200523_143922_V06', 's3://unidata-nexrad-level2/2020/05/23/KLZK/KLZK20200523_143925_V06']"
F,C172,UUA /OV CZJN 159042 /TM 1833 /FL055 /TP C172 /TB MDT-SEV /RM SEVDOWNDRAFTS VC DUCK MOUNTAINS,MDT-SEV,,5500.0,51.46644076738884,-100.83141056592336,2020-05-06 18:33:00+00:00,5.0,0,L,"('KMBX', 'KBIS', 'KMVX', 'KABR', 'KGGW')","['s3://unidata-nexrad-level2/2020/05/06/KMBX/KMBX20200506_183106_V06', 's3://unidata-nexrad-level2/2020/05/06/KBIS/KBIS20200506_183032_V06', 's3://unidata-nexrad-level2/2020/05/06/KMVX/KMVX20200506_183235_V06', 's3://unidata-nexrad-level2/2020/05/06/KABR/KABR20200506_183234_V06', 's3://unidata-nexrad-level2/2020/05/06/KGGW/KGGW20200506_183235_V06']"
F,B752,EVV UA /OV PXV110030/TM 0823/FL220/TP B752/TB MOD 220-240,MOD 220-240,,22000.0,37.75897607650751,-87.16427636371502,2020-05-06 08:23:00+00:00,3.0,0,M,"('KVWX', 'KLVX', 'KHPX', 'KPAH', 'KOHX')","['s3://unidata-nexrad-level2/2020/05/06/KVWX/KVWX20200506_082106_V06', 's3://unidata-nexrad-level2/2020/05/06/KLVX/KLVX20200506_081830_V06', 's3://unidata-nexrad-level2/2020/05/06/KHPX/KHPX20200506_082058_V06', 's3://unidata-nexrad-level2/2020/05/06/KPAH/KPAH20200506_082114_V06', 's3://unidata-nexrad-level2/2020/05/06/KOHX/KOHX20200506_082139_V06']"
F,B738,RSW UA /OV RSW050045/TM 0035/FL390/TP B738/TB MOD CHOP,MOD CHOP,,39000.0,27.020189756651245,-81.11448138209776,2020-05-19 00:35:00+00:00,3.0,1,M,"('KMLB', 'KTBW', 'KAMX', 'KAMX', 'KBYX')","['s3://unidata-nexrad-level2/2020/05/19/KMLB/KMLB20200519_003323_V06', 's3://unidata-nexrad-level2/2020/05/19/KTBW/KTBW20200519_003326_V06', 's3://unidata-nexrad-level2/2020/05/19/KAMX/KAMX20200519_002936_V06', 's3://unidata-nexrad-level2/2020/05/19/KAMX/KAMX20200519_002936_V06', 's3://unidata-nexrad-level2/2020/05/19/KBYX/KBYX20200519_003455_V06']"
T,C210,PUB UUA /OV PUB270050/TM 1512/FL160/TP C210/TB SEV MTW /RM +-600FT  COULDN'T HOLD ALT....ZDV,SEV MTW,,16000.0,38.29,-105.56014330003704,2020-05-20 15:12:00+00:00,5.0,0,L,"('KPUX', 'KFTG', 'KGJX', 'KCYS', 'KGLD')","['s3://unidata-nexrad-level2/2020/05/20/KPUX/KPUX20200520_150542_V06', 's3://unidata-nexrad-level2/2020/05/20/KFTG/KFTG20200520_150740_V06', 's3://unidata-nexrad-level2/2020/05/20/KGJX/KGJX20200520_150806_V06', 's3://unidata-nexrad-level2/2020/05/20/KCYS/KCYS20200520_150831_V06', 's3://unidata-nexrad-level2/2020/05/20/KGLD/KGLD20200520_151037_V06']"
F,CL35,JAC UA /OV KJAC/TM 2250/FL300/TP CL35/TB LGT-MOD CHOP BLO300/RM DURD,LGT-MOD CHOP BLO300,,30000.0,43.61281,-110.73699,2020-05-19 22:50:00+00:00,2.0,0,U,"('KSFX', 'KRIW', 'KMTX', 'KBLX', 'KTFX')","['s3://unidata-nexrad-level2/2020/05/19/KSFX/KSFX20200519_224645_V06', 's3://unidata-nexrad-level2/2020/05/19/KRIW/KRIW20200519_224248_V06', 's3://unidata-nexrad-level2/2020/05/19/KMTX/KMTX20200519_224638_V06', 's3://unidata-nexrad-level2/2020/05/19/KBLX/KBLX20200519_224921_V06', 's3://unidata-nexrad-level2/2020/05/19/KTFX/KTFX20200519_224616_V06']"
F,B737,ALO UA /OV ALO360040/TM 1213/FL355/TP B737/TB CONS LGT CHOP 350-355/RM DURC,CONS LGT CHOP 350-355,,35500.0,43.22108566672066,-92.401293,2020-05-24 12:13:00+00:00,1.0,0,M,"('KARX', 'KDMX', 'KMPX', 'KDVN', 'KMKX')","['s3://unidata-nexrad-level2/2020/05/24/KARX/KARX20200524_120502_V06', 's3://unidata-nexrad-level2/2020/05/24/KDMX/KDMX20200524_120805_V06', 's3://unidata-nexrad-level2/2020/05/24/KMPX/KMPX20200524_120820_V06', 's3://unidata-nexrad-level2/2020/05/24/KDVN/KDVN20200524_120439_V06', 's3://unidata-nexrad-level2/2020/05/24/KMKX/KMKX20200524_120842_V06']"
