URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,M20C,SLC UUA /OV SLC150012/TM 2359/FL095/TP M20C/TB SEV 085-100/RM VFR SOUTHBOUND,SEV 085-100,,9500.0,40.60678088961754,-111.83792782669924,2020-09-08 23:59:00+00:00,5.0,0,L,"('KMTX', 'KSFX', 'KICX', 'KGJX', 'KRIW')","['s3://unidata-nexrad-level2/2020/09/08/KMTX/KMTX20200908_235842_V06', 's3://unidata-nexrad-level2/2020/09/08/KSFX/KSFX20200908_235824_V06', 's3://unidata-nexrad-level2/2020/09/08/KICX/KICX20200908_235744_V06', 's3://unidata-nexrad-level2/2020/09/08/KGJX/KGJX20200908_235456_V06', 's3://unidata-nexrad-level2/2020/09/08/KRIW/KRIW20200908_235121_V06']"
F,PA31,TRI UA /OV HMV167017/TM 1227/FL100/TP PA31/TB LGT,LGT,,10000.0,36.16390611982883,-82.05076701865126,2020-09-11 12:27:00+00:00,1.0,0,L,"('KMRX', 'KGSP', 'KFCX', 'KJKL', 'KRLX')","['s3://unidata-nexrad-level2/2020/09/11/KMRX/KMRX20200911_122649_V06', 's3://unidata-nexrad-level2/2020/09/11/KGSP/KGSP20200911_122042_V06', 's3://unidata-nexrad-level2/2020/09/11/KFCX/KFCX20200911_121739_V06', 's3://unidata-nexrad-level2/2020/09/11/KJKL/KJKL20200911_122509_V06', 's3://unidata-nexrad-level2/2020/09/11/KRLX/KRLX20200911_122452_V06']"
T,BE20,MRI UUA /OV MRI160009/TM 2247/FL012/TP BE20/TB CONT SEV,CONT SEV,,1200.0,61.06903468960535,-149.7334653237387,2020-09-17 22:47:00+00:00,5.0,0,M,"('PAHG', 'PAIH', 'PAIH', 'PAPD', 'PAKC')","['s3://unidata-nexrad-level2/2020/09/17/PAHG/PAHG20200917_224639_V06', 's3://unidata-nexrad-level2/2020/09/17/PAIH/PAIH20200917_224627_V06', 's3://unidata-nexrad-level2/2020/09/17/PAIH/PAIH20200917_224627_V06', 's3://unidata-nexrad-level2/2020/09/17/PAKC/PAKC20200917_224359_V06']"
F,PC24,BRW UA /OV BRW /TM 1655 /FL010 /TP PC24 /SK OVC008-TOP010 /TA M01/TB NEG /IC LGT RIME /RM DURD RWY 7 (AKFSS),NEG,,1000.0,71.28,-156.76,2020-09-01 16:55:00+00:00,0.0,0,U,"('PAEC', 'PAPD', 'PABC', 'PAHG', 'PAKC')","['s3://unidata-nexrad-level2/2020/09/01/PAHG/PAHG20200901_165113_V06', 's3://unidata-nexrad-level2/2020/09/01/PAKC/PAKC20200901_165304_V06']"
T,PC12,CTY UUA /OV CTY/TM 2212/FL270/TP PC12/TB SEV CHOP/RM NO INJURIES NO DAMAGE,SEV CHOP,,27000.0,29.63553,-83.10475,2020-09-27 22:12:00+00:00,5.0,0,L,"('KVAX', 'KTLH', 'KJAX', 'KTBW', 'KEVX')","['s3://unidata-nexrad-level2/2020/09/27/KVAX/KVAX20200927_221014_V06', 's3://unidata-nexrad-level2/2020/09/27/KTLH/KTLH20200927_221046_V06', 's3://unidata-nexrad-level2/2020/09/27/KJAX/KJAX20200927_220924_V06', 's3://unidata-nexrad-level2/2020/09/27/KTBW/KTBW20200927_220922_V06', 's3://unidata-nexrad-level2/2020/09/27/KEVX/KEVX20200927_221142_V06']"
T,G145,XNA UUA /OV RZC225027/TM 2015/FL215/TP G145/TB SEV/RM ZME,SEV,,21500.0,35.9317761743981,-94.51460097310832,2020-09-28 20:15:00+00:00,5.0,0,U,"('KSRX', 'KINX', 'KSGF', 'KLZK', 'KTLX')","['s3://unidata-nexrad-level2/2020/09/28/KSRX/KSRX20200928_201259_V06', 's3://unidata-nexrad-level2/2020/09/28/KINX/KINX20200928_201418_V06', 's3://unidata-nexrad-level2/2020/09/28/KSGF/KSGF20200928_200956_V06', 's3://unidata-nexrad-level2/2020/09/28/KLZK/KLZK20200928_201254_V06', 's3://unidata-nexrad-level2/2020/09/28/KTLX/KTLX20200928_201334_V06']"
T,P28A,MCW UUA /OV MCW/TM 1355/FL050/TP P28A/TB OCNL EXTRM/RM CORRECTION OCNL EXTRM,OCNL EXTRM,,5000.0,43.154383,-93.326097,2020-09-28 13:55:00+00:00,7.0,0,L,"('KDMX', 'KARX', 'KMPX', 'KFSD', 'KDVN')","['s3://unidata-nexrad-level2/2020/09/28/KDMX/KDMX20200928_135309_V06', 's3://unidata-nexrad-level2/2020/09/28/KMPX/KMPX20200928_135357_V06', 's3://unidata-nexrad-level2/2020/09/28/KFSD/KFSD20200928_135120_V06', 's3://unidata-nexrad-level2/2020/09/28/KDVN/KDVN20200928_134928_V06']"
F,C172,DBQ UA /OV KRST-KDBQ /TM 0502 /FL045 /TP C172 /SK SKC /WX FV99SM /TB NEG,NEG,,4500.0,43.151225,-91.6003715,2020-09-19 05:02:00+00:00,0.0,0,L,"('KARX', 'KDVN', 'KDMX', 'KMPX', 'KMKX')","['s3://unidata-nexrad-level2/2020/09/19/KARX/KARX20200919_050017_V06', 's3://unidata-nexrad-level2/2020/09/19/KDVN/KDVN20200919_050110_V06', 's3://unidata-nexrad-level2/2020/09/19/KDMX/KDMX20200919_045315_V06', 's3://unidata-nexrad-level2/2020/09/19/KMPX/KMPX20200919_045617_V06', 's3://unidata-nexrad-level2/2020/09/19/KMKX/KMKX20200919_045558_V06']"
T,B763,4CR UUA /OV CNX/TM 0545/FL370/TP B763/TB SEV/RM +700FT -ZAB/FDCS,SEV,,37000.0,34.37,-105.68,2020-09-02 05:45:00+00:00,5.0,0,H,"('KABX', 'KHDX', 'KFDX', 'KEPZ', 'KLBB')","['s3://unidata-nexrad-level2/2020/09/02/KABX/KABX20200902_054103_V06', 's3://unidata-nexrad-level2/2020/09/02/KHDX/KHDX20200902_054223_V06', 's3://unidata-nexrad-level2/2020/09/02/KFDX/KFDX20200902_054317_V06', 's3://unidata-nexrad-level2/2020/09/02/KEPZ/KEPZ20200902_054334_V06', 's3://unidata-nexrad-level2/2020/09/02/KLBB/KLBB20200902_054350_V06']"
F,C172,YKM UA /OV KYKM /TM 1459 /FL030 /TP C172 /TB NEG /RM DURC,NEG,,3000.0,46.56817,-120.54406,2020-09-30 14:59:00+00:00,0.0,0,L,"('KPDT', 'KRTX', 'KATX', 'KOTX', 'KLGX')","['s3://unidata-nexrad-level2/2020/09/30/KPDT/KPDT20200930_145242_V06', 's3://unidata-nexrad-level2/2020/09/30/KRTX/KRTX20200930_145723_V06', 's3://unidata-nexrad-level2/2020/09/30/KATX/KATX20200930_145627_V06', 's3://unidata-nexrad-level2/2020/09/30/KOTX/KOTX20200930_145307_V06', 's3://unidata-nexrad-level2/2020/09/30/KLGX/KLGX20200930_145348_V06']"
