URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,LJ35,HYS UUA /OV HYS160025/TM 2307/FL430/TP LJ35/TB SEV CAT/RM +/-1000 FT. CWSU ZKC,SEV CAT,,43000.0,38.45064969334821,-99.09018845727874,2017-06-06 23:07:00+00:00,5.0,1,M
F,B737,AND UA /OV GRD360018 /TM 1119 /FL390 /TP B737 /TB LGT OCNL MDT CHOP/RM AWC-WEB:,LGT OCNL MDT CHOP,,39000.0,34.5500243000243,-82.16,2017-06-11 11:19:00+00:00,1.0,0,M
T,C208,CID UUA /OV KCID/TM 0200/FL025/TP C208/TB SEV BLO 030,SEV BLO 030,,2500.0,41.882899,-91.724588,2017-06-16 02:00:00+00:00,5.0,1,L
F,CRJ9,CMH UA /OV APE/TM 1551/FL340/TP CRJ9/TB LGT,LGT,,34000.0,40.15,-82.59,2017-06-02 15:51:00+00:00,1.0,0,U
T,C310,PKD UUA /OV PKD/TM 1335/FL070/TP C310/TB SEV,SEV,,7000.0,46.9,-95.07,2017-06-13 13:35:00+00:00,5.0,0,L
T,EVOT,MCK UUA /OV MCK120020/TM 1702/FL110/TP EVOT/TB SEV/RM ZDV,SEV,,11000.0,40.03959983331983,-100.21406643179525,2017-06-30 17:02:00+00:00,5.0,0,U
F,C210,POU UA /OV POU /TM 2205 /FL020 /TP C210 /TB LGT 055-020 /RM DURD,LGT 055-020,,2000.0,41.62658,-73.88419,2017-06-11 22:05:00+00:00,1.0,0,L
F,B737,HTH UA /OV MVA /TM 2053 /FL280 /TP B737 /TB MOD CHOP BLO 280/NEG ABV 280 /RM ZOA CWSU AWC-WEB:,MOD CHOP BLO 280,,28000.0,38.57,-118.03,2017-06-04 20:53:00+00:00,3.0,0,M
F,B777,ANC UA /OV ANC/TM 2240/FL350/TP B777/TB CONT LGT/RM ZAN,CONT LGT,,35000.0,61.17,-149.99,2017-06-20 22:40:00+00:00,1.0,0,H
F,E170,FWA UA /OV FWA150010/TM 1803/FL220/TP E170/TB LGT-MOD CHOP,LGT-MOD CHOP,,22000.0,40.833700741347954,-85.07674006105536,2017-06-26 18:03:00+00:00,2.0,0,U
F,CL30,EWK UA /OV 10 N EWK/TM 0217/FL040/TP CL30/TB EXTRM BLO 040,EXTRM BLO 040,,4000.0,38.22491016668017,-97.27452,2017-06-16 02:17:00+00:00,7.0,1,U
T,A320,MIA UUA /OV MIA150030/TM 1703/FL080/TP A320/TB SEV/RM LOSS 400FT ALT...CWSU ZMA...CORRECTION FOR FL LVL,SEV,,8000.0,25.35500222404385,-80.03925607204285,2017-06-03 17:03:00+00:00,5.0,1,M
F,DH8C,FLO UA /OV CTF102022/TM 2130/FL060/TP DH8C/WX 10 -RA/TA 16/TB OCNL MOD TB. MOSTLY SMTH.,OCNL MOD TB. MOSTLY SMTH.,,6000.0,34.57375953838343,-79.83398552779191,2017-06-24 21:30:00+00:00,3.0,1,M
F,B77W,UUA /OV YZV 320050 /TM 1307 /FL290 /TP B77W /TB SEV,SEV,,29000.0,50.81842207731744,-67.10653695437044,2017-06-24 13:07:00+00:00,5.0,0,U
F,EXP,TRM UA /OV TNP255030 /TM 1407 /FL095 /TP EXP /TB MOD CHOP /RM ZLAWC AWC-WEB:,MOD CHOP,,9500.0,34.00057999526693,-116.52350021807275,2017-06-11 14:07:00+00:00,3.0,0,L
T,PA32,LAL UUA /OV LAL143028/TM 2351/FL070/TP PA32/TB SEV/RM CWSU ZMA,SEV,,7000.0,27.61619324019213,-81.70048802157913,2017-06-25 23:51:00+00:00,5.0,0,L
F,B777,UUA /OV YMT 315020 /TM 1951 /FL310 /TP B777 /TB MDT-SEV,MDT-SEV,,31000.0,50.005721352297705,-74.89497423085939,2017-06-22 19:51:00+00:00,5.0,0,H
T,SW4,LIC UUA /OV HGO020007/TM 0157/FL100/TP SW4/TB SEV/RM ZDV,SEV,,10000.0,38.919639685862506,-103.57878834958446,2017-06-28 01:57:00+00:00,5.0,1,M
T,A319,MCI UUA /OV MCI280060/TM 0220/FL240/TP A319/TB SEV CAT/RM ZKC FDC,SEV CAT,,24000.0,39.471272243183385,-95.98659379972916,2017-06-16 02:20:00+00:00,5.0,1,M
F,B738,GLD UA /OV GLD117033 /TM 1130 /FL340 /TP B738 /TB CNT LGT CHP/RM AWC-WEB,CNT LGT CHP,,34000.0,39.11750499984626,-101.0593946159002,2017-06-07 11:30:00+00:00,1.0,0,M
T,BE20,DDC UUA /OV DDC090015/TM 0254/FL120/TP BE20/TB SEV CAT 120-060/RM ZKCFDC/AF,SEV CAT 120-060,,12000.0,37.76312,-99.64915859787678,2017-06-22 02:54:00+00:00,5.0,1,M
F,COL4,UUA /OV CYZU 250050 /TM 2323 /FL100 /TP COL4 /TB MDT-SEV,MDT-SEV,,10000.0,53.858860127512514,-117.1236843212759,2017-06-26 23:23:00+00:00,5.0,0,U
F,B738,LEX UA /OV HYK360020/TM 1158/FL180/TP B738/TB LGT-MOD CHOP 180-200,LGT-MOD CHOP 180-200,,18000.0,38.30336033336033,-84.47,2017-06-21 11:58:00+00:00,2.0,0,M
F,B738,LAS UA /OV MMM150015 /TM 2232 /FL190 /TP B738 /TB LGT-MOD /RM DURD LAS...SMOOTH BELOW 140...ZLATMU AWC-WEB,LGT-MOD,,19000.0,36.55347611202193,-114.12394117786005,2017-06-24 22:32:00+00:00,2.0,0,M
T,BE9L,LBB UUA /OV LBB185060/TM 1959/FL210/TP BE9L/TB EXTRM/RM ALTITUDE CHANGES -400FT / +600FT. NO DAMAGE/NO INJURIES. FM KZFW,EXTRM,,21000.0,32.66736461005702,-101.92750445964133,2017-06-02 19:59:00+00:00,7.0,1,L
T,BE20,DDC UUA /OV DDC090015/TM 0254/FL120/TP BE20/TB SEV CAT 120 - 060,SEV CAT 120 - 060,,12000.0,37.76312,-99.64915859787678,2017-06-22 02:54:00+00:00,5.0,1,M
F,B752,BJI UA /OV BJI/TM 0016/FL340/TP B752/TA M50/WV 25236KT/TB LGT CHOP/RM TOPS 315 SKC ABV,LGT CHOP,,34000.0,47.50943,-94.93372,2017-06-18 00:16:00+00:00,1.0,0,M
F,E175,MLC UA /OV MLC /TM 1601 /FL360 /TP E175 /TB LGT-MOD/RM AWC-WEB,LGT-MOD,,36000.0,34.88222,-95.78306,2017-06-01 16:01:00+00:00,2.0,0,U
T,C206,SGF UUA /OV 5 S HLV - 15 NW HLV/TM 1925/FL030/TP C206/TB CONS SEV CAT 025-030,CONS SEV CAT 025-030,,3000.0,39.02665991665992,-92.13,2017-06-29 19:25:00+00:00,5.0,1,L
F,BE20,ATL UA /OV ATL /TM 1800 /FL060 /TP BE20 /SK BKN050-TOP060 /TB MOD 050-060 /RM DURC,MOD 050-060,,6000.0,33.6301,-84.4418,2017-06-23 18:00:00+00:00,3.0,0,M
F,B737,OXI UA /OV OXI/TM 2133/FL400/TP B737/TB LGT CHOP,LGT CHOP,,40000.0,41.3301944,-86.6648056,2017-06-23 21:33:00+00:00,1.0,0,M
