URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,C560,ENV UA /OV BVL070035/TM 0102/FL230/TP C560/TB CONS LGT OCNL MOD/RM DURC ZLC,CONS LGT OCNL MOD,,23000.0,40.92952791074124,-113.03658532333688,2017-08-03 01:02:00,2.0,M
T,M20P,PWM UUA /OV PWM135030 /TM 2334 /FL110 /TP M20P /TB SEV,SEV,,11000.0,43.28884797155344,-69.81581823318106,2017-08-18 23:34:00,5.0,L
T,BE40,IND UUA /OV CMI/TM 2111/FL340/TP BE40/TB SEV/RM UPDRAFT 700FT,SEV,,34000.0,40.03883,-88.27781,2017-08-03 21:11:00,5.0,M
F,B739,GGG UA /OV FZT/TM 1509/FL340/TP B739/TB LGT CHOP,LGT CHOP,,34000.0,32.07,-95.53,2017-08-23 15:09:00,1.0,M
T,BE36,ILI UUA /OV 4K0 /TM 0107 /FL001 /TP BE36 /TB SEV /RM SEV TURB DURD AND DURC IN AND OUT OF PEDRO BAY,SEV,,100.0,59.79,-154.12,2017-08-04 01:07:00,5.0,L
F,737,SDF UA /OV IIU330025/TM 1151/FL320/TP 737/TB LGT-MOD CHOP,LGT-MOD CHOP,,32000.0,38.46087314663012,-85.84476164173113,2017-08-26 11:51:00,2.0,M
T,E175,CHS UUA /OV CHS345010/TM 1950/FL350/TP E175/TB SEV/RM NO DAMAGE TO A/C GAIN OF 700,SEV,,35000.0,33.05960067772654,-80.09187958436883,2017-08-09 19:50:00,5.0,U
F,CRJ9,HLN UA /OV 26 E HLN/TM 0243/FL130/TP CRJ9/TB MOD,MOD,,13000.0,46.6056,-111.33280228607782,2017-08-31 02:43:00,3.0,U
F,B752,IND UA /OV MIE130040/TM 1131/FL360/TP B752/TB LGT 360/RM CONT,LGT 360,,36000.0,39.813910216310006,-84.72664737512771,2017-08-13 11:31:00,1.0,M
F,DA40,LGU UA /OV MLD180005 /TM 2004 /FL095 /TP DA40 /TB LGT CHOP,LGT CHOP,,9500.0,42.08324991665992,-112.29663,2017-08-21 20:04:00,1.0,L
F,C172,VNC UA /OV PGD270020 /TM 2106 /FL030 /TP C172 /SK SKC /TA 27 /TB NEG /IC NEG /RM TS E,NEG,,3000.0,26.91722,-82.3652542173791,2017-08-05 21:06:00,0.0,L
F,E75S,KMCI UA /OV MCI220004/TM 1616/FL030/TP E75S/TB MDT-SEV 030-070 DURC,MDT-SEV 030-070 DURC,,3000.0,39.2465362338146,-94.7692890236394,2017-08-05 16:16:00,5.0,U
T,PA32,RSW UUA /OV RSW020040/TM 1724/FL070/TP PA32/TB SEV/RM CWSU ZMA,SEV,,7000.0,27.164572490642872,-81.50184259604815,2017-08-24 17:24:00,5.0,L
F,B737,IAH UA /OV IAH/TM 0556/FL018/TP B737/TB MOD,MOD,,1800.0,29.98443,-95.34144,2017-08-08 05:56:00,3.0,M
F,A306,ALB UA /OV ALB225020 /TM 0108 /FL150 /TP A306 /TB MOD 150-130,MOD 150-130,,15000.0,42.5218486477023,-74.12465442382339,2017-08-23 01:08:00,3.0,H
F,B737,C75 UA /OV BDF/TM 2355/FL300/TP B737/TB LGT-MOD CHOP FL300-170 /RM LGT OCCL MOD TURB 170-120,LGT-MOD CHOP FL300-170,,30000.0,41.16,-89.59,2017-08-27 23:55:00,2.0,M
F,C208,ROW UA /OV CME110020-CME110025 /TM 2340 /FL070 /TP C208 /TB MOD,MOD,,7000.0,33.22598405100501,-104.2450331627888,2017-08-24 23:40:00,3.0,L
T,EVOT,TAD UUA /OV TBE360035/TM 0100/FL270/TP EVOT/TB SEV/RM +-1500FT ACTUAL.....ZDV,SEV,,27000.0,37.85338058338058,-103.6,2017-08-11 01:00:00,5.0,U
F,C525,BIV UA /OV PMM360010/TM 1404/FL340/TP C525/TB MOD CHOP,MOD CHOP,,34000.0,42.636680166680165,-86.11,2017-08-21 14:04:00,3.0,L
F,PA28,SYR UA /OV DNY/TM 1500/FL045/TP PA28/SK OVC 050/WX CLR/TB NEG CAT CHOP,NEG CAT CHOP,,4500.0,42.18,-74.96,2017-08-11 15:00:00,0.0,L
