URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,B737,UUA /OV CYYC 254056 /TM 1820 /FL340 /TP B737 /TB SEV,SEV,,34000.0,50.85660762969919,-115.44953594518066,2017-03-04 18:20:00,5.0,M
F,B734,JNU UA /OV JNU /TM 0629 /FL030 /TP B734 /SK SKC /TB LGT 030-010/RM DURD RWY 26,LGT 030-010,,3000.0,58.35,-134.57,2017-03-18 06:29:00,1.0,M
T,GLEX,GCK UUA /OV GCK/TM 0325/FL470/TP GLEX/TB SEV/RM ZKCFD/WR,SEV,,47000.0,37.92753,-100.72442,2017-03-07 03:25:00,5.0,M
F,C25M,TRM UA /OV TRM075012 /TM 2020 /FL100 /TP C25M /TB SEV /RM ZLAWC AWC-WEB,SEV,,10000.0,33.67843800189323,-115.92764253659436,2017-03-31 20:20:00,5.0,U
T,B717,VJI UUA /OV HMV300025/TM 0135/FL260/TP B717/TB SEV/RM NO DAMAGES OR INJURIES ZTLFD,SEV,,26000.0,36.64835020835021,-82.57857976971748,2017-03-08 01:35:00,5.0,M
F,B737,SLC UA /OV SLC170030/TM 1457/FL150/TP B737/TB LGT CHOP 150-095/RM DURD,LGT CHOP 150-095,,15000.0,40.28755623874002,-111.85532953892906,2017-03-16 14:57:00,1.0,M
T,B738,PADQ UUA /OV 4700N 15559W/TM 2300/FL360/TP B738/TB SEV/RM ZOA CWSU,SEV,,36000.0,47.0,-155.9833,2017-03-26 23:00:00,5.0,M
F,CRJ7,DAY UA /OV LCK070015/TM 2356/FL120/TP CRJ7/TB MOD CHOP 120-140,MOD CHOP 120-140,,12000.0,39.89929196174624,-82.62194729271127,2017-03-07 23:56:00,3.0,M
F,E145,BVO UA /OV BVO180010/TM 1932/FL330/TP E145/TB LGT/RM ZKCFD,LGT,,33000.0,36.59579983331983,-96.01115,2017-03-30 19:32:00,1.0,M
F,B77W,RWF UA /OV RWF288060/TM 1249/FL350/TP B77W/TB LGT,LGT,,35000.0,44.85593202477652,-96.41659349752176,2017-03-11 12:49:00,1.0,U
T,SR22,OJC UUA /OV BUM 130030/TM 2044/FL090/TP SR22/TB SEV/RM +/-1500 FPM CWSU ZKC,SEV,,9000.0,37.95858016223251,-93.85202952233782,2017-03-29 20:44:00,5.0,L
F,B738,ICT UA /OV ICT /TM 1946 /FL360 /TP B738 /TB CONT LGT CHOP /RM SMOOTH AT FL380//STL-LAX AWC-WEB:,CONT LGT CHOP,,36000.0,37.65,-97.43,2017-03-15 19:46:00,1.0,M
T,CRJ7,PRC UUA /OV BXK07515/TM 0351/FL170/TP CRJ7/TB SEV,SEV,,17000.0,33.4204167,-112.6861808,2017-03-23 03:51:00,5.0,M
T,DH8C,UNV UUA /OV KUNV/TM 0255/FL030/TP DH8C/TB SEV BLO 040/RM LLWS +/-30 KT SFC-008 DURD RY24 UNV,SEV BLO 040,,3000.0,40.85,-77.85,2017-03-09 02:55:00,5.0,M
T,BE36,CNM UUA /OV CNM/TM 0346/FL094/TP BE36/TB SEV/RM ZAB,SEV,,9400.0,32.33747,-104.26328,2017-03-01 03:46:00,5.0,L
T,BE36,ALS UUA /OV ALS350020/TM 2030/FL170/TP BE36/TB SEV/RM ZDV,SEV,,17000.0,37.76718584083999,-105.9342958636642,2017-03-22 20:30:00,5.0,L
F,PC2,ROW UA /OV CME360020/TM 2258/FL230/TP PC2/TA M18/TB NEG/IC LGT RIME 225-260/RM ZAB,NEG,,23000.0,33.673360333360336,-104.62,2017-03-05 22:58:00,0.0,U
F,B733,MCN UA /OV MCN190035 /TM 0508 /FL360 /TP B733 /TB NEG/RM AWC-WEB:,NEG,,36000.0,32.11833227853002,-83.76958262382472,2017-03-16 05:08:00,0.0,M
T,CL30,GUC UUA /OV HBU120040/TM 2112/FL380/TP CL30/TB SEV MTN WAVE /RM +-.08 M  FL380 CLIMBING  ZDV,SEV MTN WAVE,,38000.0,38.11663966663967,-106.30272588941354,2017-03-12 21:12:00,5.0,U
F,737,FCI UA /OV FAK180040 /TM 2048 /FL380 /TP 737 /TB OCNL MOD CHOP 380/RM AWC-WEB,OCNL MOD CHOP 380,,38000.0,36.86327933327934,-77.83,2017-03-17 20:48:00,3.0,M
F,B752,FOD UA /OV FOD340020/TM 2238/FL370/TP B752/TB CONT MOD,CONT MOD,,37000.0,42.86299724532143,-94.35797076388828,2017-03-24 22:38:00,3.0,M
T,PA46,LBL UUA /OV LBL280065/TM 2052/FL090/TP PA46/TB SEV 090-190/RM CWSU ZKC,SEV 090-190,,9000.0,37.232354096782,-102.29661835025216,2017-03-06 20:52:00,5.0,L
T,PC12,DEN UUA /OV BRK260030/TM 0505/FL240/TP PC12/TB SEV /RM NO INJURIES OR DAMAGE,SEV,,24000.0,38.853168878408304,-105.26312017935702,2017-03-24 05:05:00,5.0,L
F,DH8D,BOI UA /OV BOI/TM 1530/FL090/TP DH8D/TB SEV,SEV,,9000.0,43.56667,-116.24056,2017-03-05 15:30:00,5.0,M
T,C150,TUP UUA /OV TUP/TM 1820/FL015/TP C150/TB CONT SEV/RM ZME,CONT SEV,,1500.0,34.26083,-88.77111,2017-03-21 18:20:00,5.0,L
F,C680,CHS UA /OV CHS230015/TM 1410/FL170/TP C680/SK IMC BASES 000  TOPS 220/TB LGT CHOP 170-200,LGT CHOP 170-200,,17000.0,32.737890081116255,-80.26860750893495,2017-03-02 14:10:00,1.0,U
T,B752,FOD UUA /OV FOD/TM 0740/FL330/TP B752/TB SEV,SEV,,33000.0,42.549741,-94.203203,2017-03-24 07:40:00,5.0,M
F,B772,5SM UA /OV DBL275025/TM 1629/FL290/TP B772/TB CONT LGT/RM TM CORRECTION ZDV-FD,CONT LGT,,29000.0,39.47631783432078,-107.43751130559984,2017-03-24 16:29:00,1.0,H
F,B739,IKK UA /OV MZV/TM 0239/FL300/TP B739/TB LGT-MOD CHOP,LGT-MOD CHOP,,30000.0,41.32,-90.64,2017-03-10 02:39:00,2.0,M
F,CL60,KIAD UA /OV AML300035/TM 1950/FL070/TP CL60/TB MOD 120-080,MOD 120-080,,7000.0,39.22169029169029,-78.11945771467086,2017-03-27 19:50:00,3.0,M
F,B77W,HOM UA /OV HOM033129/TM 0329/FL340/TP B77W/TB SEV/RM ZAN,SEV,,34000.0,61.44328777570812,-149.15303164496564,2017-03-03 03:29:00,5.0,U
T,SR22,BDR UUA /OV 10 NE CMK/TM 1943/FL100/TP SR22/TB SEV CAT,SEV CAT,,10000.0,41.39786067614885,-73.42316494588333,2017-03-09 19:43:00,5.0,L
F,B737,JFK UA /OV JFK210010/TM 1532/FL250/TP B737/TB LGT-MOD CHOP,LGT-MOD CHOP,,25000.0,40.49426074134795,-73.87204670447078,2017-03-10 15:32:00,2.0,M
T,PA46,LBL UUA /OV LBL260045/TM 2041/FL080/TP PA46/TB SEV/RM CWSU ZKC,SEV,,8000.0,36.91397331761246,-101.88530808863612,2017-03-06 20:41:00,5.0,L
F,MD88,ATL UA /OV ATL358060/TM 1642/FL230/TP MD88/TB SEV 230-240/RM NO DAMAGES OR INJURIES REPORTED ZTLFD,SEV 230-240,,23000.0,34.62957177775704,-84.48371814683135,2017-03-08 16:42:00,5.0,M
T,CRJ2,OTH UUA /OV OTH/TM 2003/FL012/TP CRJ2/TB LGT-MOD DURD TO 005/RM LLWS +/-10KTS FL012 AND BLO* ..ZSE,LGT-MOD DURD TO 005,,1200.0,43.419462,-124.243737,2017-03-26 20:03:00,2.0,M
T,B762,DEN UUA /OV DEN255035/TM 2025/FL400/TP B762/TB SEV MTW/RM ZDV;,SEV MTW,,40000.0,39.68180999447809,-105.39130639413597,2017-03-09 20:25:00,5.0,H
F,B744,YAK UA /OV YAK/TM 0700/FL360/TP B744/TB MOD CHOP @FL360/RM ZAN,MOD CHOP @FL360,,36000.0,59.5,-139.66,2017-03-10 07:00:00,3.0,H
T,DH8,UNV UUA /OV UNV/TM 0300/FL040/TP DH8/TB SEV CAT 040 /RM WIND SHEAR + - 30KTS SEV TURB 040 TO SURFACE,SEV CAT 040,,4000.0,40.85,-77.85,2017-03-09 03:00:00,5.0,M
