URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,NMRS,CLL UA /OV CLL180017 /TM 2312 /FL210 /TP NMRS /TB MOD 210-275 /RM FM ZHU AWC-WEB,MOD 210-275,,21000.0,30.304703716643715,-96.36389,2019-12-21 23:12:00,3.0,U
F,A330,PWM UA /OV ENE050060/TM 2004/FL400/TP A330/TB LGT OCNL MOD,LGT OCNL MOD,,40000.0,44.072839675534986,-69.55506903626241,2019-12-22 20:04:00,2.0,L
F,E145,MLI UA /OV 30 NE MLI/TM 2142/FL100/TP E145/TB CONS MOD CHOP 100-080,CONS MOD CHOP 100-080,,10000.0,41.80211202844655,-90.03581467784196,2019-12-12 21:42:00,3.0,M
T,SR22,SHR UUA /OV SHR115025/TM 2320/FL110/TP SR22/TB SEV/RM NO INJURIES OR DAMAGE CORRECTED TIME /ZLC,SEV,,11000.0,44.593894794227445,-106.43804088605656,2019-12-21 23:20:00,5.0,L
F,A306,SDF UA /OV IIU179012/TM 1403/FL320/TP A306/TA M51/WV 29493KT/TB NEG,NEG,,32000.0,37.90001426341986,-85.57556410133073,2019-12-03 14:03:00,0.0,H
T,E50P,FLO UUA /OV FLO/TM 1404/FL280/TP E50P/TB SEV,SEV,,28000.0,34.18536,-79.72389,2019-12-23 14:04:00,5.0,U
F,A321,MCB UA /OV HEZ315015 /TM 1940 /FL360 /TP A321 /TB MOD CHOP /RM FM ZHU AWC-WEB,MOD CHOP,,36000.0,31.79045101422328,-91.50493817056496,2019-12-29 19:40:00,3.0,M
T,P46T,ABE UUA /OV PTW/TM 1310/FL040/TP P46T/TA -5/TB SEV/IC TRACE,SEV,,4000.0,40.23833,-75.55722,2019-12-04 13:10:00,5.0,L
F,PC12,JLN UA /OV KJLN/TM 2035/FL050/TP PC12/SK BASE050-TOP073/TB MOD 050-073/RM ZKCFDC,MOD 050-073,,5000.0,37.1522,-94.4952,2019-12-01 20:35:00,3.0,L
T,B752,TPA UUA /OV LAL030020/TM 1241/FL300/TP B752/TB SEV/RM NO STRUCTURAL DAMAGE OR INJURIES,SEV,,30000.0,28.2776185173041,-81.82980244031774,2019-12-14 12:41:00,5.0,M
F,E55P,AMG UA /OV AMG280020/TM 1404/FL410/TP E55P/TB LGT CHOP/RM ZTLFD,LGT CHOP,,41000.0,31.59394741439446,-82.89174308689695,2019-12-24 14:04:00,1.0,U
T,B738,GRI UUA /OV GRI250045/TM 0252/FL390/TP B738/TB SEV/RM SEV TURB 390-340 DURD,SEV,,39000.0,40.71100411476127,-99.243084785999,2019-12-02 02:52:00,5.0,M
T,B77L,PASY UUA /OV 4300N 16200E /TM 1515 /FL330 /TP B77L /TB SEV 330 /RM ZOA CWSU AWC-WEB,SEV 330,,33000.0,43.0,162.0,2019-12-03 15:15:00,5.0,U
T,B737,GGG UUA /OV TYR090015 /TM 1633 /FL320 /TP B737 /TB SEV /RM ONE SEV JOLT NOT TURBULENCE- ZFW AWC-WEB:,SEV,,32000.0,32.35414,-95.10642277199084,2019-12-08 16:33:00,5.0,M
F,A319,OCF UA /OV OCF360045/TM 1919/FL310/TP A319/TB LGT,LGT,,31000.0,29.913693030060752,-82.22100097,2019-12-13 19:19:00,1.0,M
T,A319,SDB UUA /OV GMN340020 /TM 0523 /FL200 /TP A319 /TB SEV /RM ....ZLAWC AWC-WEB:,SEV,,20000.0,35.11325624532143,-118.998849246552,2019-12-04 05:23:00,5.0,M
T,P32R,HOU UUA /OV HOU290060/TM 0110/FL050/TP P32R/TB EXTRM 050,EXTRM 050,,5000.0,29.979517846984983,-96.36367332615576,2019-12-01 01:10:00,7.0,L
T,E75,BPT UUA /OV SBI315020 /TM 1645 /FL190 /TP E75 /TB SEV /RM FM ZHU AWC-WEB,SEV,,19000.0,29.9257213522977,-94.31134393331948,2019-12-29 16:45:00,5.0,U
T,BE35,SDB UUA /OV LHS345005 /TM 2000 /FL100 /TP BE35 /TB SEV/RM AWC-WEB,SEV,,10000.0,34.76050033886327,-118.60622994112524,2019-12-17 20:00:00,5.0,L
T,SW4,ANC UUA /OV TED040021/TM 0545/FL090/TP SW4/TB SEV 100-090/RM DURD ELLAM5 ARRIVAL,SEV 100-090,,9000.0,61.43813727247333,-149.52341335221104,2019-12-31 05:45:00,5.0,M
T,BE90,ABI UUA /OV ABI065060 /TM 1926 /FL190 /TP BE90 /TB SEV/RM AWC-WEB:,SEV,,19000.0,32.83328100385413,-98.60846494169276,2019-12-13 19:26:00,5.0,L
T,B737,ORL UUA /OV ILM180100/TM 1320/FL350/TP B737/TB SEV,SEV,,35000.0,32.603198333198335,-77.9,2019-12-14 13:20:00,5.0,M
F,B747,PASY UA /OV SYA044252/TM 1200/FL350/TP B747/TB OCNL SEV/RM ZAN,OCNL SEV,,35000.0,55.73147188106713,178.9260495558589,2019-12-03 12:00:00,5.0,H
F,B190,CDS UA /OV CDS340030 /TM 0205 /FL190 /TP B190 /TA M20 /TB LGT /RM ZFW AWC-WEB,LGT,,19000.0,34.90377436798215,-100.49541722669343,2019-12-06 02:05:00,1.0,M
F,A321,IND UA /OV VHP270025/TM 0140/FL320/TP A321/TB CONS LGT-MOD CHOP,CONS LGT-MOD CHOP,,32000.0,39.81,-86.91245732688552,2019-12-10 01:40:00,2.0,M
T,A320,DHT UUA /OV DHT040020/TM 1625/FL340/TP A320/TB SEV CAT/RM ZAB/FDCS,SEV CAT,,34000.0,36.27795883092698,-102.28233957367704,2019-12-10 16:25:00,5.0,M
T,C172,BDL UUA /OV PUT270010/TM 1435/FL025/TP C172/TB SEV 025,SEV 025,,2500.0,41.96,-72.06414944182123,2019-12-15 14:35:00,5.0,L
F,NUMEROUS,ORD UA /OV JOT/TM 1836/FL140/TP NUMEROUS/TB MOD 140-110,MOD 140-110,,14000.0,41.51769,-88.17561,2019-12-29 18:36:00,3.0,U
F,E75L,PDX UA /OV BTG168048/TM 2220/FL160/TP E75L/TB MOD 110-170/RM DURD TMBRS2 ..ZSE,MOD 110-170,,16000.0,44.96741853538504,-122.35161493325234,2019-12-11 22:20:00,3.0,U
T,B787,PMDY UUA /OV 3500N 17053E /TM 0956 /FL350 /TP B787 /TB SEV/RM AWC-WEB:,SEV,,35000.0,35.0,170.8833,2019-12-26 09:56:00,5.0,U
F,E170,FSM UA /OV FSM360015/TM 1320/FL315/TP E170/TB EXTRM 315-325/RM ZME,EXTRM 315-325,,31500.0,35.58660025002025,-94.36744,2019-12-16 13:20:00,7.0,U
F,B739,LSB UA /OV SSO/TM 1017/FL290/TP B739/SK TOP310/TB CONS LGT-OCNL CONS LGT CHOP/RM FL290 BETTER THAN 330-310 ZAB/FDCS,CONS LGT-OCNL CONS LGT CHOP,,29000.0,32.27,-109.26,2019-12-23 10:17:00,1.0,M
T,C172,UKF UUA /OV UKF /TM 2210 /FL010 /TP C172 /SK SKC /WX FV99SM /TB SEV 010 BLO /RM LLWS +/-10KT SFC-010 FA RY01 UKF,SEV 010 BLO,,1000.0,36.22284,-81.09834,2019-12-31 22:10:00,5.0,L
T,E75,BPT UUA /OV SBI315020 /TM 1645 /FL190 /TP E75 /TB SEV /RM FM ZHU AWC-WEB:,SEV,,19000.0,29.9257213522977,-94.31134393331948,2019-12-29 16:45:00,5.0,U
T,E145,BPT UUA /OV SBI /TM 2252 /FL190 /TP E145 /TB SEV 180-190 /RM FM ZHU AWC-WEB:,SEV 180-190,,19000.0,29.69,-94.04,2019-12-13 22:52:00,5.0,M
F,E75L,OAK UA /OV OAK077038/TM 1651/FL125/TP E75L/TB NEG/RM DURD SMOOTH ON ALWYS ARRIVAL,NEG,,12500.0,37.86376054108508,-121.44050018799258,2019-12-06 16:51:00,0.0,U
T,C414,DEN UUA /OV DEN270040/TM 2110/FL165/TP C414/TB SEV /RM ZDV,SEV,,16500.0,39.8328,-105.52571974957895,2019-12-31 21:10:00,5.0,L
F,BE36,TRI UA /OV HMV180005/TM 1850/FL090/TP BE36/TB OCNL LGT INTMT MOD/RM ZTLFD,OCNL LGT INTMT MOD,,9000.0,36.35665991665992,-82.13,2019-12-10 18:50:00,2.0,L
T,LJ75,CNM UUA /OV CNM270020/TM 1942/FL450/TP LJ75/TB EXTRM 450-430/RM ZAB/FDCS,EXTRM 450-430,,45000.0,32.33747,-104.65783026636272,2019-12-28 19:42:00,7.0,U
F,E75L,CLL UA /OV LOA135015 /TM 1600 /FL195 /TP E75L /TB MOD 195-220 /RM FM ZHU AWC-WEB:,MOD 195-220,,19500.0,30.943208985776725,-95.76348936459266,2019-12-28 16:00:00,3.0,U
F,B77W,PLN UA /OV PLN/TM 2248/FL360/TP B77W/TB CONS LGT OCNL MOD CHOP,CONS LGT OCNL MOD CHOP,,36000.0,45.57092,-84.79672,2019-12-28 22:48:00,2.0,U
F,B77W,UUA /OV 4711N06315W /TM 0127 /FL330 /TP B77W /TB MDT-SEV,MDT-SEV,,33000.0,47.1833,-63.25,2019-12-03 01:27:00,5.0,U
T,C65X,SJC UUA /OV SJC095012/TM 1639/FL040/TP C65X/TB SEV 040-050/RM DURC,SEV 040-050,,4000.0,37.34196743952602,-121.67373574625618,2019-12-07 16:39:00,5.0,M
F,B738,OTM UA /OV OTM/TM 1838/FL300/TP B738/TB CONS LGT CHOP,CONS LGT CHOP,,30000.0,41.100793,-92.444592,2019-12-02 18:38:00,1.0,M
