URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,E145,ORD UA /OV 15E ORD/TM 2355/FL040/TP E145/TB SEV,SEV,,4000.0,41.98754,-87.5955604247741,2019-06-27 23:55:00,5.0,M
T,P28A,SJT UUA /OV SJT139030 /TM 0416 /FL060 /TP P28A /TB SEV,SEV,,6000.0,30.974284644120047,-100.1108548756338,2019-06-06 04:16:00,5.0,L
F,LDX2,UUA /OV CYJT 045030 /TM 1808 /FL400 /TP LDX2 /TB SEV /RM AC CLIMBING,SEV,,40000.0,48.89889202844656,-58.02982040977903,2019-06-04 18:08:00,5.0,U
F,B737,TXK UA /OV TXK /TM 1154 /FL400 /TP B737 /TB CONT MOD CAT /RM CONT MOD TURB FL390-FL400 ZFW AWC-WEB:,CONT MOD CAT,,40000.0,33.45372,-93.99103,2019-06-12 11:54:00,3.0,M
F,PC12,OMA UA /OV OMA210020/TM 1240/FL060/TP PC12/TB SEV,SEV,,6000.0,41.0215814826959,-96.12107124471127,2019-06-11 12:40:00,5.0,L
F,B738,TCC UA /OV TCC070030/TM 2037/FL370/TP B738/TB MOD CHOP/RM ZAB/FDCS,MOD CHOP,,37000.0,35.35380392349249,-103.02827998061224,2019-06-01 20:37:00,3.0,M
T,A320,GON UUA /OV GON090005/TM 1842/FL230/TP A320/TB SEV,SEV,,23000.0,41.33,-71.93901580079206,2019-06-14 18:42:00,5.0,M
T,A321,DMW UUA /OV EMI330015/TM 2222/FL250/TP A321/TB SEV/RM MOD TURB FL 260,SEV,,25000.0,39.71652388797807,-77.14200899725263,2019-06-21 22:22:00,5.0,M
F,LNC4,AMA UA /OV 5 N YOCAN/TM 2310/FL078/TP LNC4/TB SEV-EXTREM/RM ZAB/FDCS,SEV-EXTREM,,7800.0,35.21936,-101.70592,2019-06-25 23:10:00,5.0,L
F,MD11,MLC UA /OV MLC045040/TM 1607/FL410/TP MD11/TB CONT SEV/RM ZME,CONT SEV,,41000.0,35.35366270459539,-95.2083607224346,2019-06-23 16:07:00,5.0,H
F,B737,LAX UA /OV 3600N 12057W /TM 0422 /FL310 /TP B737 /TB MOD/RM AWC-WEB,MOD,,31000.0,36.0,-120.95,2019-06-18 04:22:00,3.0,M
F,B777,UUA /OV YXI 030040 /TM 1901 /FL380 /TP B777 /TB SEV,SEV,,38000.0,46.0973970346082,-77.1242197152591,2019-06-08 19:01:00,5.0,H
T,LNC4,AMA UUA /OV AMA177023 /TM 2310 /FL078 /TP LNC4 /TB EXTRM /RM 5NM N YOCAN COR,EXTRM,,7800.0,34.836521004199355,-101.68136067606896,2019-06-25 23:10:00,7.0,L
F,A359,UUA /OV 46N040W /TM 1406 /FL380 /TP A359 /TB MDT-SEV,MDT-SEV,,38000.0,46.0,-40.0,2019-06-10 14:06:00,5.0,U
T,B727,DFW UUA /OV KGDJ071004 /TM 0534 /FL100 /TP B727 /TB SEV /RM ZFW AWC-WEB,SEV,,10000.0,32.46612630170027,-97.74224067329442,2019-06-24 05:34:00,5.0,M
F,PA27,FPR UA /OV MYAT-FPR135006 /TM 1933 /FL065 /TP PA27 /TB NEG /RM SMTH RIDE,NEG,,6500.0,27.49806,-80.37667,2019-06-08 19:33:00,0.0,L
T,BE33,AZO UUA /OV ANQ/TM 2135/FL100/TP BE33/TB SEV 100,SEV 100,,10000.0,41.6396983,-85.0834933,2019-06-01 21:35:00,5.0,L
F,B757,PBI UA /OV PBI170160/TM 1543/FL380/TP B757/TB LGT-MOD CHOP,LGT-MOD CHOP,,38000.0,24.05833327328008,-79.58109691843357,2019-06-16 15:43:00,2.0,M
