URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,PA31,UUA /OV CYRJ 180010 /TM 2200 /FL100 /TP PA31 /TB SEV,SEV,,10000.0,48.35331983331984,-72.26556,2019-07-30 22:00:00+00:00,5.0,0,L
T,PC12,ROC UUA /OV ROC095014/TM 1806/FL170/TP PC12/WX IMC/TB SEV/IC NEG/RM EXTREME RAIN,SEV,,17000.0,43.09636201278036,-77.3582397103483,2019-07-06 18:06:00+00:00,5.0,1,L
F,A319,DSM UA /OV DSM090025/TM 1607/FL380/TP A319/TB LGT,LGT,,38000.0,41.53395,-93.09644684112052,2019-07-10 16:07:00+00:00,1.0,0,M
F,B772,MBS UA /OV MBS320050/TM 2023/FL310/TP B772/TB CONS LGT CHOP,CONS LGT CHOP,,31000.0,44.16842207731744,-84.8188820635979,2019-07-06 20:23:00+00:00,1.0,0,H
F,B77W,SNP UA /OV SPY256201/TM 1539/FL330/TP B77W/TB SEV/RM OVR PINTT ZAN,SEV,,33000.0,56.359496004169095,-176.21606092826164,2019-07-02 15:39:00+00:00,5.0,0,U
F,A320,CSV UA /OV HCH090025/TM 1744/FL320/TP A320/TB CONS LGT/RM ZTLFD,CONS LGT,,32000.0,35.78,-84.4663590846568,2019-07-29 17:44:00+00:00,1.0,0,M
T,AEST,PKB UUA /OV PKB/TM 0108/FL080/TP AEST/TB SEV-EXTRM,SEV-EXTRM,,8000.0,39.3451,-81.4392,2019-07-03 01:08:00+00:00,6.0,1,L
F,CRJ9,OKC UA /OV IRW261027 /TM 1800 /FL350 /TP CRJ9 /TB OCNL LGT CHOP /RM ZFW AWC-WEB,OCNL LGT CHOP,,35000.0,35.28959878868994,-98.15503777683666,2019-07-07 18:00:00+00:00,1.0,0,U
T,PA31,BTR UUA /OV LSU130015 /TM 1720 /FL110 /TP PA31 /TB SEV /RM NO DMG OR INJ FM KZHU AWC-WEB:,SEV,,11000.0,30.31929008111625,-91.07776139561604,2019-07-29 17:20:00+00:00,5.0,0,L
F,A320,ORD UA /OV UKN120040/TM 1155/FL350/TP A320/TB LGT OCNL MOD CHOP,LGT OCNL MOD CHOP,,35000.0,42.94663966663967,-90.74688539736312,2019-07-07 11:55:00+00:00,2.0,0,M
