URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,B738,DNV UA /OV DNV/TM 1426/FL330/TP B738/TB LGT CHOP 330-340,LGT CHOP 330-340,,33000.0,40.1997,-87.59552,2019-05-18 14:26:00+00:00,1.0,0,M
F,B777,UUA /OV 4256N06443W /TM 0541 /FL290 /TP B777 /TB CONTUS MDT-OCNL SEV,CONTUS MDT-OCNL SEV,,29000.0,42.9333,-64.7166,2019-05-30 05:41:00+00:00,5.0,0,H
F,B778,NYL UA /OV BZA300019 /TM 1850 /FL370 /TP B778 /TB MOD/RM AWC-WEB,MOD,,37000.0,32.92834615834616,-114.9261741693952,2019-05-20 18:50:00+00:00,3.0,0,U
F,P28R,LNK UA /OV KIXD-LNK /TM 1912 /FL065 /TP P28R /TB MOD CHOP,MOD CHOP,,6500.0,39.83937,-95.827525,2019-05-14 19:12:00+00:00,3.0,0,L
T,B777,JFK UUA /OV JFK135025/TM 2035/FL120/TP B777/TB SEV,SEV,,12000.0,40.34395830962787,-73.3739239625667,2019-05-23 20:35:00+00:00,5.0,0,H
F,B757,UUA /OV YXI 045040 /TM 2216 /FL370 /TP B757 /TB MDT-SEV CAT,MDT-SEV CAT,,37000.0,45.9914427045954,-76.9271450686097,2019-05-11 22:16:00+00:00,5.0,0,M
F,A320,SPW UA /OV SPW/TM 1500/FL380/TP A320/TB LGT CHOP,LGT CHOP,,38000.0,43.168218,-95.210088,2019-05-27 15:00:00+00:00,1.0,0,M
T,CRJ7,MAF UUA /OV MAF270010 /TM 2145 /FL360 /TP CRJ7 /TB SEV/RM AWC-WEB,SEV,,36000.0,31.946615,-102.40388331216408,2019-05-20 21:45:00+00:00,5.0,0,M
F,A320,LNK UA /OV LNK/TM 1829/FL350/TP A320/TB CONT LGT OCNL MOD CHOP,CONT LGT OCNL MOD CHOP,,35000.0,40.84782,-96.76474,2019-05-03 18:29:00+00:00,2.0,0,M
T,C25A,CNU UUA /OV CNU/TM 1514/FL270/TP C25A/TB SEV /RM ZKCFD,SEV,,27000.0,37.67028,-95.48417,2019-05-18 15:14:00+00:00,5.0,1,L
F,P46T,BFL UA /OV EHF230025 /TM 1734 /FL150 /TP P46T /TA M10 /TB LGT ONCL /IC LGT RIME /RM ZLAWC AWC-WEB,LGT ONCL,,15000.0,35.21215013519375,-119.49199793091626,2019-05-15 17:34:00+00:00,1.0,0,L
T,C525,SAT UUA /OV SAT135030 /TM 2211 /FL190 /TP C525 /TB SEV /RM WHILE CLIMBING OUT OF KSAT; FM ZHU AWC-WEB,SEV,,19000.0,29.18010797155345,-98.06339470445698,2019-05-09 22:11:00+00:00,5.0,1,L
F,GLF4,FNT UA /OV FNT240020/TM 0050/FL410/TP GLF4/TB CONT LGT OCNL MOD CHOP,CONT LGT OCNL MOD CHOP,,41000.0,42.79998983331984,-84.14397145951075,2019-05-19 00:50:00+00:00,2.0,0,M
T,C182,LAA UUA /OV LAA220040/TM 1822/FL100/TP C182/TB SEV/RM ZDV,SEV,,10000.0,37.559262338146056,-103.2324301903761,2019-05-25 18:22:00+00:00,5.0,0,L
F,A321,CJR UA /OV CSN220010/TM 1531/FL320/TP A321/TB MOD,MOD,,32000.0,38.51231558453652,-78.00716814776911,2019-05-10 15:31:00+00:00,3.0,0,M
T,H25B,OKC UUA /OV IRW090005 /TM 0023 /FL410 /TP H25B /TB SEV /RM ZFW AWC-WEB,SEV,,41000.0,35.36,-97.50780893679924,2019-05-19 00:23:00+00:00,5.0,0,M
T,P180,HOB UUA /OV INK340030 /TM 2025 /FL150 /TP P180 /TB CONT SEV /RM ZFW AWC-WEB,CONT SEV,,15000.0,32.249884367982155,-103.40118648933117,2019-05-23 20:25:00+00:00,5.0,0,L
F,E545,DFW UA /OV CQY360020 /TM 1954 /FL090 /TP E545 /TB LGT /RM ZFW AWC-WEB:,LGT,,9000.0,32.52336033336033,-96.22,2019-05-11 19:54:00+00:00,1.0,1,U
F,B737,CKB UA /OV CKB180020/TM 1119/FL400/TP B737/TB CONT LGT-MOD CHOP/RM ALONG Q72 ALL ALTITUDES FL300 TO FL400,CONT LGT-MOD CHOP,,40000.0,38.963279666639664,-80.22808,2019-05-21 11:19:00+00:00,2.0,0,M
T,CRJ7,MAF UUA /OV MAF270010 /TM 2145 /FL360 /TP CRJ7 /TB SEV/RM AWC-WEB:,SEV,,36000.0,31.946615,-102.40388331216408,2019-05-20 21:45:00+00:00,5.0,0,M
T,A321,MBL UUA /OV MBL/TM 2226/FL340/TP A321/TB SEV CAT 340-280,SEV CAT 340-280,,34000.0,44.27247,-86.24689,2019-05-29 22:26:00+00:00,5.0,0,M
T,AC50,MPZ UUA /OV MPZ360005/TM 0140/FL050/TP AC50/TB EXTRM,EXTRM,,5000.0,41.02859286114008,-91.5122277778,2019-05-25 01:40:00+00:00,7.0,0,L
T,CRJ8,SPS UUA /OV SPS/TM 0103/FL280/TP CRJ8/TB SEV/RM ZAB/FDCS,SEV,,28000.0,33.9786,-98.4928,2019-05-01 01:03:00+00:00,5.0,1,U
F,A321,ATL UA /OV ATL270040/TM 0007/FL370/TP A321/TB LGT CONT/RM ZTLFD,LGT CONT,,37000.0,33.6301,-85.24254023585829,2019-05-06 00:07:00+00:00,1.0,0,M
T,C56X,RPJ UUA /OV PLL/TM 2337/FL130/TP C56X/TB SEV,SEV,,13000.0,41.97,-89.52,2019-05-22 23:37:00+00:00,5.0,0,M
T,LNC2,8A3 UUA /OV LVT250015 /TM 2045 /FL090 /TP LNC2 /TB SEV /RM NO INJURIES OR STRUCTURAL DAMAGE REPORTED ZID,SEV,,9000.0,36.49448803825376,-85.46257124455197,2019-05-09 20:45:00+00:00,5.0,0,L
T,A321,ORD UUA /OV OBK310020/TM 1730/FL310/TP A321/TB SEV CHOP,SEV CHOP,,31000.0,42.434279891844994,-88.29482736887566,2019-05-09 17:30:00+00:00,5.0,0,M
F,B739,FFM UA /OV FAR145060/TM 1104/FL310/TP B739/TB CONT LGT OCNL MOD 330 OCNL LGT CHOP 310,CONT LGT OCNL MOD 330 OCNL LGT CHOP 310,,31000.0,46.10606160432907,-95.97119258589794,2019-05-23 11:04:00+00:00,2.0,0,M
F,A330,UUA /OV 4254N06340W /TM 0553 /FL370 /TP A330 /TB CONTUS MDT-OCNL SEV,CONTUS MDT-OCNL SEV,,37000.0,42.9,-63.6666,2019-05-30 05:53:00+00:00,5.0,0,L
T,C30J,DFW UUA /OV BYP170030 /TM 0318 /FL100 /TP C30J /TB SEV CAT 090-100 /RM ZFW AWC-WEB,SEV CAT 090-100,,10000.0,33.047556238740015,-96.12582352616062,2019-05-04 03:18:00+00:00,5.0,0,U
F,CL30,GGG UA /OV PRX /TM 2019 /FL450 /TP CL30 /TB CONT MOD CHOP /RM JUST ON TOPS. ZFW AWC-WEB,CONT MOD CHOP,,45000.0,33.63661,-95.45075,2019-05-18 20:19:00+00:00,3.0,1,U
T,AC50,MPZ UUA /OV MPZ360005/TM 0640/FL050/TP AC50/TB EXTRM,EXTRM,,5000.0,41.02859286114008,-91.5122277778,2019-05-25 06:40:00+00:00,7.0,1,L
F,C172,SMQ UA /OV BWZ100005 /TM 2251 /FL028 /TP C172 /WX VCSH /TA 17 /TB NEG,NEG,,2800.0,40.78552814640138,-74.71157926515208,2019-05-07 22:51:00+00:00,0.0,0,L
F,A320,LGA UA /OV COL360005/TM 1951/FL170/TP A320/TB SEV CHOP,SEV CHOP,,17000.0,40.393340083340085,-74.16,2019-05-26 19:51:00+00:00,5.0,0,M
T,GLF5,LOZ UUA /OV LVT180020/TM 2102/FL450/TP GLF5/TB SEV,SEV,,45000.0,36.24663966663967,-85.17,2019-05-10 21:02:00+00:00,5.0,0,M
F,CL30,OKC UA /OV IRW /TM 1901 /FL430 /TP CL30 /TB OCNL LGT-MOD CHOP /RM ZFW AWC-WEB,OCNL LGT-MOD CHOP,,43000.0,35.36,-97.61,2019-05-21 19:01:00+00:00,2.0,0,U
