URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,B737,STL UA /OV STL135028/TM 1926/FL250/TP B737/TB CONS LGT CHOP/RM ZKC/FDC,CONS LGT CHOP,,25000.0,38.42244010678322,-89.95023320201176,2019-10-16 19:26:00+00:00,1.0,0,M
F,E545,LOZ UA /OV LVT180030/TM 1839/FL430/TP E545/TB MOD CHOP,MOD CHOP,,43000.0,36.0799594999595,-85.17,2019-10-11 18:39:00+00:00,3.0,0,U
F,PC12,BWD UA /OV BWD340010 /TM 0126 /FL210 /TP PC12 /TB SEV /RM ZFW AWC-WEB:,SEV,,21000.0,31.95023812266072,-99.02357203571538,2019-10-25 01:26:00+00:00,5.0,0,L
T,E135,HVN UUA /OV MAD/TM 2126/FL110/TP E135/TB SEV/RM AT LEVEL OFF WENT FROM MOD TO SEV,SEV,,11000.0,41.31,-72.69,2019-10-16 21:26:00+00:00,5.0,0,M
F,B737,DIK UA /OV DIK/TM 1647/FL330/TP B737/TB LGT CHOP,LGT CHOP,,33000.0,46.79733,-102.80186,2019-10-17 16:47:00+00:00,1.0,0,M
T,C25B,RTN UUA /OV CIM25000/TM 1517/FL380/TP C25B/TB SEV/RM ZAB/FDCS,SEV,,38000.0,36.49,-104.87,2019-10-21 15:17:00+00:00,5.0,0,U
F,COL3,BHM UA /OV 10E ANB/TM 1620/FL040/TP COL3/TB SEV/RM LOST 005FT,SEV,,4000.0,33.58817,-85.65802228456799,2019-10-31 16:20:00+00:00,5.0,0,L
F,A321,TLH UA /OV TLH125050/TM 1509/FL360/TP A321/TB LGT CHOP,LGT CHOP,,36000.0,29.91552091992596,-83.55989953452199,2019-10-09 15:09:00+00:00,1.0,0,M
T,H25B,SMQ UUA /OV SBJ270007 /TM 1745 /FL040 /TP H25B /TB SEV /RM COR,SEV,,4000.0,40.58,-74.89362259218643,2019-10-17 17:45:00+00:00,5.0,0,M
F,C560,RIW UA /OV BOY045035/TM 2213/FL300/TP C560/TB MOD CHOP /ZLC,MOD CHOP,,30000.0,43.87251236652097,-107.7316874513674,2019-10-04 22:13:00+00:00,3.0,0,M
F,C152,AZK UA /OV AZK /TM 2315 /FL035 /TP C152 /SK SCT100 /TB NEG /RM NEGPRECIP,NEG,,3500.0,61.94,-147.17,2019-10-19 23:15:00+00:00,0.0,0,L
F,C525,ATL UA /OV ATL180040/TM 1905/FL200/TP C525/TA M01/TB MOD/IC MOD RIME/RM ZTLFD,MOD,,20000.0,32.963379333279335,-84.4418,2019-10-19 19:05:00+00:00,3.0,0,L
T,B787,SIT UUA /OV BKA148113/TM 1648/FL370/TP B787/TB SEV/RM ZAN,SEV,,37000.0,55.26271338237229,-133.72428242562276,2019-10-22 16:48:00+00:00,5.0,0,U
F,A388,UUA /OV 4942N06358W /TM 1817 /FL400 /TP A388 /TB MDT-SEV /RM ACFTDSCD TO 360,MDT-SEV,,40000.0,49.7,-63.9666,2019-10-12 18:17:00+00:00,5.0,0,U
T,BE36,DWH UUA /OV KSPS-IWS360025 /TM 1830 /FL055 /TP BE36 /TA 05 /TB OCNL SEV BLO 035,OCNL SEV BLO 035,,5500.0,30.06803,-95.55624,2019-10-31 18:30:00+00:00,5.0,0,L
T,E135,ACT UUA /OV JEN315025 /TM 2058 /FL160 /TP E135 /TB SEV/RM AWC-WEB,SEV,,16000.0,32.454651690372124,-98.22805561077014,2019-10-24 20:58:00+00:00,5.0,1,M
F,B738,PRB UA /OV MQO /TM 1523 /FL330 /TP B738 /TB LGT-MOD /RM ZLAWC AWC-WEB,LGT-MOD,,33000.0,35.25,-120.76,2019-10-01 15:23:00+00:00,2.0,0,M
F,E75L,UUA /OV 4435N06555W /TM 1810 /FL340 /TP E75L /TB MDT-SEV /RM TURBCLASTED 10-15 SECONDS,MDT-SEV,,34000.0,44.5833,-65.9166,2019-10-23 18:10:00+00:00,5.0,0,U
T,C172,SDM UUA /OV PGY065030/TM 1545/FL070/TP C172/TB SEV/RM +/-300 FT. COR SA-ID. ZLA CWSU,SEV,,7000.0,32.821326246927065,-116.44199785576144,2019-10-21 15:45:00+00:00,5.0,0,L
T,E145,IRK UUA /OV IRK270035/TM 1907/FL190/TP E145/TB SEV/RM ZKCFDC/BL/AF,SEV,,19000.0,40.09722,-93.30596619858864,2019-10-25 19:07:00+00:00,5.0,0,M
F,A319,DBQ UA /OV DBQ290015/TM 1237/FL300/TP A319/TB CONS MOD,CONS MOD,,30000.0,42.48386196174624,-91.02728817853244,2019-10-21 12:37:00+00:00,3.0,1,M
T,EROC,APF UUA /OV 2 MI FINAL/TM 1316/FL008/TP EROC/TB EXTRM,EXTRM,,800.0,26.1525,-81.77528,2019-10-02 13:16:00+00:00,7.0,0,U
F,B737,MIA UA /OV RSW310035/TM 1222/FL270/TP B737/TB LGT-MOD CONS CHOP,LGT-MOD CONS CHOP,,27000.0,26.913049810728747,-82.25625670281286,2019-10-19 12:22:00+00:00,2.0,1,M
F,CRJ9,CRW UA /OV HVQ330014/TM 2008/FL280/TP CRJ9/TB MOD CHOP,MOD CHOP,,28000.0,38.55208896211287,-81.91877694192998,2019-10-21 20:08:00+00:00,3.0,0,U
T,E170,SDB UUA /OV PMD130015 /TM 0238 /FL320 /TP E170 /TB SEV/RM AWC-WEB,SEV,,32000.0,34.468680081116254,-117.85178851146767,2019-10-28 02:38:00+00:00,5.0,0,U
F,A319,ELP UA /OV ELP105018/TM 0328/FL360/TP A319/TB CONS LGT-OCNL MOD/RM ZAB/FDCS,CONS LGT-OCNL MOD,,36000.0,31.73345799716016,-106.03480333412816,2019-10-25 03:28:00+00:00,2.0,0,M
F,DH8C,UUA /OV CYSC 359020 /TM 2220 /FL200 /TP DH8C /TB SEV,SEV,,20000.0,45.77191956096689,-71.69968152521052,2019-10-01 22:20:00+00:00,5.0,0,M
F,B737,KTN UA /OV ANN310010/TM 0500/FL100/TP B737/TB LGT-MOD CHOP 040-070/RM DURC ZAN,LGT-MOD CHOP 040-070,,10000.0,55.1471399459225,-131.79283321187546,2019-10-11 05:00:00+00:00,2.0,0,M
T,C680,GGG UUA /OV UIM /TM 1352 /FL255 /TP C680 /TB SEV FL 255 /RM ZFW AWC-WEB,SEV FL 255,,25500.0,32.88,-95.37,2019-10-16 13:52:00+00:00,5.0,0,U
F,B744,HON UA /OV HON/TM 0941/FL330/TP B744/TB MOD CHOP,MOD CHOP,,33000.0,44.38519,-98.22856,2019-10-27 09:41:00+00:00,3.0,0,H
F,E75S,MEM UA /OV MEM270020/TM 1813/FL320/TP E75S/WV 24459KT/TB OCNL MOD CHOP/RM ZME,OCNL MOD CHOP,,32000.0,35.06111,-90.3922622073621,2019-10-07 18:13:00+00:00,3.0,0,U
T,CRJ7,HVN UUA /OV MAD180010/TM 2100/FL130/TP CRJ7/TB SEV TURB 130-110,SEV TURB 130-110,,13000.0,41.14331983331984,-72.69,2019-10-16 21:00:00+00:00,5.0,0,M
T,B737,RDU UUA /OV RDU360020/TM 1610/FL270/TP B737/TB SEV,SEV,,27000.0,36.21100033336033,-78.78747,2019-10-16 16:10:00+00:00,5.0,0,M
F,A332,UUA /OV YQB 330030 /TM 2000 /FL390 /TP A332 /TB SEV 390 /RM TURB MDT 380 AND 400,SEV 390,,39000.0,47.23304777595615,-71.74523454391215,2019-10-21 20:00:00+00:00,5.0,0,H
F,A319,CEW UA /OV CEW270060/TM 1658/FL240/TP A319/TB MOD,MOD,,24000.0,30.78,-87.68405085498277,2019-10-29 16:58:00+00:00,3.0,0,M
T,BE36,TRM UUA /OV JLI040010 /TM 2018 /FL075 /TP BE36 /TB SEV/RM AWC-WEB:,SEV,,7500.0,33.267684415463485,-116.46204684317809,2019-10-27 20:18:00+00:00,5.0,0,L
F,P180,ORD UA /OV PLL/TM 0235/FL170/TP P180/TB MOD,MOD,,17000.0,41.97,-89.52,2019-10-10 02:35:00+00:00,3.0,0,L
F,C56X,CVG UA /OV CVG010025/TM 1352/FL390/TP C56X/TB LGT,LGT,,39000.0,39.45342980104999,-84.57850429425646,2019-10-21 13:52:00+00:00,1.0,0,M
T,C182,"RDM UUA /OV DSD325041/TM 1527/FL080/TP C182/WV 20450KT/TB SEV/RM ""WOULD HAVE HIT OUR HEADS IF THE SEATBELTS WERE NOT ON""* ..ZSE",SEV,,8000.0,44.8097992370418,-121.84722125112026,2019-10-16 15:27:00+00:00,5.0,0,L
F,BE20,OME UA /OV OME /TM 1806 /FL100 /TP BE20 /SK OVC007-TOP095/OVC100/TB NEG /IC NEG,NEG,,10000.0,64.51,-165.44,2019-10-07 18:06:00+00:00,0.0,0,M
F,E175,MOD UA /OV LIN065040 /TM 1643 /FL360 /TP E175 /TB MOD CHOP 360 /RM ZOA CWSU AWC-WEB:,MOD CHOP 360,,36000.0,38.35176832923609,-120.23245729206091,2019-10-09 16:43:00+00:00,3.0,0,U
T,PA32,FAI UUA /OV RBY090020 /TM 0006 /FL045 /TP PA32 /TB SEV /RM DURC035 BTWN 045,SEV,,4500.0,64.72,-154.67937388863055,2019-10-07 00:06:00+00:00,5.0,0,L
T,B737,ABI UUA /OV 3308N 10033W /TM 1741 /FL290 /TP B737 /WV 277105KT /TB SEV 290 /RM MOD-SEV MTN WAVE +/- 600FT +/- 40-50KTS NO TURB WAVE ACTION ONLY AWC-WEB:,SEV 290,,29000.0,33.1333,-100.55,2019-10-21 17:41:00+00:00,5.0,0,M
T,B777,MDY UUA /OV 2730N 17130W/TM 0217/FL340/TP B777/TB SEV/RM ZOA CWSU,SEV,,34000.0,27.5,-171.5,2019-10-21 02:17:00+00:00,5.0,0,H
F,B737,WRB UA /OV MCN265027/TM 1925/FL250/TP B737/TB MOD/RM FL240-265 ZTLFD,MOD,,25000.0,32.65362673893355,-84.18192808780898,2019-10-19 19:25:00+00:00,3.0,0,M
F,SR20,VOK UA /OV VOK/TM 1332/FL060/TP SR20/WX -RA/TB NEG/RM IMC,NEG,,6000.0,43.93924,-90.25316,2019-10-01 13:32:00+00:00,0.0,1,L
F,F2TH,LNK UA /OV LNK/TM 1635/FL410/TP F2TH/TB CONS MOD CHOP/RM MTN WAVE,CONS MOD CHOP,,41000.0,40.84782,-96.76474,2019-10-26 16:35:00+00:00,3.0,0,M
