URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,DH8D,PSC UUA /OV PSC320020/TM 0106/FL151/TP DH8D/TB SEV 151-150,SEV 151-150,,15100.0,46.52005883092698,-119.42898409628116,2019-08-09 01:06:00,5.0,M
T,A321,ACY UUA /OV VCN/TM 1732/FL090/TP A321/TB SEV,SEV,,9000.0,39.54,-74.97,2019-08-03 17:32:00,5.0,M
F,B738,COU UA /OV MCM110020/TM 1221/FL360/TP B738/TB MOD CHOP/RM ZKCFDC/OH,MOD CHOP,,36000.0,39.535984051005,-92.0731508245334,2019-08-01 12:21:00,3.0,M
T,B737,IAH UUA /OV IAH180200 /TM 2000 /FL370 /TP B737 /TB SEV /RM FM ZHU AWC-WEB:,SEV,,37000.0,26.650826666396668,-95.34144,2019-08-21 20:00:00,5.0,M
F,B737,MEM UA /OV MEM135045/TM 2353/FL400/TP B737/TB CONT MOD/RM SUDDEN WIND PICK UP AND +/-200FT IN ALTITUDE. FELT SIMILAR TO MTN WAVE TURB. ZME,CONT MOD,,40000.0,34.53073695733018,-89.33704979576983,2019-08-01 23:53:00,3.0,M
F,B738,MCI UA /OV MCI080020/TM 2205/FL280/TP B738/TB LGT/RM /ZKC FDC/AF,LGT,,28000.0,39.35549741439446,-94.28968206675697,2019-08-07 22:05:00,1.0,M
F,FA7C,TUL UA /OV TUL250030/TM 2309/FL410/TP FA7C/TB MOD CHOP/RM ZKCFD,MOD CHOP,,41000.0,36.02736607650751,-96.4703873408792,2019-08-22 23:09:00,3.0,U
T,C56X,MLB UUA /OV MLB060220/TM 1240/FL410/TP C56X/TB SEV,SEV,,41000.0,29.936231833481838,-77.04513715584761,2019-08-25 12:40:00,5.0,M
F,A330,UUA /OV CYMM 045100 /TM 2212 /FL360 /TP A330 /TB MDT-SEV,MDT-SEV,,36000.0,57.8319067614885,-109.07782422958408,2019-08-03 22:12:00,5.0,L
F,C56X,RSW UA /OV RSW085040/TM 1635/FL150/TP C56X/TB MOD CHOP,MOD CHOP,,15000.0,26.596168534913254,-81.0143249534486,2019-08-04 16:35:00,3.0,M
F,DA7X,LBF UA /OV KLBF /TM 1531 /FL410 /TP DA7X /SK BKN /WX 99 /TA M57 /WV 290037KT /TB NONE /IC NONE /RM CB NORTH OBH. TOPS ABOVE 410 AND GROWING. POSSIBLE HAIL SHAFT. AWC-WEB,NONE,,41000.0,41.12191,-100.66896,2019-08-02 15:31:00,0.0,U
