URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,SS2T,DVP UUA /OV 3MN4/TM 2027/FL005/TP SS2T/TB SEV,SEV,202409102000-KMSC-UBUS01-PIREP,500.0,43.9867917,-95.7826111,2024-09-10 20:27:00,5.0,U
F,B737,ATL UA /OV ATL045030/TM 1825/FL110/TP B737/TB SEV/RM 25 DEGREE ROLL KICKED AUTO PILOT OFF,SEV,202409281800-KMSC-UBUS01-PIREP,11000.0,33.98368202844655,-84.01714336194178,2024-09-28 18:25:00,5.0,M
F,B38M,ORF UA /OV ORF/TM 1137/FL380/TP B38M/TB LGT CAT 380 OCNL MOD CHOP 380,LGT CAT 380 OCNL MOD CHOP 380,202409041100-KMSC-UBUS01-PIREP,38000.0,36.90333,-76.19222,2024-09-04 11:37:00,2.0,U
T,B738,RIW UUA /OV BOY280070/TM 1956/FL370/TP B738/TB SEV/RM SEV MTW +/- 30 KT /ZLC,SEV,202409292000-KMSC-UBUS01-PIREP,37000.0,43.662605950380616,-109.88301014477148,2024-09-29 19:56:00,5.0,M
F,C68A,PIR UA /OV PIR/TM 2326/FL000/TP C68A/SK BASE100/TB INTMT LGT CHOP/RM DURD,INTMT LGT CHOP,202409142300-KMSC-UBUS01-PIREP,0.0,44.38269,-100.28597,2024-09-14 23:26:00,1.0,U
F,A21N,EEO UA /OV EKR/TM 1813/FL320/TP A21N/TB NEG/RM ZDVWC-03,NEG,202409121800-KMSC-UBUS01-PIREP,32000.0,40.07,-107.92,2024-09-12 18:13:00,0.0,U
F,A319,HOT UA /OV HOT315030/TM 1913/FL370/TP A319/TB CONS LGT-MOD CHOP/RM ZME,CONS LGT-MOD CHOP,202409131900-KMSC-UBUS01-PIREP,37000.0,34.83161202844655,-93.52514569352032,2024-09-13 19:13:00,2.0,M
F,B738,DSV UA /OV GEE180025/TM 0222/FL260/TP B738/TB MOD CHOP/RM ZOB,MOD CHOP,202409240200-KMSC-UBUS01-PIREP,26000.0,42.41329958329958,-77.73,2024-09-24 02:22:00,3.0,M
F,B717,GGG UA /OV GGG020040/TM 2128/FL260/TP B717/TB CONS MOD CHOP/RM ZFW,CONS MOD CHOP,202409042100-KMSC-UBUS01-PIREP,26000.0,33.01052249064288,-94.44146277387948,2024-09-04 21:28:00,3.0,M
F,B737,GNV UA /OV GNV345043/TM 1803/FL270/TP B737/TB LGT CHOP OCNL LGT,LGT CHOP OCNL LGT,202409141800-KMSC-UBUS01-PIREP,27000.0,30.384002914224123,-82.48955897395066,2024-09-14 18:03:00,1.0,M
T,C206,ESC UUA /OV KESC120030/TM 1541/FL120/TP C206/TB SEV,SEV,202409201500-KMSC-UBUS01-PIREP,12000.0,45.47264974997975,-86.47342506780967,2024-09-20 15:41:00,5.0,L
F,UNKN,UUA /OV 81N065W /TM 1145 /FL350 /TP UNKN /TB SEV,SEV,202409301221-CYEG-UACN01-PIREP,35000.0,81.0,-65.0,2024-09-30 11:45:00,5.0,U
F,A321,PIE UA /OV PIE159072/TM 1226/FL280/TP A321/TB LGT CHOP,LGT CHOP,202409171200-KMSC-UBUS01-PIREP,28000.0,26.78961274409516,-82.20073426344732,2024-09-17 12:26:00,1.0,M
F,C700,SYR UA /OV GGT310010/TM 1343/FL410/TP C700/TB CONT MOD CHOP 410,CONT MOD CHOP 410,202409221300-KMSC-UBUS01-PIREP,41000.0,42.8971399459225,-76.00399289664738,2024-09-22 13:43:00,3.0,U
F,B737,CHA UA /OV GQO045030/TM 1224/FL300/TP B737/TB CONS LGT CHOP/RM ZTLFD-06,CONS LGT CHOP,202409111200-KMSC-UBUS01-PIREP,30000.0,35.313582028446554,-84.71856684000092,2024-09-11 12:24:00,1.0,M
F,C680,JAX UA /OV JAX/TM 1216/FL010/TP C680/SK SCT027/TB MOD TURB/RM MOD TURB BELOW 010 ON FINAL RWY 26,MOD TURB,202409271200-KMSC-UBUS01-PIREP,1000.0,30.49406,-81.68786,2024-09-27 12:16:00,3.0,U
F,B757,FAR UA /OV FAR/TM 1232/FL080/TP B757/SK SKC/TB NEG/IC NEG,NEG,202409211200-KMSC-UBUS01-PIREP,8000.0,46.92528,-96.81111,2024-09-21 12:32:00,0.0,M
T,C68A,MJX UUA /OV CYN155020/TM 1428/FL210/TP C68A/TB SEV,SEV,202409161400-KMSC-UBUS01-PIREP,21000.0,39.5178729339864,-74.24657141636135,2024-09-16 14:28:00,5.0,U
T,CL35,DLL UUA /OV DLL340025/TM 1938/FL450/TP CL35/TB SEV,SEV,202409211900-KMSC-UBUS01-PIREP,45000.0,43.91357030665179,-89.96754939884978,2024-09-21 19:38:00,5.0,U
F,C172,SNY UA /OV SNY275030/TM 2202/FL090/TP C172/TB LGT/RM ZDVWC-21,LGT,202409062200-KMSC-UBUS01-PIREP,9000.0,41.14497140118494,-103.64577684369009,2024-09-06 22:02:00,1.0,L
T,B738,DEN UUA /OV 45NW DEN/TM 1735/FL170/TP B738/TB SEV,SEV,202409141700-KMSC-UBUS01-PIREP,17000.0,40.26301717206664,-105.45760448060464,2024-09-14 17:35:00,5.0,M
T,CL30,LAR UUA /OV MBW313015/TM 1605/FL450/TP CL30/TB SEV/RM +/-40KTS -300FT ZDVWC-34,SEV,202409181600-KMSC-UBUS01-PIREP,45000.0,42.02051340049623,-106.2454754924059,2024-09-18 16:05:00,5.0,U
F,B737,ANC UA /OV TED180040/TM 2156/FL120/TP B737/SK TOP120/TB NEG/IC NEG/RM DURC/ ZAN,NEG,202409082200-KMSC-UBUS01-PIREP,12000.0,60.50327933327934,-149.99,2024-09-08 21:56:00,0.0,M
F,E170,SGF UA /OV EOS/TM 1053/FL210/TP E170/TB CONS MOD/RM ZKC FDC,CONS MOD,202409121100-KMSC-UBUS01-PIREP,21000.0,36.81,-94.39,2024-09-12 10:53:00,3.0,U
F,LJ60,MSL UA /OV MSL315030/TM 1751/FL210/TP LJ60/TB MOD 210-170/RM ZME,MOD 210-170,202409061700-KMSC-UBUS01-PIREP,21000.0,35.097432028446555,-88.0299212491045,2024-09-06 17:51:00,3.0,M
F,C340,TWF UA /OV KEIK-TWF /TM 1828 /FL145 /TP C340 /TB NEG,NEG,202409241800-KMSC-UBUS01-PIREP,14500.0,41.2460175,-109.7678625,2024-09-24 18:28:00,0.0,L
T,C414,TMB UUA /OV TMB270002/TM 1658/FL010/TP C414/TB SEV,SEV,202409261700-KMSC-UBUS01-PIREP,1000.0,25.64227,-80.47164785222992,2024-09-26 16:58:00,5.0,L
T,C750,CEW UUA /OV CEW130105/TM 2130/FL470/TP C750/TB SEV,SEV,202409132100-KMSC-UBUS01-PIREP,47000.0,29.655030567813768,-84.95949929430697,2024-09-13 21:30:00,5.0,M
F,SR22,SAV UA /OV SAV015015/TM 1915/FL080/TP SR22/TB SEV 080,SEV 080,202409021900-KMSC-UBUS01-PIREP,8000.0,32.372868526589805,-81.12588795335745,2024-09-02 19:15:00,5.0,L
F,C208,SDB UA /OV GMN360010/TM 1435/FL100/TP C208/TB NEG/IC MOD RIME/RM COR SA-ID. ZLA CWSU,NEG,202409201400-KMSC-UBUS01-PIREP,10000.0,34.96668016668016,-118.86,2024-09-20 14:35:00,0.0,L
T,C152,IPT UUA /OV 2 W OF IPT/TM 0016/FL023/TP C152/TB SEV TURB,SEV TURB,202409070000-KMSC-UBUS01-PIREP,2300.0,41.24333,-76.96600475088695,2024-09-07 00:16:00,5.0,L
T,C560,TME UUA /OV IDU270010/TM 1840/FL170/TP C560/TB SEV 170-160/RM 10W IDU C560 RPRTED SEV TURB FL170-160 AT 1840Z KZHU,SEV 170-160,202409251900-KMSC-UBUS01-PIREP,17000.0,29.96,-96.75238817985768,2024-09-25 18:40:00,5.0,M
T,AA5,ELD UUA /OV ELD045010/TM 1757/FL040/TP AA5/TB SEV 000-040/RM NO DAMAGE/NO INJURIES. ZME,SEV 000-040,202409071800-KMSC-UBUS01-PIREP,4000.0,33.33883067614885,-92.67239335290604,2024-09-07 17:57:00,5.0,L
T,E550,CMH UUA /OV ROD/TM 0122/FL260/TP E550/TB SEV DURC 260-290 AC MOVED LEFT TO RIGHT AND LOST 20KTS,SEV DURC 260-290 AC MOVED LEFT TO RIGHT AND LOST 20KTS,202409270100-KMSC-UBUS01-PIREP,26000.0,40.29,-84.04,2024-09-27 01:22:00,5.0,U
F,B737,LAS UA /OV LAS229022/TM 2249/FL110/TP B737/TB OCNL LGT-MOD CHOP ABV 110 DURC,OCNL LGT-MOD CHOP ABV 110 DURC,202409302200-KMSC-UBUS01-PIREP,11000.0,35.831325537730834,-115.50579333983988,2024-09-30 22:49:00,2.0,M
T,B752,RSW UUA /OV PHK090005/TM 0305/FL260/TP B752/TB SEV OCNL 250-280/RM +5000 FT/MIN UPDRAFT  25 KTS SPEED REDUCTION,SEV OCNL 250-280,202409190300-KMSC-UBUS01-PIREP,26000.0,26.78,-80.59664718812117,2024-09-19 03:05:00,5.0,M
F,P46T,MSP UA /OV MSP110015/TM 1509/FL170/TP P46T/TB NEG,NEG,202409081500-KMSC-UBUS01-PIREP,17000.0,44.79985803825376,-92.89971432676867,2024-09-08 15:09:00,0.0,L
F,B737,FAI UA /OV FAI360002 /TM 2314 /FL018 /TP B737 /SK SCT-BKN018-TOP023 /TB NEG /IC NEG /RM DURC (FAI ATCT) (AKFSS,NEG,202409192330-KWBC-UBUS31-PRCUS,1800.0,64.84333603333603,-147.85,2024-09-19 23:14:00,0.0,M
T,A320,GED UUA /OV ATR144030/TM 0244/FL170/TP A320/TB SEV,SEV,202409020200-KMSC-UBUS01-PIREP,17000.0,38.40545873759149,-74.83281102718792,2024-09-02 02:44:00,5.0,M
T,PA22,MRI UUA /OV MRI060005/TM 2340/FL012/TP PA22/TB SEV,SEV,202409172300-KMSC-UBUS01-PIREP,1200.0,61.251670041670046,-149.69013596124432,2024-09-17 23:40:00,5.0,L
T,BE9L,PNS UUA /OV PENSI360015/TM 1922/FL100/TP BE9L/TB SEV TURB BTWN 100&150/RM DURD,SEV TURB BTWN 100&150,202409141900-KMSC-UBUS01-PIREP,10000.0,30.47806,-87.18694,2024-09-14 19:22:00,5.0,L
T,C240,INS UUA /OV 74P /TM 1605 /FL105 /TP C240 /WV 00000KT /TB SEV /RM 4NM SOUTH OF KINS  MOD-SEV  AUTOPILOT DISCONNECTED. FLYVIRGA,SEV,202409291600-KMSC-UBUS01-PIREP,10500.0,36.58718,-115.67335,2024-09-29 16:05:00,5.0,U
T,C414,MEM UUA /OV MEM160060/TM 1904/FL070/TP C414/TB INTMT SEV 070-060/RM INTMT SEV TURB 070-060 -ZME,INTMT SEV 070-060,202409171900-KMSC-UBUS01-PIREP,7000.0,34.12134126403569,-89.56712436440066,2024-09-17 19:04:00,5.0,L
T,B739,POU UUA /OV PWL/TM 0026/FL090/TP B739/TB SEV 090-080/RM DURD KSWF,SEV 090-080,202409080000-KMSC-UBUS01-PIREP,9000.0,41.77,-73.6,2024-09-08 00:26:00,5.0,M
T,GLEX,TRI UUA /OV HMV110030/TM 0215/FL410/TP GLEX/TB SEV/RM ZTLFD-15,SEV,202409260200-KMSC-UBUS01-PIREP,41000.0,36.26897607650751,-81.54591491760587,2024-09-26 02:15:00,5.0,M
F,E170,FIT UA /OV FIT090005/TM 1231/FL150/TP E170/TA M05/TB OCNL LGT CHOP/IC TRACE LGT MIX 150-135/RM DURD JFUND2,OCNL LGT CHOP,202409211200-KMSC-UBUS01-PIREP,15000.0,42.55194,-71.64269834702999,2024-09-21 12:31:00,1.0,U
T,C56X,HPN UUA /OV SWF130010/TM 2344/FL060/TP C56X/TB SEV,SEV,202409062300-KMSC-UBUS01-PIREP,6000.0,41.3969700540775,-73.93433591586528,2024-09-06 23:44:00,5.0,M
F,A321,MEI UA /OV EWA090065/TM 2058/FL330/TP A321/TB NEG/RM ZTLFD 11,NEG,202409092100-KMSC-UBUS01-PIREP,33000.0,32.37,-87.17725035594778,2024-09-09 20:58:00,0.0,M
F,B738,ANB UA /OV ANB/TM 2258/FL380/TP B738/SK TOP 370/TB NEG/RM ZTLFD-02,NEG,202409112300-KMSC-UBUS01-PIREP,38000.0,33.59043824,-85.84788542,2024-09-11 22:58:00,0.0,M
F,E75L,PDX UA /OV BTG160015/TM 1238/FL260/TP E75L/TB CONS MOD CHOP/RM NB HAWKZ8 STAR...ZSE,CONS MOD CHOP,202409161200-KMSC-UBUS01-PIREP,26000.0,45.51505781600893,-122.4674532375154,2024-09-16 12:38:00,3.0,U
T,EC45,LNR UUA /OV LNR/TM 2002/FL045/TP EC45/TB SEV CHOP,SEV CHOP,202409212000-KMSC-UBUS01-PIREP,4500.0,43.21186,-90.17983,2024-09-21 20:02:00,5.0,U
F,C525,TQE UA /OV TQE/TM 1226/FL200/TP C525/SK TOP200/TA M11/TB NEG/IC LGT RIME 180-200/RM DURC,NEG,202409181200-KMSC-UBUS01-PIREP,20000.0,41.76353,-96.17794,2024-09-18 12:26:00,0.0,L
F,GLEX,OMN UA /OV OMN09004/TM 0713/FL430/TP GLEX/TB NEG,NEG,202409230700-KMSC-UBUS01-PIREP,43000.0,29.30056,-81.11361,2024-09-23 07:13:00,0.0,M
T,PA31,CDB UUA /OV CDB116013 /TM 1805 /FL003 /TP PA31 /TB SEV /RM (AKFSS,SEV,202409061815-KWBC-UBAK91-PIREP,300.0,55.10501189144105,-162.3787526652416,2024-09-06 18:05:00,5.0,L
F,P28A,TDZ UA /OV 1G0 /TM 0228 /FL045 /TP P28A /SK SKC /WX FV10SM /WV 15014KT /TB NEG /RM VSBY MORE THAN 10 MILES SMOOTH,NEG,202409160200-KMSC-UBUS01-PIREP,4500.0,41.39,-83.63,2024-09-16 02:28:00,0.0,L
T,C130,ANC UUA /OV TED055080/TM 0954/FL170/TP C130/TA M13/TB SEV MIXED/RM ZAN,SEV MIXED,202409041000-KMSC-UBUS01-PIREP,17000.0,61.93483052811847,-147.72483406685208,2024-09-04 09:54:00,5.0,M
F,A321,ATL UA /OV CTJ/TM 1715/FL190/TP A321/TB NEG/RM ZTLFD-05,NEG,202409271700-KMSC-UBUS01-PIREP,19000.0,33.6316964,-85.1522641,2024-09-27 17:15:00,0.0,M
F,B737,FWA UA /OV FWA325030/TM 1828/FL240/TP B737/TB CONS MOD,CONS MOD,202409251800-KMSC-UBUS01-PIREP,24000.0,41.38765919783547,-85.56703240673326,2024-09-25 18:28:00,3.0,M
T,A321,ORF UUA /OV 3354N06958W/TM 1243/FL340/TP A321/TB SEV,SEV,202409121200-KMSC-UBUS01-PIREP,34000.0,33.9,-69.9666,2024-09-12 12:43:00,5.0,M
F,B767,OJC UA /OV BUM/TM 0345/FL390/TP B767/TB MOD CHOP/RM /ZKC FDC/XJ,MOD CHOP,202409180300-KMSC-UBUS01-PIREP,39000.0,38.28,-94.34,2024-09-18 03:45:00,3.0,H
F,A306,CEZ UA /OV DVC195045/TM 1003/FL360/TP A306/TB LGT CHOP/RM ZDVWC-37,LGT CHOP,202409251000-KMSC-UBUS01-PIREP,36000.0,37.08549695023057,-109.17571924775308,2024-09-25 10:03:00,1.0,H
F,B744,UUA /OV CYMO /TM 2223 /FL320 /TP B744 /TB SEV /RM TURB DURATION 1SECOND,SEV,202409222236-CYQB-UACN01-PIREP,32000.0,51.28908,-80.61407,2024-09-22 22:23:00,5.0,H
T,SR22,TEX UUA /OV ETL270017/TM 1625/FL115/TP SR22/TB SEV/RM 125-115 DURD ZDV,SEV,202409121600-KMSC-UBUS01-PIREP,11500.0,38.04,-108.6197806114262,2024-09-12 16:25:00,5.0,L
F,738,AKO UA /OV AKO193015/TM 0020/FL240/TP 738/TB LGT-MOD DURC`/RM ZDVWC-08,LGT-MOD DURC`,202409240000-KMSC-UBUS01-PIREP,24000.0,39.93201775279015,-103.29563880849874,2024-09-24 00:20:00,2.0,U
T,PRM1,DFW UUA /OV CVE020008/TM 2020/FL035/TP PRM1/TB SEV/RM DURC OFF KADS,SEV,202409062000-KMSC-UBUS01-PIREP,3500.0,33.01530249812858,-96.84568824135197,2024-09-06 20:20:00,5.0,L
F,B752,CVG UA /OV CVG215030/TM 1802/FL176/TP B752/SK SKC/TB NEG,NEG,202409161800-KMSC-UBUS01-PIREP,17600.0,38.63345080216453,-85.04095221793156,2024-09-16 18:02:00,0.0,M
F,E190,SYR UA /OV GGT/TM 1141/FL290/TP E190/TB LGT CHOP/RM BOTTOM OF LAYER,LGT CHOP,202409281100-KMSC-UBUS01-PIREP,29000.0,42.79,-75.83,2024-09-28 11:41:00,1.0,U
T,B39M,MYNN UUA /OV ZQA164117/TM 2159/FL340/TP B39M/TB SEV,SEV,202409172200-KMSC-UBUS01-PIREP,34000.0,23.12538786148357,-76.85689422677851,2024-09-17 21:59:00,5.0,U
F,SW3,LAR UA /OV MBW/TM 1811/FL240/TP SW3/TB NEG/IC NEG/RM ZDVWC-21,NEG,202409181800-KMSC-UBUS01-PIREP,24000.0,41.85,-106.0,2024-09-18 18:11:00,0.0,L
T,C550,LWB UUA /OV EKN180045/TM 1821/FL120/TP C550/TB SEV 120-115,SEV 120-115,202409241800-KMSC-UBUS01-PIREP,12000.0,38.13521924993925,-79.85278,2024-09-24 18:21:00,5.0,L
T,A21N,BOS UUA /OV 4003N07048W/TM 0230/FL330/TP A21N/TB SEV,SEV,202409220200-KMSC-UBUS01-PIREP,33000.0,40.5,-70.8,2024-09-22 02:30:00,5.0,U
F,P28A,SFB UA /OV SFB/TM 2313/FL010/TP P28A/SK CLR/TB NEG,NEG,202409042300-KMSC-UBUS01-PIREP,1000.0,28.77972,-81.24361,2024-09-04 23:13:00,0.0,L
F,B738,EUF UA /OV EUF270040/TM 1059/FL350/TP B738/TB CONS LGT CHOP/RM ZTLFD-08,CONS LGT CHOP,202409181100-KMSC-UBUS01-PIREP,35000.0,31.9513,-85.91466555657706,2024-09-18 10:59:00,1.0,M
T,P28A,SFB UUA /OV SFB 5 N/TM 1952/FL020/TP P28A/TB SEV,SEV,202409191900-KMSC-UBUS01-PIREP,2000.0,28.77972,-81.24361,2024-09-19 19:52:00,5.0,L
T,G150,PRC UUA /OV DRK135020/TM 2151/FL230/TP G150/TB SEV CAT/RM ZAB/FDCS,SEV CAT,202409062100-KMSC-UBUS01-PIREP,23000.0,34.4642786477023,-112.19328460642716,2024-09-06 21:51:00,5.0,U
F,C560,TME UA /OV IDU270010/TM 1840/FL170/TP C560/TB SEV 170-160/RM 10W IDU C560 RPRTED SEV TURB FL170-160 AT 1840Z KZHU,SEV 170-160,202409251900-KMSC-UBUS01-PIREP,17000.0,29.96,-96.75238817985768,2024-09-25 18:40:00,5.0,M
F,B738,TUL UA /OV TUL095015/TM 1345/FL300/TP B738/TB NEG/RM ZKC FDC,NEG,202409241300-KMSC-UBUS01-PIREP,30000.0,36.176599299407535,-95.5794656694115,2024-09-24 13:45:00,0.0,M
F,A330,UUA /OV CYAM 045100 /TM 1610 /FL400 /TP A330 /TB SEV 400,SEV 400,202409221613-CYXU-UACN01-PIREP,40000.0,47.6619367614885,-82.79775591956873,2024-09-22 16:10:00,5.0,L
T,BE35,VGT UUA /OV LAS316017/TM 2159/FL060/TP BE35/TB SEV 060,SEV 060,202409202200-KMSC-UBUS01-PIREP,6000.0,36.27572945229421,-115.40692466755024,2024-09-20 21:59:00,5.0,L
F,A321,GRR UA /OV VIO360030/TM 0035/FL330/TP A321/TB MOV-SEV,MOV-SEV,202409260000-KMSC-UBUS01-PIREP,33000.0,42.88210929,-85.5229853,2024-09-26 00:35:00,5.0,M
T,C182,CLL UUA /OV 9 N CLL/TM 2133/FL030/TP C182/TB SEV TURB 030,SEV TURB 030,202409152100-KMSC-UBUS01-PIREP,3000.0,30.738072150012147,-96.36389,2024-09-15 21:33:00,5.0,L
F,PC12,MLB UA /OV MLB070003/TM 2111/FL160/TP PC12/SK IMC/TB LGT CHOP,LGT CHOP,202409252100-KMSC-UBUS01-PIREP,16000.0,28.119852392349248,-80.59199142503374,2024-09-25 21:11:00,1.0,L
F,B738,LAF UA /OV BVT/TM 2036/FL240/TP B738/TB LGT-MOD 210-260,LGT-MOD 210-260,202409212000-KMSC-UBUS01-PIREP,24000.0,40.56,-87.07,2024-09-21 20:36:00,2.0,M
T,C56X,ALS UUA /OV ALS040035/TM 1641/FL430/TP C56X/TB SEV/RM ZDVWC46,SEV,202409121600-KMSC-UBUS01-PIREP,43000.0,37.88578545412221,-105.38911193571896,2024-09-12 16:41:00,5.0,M
F,B738,BKE UA /OV BKE260060/TM 0215/FL360/TP B738/TB INTMT LGT CHOP /RM MTW +/-10KTS/ZLC,INTMT LGT CHOP,202409260200-KMSC-UBUS01-PIREP,36000.0,44.66368775681661,-119.1980441029541,2024-09-26 02:15:00,1.0,M
F,TBM7,AVL UA /OV AVL140003/TM 2301/FL050/TP TBM7/TB SEV 050/RM NO INJURRIES,SEV 050,202409252300-KMSC-UBUS01-PIREP,5000.0,35.39363467536095,-82.4980525323575,2024-09-25 23:01:00,5.0,L
T,BE9L,GLD UUA /OV GLD/TM 0055/FL050/TP BE9L/TB SEV/RM ZDVWC-19,SEV,202409160100-KMSC-UBUS01-PIREP,5000.0,39.36722,-101.69333,2024-09-16 00:55:00,5.0,L
T,A321,PWK UUA /OV OBK045025/TM 1249/FL300/TP A321/TB SEV,SEV,202409231200-KMSC-UBUS01-PIREP,30000.0,42.514651690372126,-87.55212854968649,2024-09-23 12:49:00,5.0,M
T,A321,DEN UUA /OV DVV260050/TM 2045/FL300/TP A321/TB SEV TURB/RM ZDVWC-05,SEV TURB,202409302000-KMSC-UBUS01-PIREP,30000.0,39.74528146401384,-105.6896782274522,2024-09-30 20:45:00,5.0,M
F,A321,DAN UA /OV SBV/TM 1329/FL380/TP A321/TB CONS LGT-MOD,CONS LGT-MOD,202409161300-KMSC-UBUS01-PIREP,38000.0,36.68,-79.01,2024-09-16 13:29:00,2.0,M
T,B752,BOI UUA /OV BOI090035/TM 2320/FL090/TP B752/TB SEV,SEV,202409112300-KMSC-UBUS01-PIREP,9000.0,43.56667,-115.43542282078498,2024-09-11 23:20:00,5.0,M
F,A321,ENL UA /OV ENL/TM 2315/FL370/TP A321/TB MOD CHOP/RM ZKCFDC,MOD CHOP,202409162300-KMSC-UBUS01-PIREP,37000.0,38.51508,-89.09114,2024-09-16 23:15:00,3.0,M
T,C560,HOU UUA /OV 15NE HOU/TM 2120/FL100/TP C560/TB SEV TURB DURD 10.0-9.0,SEV TURB DURD 10.0-9.0,202409192100-KMSC-UBUS01-PIREP,10000.0,29.81426101422328,-95.07904828943256,2024-09-19 21:20:00,5.0,M
F,B38,BIS UA /OV BIS/TM 1500/FL370/TP B38/TB OCNL LGT CHOP,OCNL LGT CHOP,202409131500-KMSC-UBUS01-PIREP,37000.0,46.77272,-100.74575,2024-09-13 15:00:00,1.0,U
T,C208,TMB UUA /OV TMB040004/TM 2000/FL015/TP C208/SK SCT025/TB SEV CHOP,SEV CHOP,202409262000-KMSC-UBUS01-PIREP,1500.0,25.693343766185397,-80.38713218950757,2024-09-26 20:00:00,5.0,L
F,C208,AKW UA /OV AKW /TM 0236 /FL070 /TP C208 /TB MOD BLO 070 /RM BROKE OUT AT FL027 (AKFSS,MOD BLO 070,202409210240-KWBC-UBUS31-PRCUS,7000.0,55.57,-133.07,2024-09-21 02:36:00,3.0,L
F,E295,SSI UA /OV SSI080040/TM 0146/FL350/TP E295/TB NEG,NEG,202409050100-KMSC-UBUS01-PIREP,35000.0,31.267994828788925,-80.62360075812533,2024-09-05 01:46:00,0.0,U
F,C172,TAD UA /OV TAD210020/TM 1846/FL105/TP C172/TB MOD/RM ZDVWC,MOD,202409231855-KWBC-UBCO90-PIREP,10500.0,36.9706814826959,-104.55010274125245,2024-09-23 18:46:00,3.0,L
F,B737,W22 UA /OV EKN36020/TM 1335/FL210/TP B737/TB LGT CHOP 210-190,LGT CHOP 210-190,202409161300-KMSC-UBUS01-PIREP,21000.0,38.88528,-79.85278,2024-09-16 13:35:00,1.0,M
F,B777,UUA /OV 4425N06700W /TM 2250 /FL330 /TP B777 /TB SEV /RM LASTEDAPROX 30 SECONDS,SEV,202409262253-CYXU-UACN01-PIREP,33000.0,44.4166,-67.0,2024-09-26 22:50:00,5.0,H
F,B739,IOW UA /OV IOW/TM 2140/FL370/TP B739/TB CONS LGT CHOP,CONS LGT CHOP,202409052100-KMSC-UBUS01-PIREP,37000.0,41.63939,-91.544535,2024-09-05 21:40:00,1.0,M
T,C172,DEN UUA /OV 15SE/TM 0221/FL065/TP C172/TB SEV,SEV,202409180200-KMSC-UBUS01-PIREP,6500.0,39.8328,-104.6575,2024-09-18 02:21:00,5.0,L
T,P32T,AHN UUA /OV AHN360030/TM 1946/FL090/TP P32T/TB SEV/RM LOST 1400FT NO INJURIES OR DAMAGE ZTLFD-49,SEV,202409251900-KMSC-UBUS01-PIREP,9000.0,34.4486405000405,-83.32635,2024-09-25 19:46:00,5.0,L
T,C55B,PIE UUA /OV PIE280013/TM 1710/FL270/TP C55B/TB SEV CAT,SEV CAT,202409011720-KWBC-UBFL91-PIREP,27000.0,27.9476268193564,-82.92890033599242,2024-09-01 17:10:00,5.0,U
T,E145,IAH UUA /OV IAH360050/TM 1513/FL160/TP E145/TB SEV 160-170/RM 50N IAH E145 RPTD SEV TURB FL160-170 AT 1513Z KZHU,SEV 160-170,202409251500-KMSC-UBUS01-PIREP,16000.0,30.817800833400835,-95.3607,2024-09-25 15:13:00,5.0,M
T,E75L,ORF UUA /OV 3755N06705W/TM 1206/FL380/TP E75L/TB SEV,SEV,202409191200-KMSC-UBUS01-PIREP,38000.0,37.9166,-67.833,2024-09-19 12:06:00,5.0,U
