URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,B77W,SFO UUA /OV 3259N17957W/TM 1713/FL330/TP B77W/TB SEV,SEV,,33000.0,32.9833,-179.95,2024-02-01 17:13:00,5.0,U
F,B737,SAN UA /OV 5 SW OF SAN/TM 2109/FL050/TP B737/TB SEV TURB,SEV TURB,,5000.0,32.67498966192557,-117.25454585155164,2024-02-01 21:09:00,5.0,M
F,B744,UUA /OV 6140N04300W /TM 1442 /FL360 /TP B744 /TB SEV,SEV,,36000.0,61.6666,-43.0,2024-02-02 14:42:00,5.0,H
T,GLEX,ELP UUA /OV KELP/TM 1949/FL080/TP GLEX/TB SEV TURB DUR CLIMB,SEV TURB DUR CLIMB,,8000.0,31.81111,-106.37583,2024-02-02 19:49:00,5.0,M
F,B39M,UUA /OV 6221N04345W /TM 2045 /FL360 /TP B39M /TB SEV /RM SEV TURBLASTING APPROX 5MIN WESTBOUND,SEV,,36000.0,62.35,-43.75,2024-02-02 20:45:00,5.0,U
T,B350,AMA UUA /OV PNH060030/TM 0028/FL230/TP B350/WX TS/TB INTMT SEV-EXTRM/RM LASTED 15 SEC ASSOCIATED WITH TS/ ZAB/FDCS,INTMT SEV-EXTRM,,23000.0,35.49002025002025,-101.16978650429355,2024-02-03 00:28:00,6.0,M
T,B737,CDS UUA /OV CDS/TM 0049/FL370/TP B737/TB SEV/RM ZFW,SEV,,37000.0,34.43389,-100.28806,2024-02-03 00:49:00,5.0,M
T,B738,SAT UUA /OV SAT070020/TM 0320/FL110/TP B738/TB SEV/RM MOD-SEV TURB 110  NORTHEAST OF KAST.,SEV,,11000.0,29.647705948994997,-98.1097426632752,2024-02-03 03:20:00,5.0,M
T,B738,SAT UUA /OV SAT070020/TM 0320/FL110/TP B738/TB SEV/RM MOD-SEV TURB 110  NORTHEAST OF KAST,SEV,,11000.0,29.647705948994997,-98.1097426632752,2024-02-03 03:20:00,5.0,M
T,E170,SAT UUA /OV SAT135045/TM 0522/FL360/TP E170/TB SEV/RM 45SE SAT E170 RPTD SEV TURB FL360 AT 0522Z KZHU,SEV,,36000.0,29.00331695733017,-97.86020205668548,2024-02-03 05:22:00,5.0,U
T,B737,ICT UUA /OV ICT030015/TM 1149/FL360/TP B737/TB SEV/RM ZKC/FDC/CW,SEV,,36000.0,37.86652388797807,-97.27211046768792,2024-02-03 11:49:00,5.0,M
