URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,GA6C,MYGF UUA /OV ZFP185015/TM 1521/FL120/TP GA6C/TB OCNL EXTRM,OCNL EXTRM,,12000.0,26.25093115251425,-78.80434893722648,2024-03-23 15:21:00+00:00,7.0,0,U
F,A333,HUF UA /OV TTH2033/TM 2033/FL380/TP A333/TB CONS MOD,CONS MOD,,38000.0,39.49,-87.25,2024-03-17 20:33:00+00:00,3.0,0,H
T,B350,ILM UUA /OV ILM330030/TM 2125/FL210/TP B350/TB SEV,SEV,,21000.0,34.70304777595615,-78.20254391865019,2024-03-28 21:25:00+00:00,5.0,0,M
F,B788,UUA /OV 4742N06030W /TM 0344 /FL390 /TP B788 /TB SEV,SEV,,39000.0,47.7,-60.5,2024-03-24 03:44:00+00:00,5.0,0,U
T,BE9L,DEN UUA /OV DEN110030/TM 1840/FL100/TP BE9L/TB SEV,SEV,,10000.0,39.66177607650751,-104.04560523107504,2024-03-02 18:40:00+00:00,5.0,0,L
F,GLEX,LKU UA /OV GVE180025/TM 1323/FL335/TP GLEX/TB SEV,SEV,,33500.0,37.739299583299584,-78.1658,2024-03-27 13:23:00+00:00,5.0,1,M
F,A350,UUA /OV 5224N25601W /TM 0922 /FL390 /TP A350 /TB SEV,SEV,,39000.0,52.4,103.834,2024-03-11 09:22:00+00:00,5.0,0,H
T,B738,ORD UUA /OV ORD090030/TM 1048/FL120/TP B738/TB SEV TURB/RM MOD TURB 130 DURD TO 110 SEV TURB AT 130,SEV TURB,,12000.0,41.98754,-87.25919084954822,2024-03-26 10:48:00+00:00,5.0,0,M
T,C402,PWM UUA /OV ENE/TM 1240/FL060/TP C402/TB SEV,SEV,,6000.0,43.43,-70.61,2024-03-07 12:40:00+00:00,5.0,0,L
F,C172,MYV UA /OV ILA270010 /TM 1847 /FL085 /TP C172 /SK SCT045 /TB NEG /RM VFR,NEG,,8500.0,39.07,-122.24468985989397,2024-03-25 18:47:00+00:00,0.0,0,L
F,A321,DRO UA /OV DRO087060/TM 1928/FL260/TP A321/TB OCNL LGT CHOP/RM ZDV,OCNL LGT CHOP,,26000.0,37.20386019545964,-106.5007476760386,2024-03-01 19:28:00+00:00,1.0,0,M
F,C56X,DFW UA /OV CVE180020/TM 2019/FL150/TP C56X/TB MOD 150-180/RM ZFW,MOD 150-180,,15000.0,32.55663966663967,-96.9,2024-03-16 20:19:00+00:00,3.0,1,M
