URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,C210,PGA UA /OV TBC050085/TM 1827/FL115/TP C210/TB NEG/IC NEG/RM ZDVWC-,NEG,202412221800-KMSC-UBUS01-PIREP,11500.0,37.03068954034124,-109.92642633682104,2024-12-22 18:27:00,0.0,L
T,C172,DVT UUA /OV KDVT310006/TM 0255/FL006/TP C172/TB SEV,SEV,202412130300-KMSC-UBUS01-PIREP,600.0,33.7525939675535,-112.17463265858731,2024-12-13 02:55:00,5.0,L
T,C172,RDM UUA /OV DSD020005/TM 1711/FL040/TP C172/TB SEV/RM DURD...ZSE,SEV,202412181700-KMSC-UBUS01-PIREP,4000.0,44.32831406133036,-121.26020674310548,2024-12-18 17:11:00,5.0,L
F,A321,IRK UA /OV IRK340050/TM 2040/FL350/TP A321/TB LGT,LGT,202412162000-KMSC-UBUS01-PIREP,35000.0,40.88036061330359,-92.9159542027809,2024-12-16 20:40:00,1.0,M
F,A321,MYNN UA /OV ZQA240080/TM 2209/FL360/TP A321/TB MOD,MOD,202412242200-KMSC-UBUS01-PIREP,36000.0,24.33327933327933,-78.72417427692221,2024-12-24 22:09:00,3.0,M
F,E170,SJU UA /OV BQN330118/TM 1701/FL350/TP E170/TB MOD TURBULENCE,MOD TURBULENCE,202412231700-KMSC-UBUS01-PIREP,35000.0,20.193321252094176,-68.15694088731401,2024-12-23 17:01:00,3.0,U
T,B38M,MLC UUA /OV MLC250020/TM 2325/FL340/TP B38M/TB SEV/RM ZFW,SEV,202412262300-KMSC-UBUS01-PIREP,34000.0,34.768204051005,-96.16492642008512,2024-12-26 23:25:00,5.0,U
T,PA31,MRI UUA /OV MRI/TM 0019/FL006/TP PA31/TB OCNL SEV,OCNL SEV,202412100000-KMSC-UBUS01-PIREP,600.0,61.21,-149.84,2024-12-10 00:19:00,5.0,L
T,B738,OAK UUA /OV OAK/TM 0750/FL030/TP B738/TB SEV/RM DURD 030-023,SEV,202412140800-KMSC-UBUS01-PIREP,3000.0,37.72128,-122.22072,2024-12-14 07:50:00,5.0,M
F,B737,JNU UA /OV SSR300070/TM 1708/FL340/TP B737/TB NEG/RM DURC/ SMOOTH 000-340/ ZAN,NEG,202412181700-KMSC-UBUS01-PIREP,34000.0,58.75338058338058,-137.16589575197898,2024-12-18 17:08:00,0.0,M
F,B737,BDL UA /OV KBDL280007/TM 0033/FL045/TP B737/TB NEG/RM DURG,NEG,202412290000-KMSC-UBUS01-PIREP,4500.0,41.95836059503806,-72.8369678001139,2024-12-29 00:33:00,0.0,M
T,PC12,DTA UUA /OV DTA290018/TM 0314/FL200/TP PC12/TB SEV CAT/RM /ZLC,SEV CAT,202412300300-KMSC-UBUS01-PIREP,20000.0,39.483214354095495,-112.87244699262344,2024-12-30 03:14:00,5.0,L
F,B737,MPG UA /OV AIR340020/TM 1232/FL360/TP B737/TB NEG/RM ZOB,NEG,202412311200-KMSC-UBUS01-PIREP,36000.0,40.33325624532144,-80.9688808673465,2024-12-31 12:32:00,0.0,M
F,SF50,ATL UA /OV JAU/TM 2018/FL160/TP SF50/TB MOD/RM DURC ZTLFD-41,MOD,202412132000-KMSC-UBUS01-PIREP,16000.0,36.3341,-84.163,2024-12-13 20:18:00,3.0,U
F,A21N,TCC UA /OV TCC360030/TM 2145/FL350/TP A21N/TB CONS MOD CHOP/RM ZAB/FDCS,CONS MOD CHOP,202412122100-KMSC-UBUS01-PIREP,35000.0,35.6828205000405,-103.60319,2024-12-12 21:45:00,3.0,U
F,CL30,FAT UA /OV BIH160033/TM 1756/FL430 /TP CL30/TB SEV/RM BTW FL410 - 430,SEV,202412141800-KMSC-UBUS01-PIREP,43000.0,36.85623719521963,-118.1268836707844,2024-12-14 17:56:00,5.0,U
F,E75S,ORD UA /OV CGT/TM 0006/FL320/TP E75S/TB CONS LGT CHOP,CONS LGT CHOP,202412240000-KMSC-UBUS01-PIREP,32000.0,41.51,-87.57,2024-12-24 00:06:00,1.0,U
T,B739,SEA UUA /OV ZADON/TM 0341/FL140/TP B739/TB SEV,SEV,202412240300-KMSC-UBUS01-PIREP,14000.0,47.44469,-122.31437,2024-12-24 03:41:00,5.0,M
T,B748,ELP UUA /OV EWM320050/TM 1340/FL350/TP B748/TB SEV +/-20KT/RM ZAB/FDCS,SEV +,202412161300-KMSC-UBUS01-PIREP,35000.0,32.58842207731743,-106.90134152088454,2024-12-16 13:40:00,5.0,U
F,B712,MDQ UA /OV RQZ/TM 1705/FL330/TP B712/TB OCNL LGT CHOP/RM ZTLFD-06,OCNL LGT CHOP,202412081700-KMSC-UBUS01-PIREP,33000.0,34.8,-86.63,2024-12-08 17:05:00,1.0,M
T,B748,SNP UUA /OV SPY237107/TM 0812/FL350/TP B748/TB SEV/RM ZAN,SEV,202412130800-KMSC-UBUS01-PIREP,35000.0,56.19864838103592,-172.9789322846603,2024-12-13 08:12:00,5.0,U
F,B738,PDX UA /OV PDEX080033/TM 0014/FL160/TP B738/TB MOD/RM 160-060 DURD,MOD,202412240000-KMSC-UBUS01-PIREP,16000.0,45.59083,-122.60028,2024-12-24 00:14:00,3.0,M
F,A320,JVL UA /OV JVL150010/TM 1644/FL160/TP A320/TB NEG/IC NEG/RM SMOOTH,NEG,202412061600-KMSC-UBUS01-PIREP,16000.0,42.47590074134795,-88.92830431144397,2024-12-06 16:44:00,0.0,M
T,LJ40,BIV UUA /OV PMM/TM 1910/FL240/TP LJ40/TB SEV CHOP,SEV CHOP,202412291900-KMSC-UBUS01-PIREP,24000.0,42.47,-86.11,2024-12-29 19:10:00,5.0,M
F,B738,AFK UA /OV AFK/TM 1649/FL390/TP B738/TB CONS LGT CHOP,CONS LGT CHOP,202412051600-KMSC-UBUS01-PIREP,39000.0,40.60689,-95.86569,2024-12-05 16:49:00,1.0,M
T,C208,SRR UUA /OV 22 N SRR/TM 1515/FL115/TP C208/TB SEV MTN WAVE 115-125/RM SEV MTN WAVE CONS ZAB/FDCS,SEV MTN WAVE 115-125,202412131500-KMSC-UBUS01-PIREP,11500.0,33.82954636669637,-105.53475,2024-12-13 15:15:00,5.0,L
T,CRJ7,DBQ UUA /OV DBQ260035/TM 0106/FL250/TP CRJ7/TB SEV,SEV,202412290100-KMSC-UBUS01-PIREP,25000.0,42.29704702480969,-91.48712181998944,2024-12-29 01:06:00,5.0,M
F,B77L,SNP UA /OV 5909N17348W/TM 0428/FL300/TP B77L/TB MOD/RM /ZAN,MOD,202412130400-KMSC-UBUS01-PIREP,30000.0,59.15,-173.8,2024-12-13 04:28:00,3.0,U
T,C750,BJC UUA /OV BJC210030/TM 2125/FL430/TP C750/TB SEV/RM ZDVWC-05,SEV,202412282100-KMSC-UBUS01-PIREP,43000.0,39.475762224043855,-105.44313337827184,2024-12-28 21:25:00,5.0,M
T,B767,SNP UUA /OV SPY267124/TM 0710/FL330/TP B767/TB SEV/RM ZAN,SEV,202412130700-KMSC-UBUS01-PIREP,33000.0,57.06183026271675,-174.02707955999898,2024-12-13 07:10:00,5.0,H
F,B739,CID UA /OV CID/TM 1747/FL320/TP B739/TB INTMT LGT CHOP,INTMT LGT CHOP,202412081700-KMSC-UBUS01-PIREP,32000.0,41.882899,-91.724588,2024-12-08 17:47:00,1.0,M
F,CRJ9,JHW UA /OV JHW010020/TM 1837/FL340/TP CRJ9/TB OCNL LGT CHOP/RM ZOB,OCNL LGT CHOP,202412111800-KMSC-UBUS01-PIREP,34000.0,42.48168584084,-79.17994629815593,2024-12-11 18:37:00,1.0,U
F,B739,LXL UA /OV LXL/TM 1204/FL250/TP B739/TB NEG,NEG,202412021200-KMSC-UBUS01-PIREP,25000.0,45.94917,-94.34694,2024-12-02 12:04:00,0.0,M
F,B38M,ABR UA /OV ABR315030/TM 1551/FL370/TP B38M/TB NEG,NEG,202412301500-KMSC-UBUS01-PIREP,37000.0,45.80358202844656,-98.92401452516262,2024-12-30 15:51:00,0.0,U
T,C441,ERV UUA /OV STV360020/TM 1915/FL065/TP C441/TB SEV TURB FL065/RM ZHU,SEV TURB FL065,202412281900-KMSC-UBUS01-PIREP,6500.0,30.543360333360333,-98.71,2024-12-28 19:15:00,5.0,L
T,C25B,RDU UUA /OV RDU050015/TM 2013/FL040/TP C25B/TB SEV/RM DURD RY23R,SEV,202412112000-KMSC-UBUS01-PIREP,4000.0,36.05290991888375,-78.54548282942092,2024-12-11 20:13:00,5.0,U
