URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,BE35,AKO UUA /OV AKO189060/TM 0040/FL077/TP BE35/TB SEV/RM ZDVWC07,SEV,202408030000-KMSC-UBUS01-PIREP,7700.0,39.18786165656927,-103.42678484524106,2024-08-03 00:40:00+00:00,5.0,0,L
F,BE35,MLI UA /OV KMLI/TM 1424/FL080/TP BE35/SK SKC/TB LGT CHOP/RM PILTOT DESCRIBED TB AS LGT RIPPLE,LGT CHOP,202408281400-KMSC-UBUS01-PIREP,8000.0,41.44853,-90.50754,2024-08-28 14:24:00+00:00,1.0,0,L
F,E75S,SDF UA /OV IIU/TM 1527/FL290/TP E75S/TB CONS LGT,CONS LGT,202408021500-KMSC-UBUS01-PIREP,29000.0,38.1,-85.58,2024-08-02 15:27:00+00:00,1.0,0,U
F,A321,ATL UA /OV SPA180015/TM 1716/FL170/TP A321/TB NEG/RM ZTLFD-31,NEG,202408021700-KMSC-UBUS01-PIREP,17000.0,34.77997974997975,-81.93,2024-08-02 17:16:00+00:00,0.0,0,M
F,B787,PBI UA /OV PBI020010/TM 2147/FL380/TP B787/TB NEG,NEG,202408202100-KMSC-UBUS01-PIREP,38000.0,26.84132812266072,-80.03559638835792,2024-08-20 21:47:00+00:00,0.0,1,U
F,E75L,BMI UA /OV BMI040010/TM 1749/FL260/TP E75L/TB CONS LGT CHOP,CONS LGT CHOP,202408041700-KMSC-UBUS01-PIREP,26000.0,40.60479441546349,-88.77506969827262,2024-08-04 17:49:00+00:00,1.0,0,U
F,A321,DFW UA /OV 6 SW DFW/TM 1844/FL050/TP A321/TB MOD CHOP,MOD CHOP,202408211800-KMSC-UBUS01-PIREP,5000.0,32.82611359431069,-97.12222129793612,2024-08-21 18:44:00+00:00,3.0,0,M
T,B38M,DEN UUA /OV DEN030015/TM 2159/FL080/TP B38M/TB SEV,SEV,202408232200-KMSC-UBUS01-PIREP,8000.0,40.04932388797807,-104.49470879695394,2024-08-23 21:59:00+00:00,5.0,1,U
F,C550,RSW UA /OV RSW090020/TM 1518/FL200/TP C550/TB NEG,NEG,202408221500-KMSC-UBUS01-PIREP,20000.0,26.53806,-81.38410954338971,2024-08-22 15:18:00+00:00,0.0,1,L
F,BCS3,CLT UA /OV CLT/TM 2349/FL340/TP BCS3/TB NEG/RM ZTLFD-33,NEG,202408272300-KMSC-UBUS01-PIREP,34000.0,35.22255,-80.95431,2024-08-27 23:49:00+00:00,0.0,0,U
