URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,A321,SGF UA /OV SGF180020/TM 1214/FL350/TP A321/TB CONT LGT CHOP /RM ZKC FDC/AF,CONT LGT CHOP,,35000.0,36.90633966663967,-93.3897,2018-11-10 12:14:00,1.0,M,"('KSGF', 'KINX', 'KLZK', 'KSRX', 'KEAX')","['s3://unidata-nexrad-level2/2018/11/10/KSGF/KSGF20181110_120538_V06', 's3://unidata-nexrad-level2/2018/11/10/KINX/KINX20181110_121024_V06', 's3://unidata-nexrad-level2/2018/11/10/KLZK/KLZK20181110_121041_V06', 's3://unidata-nexrad-level2/2018/11/10/KSRX/KSRX20181110_121356_V06', 's3://unidata-nexrad-level2/2018/11/10/KEAX/KEAX20181110_120907_V06']"
F,CRJ9,TOL UA /OV VWV300020/TM 1713/FL310/TP CRJ9/TB LGT-MOD,LGT-MOD,,31000.0,41.61668016668017,-84.02517083991312,2018-11-26 17:13:00,2.0,U,"('KDTX', 'KGRR', 'KIWX', 'KCLE', 'KILN')","['s3://unidata-nexrad-level2/2018/11/26/KDTX/KDTX20181126_170909_V06', 's3://unidata-nexrad-level2/2018/11/26/KGRR/KGRR20181126_171217_V06', 's3://unidata-nexrad-level2/2018/11/26/KIWX/KIWX20181126_170941_V06', 's3://unidata-nexrad-level2/2018/11/26/KCLE/KCLE20181126_170827_V06', 's3://unidata-nexrad-level2/2018/11/26/KILN/KILN20181126_171034_V06']"
T,B777,EVV UUA /OV PXV190030/TM 0026/FL310/TP B777/TB SEV/RM MOD TB FL290,SEV,,31000.0,37.437556238740015,-87.8700852784685,2018-11-06 00:26:00,5.0,H,"('KPAH', 'KVWX', 'KHPX', 'KOHX', 'KLVX')","['s3://unidata-nexrad-level2/2018/11/06/KPAH/KPAH20181106_002500_V06', 's3://unidata-nexrad-level2/2018/11/06/KVWX/KVWX20181106_002122_V06', 's3://unidata-nexrad-level2/2018/11/06/KHPX/KHPX20181106_002332_V06', 's3://unidata-nexrad-level2/2018/11/06/KOHX/KOHX20181106_002456_V06', 's3://unidata-nexrad-level2/2018/11/06/KLVX/KLVX20181106_001925_V06']"
F,CRJ9,AKR UA /OV ACO120015/TM 0314/FL350/TP CRJ9/TB LGT,LGT,,35000.0,40.98498987498987,-80.91262289900888,2018-11-30 03:14:00,1.0,U,"('KPBZ', 'KCLE', 'KCCX', 'KBUF', 'KDTX')","['s3://unidata-nexrad-level2/2018/11/30/KPBZ/KPBZ20181130_031053_V06', 's3://unidata-nexrad-level2/2018/11/30/KCLE/KCLE20181130_031220_V06', 's3://unidata-nexrad-level2/2018/11/30/KCCX/KCCX20181130_030823_V06', 's3://unidata-nexrad-level2/2018/11/30/KBUF/KBUF20181130_030703_V06', 's3://unidata-nexrad-level2/2018/11/30/KDTX/KDTX20181130_031310_V06']"
F,PA28,SDF UA /OV SDF/TM 1605/FL030/TP PA28/SK SCT035/TB LGT,LGT,,3000.0,38.17439,-85.736,2018-11-06 16:05:00,1.0,L,"('KLVX', 'KVWX', 'KIND', 'KHPX', 'KOHX')","['s3://unidata-nexrad-level2/2018/11/06/KLVX/KLVX20181106_155814_V06', 's3://unidata-nexrad-level2/2018/11/06/KVWX/KVWX20181106_160456_V06', 's3://unidata-nexrad-level2/2018/11/06/KIND/KIND20181106_160016_V06', 's3://unidata-nexrad-level2/2018/11/06/KHPX/KHPX20181106_155640_V06', 's3://unidata-nexrad-level2/2018/11/06/KOHX/KOHX20181106_155829_V06']"
F,E170,AMG UA /OV TAY030030/TM 0027/FL180/TP E170/TB CONT MOD CHOP/RM DURD FL180-FL140,CONT MOD CHOP,,18000.0,30.933047775956148,-82.25982847203996,2018-11-24 00:27:00,3.0,U,"('KVAX', 'KJAX', 'KTLH', 'KJGX', 'KCLX')","['s3://unidata-nexrad-level2/2018/11/24/KVAX/KVAX20181124_002240_V06', 's3://unidata-nexrad-level2/2018/11/24/KJAX/KJAX20181124_002544_V06', 's3://unidata-nexrad-level2/2018/11/24/KTLH/KTLH20181124_002141_V06', 's3://unidata-nexrad-level2/2018/11/24/KJGX/KJGX20181124_002448_V06', 's3://unidata-nexrad-level2/2018/11/24/KCLX/KCLX20181124_002649_V06']"
T,C208,GRK UUA /OV LLO045020 /TM 0215 /FL090 /TP C208 /TB SEV /RM FM ZHU AWC-WEB,SEV,,9000.0,31.0357213522977,-98.51557350681912,2018-11-08 02:15:00,5.0,L,"('KGRK', 'KEWX', 'KDYX', 'KSJT', 'KFWS')","['s3://unidata-nexrad-level2/2018/11/08/KGRK/KGRK20181108_021311_V06', 's3://unidata-nexrad-level2/2018/11/08/KEWX/KEWX20181108_021114_V06', 's3://unidata-nexrad-level2/2018/11/08/KDYX/KDYX20181108_021114_V06', 's3://unidata-nexrad-level2/2018/11/08/KFWS/KFWS20181108_020801_V06']"
T,B737,IAH UUA /OV IAH360035 /TM 1235 /FL280 /TP B737 /TB SEV 270-280 /RM FM ZHU AWC-WEB,SEV 270-280,,28000.0,30.567810583380584,-95.34144,2018-11-27 12:35:00,5.0,M,"('KHGX', 'KLCH', 'KPOE', 'KSHV', 'KGRK')","['s3://unidata-nexrad-level2/2018/11/27/KHGX/KHGX20181127_123438_V06', 's3://unidata-nexrad-level2/2018/11/27/KLCH/KLCH20181127_123429_V06', 's3://unidata-nexrad-level2/2018/11/27/KPOE/KPOE20181127_123457_V06', 's3://unidata-nexrad-level2/2018/11/27/KSHV/KSHV20181127_123203_V06', 's3://unidata-nexrad-level2/2018/11/27/KGRK/KGRK20181127_123028_V06']"
T,B350,BVY UUA /OV BVY/TM 2040/FL040/TP B350/TB SEV,SEV,,4000.0,42.58414,-70.91614,2018-11-10 20:40:00,5.0,M,"('KBOX', 'KGYX', 'KOKX', 'KENX', 'KCXX')","['s3://unidata-nexrad-level2/2018/11/10/KBOX/KBOX20181110_203559_V06', 's3://unidata-nexrad-level2/2018/11/10/KGYX/KGYX20181110_203447_V06', 's3://unidata-nexrad-level2/2018/11/10/KOKX/KOKX20181110_203555_V06', 's3://unidata-nexrad-level2/2018/11/10/KENX/KENX20181110_203831_V06', 's3://unidata-nexrad-level2/2018/11/10/KCXX/KCXX20181110_203400_V06']"
F,B733,MCG UA /OV MCG278049/TM 1804/FL320/TP B733/TB NEG/RM ZAN,NEG,,32000.0,63.06366723876056,-157.37845549484047,2018-11-07 18:04:00,0.0,M,"('PABC', 'PAKC', 'PAHG', 'PAEC', 'PAPD')","['s3://unidata-nexrad-level2/2018/11/07/PAKC/PAKC20181107_180046_V06', 's3://unidata-nexrad-level2/2018/11/07/PAHG/PAHG20181107_175638_V06', 's3://unidata-nexrad-level2/2018/11/07/PAEC/PAEC20181107_180218_V06', 's3://unidata-nexrad-level2/2018/11/07/PAPD/PAPD20181107_180026_V06']"
