URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,SR22,VGT UA /OV LAS31619/TM 2012/FL044/TP SR22/TB SEV CHOP 044,SEV CHOP 044,202508072000-KMSC-UBUS01-PIREP,4400.0,36.0719,-115.1634,2025-08-07 20:12:00+00:00,5.0,0,L
T,G280,ALS UUA /OV ALS195015/TM 1810/FL450/TP G280/TB SEV/RM ZDVWC-46 MOD TO SEV TB SEV MTN WAVE +-M.03 +700FT,SEV,202508021800-KMSC-UBUS01-PIREP,45000.0,37.19738898341019,-105.94288852018084,2025-08-02 18:10:00+00:00,5.0,0,U
F,CRJ9,ATL UA /OV OKW/TM 1123/FL190/TP CRJ9/SK BASE 190/TB LGT CHOP/RM ZTLFD-13,LGT CHOP,202508011100-KMSC-UBUS01-PIREP,19000.0,33.24,-87.25,2025-08-01 11:23:00+00:00,1.0,0,U
F,C182,MSO UA /OV 9S4 /TM 1746 /FL125 /TP C182 /SK BKNUNKN /WX FV05SM /TA M04 /WV 30035KT /TB LGT /IC NEG /RM CLOUDS TOPS ESTIMATED FLYVIRGA,LGT,202508081700-KMSC-UBUS01-PIREP,12500.0,47.16,-114.85,2025-08-08 17:46:00+00:00,1.0,0,L
F,B38M,PIE UA /OV LAL170035/TM 2044/FL280/TP B38M/SK SCT/TB NEG,NEG,202508122100-KMSC-UBUS01-PIREP,28000.0,27.414402278530016,-81.90383907809111,2025-08-12 20:44:00+00:00,0.0,0,U
F,BE20,OME UA /OV OME /TM 0015 /FL000 /TP BE20 /TB CONS LGT BLO 040 /RM DURD RWY 28 (AKFSS,CONS LGT BLO 040,202508310020-KWBC-UBAK90-PIREP,0.0,64.51,-165.44,2025-08-31 00:15:00+00:00,1.0,0,M
F,F900,FOD UA /OV FOD120030/TM 1603/FL390/TP F900/TB CONS MOD CHOP 390-380/RM DURD FCM,CONS MOD CHOP 390-380,202508031600-KMSC-UBUS01-PIREP,39000.0,42.29972074997975,-93.6153743976659,2025-08-03 16:03:00+00:00,3.0,0,M
F,C560,BID UA /OV SEY/TM 1438/FL280/TP C560/TB CONS LGT CHOP,CONS LGT CHOP,202508011400-KMSC-UBUS01-PIREP,28000.0,41.17,-71.58,2025-08-01 14:38:00+00:00,1.0,1,M
T,E75L,TAD UUA /OV TBE113038/TM 0409/FL370/TP E75L/WX TS/TB SEV/RM ZAB/FDCS,SEV,202508030400-KMSC-UBUS01-PIREP,37000.0,37.02251690742986,-102.86735301931073,2025-08-03 04:09:00+00:00,5.0,1,U
T,E75L,PHX UUA /OV PXR015060/TM 1246/FL160/TP E75L/TB SEV CAT/RM ZAB/FDCS,SEV CAT,202508291200-KMSC-UBUS01-PIREP,16000.0,34.39600406635924,-111.65984835239824,2025-08-29 12:46:00+00:00,5.0,1,U
T,C56X,IND UUA /OV MIE/TM 2054/FL160/TP C56X/TB SEV 160-200,SEV 160-200,202508122100-KMSC-UBUS01-PIREP,16000.0,40.24247,-85.39575,2025-08-12 20:54:00+00:00,5.0,1,M
F,C208,AFM UA /OV AFM/TM 2012/FL005/TP C208/SK OVC005/WX S 3/4/TA M01 AT 060/TB NEG/IC NEG/RM DURC IMC AT 060 /ZAN,NEG,202508292000-KMSC-UBUS01-PIREP,500.0,67.1,-157.85,2025-08-29 20:12:00+00:00,0.0,0,L
F,A21N,DYR UA /OV DYR270030/TM 1520/FL340/TP A21N/TB OCNL MOD CHOP/RM ZME,OCNL MOD CHOP,202508291500-KMSC-UBUS01-PIREP,34000.0,35.99797,-90.02464813991813,2025-08-29 15:20:00+00:00,3.0,0,U
F,TEX2,CYS UA /OV CYS/TM 1933/FL140/TP TEX2/SK BASE089 TOP094/TB NEG/IC NEG/RM ZDVWC,NEG,202508231940-KWBC-UBWY90-PIREP,14000.0,41.15564,-104.81047,2025-08-23 19:33:00+00:00,0.0,0,L
T,C560,OMN UUA /OV OMN140025/TM 1813/FL340/TP C560/TB SEV-EXTRM,SEV-EXTRM,202508211800-KMSC-UBUS01-PIREP,34000.0,28.981348961341283,-80.80646543889212,2025-08-21 18:13:00+00:00,6.0,1,M
F,E170,SAT UA /OV SAT050015/TM 2023/FL100/TP E170/TB MOD/RM MADERATE TURBULENCE IN A LAYER DURD  105-100,MOD,202508232030-KWBC-UBTX90-PIREP,10000.0,29.694399918883747,-98.2496511554614,2025-08-23 20:23:00+00:00,3.0,0,U
