URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,E55P,ILM UUA /OV ILM360020/TM 2146/FL380/TP E55P/TB SEV CAT,SEV CAT,202505292100-KMSC-UBUS01-PIREP,38000.0,34.603360333360335,-77.9,2025-05-29 21:46:00,5.0,U
F,C680,AVL UA /OV SUG045020/TM 1702/FL350/TP C680/TB NEG/RM ZTLFD 15,NEG,202505211700-KMSC-UBUS01-PIREP,35000.0,35.6457213522977,-81.9807808146952,2025-05-21 17:02:00,0.0,U
F,B38M,LEX UA /OV HYK/TM 0312/FL370/TP B38M/TB INTMT LGT CHOP,INTMT LGT CHOP,202505040300-KMSC-UBUS01-PIREP,37000.0,37.97,-84.47,2025-05-04 03:12:00,1.0,U
T,B752,GNV UUA /OV TAY/TM 2310/FL370/TP B752/TB SEV/RM +/-300 FEET,SEV,202505092300-KMSC-UBUS01-PIREP,37000.0,30.5,-82.55,2025-05-09 23:10:00,5.0,M
F,BE20,JNU UA /OV KTN /TM 0740 /FL040 /TP BE20 /TA UNKN /TB MOD BLO 070 /IC LGT RIME 040 /RM DURD KTN (AKFSS,MOD BLO 070,202505280745-KWBC-UBUS31-PRCUS,4000.0,55.35,-131.71,2025-05-28 07:40:00,3.0,M
F,B38M,CNY UA /OV KCNY/TM 0317/FL340/TP B38M/TB OCNL MOD CHOP/RM ZDVWC-,OCNL MOD CHOP,202505050300-KMSC-UBUS01-PIREP,34000.0,38.75496,-109.75484,2025-05-05 03:17:00,3.0,U
F,F9000,ABQ UA /OV ABQ075025/TM 1505/FL430/TP F9000/TB SEV 430-400/RM MOD MTN WAVE +/-30KT...ZAB/FDCS,SEV 430-400,202505131500-KMSC-UBUS01-PIREP,43000.0,35.14975000394422,-106.12388429302636,2025-05-13 15:05:00,5.0,U
T,HDJT,CGC UUA /OV CGC120015/TM 1932/FL130/TP HDJT/TB SEV,SEV,202505101900-KMSC-UBUS01-PIREP,13000.0,28.74226767498988,-82.32405893873334,2025-05-10 19:32:00,5.0,U
F,G789,ALO UA /OV ALO135015/TM 0050/FL400/TP G789/TB LGT CHOP,LGT CHOP,202505020000-KMSC-UBUS01-PIREP,40000.0,42.37757398577672,-92.16129519804667,2025-05-02 00:50:00,1.0,
T,LJ45,1H2 UUA /OV BIB085025/TM 0335/FL400/TP LJ45/TB SEV CAT 400 SEV CAT 390-450/RM +/- 1000FT UP/DOWN ZKC/FDC/CW,SEV CAT 400 SEV CAT 390-450,202505070300-KMSC-UBUS01-PIREP,40000.0,38.95631783432079,-87.94644987967817,2025-05-07 03:35:00,5.0,M
T,C152,BJC UUA /OV FNL090010/TM 1700/FL080/TP C152/TB SEV,SEV,202505161700-KMSC-UBUS01-PIREP,8000.0,40.45183,-104.79229828449148,2025-05-16 17:00:00,5.0,L
T,E75,COU UUA /OV HLV020015/TM 0115/FL360/TP E75/TB CONS SEV/RM ZKC FDC,CONS SEV,202505200100-KMSC-UBUS01-PIREP,36000.0,39.34494218399108,-92.0197951296119,2025-05-20 01:15:00,5.0,U
T,A320,FLO UUA /OV FLO320060/TM 2047/FL120/TP A320/TB SEV CAT,SEV CAT,202505302000-KMSC-UBUS01-PIREP,12000.0,34.95146649278092,-80.50099456230727,2025-05-30 20:47:00,5.0,M
T,C408,MEM UUA /OV MEM135033/TM 0450/FL078/TP C408/TB SEV/RM ZME,SEV,202505200400-KMSC-UBUS01-PIREP,7800.0,34.6721697687088,-89.50983651689788,2025-05-20 04:50:00,5.0,M
T,DA40,LRD UUA /OV LRD045015/TM 1859/FL040/TP DA40/TB SEV CHOP/RM 15NE KLRD DA40 RPTD SEV CHOP FL040 AT 1859Z KZHU,SEV CHOP,202505071900-KMSC-UBUS01-PIREP,4000.0,27.72059101422328,-99.26213959659717,2025-05-07 18:59:00,5.0,L
F,B77,BNA UA /OV VXV045025/TM 1105/FL380/TP B77/TB OCNL LGT-MOD CHOP,OCNL LGT-MOD CHOP,202505031100-KMSC-UBUS01-PIREP,38000.0,36.194651690372126,-83.52625118060601,2025-05-03 11:05:00,2.0,U
F,A319,GJT UA /OV JNC182036/TM 0110/FL380/TP A319/TB CONS LGT CHOP/RM ZDVWC-04,CONS LGT CHOP,202505030100-KMSC-UBUS01-PIREP,38000.0,38.46031693334578,-108.81696942419036,2025-05-03 01:10:00,1.0,M
T,A321,FLO UUA /OV FLO090040/TM 0028/FL320/TP A321/TB MO-SEV/RM NO DAMAGE OR INJURIES,MO-SEV,202505310000-KMSC-UBUS01-PIREP,32000.0,34.18536,-78.91791661097109,2025-05-31 00:28:00,5.0,M
F,E75L,SMF UA /OV SAC020012/TM 0050/FL035/TP E75L/TB LGT-MOD CHOP 035-070/RM DURC,LGT-MOD CHOP 035-070,202505200000-KMSC-UBUS01-PIREP,3500.0,38.69485374719287,-121.40757933737618,2025-05-20 00:50:00,2.0,U
F,C421,AHN UA /OV GVL/TM 1717/FL060/TP C421/TB SEV/RM NEG INJURY / DAMAGE,SEV,202505291700-KMSC-UBUS01-PIREP,6000.0,34.27194,-83.83028,2025-05-29 17:17:00,5.0,L
T,C208,JNU UUA /OV SSR045011-SSR021017 /TM 1555 /FL015 /TP C208 /TB SEV /RM OV NAKED ISLAND TO 2MI W BARLOW (AKFSS,SEV,202505281605-KWBC-UBUS35-PIRUS,1500.0,58.29964674376374,-135.00417791942925,2025-05-28 15:55:00,5.0,L
