,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
41712,F,B73M,SMF UA /OV MYV360005/TM 0253/FL105/TP B73M/TB MOD 105-095/RM DURD,MOD 105-095,,10500.0,39.185365323340086,-121.56881446,2024-02-27 02:53:00,3.0,U,"('KBBX', 'KDAX', 'KMUX', 'KRGX', 'KBHX')","['s3://noaa-nexrad-level2/2024/02/27/KBBX/KBBX20240227_025243_V06', 's3://noaa-nexrad-level2/2024/02/27/KDAX/KDAX20240227_024906_V06', 's3://noaa-nexrad-level2/2024/02/27/KMUX/KMUX20240227_024910_V06', 's3://noaa-nexrad-level2/2024/02/27/KRGX/KRGX20240227_025214_V06', 's3://noaa-nexrad-level2/2024/02/27/KBHX/KBHX20240227_025158_V06']"
41713,F,B737,STL UA /OV STL180030/TM 0255/FL100/TP B737/TB LGT-MOD CHOP 100-230 DURD/RM ZKC FDC FX/DL,LGT-MOD CHOP 100-230 DURD,,10000.0,38.25240949995951,-90.3734,2024-02-27 02:55:00,2.0,M,"('KLSX', 'KPAH', 'KILX', 'KVWX', 'KNQA')","['s3://noaa-nexrad-level2/2024/02/27/KLSX/KLSX20240227_024944_V06', 's3://noaa-nexrad-level2/2024/02/27/KPAH/KPAH20240227_024924_V06', 's3://noaa-nexrad-level2/2024/02/27/KILX/KILX20240227_025303_V06', 's3://noaa-nexrad-level2/2024/02/27/KVWX/KVWX20240227_025317_V06', 's3://noaa-nexrad-level2/2024/02/27/KNQA/KNQA20240227_024856_V06']"
41714,F,A321,ABI UA /OV ABI090030 /TM 0255/FL260/TP A321/TB MOD/IC LGT 280-280 /RM -ZFW AWC-WEB,MOD,,26000.0,32.41062851,-99.08978094959024,2024-02-27 02:55:00,3.0,M,"('KDYX', 'KSJT', 'KFWS', 'KFDR', 'KGRK')","['s3://noaa-nexrad-level2/2024/02/27/KDYX/KDYX20240227_025159_V06', 's3://noaa-nexrad-level2/2024/02/27/KSJT/KSJT20240227_024905_V06', 's3://noaa-nexrad-level2/2024/02/27/KFWS/KFWS20240227_024955_V06', 's3://noaa-nexrad-level2/2024/02/27/KFDR/KFDR20240227_024809_V06', 's3://noaa-nexrad-level2/2024/02/27/KGRK/KGRK20240227_025148_V06']"
41715,F,B737,PDX UA /OV 25NE PDX/TM 0256/FL100/TP B737/TB MOD TURB/RM 100-090,MOD TURB,,10000.0,45.88548169037213,-122.1792152839258,2024-02-27 02:56:00,3.0,M,"('KRTX', 'KLGX', 'KATX', 'KPDT', 'KMAX')","['s3://noaa-nexrad-level2/2024/02/27/KRTX/KRTX20240227_025218_V06', 's3://noaa-nexrad-level2/2024/02/27/KLGX/KLGX20240227_025010_V06', 's3://noaa-nexrad-level2/2024/02/27/KATX/KATX20240227_025159_V06', 's3://noaa-nexrad-level2/2024/02/27/KPDT/KPDT20240227_025340_V06', 's3://noaa-nexrad-level2/2024/02/27/KMAX/KMAX20240227_025455_V06']"
41716,F,B738,ROA UA /OV ROA/TM 0256/FL330/TP B738/TB CONS LGT,CONS LGT,,33000.0,37.31724016,-79.97367916,2024-02-27 02:56:00,1.0,M,"('KFCX', 'KRLX', 'KRAX', 'KAKQ', 'KLWX')","['s3://noaa-nexrad-level2/2024/02/27/KFCX/KFCX20240227_025311_V06', 's3://noaa-nexrad-level2/2024/02/27/KRLX/KRLX20240227_025043_V06', 's3://noaa-nexrad-level2/2024/02/27/KRAX/KRAX20240227_025325_V06', 's3://noaa-nexrad-level2/2024/02/27/KAKQ/KAKQ20240227_025246_V06', 's3://noaa-nexrad-level2/2024/02/27/KLWX/KLWX20240227_025037_V06']"
41717,F,A320,SSI UA /OV SSI/TM 0257/FL330/TP A320/TB NEG,NEG,,33000.0,31.15222,-81.39083,2024-02-27 02:57:00,0.0,M,"('KJAX', 'KCLX', 'KVAX', 'KJGX', 'KCAE')","['s3://noaa-nexrad-level2/2024/02/27/KJAX/KJAX20240227_025318_V06', 's3://noaa-nexrad-level2/2024/02/27/KCLX/KCLX20240227_024928_V06', 's3://noaa-nexrad-level2/2024/02/27/KVAX/KVAX20240227_025209_V06', 's3://noaa-nexrad-level2/2024/02/27/KJGX/KJGX20240227_025325_V06', 's3://noaa-nexrad-level2/2024/02/27/KCAE/KCAE20240227_025320_V06']"
41718,F,A320,FOD UA /OV FOD/TM 0257/FL340/TP A320/TB OCNL LGT CHOP,OCNL LGT CHOP,,34000.0,42.549741,-94.203203,2024-02-27 02:57:00,1.0,M,"('KDMX', 'KMPX', 'KOAX', 'KFSD', 'KARX')","['s3://noaa-nexrad-level2/2024/02/27/KDMX/KDMX20240227_025455_V06', 's3://noaa-nexrad-level2/2024/02/27/KMPX/KMPX20240227_025407_V06', 's3://noaa-nexrad-level2/2024/02/27/KOAX/KOAX20240227_025501_V06', 's3://noaa-nexrad-level2/2024/02/27/KFSD/KFSD20240227_025155_V06', 's3://noaa-nexrad-level2/2024/02/27/KARX/KARX20240227_025428_V06']"
41719,F,E170,SBN UA /OV SBN/TM 0258/FL190/TP E170/TB MOD CHOP,MOD CHOP,,19000.0,41.70722,-86.31639,2024-02-27 02:58:00,3.0,U,"('KIWX', 'KGRR', 'KLOT', 'KIND', 'KMKX')","['s3://noaa-nexrad-level2/2024/02/27/KIWX/KIWX20240227_025322_V06', 's3://noaa-nexrad-level2/2024/02/27/KGRR/KGRR20240227_025513_V06', 's3://noaa-nexrad-level2/2024/02/27/KLOT/KLOT20240227_025255_V06', 's3://noaa-nexrad-level2/2024/02/27/KIND/KIND20240227_025624_V06', 's3://noaa-nexrad-level2/2024/02/27/KMKX/KMKX20240227_025450_V06']"
41720,T,BCS1,SLC UUA /OV SPIEK/TM 0258/FL120/TP BCS1/TB SEV,SEV,,12000.0,39.8447,-89.6839,2024-02-27 02:58:00,5.0,U,"('KILX', 'KLSX', 'KDVN', 'KLOT', 'KVWX')","['s3://noaa-nexrad-level2/2024/02/27/KILX/KILX20240227_025303_V06', 's3://noaa-nexrad-level2/2024/02/27/KLSX/KLSX20240227_025639_V06', 's3://noaa-nexrad-level2/2024/02/27/KDVN/KDVN20240227_025423_V06', 's3://noaa-nexrad-level2/2024/02/27/KLOT/KLOT20240227_025255_V06', 's3://noaa-nexrad-level2/2024/02/27/KVWX/KVWX20240227_025317_V06']"
41721,F,PC12,DPA UA /OV DPA/TM 0259/FL200/TP PC12/TB NEG,NEG,,20000.0,41.90778,-88.24861,2024-02-27 02:59:00,0.0,L,"('KLOT', 'KMKX', 'KILX', 'KDVN', 'KGRB')","['s3://noaa-nexrad-level2/2024/02/27/KLOT/KLOT20240227_025255_V06', 's3://noaa-nexrad-level2/2024/02/27/KMKX/KMKX20240227_025450_V06', 's3://noaa-nexrad-level2/2024/02/27/KILX/KILX20240227_025303_V06', 's3://noaa-nexrad-level2/2024/02/27/KDVN/KDVN20240227_025423_V06', 's3://noaa-nexrad-level2/2024/02/27/KGRB/KGRB20240227_025548_V06']"
