,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
38868,F,C500,PKB UA /OV JPU/TM 1927/FL035/TP C500/TA M01/TB NEG/IC LGT RIME,NEG,,3500.0,39.44,-81.37,2024-02-24 19:27:00,0.0,L,"('KRLX', 'KPBZ', 'KCLE', 'KILN', 'KFCX')","['s3://noaa-nexrad-level2/2024/02/24/KRLX/KRLX20240224_192303_V06', 's3://noaa-nexrad-level2/2024/02/24/KPBZ/KPBZ20240224_192540_V06', 's3://noaa-nexrad-level2/2024/02/24/KCLE/KCLE20240224_191842_V06', 's3://noaa-nexrad-level2/2024/02/24/KILN/KILN20240224_192645_V06', 's3://noaa-nexrad-level2/2024/02/24/KFCX/KFCX20240224_192256_V06']"
38869,F,PA34,MKG UA /OV MKG/TM 1927/FL015/TP PA34/TB LGT,LGT,,1500.0,43.17111,-86.23667,2024-02-24 19:27:00,1.0,L,"('KGRR', 'KIWX', 'KGRB', 'KAPX', 'KMKX')","['s3://noaa-nexrad-level2/2024/02/24/KGRR/KGRR20240224_192520_V06', 's3://noaa-nexrad-level2/2024/02/24/KIWX/KIWX20240224_192242_V06', 's3://noaa-nexrad-level2/2024/02/24/KGRB/KGRB20240224_192129_V06', 's3://noaa-nexrad-level2/2024/02/24/KAPX/KAPX20240224_192133_V06', 's3://noaa-nexrad-level2/2024/02/24/KMKX/KMKX20240224_192237_V06']"
38870,F,C172,HDO UA /OV COT331030 /TM 1928 /FL035 /TP C172 /WV 14011KT /TB LGT CHOP,LGT CHOP,,3500.0,28.894015275703257,-99.49406997986424,2024-02-24 19:28:00,1.0,L,"('KDFX', 'KEWX', 'KCRP', 'KSJT', 'KGRK')","['s3://noaa-nexrad-level2/2024/02/24/KDFX/KDFX20240224_015129_V06', 's3://noaa-nexrad-level2/2024/02/24/KEWX/KEWX20240224_192534_V06', 's3://noaa-nexrad-level2/2024/02/24/KCRP/KCRP20240224_191945_V06', 's3://noaa-nexrad-level2/2024/02/24/KSJT/KSJT20240224_192213_V06', 's3://noaa-nexrad-level2/2024/02/24/KGRK/KGRK20240224_192255_V06']"
38871,F,B77W,JMS UA /OV JMS/TM 1928/FL360/TP B77W/TB CONS LGT,CONS LGT,,36000.0,46.93,-98.68,2024-02-24 19:28:00,1.0,U,"('KMVX', 'KABR', 'KBIS', 'KMBX', 'KFSD')","['s3://noaa-nexrad-level2/2024/02/24/KMVX/KMVX20240224_192237_V06', 's3://noaa-nexrad-level2/2024/02/24/KABR/KABR20240224_192157_V06', 's3://noaa-nexrad-level2/2024/02/24/KBIS/KBIS20240224_192711_V06', 's3://noaa-nexrad-level2/2024/02/24/KMBX/KMBX20240224_192639_V06', 's3://noaa-nexrad-level2/2024/02/24/KFSD/KFSD20240224_192250_V06']"
38872,F,B738,GCC UA /OV GCC350061/TM 1930/FL360/TP B738/TB MOD CHOP /ZLC,MOD CHOP,,36000.0,45.35022231456197,-105.78625912337988,2024-02-24 19:30:00,3.0,M,"('KBLX', 'KGGW', 'KUDX', 'KRIW', 'KCYS')","['s3://noaa-nexrad-level2/2024/02/24/KBLX/KBLX20240224_192718_V06', 's3://noaa-nexrad-level2/2024/02/24/KGGW/KGGW20240224_192353_V06', 's3://noaa-nexrad-level2/2024/02/24/KUDX/KUDX20240224_192938_V06', 's3://noaa-nexrad-level2/2024/02/24/KRIW/KRIW20240224_192758_V06', 's3://noaa-nexrad-level2/2024/02/24/KCYS/KCYS20240224_192707_V06']"
38873,F,C17,SAV UA /OV 40N SAV/TM 1930/FL090/TP C17/SK CLR/TB LGT CHOP,LGT CHOP,,9000.0,32.79808817672066,-81.20230227,2024-02-24 19:30:00,1.0,L,"('KCLX', 'KCAE', 'KJGX', 'KGSP', 'KJAX')","['s3://noaa-nexrad-level2/2024/02/24/KCLX/KCLX20240224_192529_V06', 's3://noaa-nexrad-level2/2024/02/24/KCAE/KCAE20240224_192329_V06', 's3://noaa-nexrad-level2/2024/02/24/KJGX/KJGX20240224_192704_V06', 's3://noaa-nexrad-level2/2024/02/24/KGSP/KGSP20240224_192533_V06', 's3://noaa-nexrad-level2/2024/02/24/KJAX/KJAX20240224_192520_V06']"
38874,F,C525,BHM UA /OV BHM/TM 1930/FL070/TP C525/WV LLWAS +/- 20KTS/TB MOD TB 070'-018'/RM DURD RY36 BHM,MOD TB 070'-018',,7000.0,33.56546,-86.74488,2024-02-24 19:30:00,3.0,L,"('KBMX', 'KMXX', 'KHTX', 'KGWX', 'KFFC')","['s3://noaa-nexrad-level2/2024/02/24/KBMX/KBMX20240224_192559_V06', 's3://noaa-nexrad-level2/2024/02/24/KMXX/KMXX20240224_192923_V06', 's3://noaa-nexrad-level2/2024/02/24/KHTX/KHTX20240224_192344_V06', 's3://noaa-nexrad-level2/2024/02/24/KGWX/KGWX20240224_192414_V06', 's3://noaa-nexrad-level2/2024/02/24/KFFC/KFFC20240224_192336_V06']"
38875,F,PA28,PVJ UA /OV PVJ260008/TM 1931/FL060/TP PA28/TB MOD/RM ZFW,MOD,,6000.0,34.68767503424222,-97.38280758889525,2024-02-24 19:31:00,3.0,L,"('KOUN', 'KTLX', 'KFDR', 'KFWS', 'KVNX')","['s3://noaa-nexrad-level2/2024/02/24/KTLX/KTLX20240224_192705_V06', 's3://noaa-nexrad-level2/2024/02/24/KFDR/KFDR20240224_192424_V06', 's3://noaa-nexrad-level2/2024/02/24/KFWS/KFWS20240224_192529_V06', 's3://noaa-nexrad-level2/2024/02/24/KVNX/KVNX20240224_192550_V06']"
38876,F,C310,FLO UA /OV FLO/TM 1931/FL011/TP C310/TB LGT CHOP/RM DURD,LGT CHOP,,1100.0,34.18536,-79.72389,2024-02-24 19:31:00,1.0,L,"('KLTX', 'KCAE', 'KRAX', 'KCLX', 'KGSP')","['s3://noaa-nexrad-level2/2024/02/24/KLTX/KLTX20240224_192826_V06', 's3://noaa-nexrad-level2/2024/02/24/KCAE/KCAE20240224_193031_V06', 's3://noaa-nexrad-level2/2024/02/24/KRAX/KRAX20240224_193034_V06', 's3://noaa-nexrad-level2/2024/02/24/KCLX/KCLX20240224_193055_V06', 's3://noaa-nexrad-level2/2024/02/24/KGSP/KGSP20240224_192533_V06']"
38877,F,GLF4,EEO UA /OV EKR225015/TM 1933/FL250/TP GLF4/SK SKC/TB NEG/IC NEG/RM ...ZDV FD,NEG,,25000.0,39.89320898577672,-108.15102128330912,2024-02-24 19:33:00,0.0,M,"('KGJX', 'KRIW', 'KCYS', 'KFTG', 'KPUX')","['s3://noaa-nexrad-level2/2024/02/24/KGJX/KGJX20240224_192507_V06', 's3://noaa-nexrad-level2/2024/02/24/KRIW/KRIW20240224_192758_V06', 's3://noaa-nexrad-level2/2024/02/24/KCYS/KCYS20240224_192707_V06', 's3://noaa-nexrad-level2/2024/02/24/KFTG/KFTG20240224_192817_V06', 's3://noaa-nexrad-level2/2024/02/24/KPUX/KPUX20240224_193222_V06']"
