,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
26544,F,B752,GSH UA /OV GSH/TM 1526/FL360/TP B752/TB OCNL LGT CHOP,OCNL LGT CHOP,,36000.0,41.52722,-85.79222,2024-02-15 15:26:00,1.0,M,"('KIWX', 'KGRR', 'KIND', 'KLOT', 'KDTX')","['s3://noaa-nexrad-level2/2024/02/15/KIWX/KIWX20240215_152219_V06', 's3://noaa-nexrad-level2/2024/02/15/KGRR/KGRR20240215_152544_V06', 's3://noaa-nexrad-level2/2024/02/15/KIND/KIND20240215_152253_V06', 's3://noaa-nexrad-level2/2024/02/15/KLOT/KLOT20240215_152034_V06', 's3://noaa-nexrad-level2/2024/02/15/KDTX/KDTX20240215_152341_V06']"
26545,F,CRJ9,PKB UA /OV JPU180027/TM 1526/FL270/TP CRJ9/TB NEG,NEG,,27000.0,38.98996354996355,-81.37,2024-02-15 15:26:00,0.0,U,"('KRLX', 'KPBZ', 'KFCX', 'KJKL', 'KCLE')","['s3://noaa-nexrad-level2/2024/02/15/KRLX/KRLX20240215_152338_V06', 's3://noaa-nexrad-level2/2024/02/15/KPBZ/KPBZ20240215_151922_V06', 's3://noaa-nexrad-level2/2024/02/15/KFCX/KFCX20240215_152058_V06', 's3://noaa-nexrad-level2/2024/02/15/KJKL/KJKL20240215_152113_V06', 's3://noaa-nexrad-level2/2024/02/15/KCLE/KCLE20240215_152337_V06']"
26546,F,E75S,SFZ UA /OV PUT340029/TM 1526/FL120/TP E75S/TB INTMT LGT CHOP,INTMT LGT CHOP,,12000.0,42.41422155571608,-72.06232451023239,2024-02-15 15:26:00,1.0,U,"('KBOX', 'KOKX', 'KENX', 'KGYX', 'KCXX')","['s3://noaa-nexrad-level2/2024/02/15/KBOX/KBOX20240215_152103_V06', 's3://noaa-nexrad-level2/2024/02/15/KOKX/KOKX20240215_152300_V06', 's3://noaa-nexrad-level2/2024/02/15/KENX/KENX20240215_152549_V06', 's3://noaa-nexrad-level2/2024/02/15/KGYX/KGYX20240215_152518_V06', 's3://noaa-nexrad-level2/2024/02/15/KCXX/KCXX20240215_152354_V06']"
26547,F,H25B,MBPV UA /OV PVN039031/TM 1526/FL390/TP H25B/TB LGT CHOP,LGT CHOP,,39000.0,22.171557937010444,-71.90985231274217,2024-02-15 15:26:00,1.0,M,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/15/KBYX/KBYX20240215_152408_V06', 's3://noaa-nexrad-level2/2024/02/15/KMLB/KMLB20240215_152518_V06', 's3://noaa-nexrad-level2/2024/02/15/KTBW/KTBW20240215_152412_V06']"
26548,F,B737,AND UA /OV ELW/TM 1526/FL380/TP B737/TB CONS LGT CHOP 380/RM ZTLFD-24,CONS LGT CHOP 380,,38000.0,34.42,-82.78,2024-02-15 15:26:00,1.0,M,"('KGSP', 'KCAE', 'KJGX', 'KMRX', 'KFFC')","['s3://noaa-nexrad-level2/2024/02/15/KGSP/KGSP20240215_152512_V06', 's3://noaa-nexrad-level2/2024/02/15/KCAE/KCAE20240215_150609_V06', 's3://noaa-nexrad-level2/2024/02/15/KJGX/KJGX20240215_152326_V06', 's3://noaa-nexrad-level2/2024/02/15/KMRX/KMRX20240215_152203_V06', 's3://noaa-nexrad-level2/2024/02/15/KFFC/KFFC20240215_152359_V06']"
26549,F,B737,ALB UA /OV ALB180020/TM 1527/FL290/TP B737/TB LGT CHOP,LGT CHOP,,29000.0,42.42420966663967,-73.80361,2024-02-15 15:27:00,1.0,M,"('KENX', 'KOKX', 'KCXX', 'KBGM', 'KTYX')","['s3://noaa-nexrad-level2/2024/02/15/KENX/KENX20240215_152549_V06', 's3://noaa-nexrad-level2/2024/02/15/KOKX/KOKX20240215_152300_V06', 's3://noaa-nexrad-level2/2024/02/15/KCXX/KCXX20240215_152354_V06', 's3://noaa-nexrad-level2/2024/02/15/KBGM/KBGM20240215_152648_V06', 's3://noaa-nexrad-level2/2024/02/15/KTYX/KTYX20240215_152042_V06']"
26550,F,P212,EEN UA /OV EEN060010/TM 1527/FL045/TP P212/TB CONS LGT-MOD CHOP/RM VFR,CONS LGT-MOD CHOP,,4500.0,42.98334008334008,-72.07294770601011,2024-02-15 15:27:00,2.0,U,"('KBOX', 'KCXX', 'KENX', 'KGYX', 'KOKX')","['s3://noaa-nexrad-level2/2024/02/15/KBOX/KBOX20240215_152103_V06', 's3://noaa-nexrad-level2/2024/02/15/KCXX/KCXX20240215_152354_V06', 's3://noaa-nexrad-level2/2024/02/15/KENX/KENX20240215_152549_V06', 's3://noaa-nexrad-level2/2024/02/15/KGYX/KGYX20240215_152518_V06', 's3://noaa-nexrad-level2/2024/02/15/KOKX/KOKX20240215_152300_V06']"
26551,F,E75S,SFZ UA /OV PUT340030/TM 1527/FL180/TP E75S/TB INTMT LGT CHOP,INTMT LGT CHOP,,18000.0,42.42988436798216,-72.0699908726542,2024-02-15 15:27:00,1.0,U,"('KBOX', 'KOKX', 'KENX', 'KGYX', 'KCXX')","['s3://noaa-nexrad-level2/2024/02/15/KBOX/KBOX20240215_152103_V06', 's3://noaa-nexrad-level2/2024/02/15/KOKX/KOKX20240215_152300_V06', 's3://noaa-nexrad-level2/2024/02/15/KENX/KENX20240215_152549_V06', 's3://noaa-nexrad-level2/2024/02/15/KGYX/KGYX20240215_152518_V06', 's3://noaa-nexrad-level2/2024/02/15/KCXX/KCXX20240215_152354_V06']"
26552,F,E75L,DEN UA /OV HIPEE/TM 1527/FL270/TP E75L/TB OCNL LGT CHOP/RM DURD. ZDV,OCNL LGT CHOP,,27000.0,39.8328,-104.6575,2024-02-15 15:27:00,1.0,U,"('KFTG', 'KCYS', 'KPUX', 'KGLD', 'KGJX')","['s3://noaa-nexrad-level2/2024/02/15/KFTG/KFTG20240215_152356_V06', 's3://noaa-nexrad-level2/2024/02/15/KCYS/KCYS20240215_152013_V06', 's3://noaa-nexrad-level2/2024/02/15/KPUX/KPUX20240215_152214_V06', 's3://noaa-nexrad-level2/2024/02/15/KGLD/KGLD20240215_152636_V06', 's3://noaa-nexrad-level2/2024/02/15/KGJX/KGJX20240215_151737_V06']"
26553,F,E55P,RMG UA /OV RMG270020/TM 1528/FL320/TP E55P/TB CONS LGT CHOP OCNL MOD CHOP/RM ZTLFD-06,CONS LGT CHOP OCNL MOD CHOP,,32000.0,34.34778,-85.56487574442902,2024-02-15 15:28:00,2.0,U,"('KHTX', 'KFFC', 'KBMX', 'KMXX', 'KOHX')","['s3://noaa-nexrad-level2/2024/02/15/KHTX/KHTX20240215_152420_V06', 's3://noaa-nexrad-level2/2024/02/15/KFFC/KFFC20240215_152359_V06', 's3://noaa-nexrad-level2/2024/02/15/KBMX/KBMX20240215_152628_V06', 's3://noaa-nexrad-level2/2024/02/15/KMXX/KMXX20240215_152515_V06', 's3://noaa-nexrad-level2/2024/02/15/KOHX/KOHX20240215_152053_V06']"
