,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
37920,F,B190,DLG UA /OV DLG /TM 2305 /FL005 /TP B190 /SK OVC005/OVC060-TOP120/TB NEG /IC NEG /RM DURD RY19 (AKFSS),NEG,,500.0,59.04,-158.5,2024-02-23 23:05:00,0.0,M,"('PAKC', 'PABC', 'PAHG', 'PAEC', 'PAIH')","['s3://noaa-nexrad-level2/2024/02/23/PAKC/PAKC20240223_230110_V06', 's3://noaa-nexrad-level2/2024/02/23/PABC/PABC20240223_230443_V06', 's3://noaa-nexrad-level2/2024/02/23/PAHG/PAHG20240223_230225_V06', 's3://noaa-nexrad-level2/2024/02/23/PAEC/PAEC20240223_230411_V06', 's3://noaa-nexrad-level2/2024/02/23/PAIH/PAIH20240223_230115_V06']"
37921,F,B190,DLG UA /OV DLG /TM 2305 /FL005 /TP B190 /SK OVC005/OVC060-TOP120 /TB NEG /IC NEG /RM DURD RY19 (AKFSS,NEG,,500.0,59.04,-158.5,2024-02-23 23:05:00,0.0,M,"('PAKC', 'PABC', 'PAHG', 'PAEC', 'PAIH')","['s3://noaa-nexrad-level2/2024/02/23/PAKC/PAKC20240223_230110_V06', 's3://noaa-nexrad-level2/2024/02/23/PABC/PABC20240223_230443_V06', 's3://noaa-nexrad-level2/2024/02/23/PAHG/PAHG20240223_230225_V06', 's3://noaa-nexrad-level2/2024/02/23/PAEC/PAEC20240223_230411_V06', 's3://noaa-nexrad-level2/2024/02/23/PAIH/PAIH20240223_230115_V06']"
37922,F,A320,EUG UA /OV EUG175020/TM 2306/FL330/TP A320/TB CONS LGT OCNL MOD/RM ZSE,CONS LGT OCNL MOD,,33000.0,43.79248820335234,-123.1714947325868,2024-02-23 23:06:00,2.0,M,"('KMAX', 'KRTX', 'KLGX', 'KBHX', 'KATX')","['s3://noaa-nexrad-level2/2024/02/23/KMAX/KMAX20240223_225635_V06', 's3://noaa-nexrad-level2/2024/02/23/KRTX/KRTX20240223_230517_V06', 's3://noaa-nexrad-level2/2024/02/23/KLGX/KLGX20240223_230412_V06', 's3://noaa-nexrad-level2/2024/02/23/KBHX/KBHX20240223_230446_V06', 's3://noaa-nexrad-level2/2024/02/23/KATX/KATX20240223_230037_V06']"
37923,F,B757,ORD UA /OV ORD270050/TM 2306/FL120/TP B757/TB LGT/IC NEG,LGT,,12000.0,41.98754,-89.05316191741962,2024-02-23 23:06:00,1.0,M,"('KLOT', 'KMKX', 'KDVN', 'KILX', 'KGRB')","['s3://noaa-nexrad-level2/2024/02/23/KLOT/KLOT20240223_230031_V06', 's3://noaa-nexrad-level2/2024/02/23/KMKX/KMKX20240223_230352_V06', 's3://noaa-nexrad-level2/2024/02/23/KDVN/KDVN20240223_230509_V06', 's3://noaa-nexrad-level2/2024/02/23/KILX/KILX20240223_230355_V06', 's3://noaa-nexrad-level2/2024/02/23/KGRB/KGRB20240223_230413_V06']"
37924,F,A21N,BGM UA /OV RKA/TM 2307/FL350/TP A21N/TB OCNL LGT CHOP,OCNL LGT CHOP,,35000.0,42.47,-75.24,2024-02-23 23:07:00,1.0,U,"('KBGM', 'KENX', 'KTYX', 'KDIX', 'KOKX')","['s3://noaa-nexrad-level2/2024/02/23/KBGM/KBGM20240223_230452_V06', 's3://noaa-nexrad-level2/2024/02/23/KENX/KENX20240223_230249_V06', 's3://noaa-nexrad-level2/2024/02/23/KTYX/KTYX20240223_230027_V06', 's3://noaa-nexrad-level2/2024/02/23/KDIX/KDIX20240223_230219_V06', 's3://noaa-nexrad-level2/2024/02/23/KOKX/KOKX20240223_230452_V06']"
37925,F,E75S,ITH UA /OV ITH/TM 2307/FL330/TP E75S/TB INTMT LGT CHOP,INTMT LGT CHOP,,33000.0,42.4910278,-76.4584444,2024-02-23 23:07:00,1.0,U,"('KBGM', 'KTYX', 'KCCX', 'KBUF', 'KENX')","['s3://noaa-nexrad-level2/2024/02/23/KBGM/KBGM20240223_230452_V06', 's3://noaa-nexrad-level2/2024/02/23/KTYX/KTYX20240223_230027_V06', 's3://noaa-nexrad-level2/2024/02/23/KCCX/KCCX20240223_230648_V06', 's3://noaa-nexrad-level2/2024/02/23/KBUF/KBUF20240223_230236_V06', 's3://noaa-nexrad-level2/2024/02/23/KENX/KENX20240223_230249_V06']"
37926,F,B737,ALB UA /OV ALB/TM 2308/FL150/TP B737/TB NEG BLO 230/IC NEG,NEG BLO 230,,15000.0,42.75757,-73.80361,2024-02-23 23:08:00,0.0,M,"('KENX', 'KCXX', 'KOKX', 'KTYX', 'KBGM')","['s3://noaa-nexrad-level2/2024/02/23/KENX/KENX20240223_230249_V06', 's3://noaa-nexrad-level2/2024/02/23/KCXX/KCXX20240223_230603_V06', 's3://noaa-nexrad-level2/2024/02/23/KOKX/KOKX20240223_230452_V06', 's3://noaa-nexrad-level2/2024/02/23/KTYX/KTYX20240223_230714_V06', 's3://noaa-nexrad-level2/2024/02/23/KBGM/KBGM20240223_230452_V06']"
37927,F,CRJ7,GUC UA /OV HBU350025/TM 2309/FL230/TP CRJ7/SK SKC/TB NEG/IC NEG/RM SMOOTH...ZDV FD,NEG,,23000.0,38.86036980104999,-107.13239502760608,2024-02-23 23:09:00,0.0,M,"('KGJX', 'KFTG', 'KPUX', 'KCYS', 'KABX')","['s3://noaa-nexrad-level2/2024/02/23/KGJX/KGJX20240223_230817_V06', 's3://noaa-nexrad-level2/2024/02/23/KFTG/KFTG20240223_230823_V06', 's3://noaa-nexrad-level2/2024/02/23/KPUX/KPUX20240223_230840_V06', 's3://noaa-nexrad-level2/2024/02/23/KCYS/KCYS20240223_230527_V06', 's3://noaa-nexrad-level2/2024/02/23/KABX/KABX20240223_230840_V06']"
37928,F,E75L,PDX UA /OV BTG340020/TM 2310/FL310/TP E75L/TB MOD 310-240/RM DURD HAWKZ ARR..ZSE,MOD 310-240,,31000.0,46.06325624532143,-122.75339568331282,2024-02-23 23:10:00,3.0,U,"('KRTX', 'KLGX', 'KATX', 'KPDT', 'KMAX')","['s3://noaa-nexrad-level2/2024/02/23/KRTX/KRTX20240223_230517_V06', 's3://noaa-nexrad-level2/2024/02/23/KLGX/KLGX20240223_230412_V06', 's3://noaa-nexrad-level2/2024/02/23/KATX/KATX20240223_230740_V06', 's3://noaa-nexrad-level2/2024/02/23/KPDT/KPDT20240223_230421_V06', 's3://noaa-nexrad-level2/2024/02/23/KMAX/KMAX20240223_230654_V06']"
37929,F,B739,RSW UA /OV RSW280150/TM 2310/FL310/TP B739/TB LGT CHOP,LGT CHOP,,31000.0,26.972215607958468,-84.50892635950578,2024-02-23 23:10:00,1.0,M,"('KTBW', 'KTLH', 'KBYX', 'KEVX', 'KMLB')","['s3://noaa-nexrad-level2/2024/02/23/KTBW/KTBW20240223_230751_V06', 's3://noaa-nexrad-level2/2024/02/23/KTLH/KTLH20240223_230943_V06', 's3://noaa-nexrad-level2/2024/02/23/KBYX/KBYX20240223_230842_V06', 's3://noaa-nexrad-level2/2024/02/23/KEVX/KEVX20240223_230948_V06', 's3://noaa-nexrad-level2/2024/02/23/KMLB/KMLB20240223_230724_V06']"
37930,F,E170,VYS UA /OV VYS/TM 2312/FL140/TP E170/TB NEG/IC NEG,NEG,,14000.0,41.35187,-89.15308,2024-02-23 23:12:00,0.0,U,"('KLOT', 'KILX', 'KDVN', 'KMKX', 'KLSX')","['s3://noaa-nexrad-level2/2024/02/23/KLOT/KLOT20240223_230737_V06', 's3://noaa-nexrad-level2/2024/02/23/KILX/KILX20240223_231042_V06', 's3://noaa-nexrad-level2/2024/02/23/KDVN/KDVN20240223_230509_V06', 's3://noaa-nexrad-level2/2024/02/23/KMKX/KMKX20240223_230927_V06', 's3://noaa-nexrad-level2/2024/02/23/KLSX/KLSX20240223_230510_V06']"
37931,F,B738,MYNN UA /OV ZQA149102/TM 2314/FL340/TP B738/TB LGT CHOP,LGT CHOP,,34000.0,23.54269755675107,-76.48384296076283,2024-02-23 23:14:00,1.0,M,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/23/KAMX/KAMX20240223_231230_V06', 's3://noaa-nexrad-level2/2024/02/23/KAMX/KAMX20240223_231230_V06', 's3://noaa-nexrad-level2/2024/02/23/KBYX/KBYX20240223_230842_V06', 's3://noaa-nexrad-level2/2024/02/23/KMLB/KMLB20240223_231200_V06', 's3://noaa-nexrad-level2/2024/02/23/KTBW/KTBW20240223_231328_V06']"
37932,F,B789,UA /OV 5700N11000W /TM 2315 /FL370 /TP B789 /TB CONS LGT OCNL MOD,CONS LGT OCNL MOD,,37000.0,57.0,-110.0,2024-02-23 23:15:00,2.0,U,"('KGGW', 'KTFX', 'KMSX', 'KBLX', 'KOTX')","['s3://noaa-nexrad-level2/2024/02/23/KGGW/KGGW20240223_230843_V06', 's3://noaa-nexrad-level2/2024/02/23/KTFX/KTFX20240223_231016_V06', 's3://noaa-nexrad-level2/2024/02/23/KMSX/KMSX20240223_230919_V06', 's3://noaa-nexrad-level2/2024/02/23/KBLX/KBLX20240223_231042_V06', 's3://noaa-nexrad-level2/2024/02/23/KOTX/KOTX20240223_231416_V06']"
