,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
42186,F,A320,SJU UA /OV DOZGO/TM 1331/FL230/TP A320/TB MOD TURBULENCE,MOD TURBULENCE,,23000.0,18.43,-66.0,2024-02-27 13:31:00,3.0,M,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/27/KAMX/KAMX20240227_132927_V06', 's3://noaa-nexrad-level2/2024/02/27/KAMX/KAMX20240227_132927_V06', 's3://noaa-nexrad-level2/2024/02/27/KBYX/KBYX20240227_132915_V06', 's3://noaa-nexrad-level2/2024/02/27/KMLB/KMLB20240227_132611_V06', 's3://noaa-nexrad-level2/2024/02/27/KTBW/KTBW20240227_133000_V06']"
42187,F,CRJ2,CMH UA /OV APE/TM 1332/FL240/TP CRJ2/TB LGT CHOP 240-260,LGT CHOP 240-260,,24000.0,40.15,-82.59,2024-02-27 13:32:00,1.0,M,"('KILN', 'KCLE', 'KRLX', 'KPBZ', 'KJKL')","['s3://noaa-nexrad-level2/2024/02/27/KILN/KILN20240227_132922_V06', 's3://noaa-nexrad-level2/2024/02/27/KCLE/KCLE20240227_132848_V06', 's3://noaa-nexrad-level2/2024/02/27/KRLX/KRLX20240227_132838_V06', 's3://noaa-nexrad-level2/2024/02/27/KPBZ/KPBZ20240227_132818_V06', 's3://noaa-nexrad-level2/2024/02/27/KJKL/KJKL20240227_133002_V06']"
42188,F,B737,GRD UA /OV GRD/TM 1332/FL370/TP B737/TB LGT CHOP/RM ZTLFD-34,LGT CHOP,,37000.0,34.25,-82.16,2024-02-27 13:32:00,1.0,M,"('KGSP', 'KCAE', 'KCLX', 'KJGX', 'KMRX')","['s3://noaa-nexrad-level2/2024/02/27/KGSP/KGSP20240227_133154_V06', 's3://noaa-nexrad-level2/2024/02/27/KCAE/KCAE20240227_132711_V06', 's3://noaa-nexrad-level2/2024/02/27/KCLX/KCLX20240227_132734_V06', 's3://noaa-nexrad-level2/2024/02/27/KJGX/KJGX20240227_132659_V06', 's3://noaa-nexrad-level2/2024/02/27/KMRX/KMRX20240227_132757_V06']"
42189,F,A319,PSK UA /OV PSK/TM 1332/FL380/TP A319/TB OCNL LGT CHOP/RM ZTLFD-15,OCNL LGT CHOP,,38000.0,37.13735,-80.67848,2024-02-27 13:32:00,1.0,M,"('KFCX', 'KRLX', 'KRAX', 'KJKL', 'KGSP')","['s3://noaa-nexrad-level2/2024/02/27/KFCX/KFCX20240227_132836_V06', 's3://noaa-nexrad-level2/2024/02/27/KRLX/KRLX20240227_132838_V06', 's3://noaa-nexrad-level2/2024/02/27/KRAX/KRAX20240227_132514_V06', 's3://noaa-nexrad-level2/2024/02/27/KJKL/KJKL20240227_133002_V06', 's3://noaa-nexrad-level2/2024/02/27/KGSP/KGSP20240227_133154_V06']"
42190,F,A21N,DBQ UA /OV DBQ/TM 1333/FL320/TP A21N/TB INTMT LGT CHOP,INTMT LGT CHOP,,32000.0,42.39835,-90.709143,2024-02-27 13:33:00,1.0,U,"('KDVN', 'KARX', 'KMKX', 'KILX', 'KLOT')","['s3://noaa-nexrad-level2/2024/02/27/KDVN/KDVN20240227_132803_V06', 's3://noaa-nexrad-level2/2024/02/27/KARX/KARX20240227_133215_V06', 's3://noaa-nexrad-level2/2024/02/27/KMKX/KMKX20240227_132944_V06', 's3://noaa-nexrad-level2/2024/02/27/KILX/KILX20240227_133253_V06', 's3://noaa-nexrad-level2/2024/02/27/KLOT/KLOT20240227_132856_V06']"
42191,F,B738,DKB UA /OV DKB/TM 1333/FL200/TP B738/TB NEG FL200/ OCNL LGT CHOP FL170-190,NEG FL200,,20000.0,41.93383,-88.70569,2024-02-27 13:33:00,0.0,M,"('KLOT', 'KMKX', 'KILX', 'KDVN', 'KGRB')","['s3://noaa-nexrad-level2/2024/02/27/KLOT/KLOT20240227_132856_V06', 's3://noaa-nexrad-level2/2024/02/27/KMKX/KMKX20240227_132944_V06', 's3://noaa-nexrad-level2/2024/02/27/KILX/KILX20240227_133253_V06', 's3://noaa-nexrad-level2/2024/02/27/KDVN/KDVN20240227_132803_V06', 's3://noaa-nexrad-level2/2024/02/27/KGRB/KGRB20240227_132959_V06']"
42192,F,C56X,AHN UA /OV AHN180025/TM 1333/FL140/TP C56X/TB OCNL LGT CHOP/RM ZTLFD-16,OCNL LGT CHOP,,14000.0,33.531899583299584,-83.32635,2024-02-27 13:33:00,1.0,M,"('KJGX', 'KFFC', 'KGSP', 'KCAE', 'KCLX')","['s3://noaa-nexrad-level2/2024/02/27/KJGX/KJGX20240227_133213_V06', 's3://noaa-nexrad-level2/2024/02/27/KFFC/KFFC20240227_132805_V06', 's3://noaa-nexrad-level2/2024/02/27/KGSP/KGSP20240227_133154_V06', 's3://noaa-nexrad-level2/2024/02/27/KCAE/KCAE20240227_132711_V06', 's3://noaa-nexrad-level2/2024/02/27/KCLX/KCLX20240227_132734_V06']"
42193,F,B737,DEN UA /OV DEN105007/TM 1333/FL120/TP B737/TB LGT CHOP /IC NEG/RM DURD FL200-120,LGT CHOP,,12000.0,39.80260199889562,-104.5107387211728,2024-02-27 13:33:00,1.0,M,"('KFTG', 'KCYS', 'KPUX', 'KGLD', 'KGJX')","['s3://noaa-nexrad-level2/2024/02/27/KFTG/KFTG20240227_132733_V06', 's3://noaa-nexrad-level2/2024/02/27/KCYS/KCYS20240227_132811_V06', 's3://noaa-nexrad-level2/2024/02/27/KPUX/KPUX20240227_133000_V06', 's3://noaa-nexrad-level2/2024/02/27/KGLD/KGLD20240227_133238_V06', 's3://noaa-nexrad-level2/2024/02/27/KGJX/KGJX20240227_132549_V06']"
42194,F,E75S,SDF UA /OV IIU080010/TM 1333/FL240/TP E75S/TB NEG/IC NEG/RM DURC,NEG,,24000.0,38.12894370719723,-85.37140854601834,2024-02-27 13:33:00,0.0,U,"('KLVX', 'KIND', 'KILN', 'KJKL', 'KOHX')","['s3://noaa-nexrad-level2/2024/02/27/KLVX/KLVX20240227_133220_V06', 's3://noaa-nexrad-level2/2024/02/27/KIND/KIND20240227_133230_V06', 's3://noaa-nexrad-level2/2024/02/27/KILN/KILN20240227_133251_V06', 's3://noaa-nexrad-level2/2024/02/27/KJKL/KJKL20240227_133002_V06', 's3://noaa-nexrad-level2/2024/02/27/KOHX/KOHX20240227_132821_V06']"
42195,F,A320,CNM UA /OV CNM110020/TM 1333/FL360/TP A320/TB CONS LGT/RM ZAB/FDCS,CONS LGT,,36000.0,32.22345405100501,-103.89252402616982,2024-02-27 13:33:00,1.0,M,"('KMAF', 'KHDX', 'KFDX', 'KLBB', 'KEPZ')","['s3://noaa-nexrad-level2/2024/02/27/KMAF/KMAF20240227_133241_V06', 's3://noaa-nexrad-level2/2024/02/27/KHDX/KHDX20240227_132920_V06', 's3://noaa-nexrad-level2/2024/02/27/KFDX/KFDX20240227_133059_V06', 's3://noaa-nexrad-level2/2024/02/27/KLBB/KLBB20240227_133106_V06', 's3://noaa-nexrad-level2/2024/02/27/KEPZ/KEPZ20240227_132907_V06']"
