,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
20382,F,A320,MSY UA /OV TBD315035/TM 0632/FL360/TP A320/TB CONT LGT-MOD CHOP /RM ZHU,CONT LGT-MOD CHOP,,36000.0,30.07251236652097,-91.30471023107094,2024-02-12 06:32:00,2.0,M,"('KHDC', 'KLIX', 'KLCH', 'KPOE', 'KDGX')","['s3://noaa-nexrad-level2/2024/02/12/KLCH/KLCH20240212_062906_V06', 's3://noaa-nexrad-level2/2024/02/12/KPOE/KPOE20240212_235453_V06', 's3://noaa-nexrad-level2/2024/02/12/KDGX/KDGX20240212_062855_V06']"
20383,F,B767,RZT UA /OV RZT/TM 0632/FL280/TP B767/TB LGT CHOP,LGT CHOP,,28000.0,39.4404,-83.0231,2024-02-12 06:32:00,1.0,H,"('KILN', 'KRLX', 'KJKL', 'KCLE', 'KPBZ')","['s3://noaa-nexrad-level2/2024/02/12/KILN/KILN20240212_063042_V06', 's3://noaa-nexrad-level2/2024/02/12/KRLX/KRLX20240212_063111_V06', 's3://noaa-nexrad-level2/2024/02/12/KJKL/KJKL20240212_062956_V06', 's3://noaa-nexrad-level2/2024/02/12/KCLE/KCLE20240212_062934_V06', 's3://noaa-nexrad-level2/2024/02/12/KPBZ/KPBZ20240212_062739_V06']"
20384,F,CL60,C75 UA /OV BDF270010/TM 0646/FL250/TP CL60/TB MOD CONS 340-250/RM DURD,MOD CONS 340-250,,25000.0,41.16,-89.81139167885746,2024-02-12 06:46:00,3.0,M,"('KDVN', 'KILX', 'KLOT', 'KMKX', 'KLSX')","['s3://noaa-nexrad-level2/2024/02/12/KDVN/KDVN20240212_064455_V06', 's3://noaa-nexrad-level2/2024/02/12/KILX/KILX20240212_064519_V06', 's3://noaa-nexrad-level2/2024/02/12/KLOT/KLOT20240212_064442_V06', 's3://noaa-nexrad-level2/2024/02/12/KMKX/KMKX20240212_064404_V06', 's3://noaa-nexrad-level2/2024/02/12/KLSX/KLSX20240212_064301_V06']"
20385,F,B777,MEM UA /OV MEM045030/TM 0650/FL110/TP B777/TB CONS LGT MOD 110-140/RM ZME,CONS LGT MOD 110-140,,11000.0,35.41469202844655,-89.55303319717989,2024-02-12 06:50:00,2.0,H,"('KNQA', 'KPAH', 'KGWX', 'KHPX', 'KLZK')","['s3://noaa-nexrad-level2/2024/02/12/KNQA/KNQA20240212_064923_V06', 's3://noaa-nexrad-level2/2024/02/12/KPAH/KPAH20240212_064620_V06', 's3://noaa-nexrad-level2/2024/02/12/KGWX/KGWX20240212_064544_V06', 's3://noaa-nexrad-level2/2024/02/12/KHPX/KHPX20240212_064835_V06', 's3://noaa-nexrad-level2/2024/02/12/KLZK/KLZK20240212_064504_V06']"
20386,F,B738,ILM UA /OV ILM184173/TM 0704/FL350/TP B738/TB LGT-MOD CHOP,LGT-MOD CHOP,,35000.0,31.393457340433923,-78.14340404445157,2024-02-12 07:04:00,2.0,M,"('KLTX', 'KCLX', 'KMHX', 'KJAX', 'KCAE')","['s3://noaa-nexrad-level2/2024/02/12/KLTX/KLTX20240212_065937_V06', 's3://noaa-nexrad-level2/2024/02/12/KCLX/KCLX20240212_070038_V06', 's3://noaa-nexrad-level2/2024/02/12/KMHX/KMHX20240212_070343_V06', 's3://noaa-nexrad-level2/2024/02/12/KJAX/KJAX20240212_070234_V06', 's3://noaa-nexrad-level2/2024/02/12/KCAE/KCAE20240212_070304_V06']"
20387,F,B772,KOA UA /OV UPP090010/TM 0709/FL230/TP B772/TB LGT-MOD TURB,LGT-MOD TURB,,23000.0,20.26,-155.67232739119453,2024-02-12 07:09:00,2.0,H,"('PHKM', 'PHWA', 'PHMO', 'PHKI', 'KBHX')","['s3://noaa-nexrad-level2/2024/02/12/PHKM/PHKM20240212_070556_V06', 's3://noaa-nexrad-level2/2024/02/12/PHWA/PHWA20240212_070819_V06', 's3://noaa-nexrad-level2/2024/02/12/PHMO/PHMO20240212_070845_V06', 's3://noaa-nexrad-level2/2024/02/12/PHKI/PHKI20240212_070803_V06', 's3://noaa-nexrad-level2/2024/02/12/KBHX/KBHX20240212_070815_V06']"
20388,F,CL35,DLZ UA /OV DLZ/TM 0709/FL450/TP CL35/TB NEG,NEG,,45000.0,40.2797,-83.1148,2024-02-12 07:09:00,0.0,U,"('KILN', 'KCLE', 'KRLX', 'KDTX', 'KJKL')","['s3://noaa-nexrad-level2/2024/02/12/KILN/KILN20240212_070602_V06', 's3://noaa-nexrad-level2/2024/02/12/KCLE/KCLE20240212_070246_V06', 's3://noaa-nexrad-level2/2024/02/12/KRLX/KRLX20240212_070520_V06', 's3://noaa-nexrad-level2/2024/02/12/KDTX/KDTX20240212_070822_V06', 's3://noaa-nexrad-level2/2024/02/12/KJKL/KJKL20240212_070330_V06']"
20389,F,A320,FLO UA /OV FLLO200025/TM 0715/FL370/TP A320/TB CONS LGT CHOP,CONS LGT CHOP,,37000.0,34.18536,-79.72389,2024-02-12 07:15:00,1.0,M,"('KLTX', 'KCAE', 'KRAX', 'KCLX', 'KGSP')","['s3://noaa-nexrad-level2/2024/02/12/KLTX/KLTX20240212_071328_V06', 's3://noaa-nexrad-level2/2024/02/12/KCAE/KCAE20240212_071059_V06', 's3://noaa-nexrad-level2/2024/02/12/KRAX/KRAX20240212_071008_V06', 's3://noaa-nexrad-level2/2024/02/12/KCLX/KCLX20240212_071230_V06', 's3://noaa-nexrad-level2/2024/02/12/KGSP/KGSP20240212_071055_V06']"
20390,F,GLF5,TIP UA /OV RBS/TM 0716/FL390/TP GLF5/TB NEG,NEG,,39000.0,40.58,-88.16,2024-02-12 07:16:00,0.0,M,"('KLOT', 'KILX', 'KIND', 'KVWX', 'KMKX')","['s3://noaa-nexrad-level2/2024/02/12/KLOT/KLOT20240212_071146_V06', 's3://noaa-nexrad-level2/2024/02/12/KILX/KILX20240212_071335_V06', 's3://noaa-nexrad-level2/2024/02/12/KIND/KIND20240212_071338_V06', 's3://noaa-nexrad-level2/2024/02/12/KVWX/KVWX20240212_071045_V06', 's3://noaa-nexrad-level2/2024/02/12/KMKX/KMKX20240212_071122_V06']"
20391,F,B39M,CEW UA /OV CEW210170/TM 0718/FL350/TP B39M/TB OCNL LGT,OCNL LGT,,35000.0,28.32606260291517,-88.16907204455892,2024-02-12 07:18:00,1.0,U,"('KMOB', 'KLIX', 'KHDC', 'KEVX', 'KEOX')","['s3://noaa-nexrad-level2/2024/02/12/KMOB/KMOB20240212_071455_V06', 's3://noaa-nexrad-level2/2024/02/12/KEVX/KEVX20240212_071331_V06', 's3://noaa-nexrad-level2/2024/02/12/KEOX/KEOX20240212_071405_V06']"
