,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
7110,F,B762,MIA UA /OV ZBV170045/TM 0700/FL240/TP B762/TB MOD,MOD,,24000.0,24.93133435811002,-79.15549083550022,2024-02-06 07:00:00,3.0,H,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/06/KAMX/KAMX20240206_065643_V06', 's3://noaa-nexrad-level2/2024/02/06/KAMX/KAMX20240206_065643_V06', 's3://noaa-nexrad-level2/2024/02/06/KBYX/KBYX20240206_065458_V06', 's3://noaa-nexrad-level2/2024/02/06/KMLB/KMLB20240206_065928_V06', 's3://noaa-nexrad-level2/2024/02/06/KTBW/KTBW20240206_065950_V06']"
7111,F,PC12,OKK UA /OV OKK170015/TM 0702/FL160/TP PC12/TB NEG,NEG,,16000.0,40.28195811937,-86.00187075966113,2024-02-06 07:02:00,0.0,L,"('KIND', 'KIWX', 'KLVX', 'KILN', 'KLOT')","['s3://noaa-nexrad-level2/2024/02/06/KIND/KIND20240206_065900_V06', 's3://noaa-nexrad-level2/2024/02/06/KIWX/KIWX20240206_070003_V06', 's3://noaa-nexrad-level2/2024/02/06/KLVX/KLVX20240206_065956_V06', 's3://noaa-nexrad-level2/2024/02/06/KILN/KILN20240206_070116_V06', 's3://noaa-nexrad-level2/2024/02/06/KLOT/KLOT20240206_065853_V06']"
7112,F,C310,TIP UA /OV RBS/TM 0702/FL090/TP C310/TB NEG/IC NEG,NEG,,9000.0,40.58,-88.16,2024-02-06 07:02:00,0.0,L,"('KLOT', 'KILX', 'KIND', 'KVWX', 'KMKX')","['s3://noaa-nexrad-level2/2024/02/06/KLOT/KLOT20240206_065853_V06', 's3://noaa-nexrad-level2/2024/02/06/KILX/KILX20240206_065956_V06', 's3://noaa-nexrad-level2/2024/02/06/KIND/KIND20240206_065900_V06', 's3://noaa-nexrad-level2/2024/02/06/KVWX/KVWX20240206_065610_V06', 's3://noaa-nexrad-level2/2024/02/06/KMKX/KMKX20240206_065945_V06']"
7113,F,B737,CRG UA /OV CRG/TM 0704/FL250/TP B737/TB OCNL MOD CAT,OCNL MOD CAT,,25000.0,30.3361,-81.5147,2024-02-06 07:04:00,3.0,M,"('KJAX', 'KVAX', 'KCLX', 'KMLB', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/06/KJAX/KJAX20240206_070334_V06', 's3://noaa-nexrad-level2/2024/02/06/KVAX/KVAX20240206_070017_V06', 's3://noaa-nexrad-level2/2024/02/06/KCLX/KCLX20240206_070348_V06', 's3://noaa-nexrad-level2/2024/02/06/KMLB/KMLB20240206_070357_V06', 's3://noaa-nexrad-level2/2024/02/06/KTBW/KTBW20240206_065950_V06']"
7114,F,H,FWA UA /OV FWA030020/TM 0705/FL340/TP H/789/TB NEG,NEG,,34000.0,41.2667485173041,-84.96635012211071,2024-02-06 07:05:00,0.0,L,"('KIWX', 'KGRR', 'KIND', 'KDTX', 'KILN')","['s3://noaa-nexrad-level2/2024/02/06/KIWX/KIWX20240206_070003_V06', 's3://noaa-nexrad-level2/2024/02/06/KGRR/KGRR20240206_070012_V06', 's3://noaa-nexrad-level2/2024/02/06/KIND/KIND20240206_065900_V06', 's3://noaa-nexrad-level2/2024/02/06/KDTX/KDTX20240206_070233_V06', 's3://noaa-nexrad-level2/2024/02/06/KILN/KILN20240206_070116_V06']"
7115,F,E55P,ALO UA /OV ALO/TM 0707/FL450/TP E55P/TB OCNL LGT CHOP,OCNL LGT CHOP,,45000.0,42.554365,-92.401293,2024-02-06 07:07:00,1.0,U,"('KDMX', 'KARX', 'KDVN', 'KMPX', 'KMKX')","['s3://noaa-nexrad-level2/2024/02/06/KDMX/KDMX20240206_070056_V06', 's3://noaa-nexrad-level2/2024/02/06/KARX/KARX20240206_070354_V06', 's3://noaa-nexrad-level2/2024/02/06/KDVN/KDVN20240206_070502_V06', 's3://noaa-nexrad-level2/2024/02/06/KMPX/KMPX20240206_070637_V06', 's3://noaa-nexrad-level2/2024/02/06/KMKX/KMKX20240206_070645_V06']"
7116,F,B767,CID UA /OV CID/TM 0707/FL360/TP B767/TB OCNL LGT CHOP,OCNL LGT CHOP,,36000.0,41.882899,-91.724588,2024-02-06 07:07:00,1.0,H,"('KDVN', 'KDMX', 'KARX', 'KILX', 'KLSX')","['s3://noaa-nexrad-level2/2024/02/06/KDVN/KDVN20240206_070502_V06', 's3://noaa-nexrad-level2/2024/02/06/KDMX/KDMX20240206_070056_V06', 's3://noaa-nexrad-level2/2024/02/06/KARX/KARX20240206_070354_V06', 's3://noaa-nexrad-level2/2024/02/06/KILX/KILX20240206_065956_V06', 's3://noaa-nexrad-level2/2024/02/06/KLSX/KLSX20240206_070447_V06']"
7117,F,B738,EDW UA /OV 10 N O26/TM 0708/FL260/TP B738/TB MOD,MOD,,26000.0,36.74668016668016,-118.04,2024-02-06 07:08:00,3.0,M,"('KHNX', 'KEYX', 'KVTX', 'KSOX', 'KVBX')","['s3://noaa-nexrad-level2/2024/02/06/KHNX/KHNX20240206_070517_V06', 's3://noaa-nexrad-level2/2024/02/06/KEYX/KEYX20240206_070715_V06', 's3://noaa-nexrad-level2/2024/02/06/KVTX/KVTX20240206_070627_V06', 's3://noaa-nexrad-level2/2024/02/06/KSOX/KSOX20240206_070704_V06', 's3://noaa-nexrad-level2/2024/02/06/KVBX/KVBX20240206_070208_V06']"
7118,F,B737,FAY UA /OV FAY/TM 0711/FL350/TP B737/TB CONS MOD CHOP,CONS MOD CHOP,,35000.0,34.99122,-78.88028,2024-02-06 07:11:00,3.0,M,"('KRAX', 'KLTX', 'KMHX', 'KFCX', 'KCAE')","['s3://noaa-nexrad-level2/2024/02/06/KRAX/KRAX20240206_070525_V06', 's3://noaa-nexrad-level2/2024/02/06/KLTX/KLTX20240206_070913_V06', 's3://noaa-nexrad-level2/2024/02/06/KMHX/KMHX20240206_070949_V06', 's3://noaa-nexrad-level2/2024/02/06/KFCX/KFCX20240206_070602_V06', 's3://noaa-nexrad-level2/2024/02/06/KCAE/KCAE20240206_065959_V06']"
7119,T,B738,TPH UUA /OV OAL200069 /TM 0713/FL260/TP B738/TB SEV /RM AWC-WEB,SEV,,26000.0,36.919265953641045,-118.26917469048784,2024-02-06 07:13:00,5.0,M,"('KHNX', 'KEYX', 'KVTX', 'KVBX', 'KRGX')","['s3://noaa-nexrad-level2/2024/02/06/KHNX/KHNX20240206_071121_V06', 's3://noaa-nexrad-level2/2024/02/06/KEYX/KEYX20240206_070715_V06', 's3://noaa-nexrad-level2/2024/02/06/KVTX/KVTX20240206_071228_V06', 's3://noaa-nexrad-level2/2024/02/06/KVBX/KVBX20240206_070907_V06', 's3://noaa-nexrad-level2/2024/02/06/KRGX/KRGX20240206_071113_V06']"
