,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
10902,F,E75L,BIV UA /OV PMM180005/TM 2214/FL250/TP E75L/TB CONS LGT CHOP OCNL MOD CHOP,CONS LGT CHOP OCNL MOD CHOP,,25000.0,42.38665991665992,-86.11,2024-02-07 22:14:00,2.0,U,"('KGRR', 'KIWX', 'KLOT', 'KMKX', 'KDTX')","['s3://noaa-nexrad-level2/2024/02/07/KGRR/KGRR20240207_221022_V06', 's3://noaa-nexrad-level2/2024/02/07/KIWX/KIWX20240207_220913_V06', 's3://noaa-nexrad-level2/2024/02/07/KLOT/KLOT20240207_220725_V06', 's3://noaa-nexrad-level2/2024/02/07/KMKX/KMKX20240207_221205_V06', 's3://noaa-nexrad-level2/2024/02/07/KDTX/KDTX20240207_221049_V06']"
10903,F,A321,SHV UA /OV EMG/TM 2215/FL280/TP A321/TB OCNL LGT 270-370/RM ZFW,OCNL LGT 270-370,,28000.0,32.4,-93.6,2024-02-07 22:15:00,1.0,M,"('KSHV', 'KPOE', 'KLCH', 'KLZK', 'KSRX')","['s3://noaa-nexrad-level2/2024/02/07/KSHV/KSHV20240207_221418_V06', 's3://noaa-nexrad-level2/2024/02/07/KLCH/KLCH20240207_221148_V06', 's3://noaa-nexrad-level2/2024/02/07/KLZK/KLZK20240207_221428_V06', 's3://noaa-nexrad-level2/2024/02/07/KSRX/KSRX20240207_221453_V06']"
10904,F,B738,CVX UA /OV CVX/TM 2216/FL380/TP B738/TB OCNL LGT,OCNL LGT,,38000.0,45.30472,-85.27472,2024-02-07 22:16:00,1.0,M,"('KAPX', 'KGRR', 'KMQT', 'KGRB', 'KDTX')","['s3://noaa-nexrad-level2/2024/02/07/KAPX/KAPX20240207_220905_V06', 's3://noaa-nexrad-level2/2024/02/07/KGRR/KGRR20240207_221022_V06', 's3://noaa-nexrad-level2/2024/02/07/KMQT/KMQT20240207_220948_V06', 's3://noaa-nexrad-level2/2024/02/07/KGRB/KGRB20240207_221038_V06', 's3://noaa-nexrad-level2/2024/02/07/KDTX/KDTX20240207_221049_V06']"
10905,F,PC12,BIE UA /OV PWE/TM 2217/FL100/TP PC12/TB NEG/IC NEG,NEG,,10000.0,40.2,-96.21,2024-02-07 22:17:00,0.0,L,"('KOAX', 'KTWX', 'KUEX', 'KEAX', 'KICT')","['s3://noaa-nexrad-level2/2024/02/07/KOAX/KOAX20240207_221128_V06', 's3://noaa-nexrad-level2/2024/02/07/KTWX/KTWX20240207_221200_V06', 's3://noaa-nexrad-level2/2024/02/07/KUEX/KUEX20240207_221151_V06', 's3://noaa-nexrad-level2/2024/02/07/KEAX/KEAX20240207_221024_V06', 's3://noaa-nexrad-level2/2024/02/07/KICT/KICT20240207_221600_V06']"
10906,F,A321,SRQ UA /OV SRQ290010/TM 2218/FL210/TP A321/TB LGT CHOP,LGT CHOP,,21000.0,27.458397974497498,-82.7350319172008,2024-02-07 22:18:00,1.0,M,"('KTBW', 'KMLB', 'KAMX', 'KAMX', 'KBYX')","['s3://noaa-nexrad-level2/2024/02/07/KTBW/KTBW20240207_221110_V06', 's3://noaa-nexrad-level2/2024/02/07/KMLB/KMLB20240207_221443_V06', 's3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_221653_V06', 's3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_221653_V06', 's3://noaa-nexrad-level2/2024/02/07/KBYX/KBYX20240207_221328_V06']"
10907,F,BE9L,YKN UA /OV YKN310010 /TM 2218 /FL160 /TP BE9L /SK BKN140-TOP150 /TA M14 /WV 20575KT /TB LGT /IC NEG /RM DURC / HIER LYRS ABV/ TEMP INCLDS M10 AT A150,LGT,,16000.0,43.0238299459225,-97.56029018911228,2024-02-07 22:18:00,1.0,L,"('KFSD', 'KOAX', 'KABR', 'KUEX', 'KLNX')","['s3://noaa-nexrad-level2/2024/02/07/KFSD/KFSD20240207_221412_V06', 's3://noaa-nexrad-level2/2024/02/07/KOAX/KOAX20240207_221128_V06', 's3://noaa-nexrad-level2/2024/02/07/KABR/KABR20240207_221326_V06', 's3://noaa-nexrad-level2/2024/02/07/KUEX/KUEX20240207_221151_V06', 's3://noaa-nexrad-level2/2024/02/07/KLNX/KLNX20240207_221752_V06']"
10908,F,B737,MBPV UA /OV PVN360075/TM 2218/FL320/TP B737/TB OCNL LGT CHOP,OCNL LGT CHOP,,32000.0,23.02010125010125,-72.26,2024-02-07 22:18:00,1.0,M,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_221653_V06', 's3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_221653_V06', 's3://noaa-nexrad-level2/2024/02/07/KBYX/KBYX20240207_221328_V06', 's3://noaa-nexrad-level2/2024/02/07/KMLB/KMLB20240207_221443_V06', 's3://noaa-nexrad-level2/2024/02/07/KTBW/KTBW20240207_221110_V06']"
10909,F,A321,MBPV UA /OV PVN071109/TM 2218/FL350/TP A321/TB LGT CHOP,LGT CHOP,,35000.0,22.361496721332337,-70.41024449793495,2024-02-07 22:18:00,1.0,M,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_221653_V06', 's3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_221653_V06', 's3://noaa-nexrad-level2/2024/02/07/KBYX/KBYX20240207_221328_V06', 's3://noaa-nexrad-level2/2024/02/07/KMLB/KMLB20240207_221443_V06', 's3://noaa-nexrad-level2/2024/02/07/KTBW/KTBW20240207_221110_V06']"
10910,F,B738,MYNN UA /OV ZQA357056/TM 2218/FL320/TP B738/TB LGT CHOP,LGT CHOP,,32000.0,25.932129728905927,-77.50390094821472,2024-02-07 22:18:00,1.0,M,"('KAMX', 'KAMX', 'KMLB', 'KBYX', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_221653_V06', 's3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_221653_V06', 's3://noaa-nexrad-level2/2024/02/07/KMLB/KMLB20240207_221443_V06', 's3://noaa-nexrad-level2/2024/02/07/KBYX/KBYX20240207_221328_V06', 's3://noaa-nexrad-level2/2024/02/07/KTBW/KTBW20240207_221110_V06']"
10911,F,TBM8,ABI UA /OV ABI330015/TM 2219/FL200/TP TBM8/TB LGT-MOD CONS CAT 170-200/RM ZFW,LGT-MOD CONS CAT 170-200,,20000.0,32.62715239797807,-99.83016180010245,2024-02-07 22:19:00,2.0,U,"('KDYX', 'KSJT', 'KFDR', 'KLBB', 'KMAF')","['s3://noaa-nexrad-level2/2024/02/07/KDYX/KDYX20240207_221326_V06', 's3://noaa-nexrad-level2/2024/02/07/KSJT/KSJT20240207_221606_V06', 's3://noaa-nexrad-level2/2024/02/07/KFDR/KFDR20240207_221244_V06', 's3://noaa-nexrad-level2/2024/02/07/KLBB/KLBB20240207_221732_V06', 's3://noaa-nexrad-level2/2024/02/07/KMAF/KMAF20240207_221550_V06']"
