,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
32232,F,B737,OAK UA /OV OAK335013/TM 0108/FL040/TP B737/TB MOD CHOP 020-040/RM DURD,MOD CHOP 020-040,,4000.0,37.91766259290884,-122.33649133900909,2024-02-18 01:08:00,3.0,M,"('KMUX', 'KDAX', 'KBBX', 'KHNX', 'KBHX')","['s3://noaa-nexrad-level2/2024/02/18/KMUX/KMUX20240218_010550_V06', 's3://noaa-nexrad-level2/2024/02/18/KDAX/KDAX20240218_010244_V06', 's3://noaa-nexrad-level2/2024/02/18/KBBX/KBBX20240218_010740_V06', 's3://noaa-nexrad-level2/2024/02/18/KHNX/KHNX20240218_010421_V06', 's3://noaa-nexrad-level2/2024/02/18/KBHX/KBHX20240218_010422_V06']"
32233,F,CRJ9,PNS UA /OV PNS040030/TM 0108/FL110/TP CRJ9/SK CLR/TB NEG TURB,NEG TURB,,11000.0,30.86111324639046,-86.81398677034771,2024-02-18 01:08:00,0.0,U,"('KEVX', 'KMOB', 'KEOX', 'KMXX', 'KBMX')","['s3://noaa-nexrad-level2/2024/02/18/KEVX/KEVX20240218_010734_V06', 's3://noaa-nexrad-level2/2024/02/18/KMOB/KMOB20240218_010209_V06', 's3://noaa-nexrad-level2/2024/02/18/KEOX/KEOX20240218_010505_V06', 's3://noaa-nexrad-level2/2024/02/18/KMXX/KMXX20240218_010455_V06', 's3://noaa-nexrad-level2/2024/02/18/KBMX/KBMX20240218_010046_V06']"
32234,F,A320,AND UA /OV ELW090030/TM 0109/FL210/TP A320/TB LGT CHOP/RM ZTLFD-31,LGT CHOP,,21000.0,34.42,-82.1738287581035,2024-02-18 01:09:00,1.0,M,"('KGSP', 'KCAE', 'KCLX', 'KJGX', 'KMRX')","['s3://noaa-nexrad-level2/2024/02/18/KGSP/KGSP20240218_010038_V06', 's3://noaa-nexrad-level2/2024/02/18/KCAE/KCAE20240218_010457_V06', 's3://noaa-nexrad-level2/2024/02/18/KCLX/KCLX20240218_010458_V06', 's3://noaa-nexrad-level2/2024/02/18/KMRX/KMRX20240218_010434_V06']"
32235,F,E75S,PKB UA /OV JPU190013/TM 0109/FL280/TP E75S/TB INTMT LGT CHOP,INTMT LGT CHOP,,28000.0,39.226607703454,-81.41872108495781,2024-02-18 01:09:00,1.0,U,"('KRLX', 'KPBZ', 'KCLE', 'KILN', 'KFCX')","['s3://noaa-nexrad-level2/2024/02/18/KRLX/KRLX20240218_010812_V06', 's3://noaa-nexrad-level2/2024/02/18/KPBZ/KPBZ20240218_010258_V06', 's3://noaa-nexrad-level2/2024/02/18/KCLE/KCLE20240218_010716_V06', 's3://noaa-nexrad-level2/2024/02/18/KILN/KILN20240218_010239_V06', 's3://noaa-nexrad-level2/2024/02/18/KFCX/KFCX20240218_010211_V06']"
32236,F,B738,ART UA /OV ART/TM 0109/FL290/TP B738/TB NEG 200-290,NEG 200-290,,29000.0,43.98883,-76.0262,2024-02-18 01:09:00,0.0,M,"('KTYX', 'KBGM', 'KENX', 'KBUF', 'KCXX')","['s3://noaa-nexrad-level2/2024/02/18/KTYX/KTYX20240218_010417_V06', 's3://noaa-nexrad-level2/2024/02/18/KBGM/KBGM20240218_010442_V06', 's3://noaa-nexrad-level2/2024/02/18/KENX/KENX20240218_010440_V06', 's3://noaa-nexrad-level2/2024/02/18/KBUF/KBUF20240218_010844_V06', 's3://noaa-nexrad-level2/2024/02/18/KCXX/KCXX20240218_010824_V06']"
32237,F,BCS3,RSW UA /OV RSW30060/TM 0109/FL180/TP BCS3/TB OCNL LGT CHOP,OCNL LGT CHOP,,18000.0,26.53806,-81.75673,2024-02-18 01:09:00,1.0,U,"('KTBW', 'KAMX', 'KAMX', 'KMLB', 'KBYX')","['s3://noaa-nexrad-level2/2024/02/18/KTBW/KTBW20240218_010438_V06', 's3://noaa-nexrad-level2/2024/02/18/KMLB/KMLB20240218_010722_V06', 's3://noaa-nexrad-level2/2024/02/18/KBYX/KBYX20240218_010847_V06']"
32238,F,B738,GLS UA /OV VUH045090/TM 0110/FL380/TP B738/TB OCNL MOD CHOP/RM ZHU,OCNL MOD CHOP,,38000.0,30.330746085339648,-93.65400182554028,2024-02-18 01:10:00,3.0,M,"('KLCH', 'KPOE', 'KHGX', 'KSHV', 'KHDC')","['s3://noaa-nexrad-level2/2024/02/18/KLCH/KLCH20240218_010612_V06', 's3://noaa-nexrad-level2/2024/02/18/KPOE/KPOE20240218_010544_V06', 's3://noaa-nexrad-level2/2024/02/18/KHGX/KHGX20240218_010736_V06', 's3://noaa-nexrad-level2/2024/02/18/KSHV/KSHV20240218_010217_V06']"
32239,F,B772,EVV UA /OV PXV/TM 0110/FL380/TP B772/TB CONS MOD-,CONS MOD-,,38000.0,37.93,-87.76,2024-02-18 01:10:00,3.0,H,"('KVWX', 'KHPX', 'KPAH', 'KLVX', 'KOHX')","['s3://noaa-nexrad-level2/2024/02/18/KVWX/KVWX20240218_010521_V06', 's3://noaa-nexrad-level2/2024/02/18/KHPX/KHPX20240218_010538_V06', 's3://noaa-nexrad-level2/2024/02/18/KLVX/KLVX20240218_010931_V06', 's3://noaa-nexrad-level2/2024/02/18/KOHX/KOHX20240218_010809_V06']"
32240,F,B737,SDF UA /OV IIU/TM 0110/FL340/TP B737/TB OCNL MOD CHOP,OCNL MOD CHOP,,34000.0,38.1,-85.58,2024-02-18 01:10:00,3.0,M,"('KLVX', 'KIND', 'KOHX', 'KVWX', 'KHPX')","['s3://noaa-nexrad-level2/2024/02/18/KLVX/KLVX20240218_010931_V06', 's3://noaa-nexrad-level2/2024/02/18/KIND/KIND20240218_010911_V06', 's3://noaa-nexrad-level2/2024/02/18/KOHX/KOHX20240218_010809_V06', 's3://noaa-nexrad-level2/2024/02/18/KVWX/KVWX20240218_010521_V06', 's3://noaa-nexrad-level2/2024/02/18/KHPX/KHPX20240218_010538_V06']"
32241,F,B772,EVV UA /OV PXV/TM 0110/FL380/TP B772/TB CONS MOD,CONS MOD,,38000.0,37.93,-87.76,2024-02-18 01:10:00,3.0,H,"('KVWX', 'KHPX', 'KPAH', 'KLVX', 'KOHX')","['s3://noaa-nexrad-level2/2024/02/18/KVWX/KVWX20240218_010521_V06', 's3://noaa-nexrad-level2/2024/02/18/KHPX/KHPX20240218_010538_V06', 's3://noaa-nexrad-level2/2024/02/18/KLVX/KLVX20240218_010931_V06', 's3://noaa-nexrad-level2/2024/02/18/KOHX/KOHX20240218_010809_V06']"
